"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
5,0.2,0.2,9.5,-4.84086390732528
5,0.2,0.2,9.6,-4.96131579356535
5,0.2,0.2,9.7,-5.08064588985305
5,0.2,0.2,9.8,-5.1989417436907
5,0.2,0.2,9.9,-5.31628641190524
5,0.2,0.2,10,-5.43275897528577
5,0.2,0.3,3,-2.3226856571457
5,0.2,0.3,3.1,-2.50037277327542
5,0.2,0.3,3.2,-2.68900160732543
5,0.2,0.3,3.3,-2.88974001364323
5,0.2,0.3,3.4,-3.10398407310926
5,0.2,0.3,3.5,-3.33341119494991
5,0.2,0.3,3.6,-3.5800489179094
5,0.2,0.3,3.7,-3.84636515322765
5,0.2,0.3,3.8,-4.13538817826867
5,0.2,0.3,3.9,-4.45086866280863
5,0.2,0.3,4,-4.79750233972016
5,0.2,0.3,4.1,-5.18124234151549
5,0.2,0.3,4.2,-5.60974790778956
5,0.2,0.3,4.3,-6.09304708977173
5,0.2,0.3,4.4,-6.6445465004482
5,0.2,0.3,4.5,-7.28262398427443
5,0.2,0.3,4.6,-8.03324523935476
5,0.2,0.3,4.7,-8.93450227263364
5,0.2,0.3,4.8,-10.0450970936607
5,0.2,0.3,4.9,-11.4618551768825
5,0.2,0.3,5,-13.3610790424589
5,0.2,0.3,5.1,-16.1179446861724
5,0.2,0.3,5.2,-20.7962289190341
5,0.2,0.3,5.3,-34.1837726880604
5,0.2,0.3,5.4,-23.9461655865028
5,0.2,0.3,5.5,-16.3046913866214
5,0.2,0.3,5.6,-12.0052673838415
5,0.2,0.3,5.7,-8.97219735796465
5,0.2,0.3,5.8,-6.65310103356123
5,0.2,0.3,5.9,-4.83026882642847
5,0.2,0.3,6,-3.39932513350494
5,0.2,0.3,6.1,-2.29873764788466
5,0.2,0.3,6.2,-1.48106862940844
5,0.2,0.3,6.3,-0.901626069100469
5,0.2,0.3,6.4,-0.516226604581394
5,0.2,0.3,6.5,-0.283077357373207
5,0.2,0.3,6.6,-0.165308139674143
5,0.2,0.3,6.7,-0.132445780283121
5,0.2,0.3,6.8,-0.160578402521807
5,0.2,0.3,6.9,-0.231644272414778
5,0.2,0.3,7,-0.332358679002485
5,0.2,0.3,7.1,-0.453124636666822
5,0.2,0.3,7.2,-0.587092144702513
5,0.2,0.3,7.3,-0.729412456692329
5,0.2,0.3,7.4,-0.876675505376306
5,0.2,0.3,7.5,-1.02649775062127
5,0.2,0.3,7.6,-1.17722532749304
5,0.2,0.3,7.7,-1.32772221872868
5,0.2,0.3,7.8,-1.47721975755581
5,0.2,0.3,7.9,-1.62520983539479
5,0.2,0.3,8,-1.77136906908767
5,0.2,0.3,8.1,-1.91550485495493
5,0.2,0.3,8.2,-2.0575169036177
5,0.2,0.3,8.3,-2.19736974749755
5,0.2,0.3,8.4,-2.33507304941547
5,0.2,0.3,8.5,-2.47066747715989
5,0.2,0.3,8.6,-2.60421456414819
5,0.2,0.3,8.7,-2.73578943527681
5,0.2,0.3,8.8,-2.86547559936867
5,0.2,0.3,8.9,-2.99336123678689
5,0.2,0.3,9,-3.1195365715543
5,0.2,0.3,9.1,-3.2440920316214
5,0.2,0.3,9.2,-3.36711698257562
5,0.2,0.3,9.3,-3.48869887868467
5,0.2,0.3,9.4,-3.60892271742017
5,0.2,0.3,9.5,-3.7278707142091
5,0.2,0.3,9.6,-3.84562213641809
5,0.2,0.3,9.7,-3.96225325182716
5,0.2,0.3,9.8,-4.07783735875902
5,0.2,0.3,9.9,-4.1924448737856
5,0.2,0.3,10,-4.30614345938897
5,0.2,0.4,3,-2.30893774198141
5,0.2,0.4,3.1,-2.4882164188682
5,0.2,0.4,3.2,-2.67871633808787
5,0.2,0.4,3.3,-2.88158618102141
5,0.2,0.4,3.4,-3.09818788453691
5,0.2,0.4,3.5,-3.33014415708719
5,0.2,0.4,3.6,-3.57939940226302
5,0.2,0.4,3.7,-3.84829874458832
5,0.2,0.4,3.8,-4.13969185744414
5,0.2,0.4,3.9,-4.45707133580841
5,0.2,0.4,4,-4.80476008368532
5,0.2,0.4,4.1,-5.18816972719346
5,0.2,0.4,4.2,-5.61416446193825
5,0.2,0.4,4.3,-6.09158584032418
5,0.2,0.4,4.4,-6.63203136508849
5,0.2,0.4,4.5,-7.25104907066561
5,0.2,0.4,4.6,-7.97004615902893
5,0.2,0.4,4.7,-8.8194943873666
5,0.2,0.4,4.8,-9.84466160225329
5,0.2,0.4,4.9,-11.1167268710072
5,0.2,0.4,5,-12.756825248404
5,0.2,0.4,5.1,-14.996840995311
5,0.2,0.4,5.2,-18.3758326663099
5,0.2,0.4,5.3,-24.7577150550123
5,0.2,0.4,5.4,-37.6278990829315
5,0.2,0.4,5.5,-21.2242745402263
5,0.2,0.4,5.6,-15.4857204023499
5,0.2,0.4,5.7,-11.8586090628529
5,0.2,0.4,5.8,-9.18977100603941
5,0.2,0.4,5.9,-7.09661723466151
5,0.2,0.4,6,-5.41045255166657
5,0.2,0.4,6.1,-4.04428105591639
5,0.2,0.4,6.2,-2.94641415370351
5,0.2,0.4,6.3,-2.0802432405757
5,0.2,0.4,6.4,-1.41477330421995
5,0.2,0.4,6.5,-0.920757065166798
5,0.2,0.4,6.6,-0.569946848300682
5,0.2,0.4,6.7,-0.33578951637642
5,0.2,0.4,6.8,-0.194415599074903
5,0.2,0.4,6.9,-0.125314414171956
5,0.2,0.4,7,-0.111531645790066
5,0.2,0.4,7.1,-0.139476891357671
5,0.2,0.4,7.2,-0.198505673089173
5,0.2,0.4,7.3,-0.280420054293759
5,0.2,0.4,7.4,-0.378981079372358
5,0.2,0.4,7.5,-0.489479859151475
5,0.2,0.4,7.6,-0.608382871973969
5,0.2,0.4,7.7,-0.733049816956017
5,0.2,0.4,7.8,-0.861514696251684
5,0.2,0.4,7.9,-0.992318628925011
5,0.2,0.4,8,-1.12438341770119
5,0.2,0.4,8.1,-1.25691647565503
5,0.2,0.4,8.2,-1.38933953667621
5,0.2,0.4,8.3,-1.52123524736283
5,0.2,0.4,8.4,-1.6523071383997
5,0.2,0.4,8.5,-1.78234958571385
5,0.2,0.4,8.6,-1.91122522843619
5,0.2,0.4,8.7,-2.0388479584645
5,0.2,0.4,8.8,-2.16517008071664
5,0.2,0.4,8.9,-2.29017260289935
5,0.2,0.4,9,-2.41385787996269
5,0.2,0.4,9.1,-2.53624403539567
5,0.2,0.4,9.2,-2.65736072727895
5,0.2,0.4,9.3,-2.77724593503197
5,0.2,0.4,9.4,-2.895943523031
5,0.2,0.4,9.5,-3.01350139704654
5,0.2,0.4,9.6,-3.12997011411379
5,0.2,0.4,9.7,-3.24540183994332
5,0.2,0.4,9.8,-3.35984957318189
5,0.2,0.4,9.9,-3.47336657487
5,0.2,0.4,10,-3.58600595587217
5,0.2,0.5,3,-2.39606801000533
5,0.2,0.5,3.1,-2.58559995894295
5,0.2,0.5,3.2,-2.78740604946773
5,0.2,0.5,3.3,-3.00274327476689
5,0.2,0.5,3.4,-3.23309570972466
5,0.2,0.5,3.5,-3.48022438450778
5,0.2,0.5,3.6,-3.74623106538842
5,0.2,0.5,3.7,-4.03364078256983
5,0.2,0.5,3.8,-4.34551001217802
5,0.2,0.5,3.9,-4.68557056228687
5,0.2,0.5,4,-5.05842410653371
5,0.2,0.5,4.1,-5.46981013866788
5,0.2,0.5,4.2,-5.92698304038389
5,0.2,0.5,4.3,-6.43925603437655
5,0.2,0.5,4.4,-7.01880909393396
5,0.2,0.5,4.5,-7.68193122195899
5,0.2,0.5,4.6,-8.45101226841635
5,0.2,0.5,4.7,-9.35790507137851
5,0.2,0.5,4.8,-10.4499796431707
5,0.2,0.5,4.9,-11.8019763598169
5,0.2,0.5,5,-13.541985186707
5,0.2,0.5,5.1,-15.9183916666586
5,0.2,0.5,5.2,-19.5230936029786
5,0.2,0.5,5.3,-26.5338506643314
5,0.2,0.5,5.4,-35.1577551570755
5,0.2,0.5,5.5,-21.4573605926933
5,0.2,0.5,5.6,-16.0885840106711
5,0.2,0.5,5.7,-12.6366640150485
5,0.2,0.5,5.8,-10.0765798089959
5,0.2,0.5,5.9,-8.0510294369325
5,0.2,0.5,6,-6.39662483269392
5,0.2,0.5,6.1,-5.02680414819206
5,0.2,0.5,6.2,-3.89046737693861
5,0.2,0.5,6.3,-2.95390549028785
5,0.2,0.5,6.4,-2.19184752906741
5,0.2,0.5,6.5,-1.58287349685076
5,0.2,0.5,6.6,-1.10726642258361
5,0.2,0.5,6.7,-0.746296707327563
5,0.2,0.5,6.8,-0.482270549099091
5,0.2,0.5,6.9,-0.298870983760575
5,0.2,0.5,7,-0.181496576318492
5,0.2,0.5,7.1,-0.117458880199265
5,0.2,0.5,7.2,-0.0960114484314054
5,0.2,0.5,7.3,-0.108242995924701
5,0.2,0.5,7.4,-0.146886292918011
5,0.2,0.5,7.5,-0.206089994031706
5,0.2,0.5,7.6,-0.281187349575724
5,0.2,0.5,7.7,-0.368482071294972
5,0.2,0.5,7.8,-0.465061011275518
5,0.2,0.5,7.9,-0.568636341042643
5,0.2,0.5,8,-0.677415942720988
5,0.2,0.5,8.1,-0.789998820443025
5,0.2,0.5,8.2,-0.905291705644998
5,0.2,0.5,8.3,-1.02244309036236
5,0.2,0.5,8.4,-1.1407913122673
5,0.2,0.5,8.5,-1.25982382112841
5,0.2,0.5,8.6,-1.37914526574238
5,0.2,0.5,8.7,-1.49845250050641
5,0.2,0.5,8.8,-1.61751500268824
5,0.2,0.5,8.9,-1.73615951357217
5,0.2,0.5,9,-1.85425797549097
5,0.2,0.5,9.1,-1.97171804167392
5,0.2,0.5,9.2,-2.0884755965167
5,0.2,0.5,9.3,-2.20448884909305
5,0.2,0.5,9.4,-2.31973365995518
5,0.2,0.5,9.5,-2.43419983663036
5,0.2,0.5,9.6,-2.54788819160766
5,0.2,0.5,9.7,-2.66080820187439
5,0.2,0.5,9.8,-2.7729761442005
5,0.2,0.5,9.9,-2.88441360770221
5,0.2,0.5,10,-2.9951463065242
5,0.2,0.6,3,-2.42906624272095
5,0.2,0.6,3.1,-2.62324316826833
5,0.2,0.6,3.2,-2.83013351217
5,0.2,0.6,3.3,-3.05101791343678
5,0.2,0.6,3.4,-3.28740097177074
5,0.2,0.6,3.5,-3.54105907709938
5,0.2,0.6,3.6,-3.81410129163162
5,0.2,0.6,3.7,-4.10904774128869
5,0.2,0.6,3.8,-4.42893184702826
5,0.2,0.6,3.9,-4.77743556122232
5,0.2,0.6,4,-5.15907116533468
5,0.2,0.6,4.1,-5.57943017031373
5,0.2,0.6,4.2,-6.0455313114362
5,0.2,0.6,4.3,-6.56631905188097
5,0.2,0.6,4.4,-7.15339827503484
5,0.2,0.6,4.5,-7.82215412195523
5,0.2,0.6,4.6,-8.59352923302486
5,0.2,0.6,4.7,-9.49698689875531
5,0.2,0.6,4.8,-10.5757647600158
5,0.2,0.6,4.9,-11.8969537630166
5,0.2,0.6,5,-13.5729757353398
5,0.2,0.6,5.1,-15.8146565342732
5,0.2,0.6,5.2,-19.096106258954
5,0.2,0.6,5.3,-24.9374987352658
5,0.2,0.6,5.4,-45.0216337415286
5,0.2,0.6,5.5,-23.9329391913098
5,0.2,0.6,5.6,-17.8065127633533
5,0.2,0.6,5.7,-14.0990199259572
5,0.2,0.6,5.8,-11.4154015234171
5,0.2,0.6,5.9,-9.31332879316183
5,0.2,0.6,6,-7.59776844163199
5,0.2,0.6,6.1,-6.1670437404439
5,0.2,0.6,6.2,-4.96215160878959
5,0.2,0.6,6.3,-3.94574061078007
5,0.2,0.6,6.4,-3.09196752679115
5,0.2,0.6,6.5,-2.38112518608704
5,0.2,0.6,6.6,-1.79670707804515
5,0.2,0.6,6.7,-1.32387415853842
5,0.2,0.6,6.8,-0.948773493681629
5,0.2,0.6,6.9,-0.658355910778886
5,0.2,0.6,7,-0.440444149988903
5,0.2,0.6,7.1,-0.283882132643947
5,0.2,0.6,7.2,-0.178664910853923
5,0.2,0.6,7.3,-0.116004309174882
5,0.2,0.6,7.4,-0.0883229119002939
5,0.2,0.6,7.5,-0.0891893041254429
5,0.2,0.6,7.6,-0.113214570043476
5,0.2,0.6,7.7,-0.155929280183647
5,0.2,0.6,7.8,-0.213655935494531
5,0.2,0.6,7.9,-0.283386866159258
5,0.2,0.6,8,-0.362673286507674
5,0.2,0.6,8.1,-0.449528035494728
5,0.2,0.6,8.2,-0.542342449178059
5,0.2,0.6,8.3,-0.639816591520999
5,0.2,0.6,8.4,-0.740901456874701
5,0.2,0.6,8.5,-0.844751534400621
5,0.2,0.6,8.6,-0.950686130832507
5,0.2,0.6,8.7,-1.0581579747885
5,0.2,0.6,8.8,-1.16672780506913
5,0.2,0.6,8.9,-1.27604383699909
5,0.2,0.6,9,-1.38582518335177
5,0.2,0.6,9.1,-1.49584846961222
5,0.2,0.6,9.2,-1.60593702382855
5,0.2,0.6,9.3,-1.71595213924339
5,0.2,0.6,9.4,-1.82578600524135
5,0.2,0.6,9.5,-1.93535598155788
5,0.2,0.6,9.6,-2.04459995495404
5,0.2,0.6,9.7,-2.15347256927513
5,0.2,0.6,9.8,-2.26194216127783
5,0.2,0.6,9.9,-2.36998826778589
5,0.2,0.6,10,-2.47759959624561
5,0.2,0.7,3,-2.49989512133815
5,0.2,0.7,3.1,-2.7006573929046
5,0.2,0.7,3.2,-2.91457783126998
5,0.2,0.7,3.3,-3.14294972744246
5,0.2,0.7,3.4,-3.38728598712567
5,0.2,0.7,3.5,-3.64936494052368
5,0.2,0.7,3.6,-3.93128840438114
5,0.2,0.7,3.7,-4.23555611439957
5,0.2,0.7,3.8,-4.56516235579191
5,0.2,0.7,3.9,-4.92372319580879
5,0.2,0.7,4,-5.31564669476612
5,0.2,0.7,4.1,-5.74636475972638
5,0.2,0.7,4.2,-6.22265555185799
5,0.2,0.7,4.3,-6.75310262167597
5,0.2,0.7,4.4,-7.3487671582993
5,0.2,0.7,4.5,-8.02420499516437
5,0.2,0.7,4.6,-8.79906644302415
5,0.2,0.7,4.7,-9.70073506368833
5,0.2,0.7,4.8,-10.7689430696559
5,0.2,0.7,4.9,-12.0644693426476
5,0.2,0.7,5,-13.687226460933
5,0.2,0.7,5.1,-15.8193836700436
5,0.2,0.7,5.2,-18.8517494817204
5,0.2,0.7,5.3,-23.9163044035566
5,0.2,0.7,5.4,-38.9723248545994
5,0.2,0.7,5.5,-26.674193469761
5,0.2,0.7,5.6,-19.5504267967556
5,0.2,0.7,5.7,-15.5455173648062
5,0.2,0.7,5.8,-12.7251839043563
5,0.2,0.7,5.9,-10.543593488367
5,0.2,0.7,6,-8.77068956482911
5,0.2,0.7,6.1,-7.28902250148474
5,0.2,0.7,6.2,-6.03129573762503
5,0.2,0.7,6.3,-4.95565544448
5,0.2,0.7,6.4,-4.03417956326916
5,0.2,0.7,6.5,-3.24687149569109
5,0.2,0.7,6.6,-2.57828770324129
5,0.2,0.7,6.7,-2.01558438822407
5,0.2,0.7,6.8,-1.54740628414817
5,0.2,0.7,6.9,-1.16330404618093
5,0.2,0.7,7,-0.853482998841412
5,0.2,0.7,7.1,-0.608745400492243
5,0.2,0.7,7.2,-0.420527706020907
5,0.2,0.7,7.3,-0.280966368133897
5,0.2,0.7,7.4,-0.182952822643546
5,0.2,0.7,7.5,-0.120159470794037
5,0.2,0.7,7.6,-0.0870329410151231
5,0.2,0.7,7.7,-0.0787591656596606
5,0.2,0.7,7.8,-0.0912082684631198
5,0.2,0.7,7.9,-0.120867626155742
5,0.2,0.7,8,-0.164770217875761
5,0.2,0.7,8.1,-0.220423546647729
5,0.2,0.7,8.2,-0.28574261464369
5,0.2,0.7,8.3,-0.358988939428046
5,0.2,0.7,8.4,-0.438716489671498
5,0.2,0.7,8.5,-0.523724667741613
5,0.2,0.7,8.6,-0.613018002846735
5,0.2,0.7,8.7,-0.705771965123113
5,0.2,0.7,8.8,-0.801304201020428
5,0.2,0.7,8.9,-0.899050471294328
5,0.2,0.7,9,-0.998544607207585
5,0.2,0.7,9.1,-1.09940186263139
5,0.2,0.7,9.2,-1.20130511321772
5,0.2,0.7,9.3,-1.30399342874639
5,0.2,0.7,9.4,-1.40725261556142
5,0.2,0.7,9.5,-1.51090738994104
5,0.2,0.7,9.6,-1.61481489926798
5,0.2,0.7,9.7,-1.71885935596476
5,0.2,0.7,9.8,-1.82294758986323
5,0.2,0.7,9.9,-1.92700535876805
5,0.2,0.7,10,-2.03097428531461
5,0.2,0.8,3,-2.43037428730682
5,0.2,0.8,3.1,-2.62873558061432
5,0.2,0.8,3.2,-2.84040580159639
5,0.2,0.8,3.3,-3.06668169283896
5,0.2,0.8,3.4,-3.30907368729651
5,0.2,0.8,3.5,-3.56934953004908
5,0.2,0.8,3.6,-3.84958933837256
5,0.2,0.8,3.7,-4.15225587829036
5,0.2,0.8,3.8,-4.48028538020258
5,0.2,0.8,3.9,-4.83720653187485
5,0.2,0.8,4,-5.22729883866564
5,0.2,0.8,4.1,-5.65580712743578
5,0.2,0.8,4.2,-6.12923801124195
5,0.2,0.8,4.3,-6.65577924034385
5,0.2,0.8,4.4,-7.24590905835824
5,0.2,0.8,4.5,-7.91331006070482
5,0.2,0.8,4.6,-8.67629210799266
5,0.2,0.8,4.7,-9.56011041173704
5,0.2,0.8,4.8,-10.60095804853
5,0.2,0.8,4.9,-11.8533422486136
5,0.2,0.8,5,-13.405018722
5,0.2,0.8,5.1,-15.4112643838225
5,0.2,0.8,5.2,-18.1894680497944
5,0.2,0.8,5.3,-22.5747227338525
5,0.2,0.8,5.4,-32.6403722352345
5,0.2,0.8,5.5,-30.0798511891914
5,0.2,0.8,5.6,-21.1839437788059
5,0.2,0.8,5.7,-16.7391885575212
5,0.2,0.8,5.8,-13.7301165534419
5,0.2,0.8,5.9,-11.4483803747619
5,0.2,0.8,6,-9.6146368125442
5,0.2,0.8,6.1,-8.09084683139753
5,0.2,0.8,6.2,-6.7992501677335
5,0.2,0.8,6.3,-5.69198164972193
5,0.2,0.8,6.4,-4.73747234003755
5,0.2,0.8,6.5,-3.91357385445999
5,0.2,0.8,6.6,-3.20377148633749
5,0.2,0.8,6.7,-2.59498184725101
5,0.2,0.8,6.8,-2.07624183822594
5,0.2,0.8,6.9,-1.63793575118141
5,0.2,0.8,7,-1.271360404071
5,0.2,0.8,7.1,-0.968502652461804
5,0.2,0.8,7.2,-0.721944366062361
5,0.2,0.8,7.3,-0.524836174339924
5,0.2,0.8,7.4,-0.370900630176831
5,0.2,0.8,7.5,-0.254440472833584
5,0.2,0.8,7.6,-0.170339034773783
5,0.2,0.8,7.7,-0.114047783988889
5,0.2,0.8,7.8,-0.0815609443673458
5,0.2,0.8,7.9,-0.0693797275902086
5,0.2,0.8,8,-0.074469653992814
5,0.2,0.8,8.1,-0.094214382105476
5,0.2,0.8,8.2,-0.126368904251297
5,0.2,0.8,8.3,-0.169014231710899
5,0.2,0.8,8.4,-0.220514980692104
5,0.2,0.8,8.5,-0.279480671608842
5,0.2,0.8,8.6,-0.344731097114712
5,0.2,0.8,8.7,-0.415265792240265
5,0.2,0.8,8.8,-0.490237430677242
5,0.2,0.8,8.9,-0.568928848566143
5,0.2,0.8,9,-0.650733336749228
5,0.2,0.8,9.1,-0.735137824270709
5,0.2,0.8,9.2,-0.82170858455616
5,0.2,0.8,9.3,-0.910079120051264
5,0.2,0.8,9.4,-0.999939913460433
5,0.2,0.8,9.5,-1.09102976904141
5,0.2,0.8,9.6,-1.18312850252426
5,0.2,0.8,9.7,-1.27605077129857
5,0.2,0.8,9.8,-1.36964086660295
5,0.2,0.8,9.9,-1.46376831617887
5,0.2,0.8,10,-1.55832416919261
5,0.2,0.9,3,-2.36555406475569
5,0.2,0.9,3.1,-2.56139308108101
5,0.2,0.9,3.2,-2.77066000132253
5,0.2,0.9,3.3,-2.99465021691067
5,0.2,0.9,3.4,-3.23486595520731
5,0.2,0.9,3.5,-3.4930577471208
5,0.2,0.9,3.6,-3.77127657062858
5,0.2,0.9,3.7,-4.07194013458804
5,0.2,0.9,3.8,-4.39791816314105
5,0.2,0.9,3.9,-4.75264362404816
5,0.2,0.9,4,-5.14026002202767
5,0.2,0.9,4.1,-5.56581984660458
5,0.2,0.9,4.2,-6.03555724922323
5,0.2,0.9,4.3,-6.55727126386635
5,0.2,0.9,4.4,-7.14087862847963
5,0.2,0.9,4.5,-7.7992359602734
5,0.2,0.9,4.6,-8.54940740563845
5,0.2,0.9,4.7,-9.41470549186455
5,0.2,0.9,4.8,-10.4281550090997
5,0.2,0.9,4.9,-11.638773810877
5,0.2,0.9,5,-13.1239760359001
5,0.2,0.9,5.1,-15.0170567911666
5,0.2,0.9,5.2,-17.5790988645811
5,0.2,0.9,5.3,-21.4447100982004
5,0.2,0.9,5.4,-29.0718896786929
5,0.2,0.9,5.5,-35.1432773411869
5,0.2,0.9,5.6,-22.9983763504199
5,0.2,0.9,5.7,-17.9673836079626
5,0.2,0.9,5.8,-14.7238120827514
5,0.2,0.9,5.9,-12.3206347837835
5,0.2,0.9,6,-10.4144002899044
5,0.2,0.9,6.1,-8.84220965403461
5,0.2,0.9,6.2,-7.51438095497023
5,0.2,0.9,6.3,-6.37648636028056
5,0.2,0.9,6.4,-5.39302997351085
5,0.2,0.9,6.5,-4.53944366887522
5,0.2,0.9,6.6,-3.79777658344517
5,0.2,0.9,6.7,-3.1542155811095
5,0.2,0.9,6.8,-2.59759796811978
5,0.2,0.9,6.9,-2.11850216487043
5,0.2,0.9,7,-1.70869327404488
5,0.2,0.9,7.1,-1.36079293449509
5,0.2,0.9,7.2,-1.06809104867698
5,0.2,0.9,7.3,-0.824444618745005
5,0.2,0.9,7.4,-0.62422661775298
5,0.2,0.9,7.5,-0.462300225926211
5,0.2,0.9,7.6,-0.334002854849235
5,0.2,0.9,7.7,-0.235131012291014
5,0.2,0.9,7.8,-0.16192168576203
5,0.2,0.9,7.9,-0.111028917462487
5,0.2,0.9,8,-0.0794959782440604
5,0.2,0.9,8.1,-0.0647243818242059
5,0.2,0.9,8.2,-0.0644412264484721
5,0.2,0.9,8.3,-0.0766662570389346
5,0.2,0.9,8.4,-0.0996797832486744
5,0.2,0.9,8.5,-0.131992281543822
5,0.2,0.9,8.6,-0.172316217408921
5,0.2,0.9,8.7,-0.219540377989179
5,0.2,0.9,8.8,-0.272706815573333
5,0.2,0.9,8.9,-0.330990366003154
5,0.2,0.9,9,-0.393680615506296
5,0.2,0.9,9.1,-0.460166134990422
5,0.2,0.9,9.2,-0.529920773266464
5,0.2,0.9,9.3,-0.602491792058276
5,0.2,0.9,9.4,-0.677489629676055
5,0.2,0.9,9.5,-0.7545790920964
5,0.2,0.9,9.6,-0.833471786436338
5,0.2,0.9,9.7,-0.913919630027445
5,0.2,0.9,9.8,-0.995709286890259
5,0.2,0.9,9.9,-1.0786574013729
5,0.2,0.9,10,-1.16260651546484
5,0.2,1,3,-2.34461902446337
5,0.2,1,3.1,-2.54049359242392
5,0.2,1,3.2,-2.74990119495691
5,0.2,1,3.3,-2.97412069780008
5,0.2,1,3.4,-3.21461947801187
5,0.2,1,3.5,-3.47307973847784
5,0.2,1,3.6,-3.75143854295266
5,0.2,1,3.7,-4.05200604604021
5,0.2,1,3.8,-4.37770383653043
5,0.2,1,3.9,-4.7321048640856
5,0.2,1,4,-5.11925949887811
5,0.2,1,4.1,-5.54392125311109
5,0.2,1,4.2,-6.01196377153941
5,0.2,1,4.3,-6.53075721157041
5,0.2,1,4.4,-7.10964733301103
5,0.2,1,4.5,-7.76067834742906
5,0.2,1,4.6,-8.49971299539862
5,0.2,1,4.7,-9.34822282779061
5,0.2,1,4.8,-10.3362867824123
5,0.2,1,4.9,-11.507931298719
5,0.2,1,5,-12.931425747977
5,0.2,1,5.1,-14.7213494656344
5,0.2,1,5.2,-17.0935313681164
5,0.2,1,5.3,-20.5376650960861
5,0.2,1,5.4,-26.6560783478263
5,0.2,1,5.5,-45.3378960749804
5,0.2,1,5.6,-25.2784116033008
5,0.2,1,5.7,-19.4088914909062
5,0.2,1,5.8,-15.8621025029747
5,0.2,1,5.9,-13.3066409536611
5,0.2,1,6,-11.3100590458293
5,0.2,1,6.1,-9.67752713344605
5,0.2,1,6.2,-8.30487976433688
5,0.2,1,6.3,-7.13007054759431
5,0.2,1,6.4,-6.11320049713871
5,0.2,1,6.5,-5.22703168083927
5,0.2,1,6.6,-4.45199771528197
5,0.2,1,6.7,-3.77337663078838
5,0.2,1,6.8,-3.17960120303419
5,0.2,1,6.9,-2.66121288258388
5,0.2,1,7,-2.2102017754346
5,0.2,1,7.1,-1.81958832659182
5,0.2,1,7.2,-1.48316019127784
5,0.2,1,7.3,-1.19530933528518
5,0.2,1,7.4,-0.950932951166238
