"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
4,0.2,0.5,6.6,-36.2265738368931
4,0.2,0.5,6.7,-30.6713632417612
4,0.2,0.5,6.8,-22.5538105783196
4,0.2,0.5,6.9,-18.2776663328573
4,0.2,0.5,7,-15.3261561869228
4,0.2,0.5,7.1,-13.0567897445648
4,0.2,0.5,7.2,-11.2085095236537
4,0.2,0.5,7.3,-9.65019721694365
4,0.2,0.5,7.4,-8.30737926840852
4,0.2,0.5,7.5,-7.13424802418206
4,0.2,0.5,7.6,-6.10100244358228
4,0.2,0.5,7.7,-5.18738083053861
4,0.2,0.5,7.8,-4.37903226022661
4,0.2,0.5,7.9,-3.66532436136893
4,0.2,0.5,8,-3.03794475487084
4,0.2,0.5,8.1,-2.48998123444046
4,0.2,0.5,8.2,-2.0153169658663
4,0.2,0.5,8.3,-1.60824853693604
4,0.2,0.5,8.4,-1.26326797796022
4,0.2,0.5,8.5,-0.97496481638982
4,0.2,0.5,8.6,-0.738011396828044
4,0.2,0.5,8.7,-0.547199722845187
4,0.2,0.5,8.8,-0.397503479670418
4,0.2,0.5,8.9,-0.284145188044646
4,0.2,0.5,9,-0.202655055511157
4,0.2,0.5,9.1,-0.148914165152959
4,0.2,0.5,9.2,-0.119179500055766
4,0.2,0.5,9.3,-0.11009165925882
4,0.2,0.5,9.4,-0.118668048320961
4,0.2,0.5,9.5,-0.142285113696309
4,0.2,0.5,9.6,-0.178653196578216
4,0.2,0.5,9.7,-0.225787141408185
4,0.2,0.5,9.8,-0.281975161355664
4,0.2,0.5,9.9,-0.345747805087421
4,0.2,0.5,10,-0.415848279367453
4,0.2,0.6,3,-1.80896729604682
4,0.2,0.6,3.1,-1.93982297001024
4,0.2,0.6,3.2,-2.07666473320787
4,0.2,0.6,3.3,-2.21978238769974
4,0.2,0.6,3.4,-2.36950113969354
4,0.2,0.6,3.5,-2.52618615667066
4,0.2,0.6,3.6,-2.69024784414994
4,0.2,0.6,3.7,-2.86214798546915
4,0.2,0.6,3.8,-3.04240692183107
4,0.2,0.6,3.9,-3.23161199318801
4,0.2,0.6,4,-3.43042751642287
4,0.2,0.6,4.1,-3.63960664999391
4,0.2,0.6,4.2,-3.86000558969078
4,0.2,0.6,4.3,-4.0926006667869
4,0.2,0.6,4.4,-4.33850908963816
4,0.2,0.6,4.5,-4.59901429999591
4,0.2,0.6,4.6,-4.87559723141059
4,0.2,0.6,4.7,-5.16997519704738
4,0.2,0.6,4.8,-5.48415075559185
4,0.2,0.6,4.9,-5.82047379568881
4,0.2,0.6,5,-6.18172138192514
4,0.2,0.6,5.1,-6.57120184520513
4,0.2,0.6,5.2,-6.99289255189581
4,0.2,0.6,5.3,-7.45162538555295
4,0.2,0.6,5.4,-7.9533413369629
4,0.2,0.6,5.5,-8.50544774369791
4,0.2,0.6,5.6,-9.11733246006947
4,0.2,0.6,5.7,-9.80112608639349
4,0.2,0.6,5.8,-10.5728719490153
4,0.2,0.6,5.9,-11.4543982507647
4,0.2,0.6,6,-12.4764695060073
4,0.2,0.6,6.1,-13.6844373124096
4,0.2,0.6,6.2,-15.1492294519678
4,0.2,0.6,6.3,-16.9911756874536
4,0.2,0.6,6.4,-19.4403121270843
4,0.2,0.6,6.5,-23.0309933498604
4,0.2,0.6,6.6,-29.6018417961693
4,0.2,0.6,6.7,-42.3058734447828
4,0.2,0.6,6.8,-26.5599621341073
4,0.2,0.6,6.9,-21.0238546867388
4,0.2,0.6,7,-17.5713798201045
4,0.2,0.6,7.1,-15.0396472498235
4,0.2,0.6,7.2,-13.0323666324287
4,0.2,0.6,7.3,-11.3670483705858
4,0.2,0.6,7.4,-9.94499447784494
4,0.2,0.6,7.5,-8.70717711052724
4,0.2,0.6,7.6,-7.61579067856691
4,0.2,0.6,7.7,-6.64538622050399
4,0.2,0.6,7.8,-5.77815353551045
4,0.2,0.6,7.9,-5.00120285719749
4,0.2,0.6,8,-4.30489488170425
4,0.2,0.6,8.1,-3.68176082369987
4,0.2,0.6,8.2,-3.12577701602836
4,0.2,0.6,8.3,-2.63186670468852
4,0.2,0.6,8.4,-2.1955567718831
4,0.2,0.6,8.5,-1.8127458855106
4,0.2,0.6,8.6,-1.47955564101894
4,0.2,0.6,8.7,-1.19224410989056
4,0.2,0.6,8.8,-0.947165415762076
4,0.2,0.6,8.9,-0.740761560566385
4,0.2,0.6,9,-0.569574821574359
4,0.2,0.6,9.1,-0.430271126983198
4,0.2,0.6,9.2,-0.319666996271592
4,0.2,0.6,9.3,-0.234754798566599
4,0.2,0.6,9.4,-0.172723067945878
4,0.2,0.6,9.5,-0.130970274274333
4,0.2,0.6,9.6,-0.107111704819376
4,0.2,0.6,9.7,-0.0989799603042694
4,0.2,0.6,9.8,-0.104620057948895
4,0.2,0.6,9.9,-0.122280340967565
4,0.2,0.6,10,-0.150400403145868
4,0.2,0.7,3,-1.75483674035174
4,0.2,0.7,3.1,-1.88346706256808
4,0.2,0.7,3.2,-2.01816640990265
4,0.2,0.7,3.3,-2.15923209714936
4,0.2,0.7,3.4,-2.306995660792
4,0.2,0.7,3.5,-2.46182718050648
4,0.2,0.7,3.6,-2.62414026926521
4,0.2,0.7,3.7,-2.79439786183522
4,0.2,0.7,3.8,-2.97311896163511
4,0.2,0.7,3.9,-3.16088654437894
4,0.2,0.7,4,-3.35835686635943
4,0.2,0.7,4.1,-3.56627048927639
4,0.2,0.7,4.2,-3.78546541728213
4,0.2,0.7,4.3,-4.01689285252921
4,0.2,0.7,4.4,-4.26163622309325
4,0.2,0.7,4.5,-4.52093433627696
4,0.2,0.7,4.6,-4.79620978223739
4,0.2,0.7,4.7,-5.08910408910095
4,0.2,0.7,4.8,-5.40152165864654
4,0.2,0.7,4.9,-5.73568526390252
4,0.2,0.7,5,-6.09420698017106
4,0.2,0.7,5.1,-6.48018003034688
4,0.2,0.7,5.2,-6.89729945023247
4,0.2,0.7,5.3,-7.35002321691536
4,0.2,0.7,5.4,-7.84379139149828
4,0.2,0.7,5.5,-8.38533043782931
4,0.2,0.7,5.6,-8.98308602554033
4,0.2,0.7,5.7,-9.64785577934825
4,0.2,0.7,5.8,-10.3937446809112
4,0.2,0.7,5.9,-11.2396639265364
4,0.2,0.7,6,-12.2117934662418
4,0.2,0.7,6.1,-13.3478645925351
4,0.2,0.7,6.2,-14.7051637458859
4,0.2,0.7,6.3,-16.376972992227
4,0.2,0.7,6.4,-18.5310427401198
4,0.2,0.7,6.5,-21.5189362710218
4,0.2,0.7,6.6,-26.3094075459062
4,0.2,0.7,6.7,-38.3398798895523
4,0.2,0.7,6.8,-31.3608901746116
4,0.2,0.7,6.9,-23.607662561002
4,0.2,0.7,7,-19.4733717799509
4,0.2,0.7,7.1,-16.6196337178792
4,0.2,0.7,7.2,-14.4299436688295
4,0.2,0.7,7.3,-12.6499823195685
4,0.2,0.7,7.4,-11.1503773576495
4,0.2,0.7,7.5,-9.85658968208483
4,0.2,0.7,7.6,-8.7219668021037
4,0.2,0.7,7.7,-7.71553417939239
4,0.2,0.7,7.8,-6.81578897390313
4,0.2,0.7,7.9,-6.00726058126928
4,0.2,0.7,8,-5.27847059461751
4,0.2,0.7,8.1,-4.62065458384051
4,0.2,0.7,8.2,-4.02692490033447
4,0.2,0.7,8.3,-3.49170309352348
4,0.2,0.7,8.4,-3.01032569076499
4,0.2,0.7,8.5,-2.57876685653502
4,0.2,0.7,8.6,-2.19344326263652
4,0.2,0.7,8.7,-1.85107876943529
4,0.2,0.7,8.8,-1.54861354513985
4,0.2,0.7,8.9,-1.28314637177505
4,0.2,0.7,9,-1.05190142435074
4,0.2,0.7,9.1,-0.852212522262517
4,0.2,0.7,9.2,-0.681519161765174
4,0.2,0.7,9.3,-0.537369759308078
4,0.2,0.7,9.4,-0.417428553697128
4,0.2,0.7,9.5,-0.31948354520389
4,0.2,0.7,9.6,-0.241453675045362
4,0.2,0.7,9.7,-0.181394146512809
4,0.2,0.7,9.8,-0.137499345148722
4,0.2,0.7,9.9,-0.108103228760638
4,0.2,0.7,10,-0.0916773401139563
4,0.2,0.8,3,-1.88258323411285
4,0.2,0.8,3.1,-2.01988164835042
4,0.2,0.8,3.2,-2.16355181120665
4,0.2,0.8,3.3,-2.31389385826894
4,0.2,0.8,3.4,-2.47124202494128
4,0.2,0.8,3.5,-2.63596888192922
4,0.2,0.8,3.6,-2.80849021577734
4,0.2,0.8,3.7,-2.98927067853591
4,0.2,0.8,3.8,-3.17883035948058
4,0.2,0.8,3.9,-3.37775246853596
4,0.2,0.8,4,-3.58669236819835
4,0.2,0.8,4.1,-3.80638825178828
4,0.2,0.8,4.2,-4.03767384560259
4,0.2,0.8,4.3,-4.2814936177166
4,0.2,0.8,4.4,-4.53892111636125
4,0.2,0.8,4.5,-4.81118124968129
4,0.2,0.8,4.6,-5.0996775762334
4,0.2,0.8,4.7,-5.40602603130738
4,0.2,0.8,4.8,-5.73209701234922
4,0.2,0.8,4.9,-6.08006845513312
4,0.2,0.8,5,-6.45249355633691
4,0.2,0.8,5.1,-6.85238830559325
4,0.2,0.8,5.2,-7.28334625405155
4,0.2,0.8,5.3,-7.74969142315113
4,0.2,0.8,5.4,-8.25668573052438
4,0.2,0.8,5.5,-8.81081617032252
4,0.2,0.8,5.6,-9.42020179038186
4,0.2,0.8,5.7,-10.0951861596921
4,0.2,0.8,5.8,-10.8492273635135
4,0.2,0.8,5.9,-11.7002855038981
4,0.2,0.8,6,-12.6730845811146
4,0.2,0.8,6.1,-13.80300753458
4,0.2,0.8,6.2,-15.1432832713293
4,0.2,0.8,6.3,-16.7794976638899
4,0.2,0.8,6.4,-18.8627310912594
4,0.2,0.8,6.5,-21.7002286479484
4,0.2,0.8,6.6,-26.0903971023708
4,0.2,0.8,6.7,-35.7323753178053
4,0.2,0.8,6.8,-34.4217151975912
4,0.2,0.8,6.9,-25.3393363440978
4,0.2,0.8,7,-20.8948125336038
4,0.2,0.8,7.1,-17.9111228925306
4,0.2,0.8,7.2,-15.6536406344711
4,0.2,0.8,7.3,-13.8334780627028
4,0.2,0.8,7.4,-12.3073005206118
4,0.2,0.8,7.5,-10.9937117337008
4,0.2,0.8,7.6,-9.84219781605136
4,0.2,0.8,7.7,-8.81937929823753
4,0.2,0.8,7.8,-7.9021446525968
4,0.2,0.8,7.9,-7.07390101256663
4,0.2,0.8,8,-6.3223800839234
4,0.2,0.8,8.1,-5.63828034525138
4,0.2,0.8,8.2,-5.01438701809396
4,0.2,0.8,8.3,-4.44497923293044
4,0.2,0.8,8.4,-3.92541772203729
4,0.2,0.8,8.5,-3.45185073654089
4,0.2,0.8,8.6,-3.0210004496538
4,0.2,0.8,8.7,-2.63000621114278
4,0.2,0.8,8.8,-2.27630933618124
4,0.2,0.8,8.9,-1.95756911034226
4,0.2,0.8,9,-1.67160273616434
4,0.2,0.8,9.1,-1.41634382583238
4,0.2,0.8,9.2,-1.18981523446213
4,0.2,0.8,9.3,-0.99011282162985
4,0.2,0.8,9.4,-0.815397304371534
4,0.2,0.8,9.5,-0.663891828482817
4,0.2,0.8,9.6,-0.533883293179976
4,0.2,0.8,9.7,-0.423725841691146
4,0.2,0.8,9.8,-0.331845282538438
4,0.2,0.8,9.9,-0.256743528746627
4,0.2,0.8,10,-0.197002427463933
4,0.2,0.9,3,-1.83922274465613
4,0.2,0.9,3.1,-1.97526392105451
4,0.2,0.9,3.2,-2.11782996227085
4,0.2,0.9,3.3,-2.2672353242281
4,0.2,0.9,3.4,-2.42382835788155
4,0.2,0.9,3.5,-2.58799543169416
4,0.2,0.9,3.6,-2.76016567777686
4,0.2,0.9,3.7,-2.94081648057705
4,0.2,0.9,3.8,-3.13047985436268
4,0.2,0.9,3.9,-3.32974989057006
4,0.2,0.9,4,-3.53929150074336
4,0.2,0.9,4.1,-3.7598507385549
4,0.2,0.9,4.2,-3.99226705976387
4,0.2,0.9,4.3,-4.23748797824957
4,0.2,0.9,4.4,-4.4965867083542
4,0.2,0.9,4.5,-4.77078356145503
4,0.2,0.9,4.6,-5.06147210649218
4,0.2,0.9,4.7,-5.37025143741554
4,0.2,0.9,4.8,-5.69896635606459
4,0.2,0.9,4.9,-6.04975793912248
4,0.2,0.9,5,-6.42512790911588
4,0.2,0.9,5.1,-6.82802162503357
4,0.2,0.9,5.2,-7.26193659605006
4,0.2,0.9,5.3,-7.73106661418722
4,0.2,0.9,5.4,-8.24049660263166
4,0.2,0.9,5.5,-8.79647132690829
4,0.2,0.9,5.6,-9.40677448204017
4,0.2,0.9,5.7,-10.0812776559698
4,0.2,0.9,5.8,-10.8327598450279
4,0.2,0.9,5.9,-11.6781755425602
4,0.2,0.9,6,-12.6407031303649
4,0.2,0.9,6.1,-13.7532322605725
4,0.2,0.9,6.2,-15.0647052906231
4,0.2,0.9,6.3,-16.6526746584864
4,0.2,0.9,6.4,-18.6512096197436
4,0.2,0.9,6.5,-21.3241609848188
4,0.2,0.9,6.6,-25.3167673143242
4,0.2,0.9,6.7,-33.1510217803128
4,0.2,0.9,6.8,-38.4305366550512
4,0.2,0.9,6.9,-26.8712781494282
4,0.2,0.9,7,-21.9710952222816
4,0.2,0.9,7.1,-18.8083427561195
4,0.2,0.9,7.2,-16.4618404694051
4,0.2,0.9,7.3,-14.5927961037063
4,0.2,0.9,7.4,-13.0387693027938
4,0.2,0.9,7.5,-11.7093741401205
4,0.2,0.9,7.6,-10.5492261608918
4,0.2,0.9,7.7,-9.52200878104172
4,0.2,0.9,7.8,-8.60268025334557
4,0.2,0.9,7.9,-7.77328777242103
4,0.2,0.9,8,-7.02055174365012
4,0.2,0.9,8.1,-6.33438972211973
4,0.2,0.9,8.2,-5.70697143676947
4,0.2,0.9,8.3,-5.13208988011391
4,0.2,0.9,8.4,-4.60472892038661
4,0.2,0.9,8.5,-4.12075787049872
4,0.2,0.9,8.6,-3.67671093394073
4,0.2,0.9,8.7,-3.26962520050065
4,0.2,0.9,8.8,-2.896920208445
4,0.2,0.9,8.9,-2.55630779184959
4,0.2,0.9,9,-2.24572449448933
4,0.2,0.9,9.1,-1.96328110352792
4,0.2,0.9,9.2,-1.70722533355136
4,0.2,0.9,9.3,-1.47591467366603
4,0.2,0.9,9.4,-1.26779708234493
4,0.2,0.9,9.5,-1.08139769225961
4,0.2,0.9,9.6,-0.915310043090686
4,0.2,0.9,9.7,-0.768190639166997
4,0.2,0.9,9.8,-0.638755857647726
4,0.2,0.9,9.9,-0.525780427154941
4,0.2,0.9,10,-0.428096864407991
4,0.2,1,3,-1.79115324979649
4,0.2,1,3.1,-1.92452757562877
4,0.2,1,3.2,-2.06438052431295
4,0.2,1,3.3,-2.21102278881025
4,0.2,1,3.4,-2.36479723742047
4,0.2,1,3.5,-2.52608272588557
4,0.2,1,3.6,-2.69529847575028
4,0.2,1,3.7,-2.8729091248828
4,0.2,1,3.8,-3.05943057997789
4,0.2,1,3.9,-3.25543683119559
4,0.2,1,4,-3.46156792784046
4,0.2,1,4.1,-3.67853936389464
4,0.2,1,4.2,-3.90715318704462
4,0.2,1,4.3,-4.14831122981043
4,0.2,1,4.4,-4.40303097384182
4,0.2,1,4.5,-4.67246470883205
4,0.2,1,4.6,-4.95792285086853
4,0.2,1,4.7,-5.26090256338544
4,0.2,1,4.8,-5.58312320984184
4,0.2,1,4.9,-5.92657071004197
4,0.2,1,5,-6.29355364722458
4,0.2,1,5.1,-6.68677509902313
4,0.2,1,5.2,-7.10942583147288
4,0.2,1,5.3,-7.56530701156291
4,0.2,1,5.4,-8.05899448197308
4,0.2,1,5.5,-8.59606280477204
4,0.2,1,5.6,-9.18339733525051
4,0.2,1,5.7,-9.82963953480543
4,0.2,1,5.8,-10.5458403912204
4,0.2,1,5.9,-11.3464510297195
4,0.2,1,6,-12.2508839023313
4,0.2,1,6.1,-13.2860912620079
4,0.2,1,6.2,-14.4910776260398
4,0.2,1,6.3,-15.9253994325133
4,0.2,1,6.4,-17.6868044159906
4,0.2,1,6.5,-19.9531125787185
4,0.2,1,6.6,-23.1039830042451
4,0.2,1,6.7,-28.224963942726
4,0.2,1,6.8,-42.2992193311416
4,0.2,1,6.9,-31.7511672804351
4,0.2,1,7,-24.6335647427064
4,0.2,1,7.1,-20.7175092043942
4,0.2,1,7.2,-17.9946961904084
4,0.2,1,7.3,-15.9020150961658
4,0.2,1,7.4,-14.200997696655
