"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
5.5,0.4,0.3,3.3,-3.34972927923234
5.5,0.4,0.3,3.4,-3.60256426072325
5.5,0.4,0.3,3.5,-3.87464140728453
5.5,0.4,0.3,3.6,-4.16878436585122
5.5,0.4,0.3,3.7,-4.48847811441239
5.5,0.4,0.3,3.8,-4.83806699232867
5.5,0.4,0.3,3.9,-5.22302985563462
5.5,0.4,0.3,4,-5.65037067291798
5.5,0.4,0.3,4.1,-6.12918692565675
5.5,0.4,0.3,4.2,-6.67152119469816
5.5,0.4,0.3,4.3,-7.29368205523924
5.5,0.4,0.3,4.4,-8.01838086537331
5.5,0.4,0.3,4.5,-8.87837277803188
5.5,0.4,0.3,4.6,-9.92308312121338
5.5,0.4,0.3,4.7,-11.2317510382935
5.5,0.4,0.3,4.8,-12.9427505885262
5.5,0.4,0.3,4.9,-15.3312029680595
5.5,0.4,0.3,5,-19.0803671935394
5.5,0.4,0.3,5.1,-26.9860555111067
5.5,0.4,0.3,5.2,-30.341347413028
5.5,0.4,0.3,5.3,-19.0302043331605
5.5,0.4,0.3,5.4,-13.9105468575598
5.5,0.4,0.3,5.5,-10.4930966763881
5.5,0.4,0.3,5.6,-7.92302816786058
5.5,0.4,0.3,5.7,-5.89675794191372
5.5,0.4,0.3,5.8,-4.27916785944947
5.5,0.4,0.3,5.9,-3.00008443132653
5.5,0.4,0.3,6,-2.01425969363759
5.5,0.4,0.3,6.1,-1.28336641329502
5.5,0.4,0.3,6.2,-0.769027178732348
5.5,0.4,0.3,6.3,-0.432213127243958
5.5,0.4,0.3,6.4,-0.235504095894687
5.5,0.4,0.3,6.5,-0.145585984862282
5.5,0.4,0.3,6.6,-0.1346954562534
5.5,0.4,0.3,6.7,-0.180865198940793
5.5,0.4,0.3,6.8,-0.267365109374959
5.5,0.4,0.3,6.9,-0.381792712457399
5.5,0.4,0.3,7,-0.515123186002118
5.5,0.4,0.3,7.1,-0.660873227068577
5.5,0.4,0.3,7.2,-0.81442814408867
5.5,0.4,0.3,7.3,-0.972527661970433
5.5,0.4,0.3,7.4,-1.13288499094455
5.5,0.4,0.3,7.5,-1.29390976640962
5.5,0.4,0.3,7.6,-1.45450863653192
5.5,0.4,0.3,7.7,-1.61394250833493
5.5,0.4,0.3,7.8,-1.77172457288632
5.5,0.4,0.3,7.9,-1.92754746965531
5.5,0.4,0.3,8,-2.08123120941089
5.5,0.4,0.3,8.1,-2.23268588023744
5.5,0.4,0.3,8.2,-2.38188489570077
5.5,0.4,0.3,8.3,-2.5288457790123
5.5,0.4,0.3,8.4,-2.67361635038264
5.5,0.4,0.3,8.5,-2.81626480087154
5.5,0.4,0.3,8.6,-2.95687257071551
5.5,0.4,0.3,8.7,-3.0955292573361
5.5,0.4,0.3,8.8,-3.23232899601051
5.5,0.4,0.3,8.9,-3.36736791112977
5.5,0.4,0.3,9,-3.50074234666419
5.5,0.4,0.3,9.1,-3.63254766388388
5.5,0.4,0.3,9.2,-3.76287745163139
5.5,0.4,0.3,9.3,-3.89182303589354
5.5,0.4,0.3,9.4,-4.01947320556293
5.5,0.4,0.3,9.5,-4.1459140932971
5.5,0.4,0.3,9.6,-4.27122916653282
5.5,0.4,0.3,9.7,-4.39549929560901
5.5,0.4,0.3,9.8,-4.51880287474854
5.5,0.4,0.3,9.9,-4.64121597818144
5.5,0.4,0.3,10,-4.76281253856381
5.5,0.4,0.4,3,-2.73833227505524
5.5,0.4,0.4,3.1,-2.95114762175853
5.5,0.4,0.4,3.2,-3.17771533159995
5.5,0.4,0.4,3.3,-3.41957049706643
5.5,0.4,0.4,3.4,-3.67855224292673
5.5,0.4,0.4,3.5,-3.95687834449124
5.5,0.4,0.4,3.6,-4.2572452669439
5.5,0.4,0.4,3.7,-4.58296357251831
5.5,0.4,0.4,3.8,-4.93812689907853
5.5,0.4,0.4,3.9,-5.32777260539477
5.5,0.4,0.4,4,-5.75811378186045
5.5,0.4,0.4,4.1,-6.23717093079567
5.5,0.4,0.4,4.2,-6.77557532869122
5.5,0.4,0.4,4.3,-7.38747290441936
5.5,0.4,0.4,4.4,-8.09209024143253
5.5,0.4,0.4,4.5,-8.91642930167458
5.5,0.4,0.4,4.6,-9.89997690813719
5.5,0.4,0.4,4.7,-11.1035664841507
5.5,0.4,0.4,4.8,-12.627812960108
5.5,0.4,0.4,4.9,-14.6571466713451
5.5,0.4,0.4,5,-17.5894072206839
5.5,0.4,0.4,5.1,-22.5873482632423
5.5,0.4,0.4,5.2,-38.1982276869857
5.5,0.4,0.4,5.3,-24.7205293037854
5.5,0.4,0.4,5.4,-17.5586039926386
5.5,0.4,0.4,5.5,-13.4460963716987
5.5,0.4,0.4,5.6,-10.5138294837799
5.5,0.4,0.4,5.7,-8.2351751582389
5.5,0.4,0.4,5.8,-6.39343090179257
5.5,0.4,0.4,5.9,-4.88264448313629
5.5,0.4,0.4,6,-3.64472483448801
5.5,0.4,0.4,6.1,-2.64329413706388
5.5,0.4,0.4,6.2,-1.85091499903398
5.5,0.4,0.4,6.3,-1.24274270016411
5.5,0.4,0.4,6.4,-0.794010790068738
5.5,0.4,0.4,6.5,-0.479854871084942
5.5,0.4,0.4,6.6,-0.276260982952176
5.5,0.4,0.4,6.7,-0.16120916392151
5.5,0.4,0.4,6.8,-0.115486070437694
5.5,0.4,0.4,6.9,-0.1230156587361
5.5,0.4,0.4,7,-0.170785579889977
5.5,0.4,0.4,7.1,-0.24852497096971
5.5,0.4,0.4,7.2,-0.348275890830831
5.5,0.4,0.4,7.3,-0.463954778936631
5.5,0.4,0.4,7.4,-0.590955834809769
5.5,0.4,0.4,7.5,-0.725816822450983
5.5,0.4,0.4,7.6,-0.865949579411328
5.5,0.4,0.4,7.7,-1.00942873945958
5.5,0.4,0.4,7.8,-1.15482907520063
5.5,0.4,0.4,7.9,-1.30110170673359
5.5,0.4,0.4,8,-1.44748054771865
5.5,0.4,0.4,8.1,-1.59341187904524
5.5,0.4,0.4,8.2,-1.73850142728498
5.5,0.4,0.4,8.3,-1.88247461093802
5.5,0.4,0.4,8.4,-2.02514666060304
5.5,0.4,0.4,8.5,-2.16640013481449
5.5,0.4,0.4,8.6,-2.30616797690324
5.5,0.4,0.4,8.7,-2.4444207285368
5.5,0.4,0.4,8.8,-2.58115686736277
5.5,0.4,0.4,8.9,-2.71639549808494
5.5,0.4,0.4,9,-2.85017082089877
5.5,0.4,0.4,9.1,-2.98252794575216
5.5,0.4,0.4,9.2,-3.11351972835368
5.5,0.4,0.4,9.3,-3.24320438387927
5.5,0.4,0.4,9.4,-3.37164369407229
5.5,0.4,0.4,9.5,-3.49890166815923
5.5,0.4,0.4,9.6,-3.62504355159074
5.5,0.4,0.4,9.7,-3.75013510192479
5.5,0.4,0.4,9.8,-3.87424207030365
5.5,0.4,0.4,9.9,-3.99742984149608
5.5,0.4,0.4,10,-4.1197631965398
5.5,0.4,0.5,3,-2.80588904086998
5.5,0.4,0.5,3.1,-3.02622422453739
5.5,0.4,0.5,3.2,-3.2609448710904
5.5,0.4,0.5,3.3,-3.51161521754401
5.5,0.4,0.5,3.4,-3.78009811731029
5.5,0.4,0.5,3.5,-4.06862455614049
5.5,0.4,0.5,3.6,-4.37988400839647
5.5,0.4,0.5,3.7,-4.71714350005148
5.5,0.4,0.5,3.8,-5.08440692029141
5.5,0.4,0.5,3.9,-5.48663190653004
5.5,0.4,0.5,4,-5.93003098819236
5.5,0.4,0.5,4.1,-6.42249932257789
5.5,0.4,0.5,4.2,-6.97423850005004
5.5,0.4,0.5,4.3,-7.59869504156195
5.5,0.4,0.5,4.4,-8.31402577359449
5.5,0.4,0.5,4.5,-9.14549134778672
5.5,0.4,0.5,4.6,-10.1295899860607
5.5,0.4,0.5,4.7,-11.3217200795662
5.5,0.4,0.5,4.8,-12.8117655419217
5.5,0.4,0.5,4.9,-14.7601135647879
5.5,0.4,0.5,5,-17.4982255266016
5.5,0.4,0.5,5.1,-21.915357893415
5.5,0.4,0.5,5.2,-32.6452716327204
5.5,0.4,0.5,5.3,-28.1410746240026
5.5,0.4,0.5,5.4,-19.5805674242956
5.5,0.4,0.5,5.5,-15.127144144765
5.5,0.4,0.5,5.6,-12.0540041072259
5.5,0.4,0.5,5.7,-9.6965167644296
5.5,0.4,0.5,5.8,-7.79235371647732
5.5,0.4,0.5,5.9,-6.21425557310839
5.5,0.4,0.5,6,-4.89282157284685
5.5,0.4,0.5,6.1,-3.78665634083845
5.5,0.4,0.5,6.2,-2.86840999688892
5.5,0.4,0.5,6.3,-2.11742877887924
5.5,0.4,0.5,6.4,-1.51577580005
5.5,0.4,0.5,6.5,-1.04629372426346
5.5,0.4,0.5,6.6,-0.691984600768835
5.5,0.4,0.5,6.7,-0.436164563655569
5.5,0.4,0.5,6.8,-0.262952246934115
5.5,0.4,0.5,6.9,-0.157776375835952
5.5,0.4,0.5,7,-0.107732020769605
5.5,0.4,0.5,7.1,-0.101736345417626
5.5,0.4,0.5,7.2,-0.130509470145205
5.5,0.4,0.5,7.3,-0.186435970054036
5.5,0.4,0.5,7.4,-0.263362940773352
5.5,0.4,0.5,7.5,-0.356377646970061
5.5,0.4,0.5,7.6,-0.461592322438089
5.5,0.4,0.5,7.7,-0.575950833679754
5.5,0.4,0.5,7.8,-0.697063020310372
5.5,0.4,0.5,7.9,-0.823067163355565
5.5,0.4,0.5,8,-0.952518236605906
5.5,0.4,0.5,8.1,-1.0842984365866
5.5,0.4,0.5,8.2,-1.21754626424076
5.5,0.4,0.5,8.3,-1.35160068524643
5.5,0.4,0.5,8.4,-1.48595734942906
5.5,0.4,0.5,8.5,-1.62023435065637
5.5,0.4,0.5,8.6,-1.75414548118216
5.5,0.4,0.5,8.7,-1.88747934692068
5.5,0.4,0.5,8.8,-2.02008305441578
5.5,0.4,0.5,8.9,-2.15184945965987
5.5,0.4,0.5,9,-2.28270719154275
5.5,0.4,0.5,9.1,-2.41261283797744
5.5,0.4,0.5,9.2,-2.54154481964041
5.5,0.4,0.5,9.3,-2.66949858264168
5.5,0.4,0.5,9.4,-2.79648282385796
5.5,0.4,0.5,9.5,-2.92251652642035
5.5,0.4,0.5,9.6,-3.04762663215457
5.5,0.4,0.5,9.7,-3.17184621591589
5.5,0.4,0.5,9.8,-3.29521305630639
5.5,0.4,0.5,9.9,-3.41776852018046
5.5,0.4,0.5,10,-3.5395566961586
5.5,0.4,0.6,3,-2.80099029627033
5.5,0.4,0.6,3.1,-3.02418789885588
5.5,0.4,0.6,3.2,-3.26220501699351
5.5,0.4,0.6,3.3,-3.51661378478437
5.5,0.4,0.6,3.4,-3.7892756028621
5.5,0.4,0.6,3.5,-4.08240669515137
5.5,0.4,0.6,3.6,-4.39866282884035
5.5,0.4,0.6,3.7,-4.74125027454093
5.5,0.4,0.6,3.8,-5.11407332683076
5.5,0.4,0.6,3.9,-5.52193377351349
5.5,0.4,0.6,4,-5.97080584305452
5.5,0.4,0.6,4.1,-6.46822365147104
5.5,0.4,0.6,4.2,-7.02384134031549
5.5,0.4,0.6,4.3,-7.650267558647
5.5,0.4,0.6,4.4,-8.3643537774728
5.5,0.4,0.6,4.5,-9.18927058178219
5.5,0.4,0.6,4.6,-10.1580351449894
5.5,0.4,0.6,4.7,-11.3199148632482
5.5,0.4,0.6,4.8,-12.7530952390798
5.5,0.4,0.6,4.9,-14.5928312710619
5.5,0.4,0.6,5,-17.1054613146483
5.5,0.4,0.6,5.1,-20.943720688317
5.5,0.4,0.6,5.2,-28.6914417273122
5.5,0.4,0.6,5.3,-33.7451330404743
5.5,0.4,0.6,5.4,-21.9349990258455
5.5,0.4,0.6,5.5,-16.8802110185871
5.5,0.4,0.6,5.6,-13.5721579562307
5.5,0.4,0.6,5.7,-11.0949925787224
5.5,0.4,0.6,5.8,-9.11587573643824
5.5,0.4,0.6,5.9,-7.47840217371087
5.5,0.4,0.6,6,-6.09811562727411
5.5,0.4,0.6,6.1,-4.92508150678225
5.5,0.4,0.6,6.2,-3.92747141983884
5.5,0.4,0.6,6.3,-3.08328044127905
5.5,0.4,0.6,6.4,-2.37575143555226
5.5,0.4,0.6,6.5,-1.79076418233068
5.5,0.4,0.6,6.6,-1.31541095419708
5.5,0.4,0.6,6.7,-0.937340649560152
5.5,0.4,0.6,6.8,-0.644590183145309
5.5,0.4,0.6,6.9,-0.425686291838564
5.5,0.4,0.6,7,-0.26985311305074
5.5,0.4,0.6,7.1,-0.167215474724517
5.5,0.4,0.6,7.2,-0.108939615117997
5.5,0.4,0.6,7.3,-0.087293555884859
5.5,0.4,0.6,7.4,-0.0956346648258437
5.5,0.4,0.6,7.5,-0.128343471400232
5.5,0.4,0.6,7.6,-0.180724767647784
5.5,0.4,0.6,7.7,-0.248893901854693
5.5,0.4,0.6,7.8,-0.329661270849336
5.5,0.4,0.6,7.9,-0.420423255153259
5.5,0.4,0.6,8,-0.519064042312873
5.5,0.4,0.6,8.1,-0.623870112027801
5.5,0.4,0.6,8.2,-0.733457465362854
5.5,0.4,0.6,8.3,-0.84671072509264
5.5,0.4,0.6,8.4,-0.962732779493126
5.5,0.4,0.6,8.5,-1.08080350031538
5.5,0.4,0.6,8.6,-1.20034610366702
5.5,0.4,0.6,8.7,-1.32089985193756
5.5,0.4,0.6,8.8,-1.44209796131208
5.5,0.4,0.6,8.9,-1.56364975146502
5.5,0.4,0.6,9,-1.68532623519943
5.5,0.4,0.6,9.1,-1.80694848864418
5.5,0.4,0.6,9.2,-1.92837826489848
5.5,0.4,0.6,9.3,-2.04951041628447
5.5,0.4,0.6,9.4,-2.17026677451635
5.5,0.4,0.6,9.5,-2.29059120650182
5.5,0.4,0.6,9.6,-2.41044561856364
5.5,0.4,0.6,9.7,-2.52980672582588
5.5,0.4,0.6,9.8,-2.64866343830994
5.5,0.4,0.6,9.9,-2.76701474262206
5.5,0.4,0.6,10,-2.88486797949373
5.5,0.4,0.7,3,-2.84985659701812
5.5,0.4,0.7,3.1,-3.07772584965864
5.5,0.4,0.7,3.2,-3.32067991490477
5.5,0.4,0.7,3.3,-3.58027590143643
5.5,0.4,0.7,3.4,-3.85834947991474
5.5,0.4,0.7,3.5,-4.15707650411558
5.5,0.4,0.7,3.6,-4.47905227363363
5.5,0.4,0.7,3.7,-4.82739483714544
5.5,0.4,0.7,3.8,-5.20588161901153
5.5,0.4,0.7,3.9,-5.61913313086819
5.5,0.4,0.7,4,-6.0728646744756
5.5,0.4,0.7,4.1,-6.57423868821495
5.5,0.4,0.7,4.2,-7.1323703758411
5.5,0.4,0.7,4.3,-7.75907463267173
5.5,0.4,0.7,4.4,-8.47000784466586
5.5,0.4,0.7,4.5,-9.28648639091598
5.5,0.4,0.7,4.6,-10.2385314145366
5.5,0.4,0.7,4.7,-11.3702946114218
5.5,0.4,0.7,4.8,-12.7505320084464
5.5,0.4,0.7,4.9,-14.4951012993935
5.5,0.4,0.7,5,-16.8231772611445
5.5,0.4,0.7,5.1,-20.2350542970024
5.5,0.4,0.7,5.2,-26.389614793173
5.5,0.4,0.7,5.3,-44.0517129531014
5.5,0.4,0.7,5.4,-24.4815164757962
5.5,0.4,0.7,5.5,-18.6096468099284
5.5,0.4,0.7,5.6,-15.0074186347207
5.5,0.4,0.7,5.7,-12.3829319420568
5.5,0.4,0.7,5.8,-10.3141901393483
5.5,0.4,0.7,5.9,-8.6117938355361
5.5,0.4,0.7,6,-7.17566932093886
5.5,0.4,0.7,6.1,-5.94734942017298
5.5,0.4,0.7,6.2,-4.89012624521483
5.5,0.4,0.7,6.3,-3.97945709452055
5.5,0.4,0.7,6.4,-3.19779509835762
5.5,0.4,0.7,6.5,-2.53159499755399
5.5,0.4,0.7,6.6,-1.96952490942481
5.5,0.4,0.7,6.7,-1.50142139215017
5.5,0.4,0.7,6.8,-1.11773446578205
5.5,0.4,0.7,6.9,-0.80929749753407
5.5,0.4,0.7,7,-0.567298432453818
5.5,0.4,0.7,7.1,-0.383356434989918
5.5,0.4,0.7,7.2,-0.249633566295101
5.5,0.4,0.7,7.3,-0.158936121092066
5.5,0.4,0.7,7.4,-0.104782231903965
5.5,0.4,0.7,7.5,-0.0814289221126018
5.5,0.4,0.7,7.6,-0.0838621929093956
5.5,0.4,0.7,7.7,-0.107758748822045
5.5,0.4,0.7,7.8,-0.14942916650287
5.5,0.4,0.7,7.9,-0.205751306946115
5.5,0.4,0.7,8,-0.274100822627987
5.5,0.4,0.7,8.1,-0.352283520118973
5.5,0.4,0.7,8.2,-0.43847251785168
5.5,0.4,0.7,8.3,-0.531151736034415
5.5,0.4,0.7,8.4,-0.629066270423805
5.5,0.4,0.7,8.5,-0.731179566222498
5.5,0.4,0.7,8.6,-0.836636937109923
5.5,0.4,0.7,8.7,-0.944734787947457
5.5,0.4,0.7,8.8,-1.05489483409482
5.5,0.4,0.7,8.9,-1.16664261832777
5.5,0.4,0.7,9,-1.27958967535712
5.5,0.4,0.7,9.1,-1.39341876245729
5.5,0.4,0.7,9.2,-1.5078716493855
5.5,0.4,0.7,9.3,-1.62273903384338
5.5,0.4,0.7,9.4,-1.73785221607936
5.5,0.4,0.7,9.5,-1.85307622602416
5.5,0.4,0.7,9.6,-1.96830414812697
5.5,0.4,0.7,9.7,-2.08345243312169
5.5,0.4,0.7,9.8,-2.19845702298969
5.5,0.4,0.7,9.9,-2.31327014624196
5.5,0.4,0.7,10,-2.42785766619076
5.5,0.4,0.8,3,-2.92501575106425
5.5,0.4,0.8,3.1,-3.15941158827876
5.5,0.4,0.8,3.2,-3.40924526717895
5.5,0.4,0.8,3.3,-3.67607030468228
5.5,0.4,0.8,3.4,-3.96171047936826
5.5,0.4,0.8,3.5,-4.26831836658907
5.5,0.4,0.8,3.6,-4.59845038849252
5.5,0.4,0.8,3.7,-4.9551642838571
5.5,0.4,0.8,3.8,-5.34214753078221
5.5,0.4,0.8,3.9,-5.76388931891829
5.5,0.4,0.8,4,-6.22591511680359
5.5,0.4,0.8,4.1,-6.73511341871944
5.5,0.4,0.8,4.2,-7.30020206195695
5.5,0.4,0.8,4.3,-7.93241276388605
5.5,0.4,0.8,4.4,-8.64652988961014
5.5,0.4,0.8,4.5,-9.46253035730654
5.5,0.4,0.8,4.6,-10.4082997702099
5.5,0.4,0.8,4.7,-11.5244064642465
5.5,0.4,0.8,4.8,-12.8731522660163
5.5,0.4,0.8,4.9,-14.5575370443453
5.5,0.4,0.8,5,-16.7669540698303
5.5,0.4,0.8,5.1,-19.9133508008586
5.5,0.4,0.8,5.2,-25.2242036361268
5.5,0.4,0.8,5.3,-42.6436119157701
5.5,0.4,0.8,5.4,-26.9963873946774
5.5,0.4,0.8,5.5,-20.2235144522665
5.5,0.4,0.8,5.6,-16.3408939533208
5.5,0.4,0.8,5.7,-13.586526127705
5.5,0.4,0.8,5.8,-11.4443491962203
5.5,0.4,0.8,5.9,-9.69284541002938
5.5,0.4,0.8,6,-8.21744590547973
5.5,0.4,0.8,6.1,-6.95188843836472
5.5,0.4,0.8,6.2,-5.85484153111192
5.5,0.4,0.8,6.3,-4.89898841960585
5.5,0.4,0.8,6.4,-4.06531167637296
5.5,0.4,0.8,6.5,-3.33983401995851
5.5,0.4,0.8,6.6,-2.71164609386618
5.5,0.4,0.8,6.7,-2.17167636531628
5.5,0.4,0.8,6.8,-1.71192745390356
5.5,0.4,0.8,6.9,-1.32502466423681
5.5,0.4,0.8,7,-1.00397860993974
5.5,0.4,0.8,7.1,-0.742091182447812
5.5,0.4,0.8,7.2,-0.532950076605915
5.5,0.4,0.8,7.3,-0.370469471394826
5.5,0.4,0.8,7.4,-0.248945975437525
5.5,0.4,0.8,7.5,-0.163109702717355
5.5,0.4,0.8,7.6,-0.108159577746669
5.5,0.4,0.8,7.7,-0.0797790138593704
5.5,0.4,0.8,7.8,-0.0741327741270173
5.5,0.4,0.8,7.9,-0.0878483751126869
5.5,0.4,0.8,8,-0.11798634614939
5.5,0.4,0.8,8.1,-0.162003576837239
5.5,0.4,0.8,8.2,-0.217713355222098
5.5,0.4,0.8,8.3,-0.283244864655912
5.5,0.4,0.8,8.4,-0.357004081047675
5.5,0.4,0.8,8.5,-0.43763730192256
5.5,0.4,0.8,8.6,-0.523997982336578
5.5,0.4,0.8,8.7,-0.615117147845635
5.5,0.4,0.8,8.8,-0.710177379763358
5.5,0.4,0.8,8.9,-0.808490195084352
5.5,0.4,0.8,9,-0.909476545858266
5.5,0.4,0.8,9.1,-1.01265011771428
5.5,0.4,0.8,9.2,-1.11760309683758
5.5,0.4,0.8,9.3,-1.22399408581248
5.5,0.4,0.8,9.4,-1.3315378720782
5.5,0.4,0.8,9.5,-1.43999678200597
5.5,0.4,0.8,9.6,-1.5491733847401
5.5,0.4,0.8,9.7,-1.65890434046123
5.5,0.4,0.8,9.8,-1.76905521621809
5.5,0.4,0.8,9.9,-1.87951611823378
5.5,0.4,0.8,10,-1.99019801237839
5.5,0.4,0.9,3,-2.90862040272385
5.5,0.4,0.9,3.1,-3.14337908950037
5.5,0.4,0.9,3.2,-3.39368003697896
5.5,0.4,0.9,3.3,-3.661051630792
5.5,0.4,0.9,3.4,-3.94728157510437
5.5,0.4,0.9,3.5,-4.25447195206682
5.5,0.4,0.9,3.6,-4.58510950949138
5.5,0.4,0.9,3.7,-4.9421565376842
5.5,0.4,0.9,3.8,-5.32917004537558
5.5,0.4,0.9,3.9,-5.75046055479337
5.5,0.4,0.9,4,-6.21130752618573
5.5,0.4,0.9,4.1,-6.71825764952272
5.5,0.4,0.9,4.2,-7.27954769389771
5.5,0.4,0.9,4.3,-7.90572045362565
5.5,0.4,0.9,4.4,-8.61055100620837
5.5,0.4,0.9,4.5,-9.41249325830225
5.5,0.4,0.9,4.6,-10.3370443322262
5.5,0.4,0.9,4.7,-11.4208319574449
5.5,0.4,0.9,4.8,-12.7191987003522
5.5,0.4,0.9,4.9,-14.3216391942327
5.5,0.4,0.9,5,-16.3874805069422
5.5,0.4,0.9,5.1,-19.2454245999076
5.5,0.4,0.9,5.2,-23.7752804042994
5.5,0.4,0.9,5.3,-34.5269382688508
5.5,0.4,0.9,5.4,-30.4591401676353
5.5,0.4,0.9,5.5,-21.9588771121402
5.5,0.4,0.9,5.6,-17.6217826670989
5.5,0.4,0.9,5.7,-14.6653197537362
5.5,0.4,0.9,5.8,-12.4122048873021
5.5,0.4,0.9,5.9,-10.5913842954095
5.5,0.4,0.9,6,-9.06763157817496
5.5,0.4,0.9,6.1,-7.7642794795501
5.5,0.4,0.9,6.2,-6.63404049253155
5.5,0.4,0.9,6.3,-5.64590455782992
5.5,0.4,0.9,6.4,-4.77849615298504
5.5,0.4,0.9,6.5,-4.01638634555651
5.5,0.4,0.9,6.6,-3.34790064050423
5.5,0.4,0.9,6.7,-2.76375252125604
5.5,0.4,0.9,6.8,-2.25616998038369
5.5,0.4,0.9,6.9,-1.81833731034226
5.5,0.4,0.9,7,-1.4440489844706
5.5,0.4,0.9,7.1,-1.12750959019752
5.5,0.4,0.9,7.2,-0.863233298879795
5.5,0.4,0.9,7.3,-0.646007920192053
5.5,0.4,0.9,7.4,-0.470896829301877
5.5,0.4,0.9,7.5,-0.333258932473178
5.5,0.4,0.9,7.6,-0.228772911282892
5.5,0.4,0.9,7.7,-0.153457205484104
5.5,0.4,0.9,7.8,-0.103681370252881
5.5,0.4,0.9,7.9,-0.0761674803140278
5.5,0.4,0.9,8,-0.067982211739262
5.5,0.4,0.9,8.1,-0.0765212931185671
5.5,0.4,0.9,8.2,-0.0994884167583271
5.5,0.4,0.9,8.3,-0.134870668916121
5.5,0.4,0.9,8.4,-0.180912267659471
5.5,0.4,0.9,8.5,-0.236088027126768
5.5,0.4,0.9,8.6,-0.299077587209498
5.5,0.4,0.9,8.7,-0.368741107484226
5.5,0.4,0.9,8.8,-0.44409684506687
5.5,0.4,0.9,8.9,-0.524300821878846
5.5,0.4,0.9,9,-0.608628631991354
5.5,0.4,0.9,9.1,-0.696459334456404
5.5,0.4,0.9,9.2,-0.78726131062502
5.5,0.4,0.9,9.3,-0.880579927482935
5.5,0.4,0.9,9.4,-0.976026831650586
5.5,0.4,0.9,9.5,-1.07327069578119
5.5,0.4,0.9,9.6,-1.17202924514482
5.5,0.4,0.9,9.7,-1.27206240357135
5.5,0.4,0.9,9.8,-1.37316641208765
5.5,0.4,0.9,9.9,-1.47516878880334
5.5,0.4,0.9,10,-1.57792401376221
5.5,0.4,1,3,-3.05102022665421
5.5,0.4,1,3.1,-3.29880629592702
5.5,0.4,1,3.2,-3.56313106553808
5.5,0.4,1,3.3,-3.84561259973481
5.5,0.4,1,3.4,-4.14814111473063
5.5,0.4,1,3.5,-4.47293690444588
5.5,0.4,1,3.6,-4.82262445706214
5.5,0.4,1,3.7,-5.20032854756507
5.5,0.4,1,3.8,-5.60980066851441
5.5,0.4,1,3.9,-6.05558814559406
5.5,0.4,1,4,-6.54326460588969
5.5,0.4,1,4.1,-7.07975079252041
5.5,0.4,1,4.2,-7.67377215281363
5.5,0.4,1,4.3,-8.33653019914222
5.5,0.4,1,4.4,-9.08272066406429
5.5,0.4,1,4.5,-9.93213958062767
5.5,0.4,1,4.6,-10.9123403436239
5.5,0.4,1,4.7,-12.063296040702
5.5,0.4,1,4.8,-13.4462162822864
5.5,0.4,1,4.9,-15.1619525387945
5.5,0.4,1,5,-17.3950915242214
5.5,0.4,1,5.1,-20.544093349318
5.5,0.4,1,5.2,-25.7771918553428
5.5,0.4,1,5.3,-41.8549088771672
5.5,0.4,1,5.4,-28.3001062886501
5.5,0.4,1,5.5,-21.3800026903219
5.5,0.4,1,5.6,-17.4867744432963
5.5,0.4,1,5.7,-14.7500484900151
5.5,0.4,1,5.8,-12.6332757339174
5.5,0.4,1,5.9,-10.9073883939733
5.5,0.4,1,6,-9.45373167044944
5.5,0.4,1,6.1,-8.20323609683388
5.5,0.4,1,6.2,-7.1124082272984
5.5,0.4,1,6.3,-6.15224138067758
5.5,0.4,1,6.4,-5.30248953628398
5.5,0.4,1,6.5,-4.54845083677312
5.5,0.4,1,6.6,-3.87903886653566
5.5,0.4,1,6.7,-3.28556706311357
5.5,0.4,1,6.8,-2.76095539496559
5.5,0.4,1,6.9,-2.29920263705993
5.5,0.4,1,7,-1.89503465940309
5.5,0.4,1,7.1,-1.54367404828065
5.5,0.4,1,7.2,-1.24069516553801
5.5,0.4,1,7.3,-0.981939325782107
5.5,0.4,1,7.4,-0.763471210947946
5.5,0.4,1,7.5,-0.581562059267932
5.5,0.4,1,7.6,-0.432688599621019
5.5,0.4,1,7.7,-0.313539593968562
5.5,0.4,1,7.8,-0.221024332299605
5.5,0.4,1,7.9,-0.15227949851899
5.5,0.4,1,8,-0.104672468663293
5.5,0.4,1,8.1,-0.0758003148609313
5.5,0.4,1,8.2,-0.0634846054990602
5.5,0.4,1,8.3,-0.0657625780678392
5.5,0.4,1,8.4,-0.0808754931861655
5.5,0.4,1,8.5,-0.107255032664234
5.5,0.4,1,8.6,-0.143508547296208
5.5,0.4,1,8.7,-0.188403843093489
5.5,0.4,1,8.8,-0.240854054617243
5.5,0.4,1,8.9,-0.299903014617172
5.5,0.4,1,9,-0.3647114037826
5.5,0.4,1,9.1,-0.434543859239393
5.5,0.4,1,9.2,-0.508757136932839
5.5,0.4,1,9.3,-0.586789359911108
5.5,0.4,1,9.4,-0.668150339075776
5.5,0.4,1,9.5,-0.752412922028844
5.5,0.4,1,9.6,-0.839205306103367
5.5,0.4,1,9.7,-0.92820424073677
5.5,0.4,1,9.8,-1.01912903969066
5.5,0.4,1,9.9,-1.11173632336226
5.5,0.4,1,10,-1.20581541410867
5.5,0.5,0.2,3,-2.61508784276884
5.5,0.5,0.2,3.1,-2.80910638788318
5.5,0.5,0.2,3.2,-3.01445053160108
