"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
7.5,0.4,0.3,3.9,-11.2487570040681
7.5,0.4,0.3,4,-6.63495378623896
7.5,0.4,0.3,4.1,-3.62102237481324
7.5,0.4,0.3,4.2,-1.72126493021095
7.5,0.4,0.3,4.3,-0.678038014189326
7.5,0.4,0.3,4.4,-0.233507471601983
7.5,0.4,0.3,4.5,-0.153307473156902
7.5,0.4,0.3,4.6,-0.270721616375929
7.5,0.4,0.3,4.7,-0.485889362655354
7.5,0.4,0.3,4.8,-0.744451179692289
7.5,0.4,0.3,4.9,-1.01828948666789
7.5,0.4,0.3,5,-1.2933718783263
7.5,0.4,0.3,5.1,-1.56301268896787
7.5,0.4,0.3,5.2,-1.82431412017737
7.5,0.4,0.3,5.3,-2.07631235030457
7.5,0.4,0.3,5.4,-2.3190116902068
7.5,0.4,0.3,5.5,-2.55287963441845
7.5,0.4,0.3,5.6,-2.77858276645621
7.5,0.4,0.3,5.7,-2.99684978337343
7.5,0.4,0.3,5.8,-3.20840220487352
7.5,0.4,0.3,5.9,-3.41392129387998
7.5,0.4,0.3,6,-3.6140343105687
7.5,0.4,0.3,6.1,-3.80931095686544
7.5,0.4,0.3,6.2,-4.00026502886163
7.5,0.4,0.3,6.3,-4.18735856190222
7.5,0.4,0.3,6.4,-4.37100700172808
7.5,0.4,0.3,6.5,-4.55158462755683
7.5,0.4,0.3,6.6,-4.72942983817035
7.5,0.4,0.3,6.7,-4.90485012596109
7.5,0.4,0.3,6.8,-5.07812668206246
7.5,0.4,0.3,6.9,-5.2495186409782
7.5,0.4,0.3,7,-5.41926701054857
7.5,0.4,0.3,7.1,-5.58759835826079
7.5,0.4,0.3,7.2,-5.7547283491524
7.5,0.4,0.3,7.3,-5.920865264736
7.5,0.4,0.3,7.4,-6.086213691051
7.5,0.4,0.3,7.5,-6.25097867201166
7.5,0.4,0.3,7.6,-6.41537083042088
7.5,0.4,0.3,7.7,-6.57961336720847
7.5,0.4,0.3,7.8,-6.74395269709039
7.5,0.4,0.3,7.9,-6.90867635151486
7.5,0.4,0.3,8,-7.07414625505403
7.5,0.4,0.3,8.1,-7.24086729689416
7.5,0.4,0.3,8.2,-7.40964661023137
7.5,0.4,0.3,8.3,-7.5820258576008
7.5,0.4,0.3,8.4,-7.7617523928242
7.5,0.4,0.3,8.5,-7.9621141686381
7.5,0.4,0.3,8.6,-8.29503481877032
7.5,0.4,0.3,8.7,-7.99914624142621
7.5,0.4,0.3,8.8,-8.30147906303679
7.5,0.4,0.3,8.9,-8.50495453166404
7.5,0.4,0.3,9,-8.69262491429383
7.5,0.4,0.3,9.1,-8.87636124543611
7.5,0.4,0.3,9.2,-9.05974120646919
7.5,0.4,0.3,9.3,-9.24439527861952
7.5,0.4,0.3,9.4,-9.4313593284449
7.5,0.4,0.3,9.5,-9.62150556556206
7.5,0.4,0.3,9.6,-9.81572698842506
7.5,0.4,0.3,9.7,-10.0150327751154
7.5,0.4,0.3,9.8,-10.2205903752718
7.5,0.4,0.3,9.9,-10.4337091161114
7.5,0.4,0.3,10,-10.6557445848971
7.5,0.4,0.4,3,-8.28252755725164
7.5,0.4,0.4,3.1,-9.55063654893149
7.5,0.4,0.4,3.2,-11.2554810469407
7.5,0.4,0.4,3.3,-13.7425079605967
7.5,0.4,0.4,3.4,-17.9582128215521
7.5,0.4,0.4,3.5,-28.8991223402633
7.5,0.4,0.4,3.6,-22.1596657000789
7.5,0.4,0.4,3.7,-13.8442699219571
7.5,0.4,0.4,3.8,-9.28495355417731
7.5,0.4,0.4,3.9,-6.19822171019419
7.5,0.4,0.4,4,-4.01473816142792
7.5,0.4,0.4,4.1,-2.48218813449764
7.5,0.4,0.4,4.2,-1.44253549350421
7.5,0.4,0.4,4.3,-0.795032582647779
7.5,0.4,0.4,4.4,-0.465300962535371
7.5,0.4,0.4,4.5,-0.377095644017648
7.5,0.4,0.4,4.6,-0.453901788557453
7.5,0.4,0.4,4.7,-0.632341661824217
7.5,0.4,0.4,4.8,-0.867744928722067
7.5,0.4,0.4,4.9,-1.13174193979787
7.5,0.4,0.4,5,-1.40743488072905
7.5,0.4,0.4,5.1,-1.68519669911076
7.5,0.4,0.4,5.2,-1.95977304467211
7.5,0.4,0.4,5.3,-2.22846930869838
7.5,0.4,0.4,5.4,-2.4900651273404
7.5,0.4,0.4,5.5,-2.74417656866384
7.5,0.4,0.4,5.6,-2.99088409304764
7.5,0.4,0.4,5.7,-3.23051620904712
7.5,0.4,0.4,5.8,-3.46352411245978
7.5,0.4,0.4,5.9,-3.69040961460203
7.5,0.4,0.4,6,-3.91168439539748
7.5,0.4,0.4,6.1,-4.12784772039244
7.5,0.4,0.4,6.2,-4.33937504256391
7.5,0.4,0.4,6.3,-4.54671299458752
7.5,0.4,0.4,6.4,-4.7502780942593
7.5,0.4,0.4,6.5,-4.95045756581548
7.5,0.4,0.4,6.6,-5.14761132783996
7.5,0.4,0.4,6.7,-5.34207459103773
7.5,0.4,0.4,6.8,-5.53416075020397
7.5,0.4,0.4,6.9,-5.72416440642364
7.5,0.4,0.4,7,-5.91236445660694
7.5,0.4,0.4,7.1,-6.09902726420941
7.5,0.4,0.4,7.2,-6.2844099992606
7.5,0.4,0.4,7.3,-6.46876433304861
7.5,0.4,0.4,7.4,-6.65234083476695
7.5,0.4,0.4,7.5,-6.8353947304181
7.5,0.4,0.4,7.6,-7.01819435239596
7.5,0.4,0.4,7.7,-7.20103516809203
7.5,0.4,0.4,7.8,-7.38426630370925
7.5,0.4,0.4,7.9,-7.56834827016375
7.5,0.4,0.4,8,-7.75400136231917
7.5,0.4,0.4,8.1,-7.94268277562136
7.5,0.4,0.4,8.2,-8.13877193588679
7.5,0.4,0.4,8.3,-8.37079909845638
7.5,0.4,0.4,8.4,-8.37223581588636
7.5,0.4,0.4,8.5,-8.63487805456428
7.5,0.4,0.4,8.6,-8.84206229328356
7.5,0.4,0.4,8.7,-9.04376735281752
7.5,0.4,0.4,8.8,-9.24708683735083
7.5,0.4,0.4,8.9,-9.45578188315763
7.5,0.4,0.4,9,-9.67624806768436
7.5,0.4,0.4,9.1,-9.93508578380657
7.5,0.4,0.4,9.2,-10.4628272712503
7.5,0.4,0.4,9.3,-10.1432451768409
7.5,0.4,0.4,9.4,-10.4162525858169
7.5,0.4,0.4,9.5,-10.6608387130981
7.5,0.4,0.4,9.6,-10.9035371093963
7.5,0.4,0.4,9.7,-11.1507877430149
7.5,0.4,0.4,9.8,-11.4056280688154
7.5,0.4,0.4,9.9,-11.6702750437311
7.5,0.4,0.4,10,-11.9468225334675
7.5,0.4,0.5,3,-7.56412467928276
7.5,0.4,0.5,3.1,-8.63948771251671
7.5,0.4,0.5,3.2,-10.0263808058225
7.5,0.4,0.5,3.3,-11.9210303389479
7.5,0.4,0.5,3.4,-14.7600374360849
7.5,0.4,0.5,3.5,-19.8869696201155
7.5,0.4,0.5,3.6,-39.1742409952107
7.5,0.4,0.5,3.7,-19.6221257461617
7.5,0.4,0.5,3.8,-12.7520320320903
7.5,0.4,0.5,3.9,-8.62433368964543
7.5,0.4,0.5,4,-5.71511638350021
7.5,0.4,0.5,4.1,-3.60539175151893
7.5,0.4,0.5,4.2,-2.12160233190682
7.5,0.4,0.5,4.3,-1.14517562877065
7.5,0.4,0.5,4.4,-0.565859829451717
7.5,0.4,0.5,4.5,-0.282404636299414
7.5,0.4,0.5,4.6,-0.208257027545623
7.5,0.4,0.5,4.7,-0.273761773461682
7.5,0.4,0.5,4.8,-0.426810368192602
7.5,0.4,0.5,4.9,-0.631321035721995
7.5,0.4,0.5,5,-0.863834456811853
7.5,0.4,0.5,5.1,-1.10976369849702
7.5,0.4,0.5,5.2,-1.3603269026972
7.5,0.4,0.5,5.3,-1.6103889070071
7.5,0.4,0.5,5.4,-1.85705579158974
7.5,0.4,0.5,5.5,-2.09879442034934
7.5,0.4,0.5,5.6,-2.33489056188975
7.5,0.4,0.5,5.7,-2.56511764794159
7.5,0.4,0.5,5.8,-2.78953463683209
7.5,0.4,0.5,5.9,-3.00836269656113
7.5,0.4,0.5,6,-3.22191008208886
7.5,0.4,0.5,6.1,-3.43052659660915
7.5,0.4,0.5,6.2,-3.63457629293358
7.5,0.4,0.5,6.3,-3.83442146196985
7.5,0.4,0.5,6.4,-4.03041362019462
7.5,0.4,0.5,6.5,-4.22288883703288
7.5,0.4,0.5,6.6,-4.41216574751383
7.5,0.4,0.5,6.7,-4.5985452210205
7.5,0.4,0.5,6.8,-4.78231105089625
7.5,0.4,0.5,6.9,-4.96373128169302
7.5,0.4,0.5,7,-5.1430599562775
7.5,0.4,0.5,7.1,-5.32053917911123
7.5,0.4,0.5,7.2,-5.49640147876847
7.5,0.4,0.5,7.3,-5.67087253081755
7.5,0.4,0.5,7.4,-5.8441743899547
7.5,0.4,0.5,7.5,-6.01652950178581
7.5,0.4,0.5,7.6,-6.1881659593197
7.5,0.4,0.5,7.7,-6.35932481134673
7.5,0.4,0.5,7.8,-6.5302708722063
7.5,0.4,0.5,7.9,-6.70130976209196
7.5,0.4,0.5,8,-6.87281662241287
7.5,0.4,0.5,8.1,-7.04528815166156
7.5,0.4,0.5,8.2,-7.21944509255348
7.5,0.4,0.5,8.3,-7.39645558742994
7.5,0.4,0.5,8.4,-7.57849010572915
7.5,0.4,0.5,8.5,-7.77037687965588
7.5,0.4,0.5,8.6,-7.9861614979647
7.5,0.4,0.5,8.7,-8.29353563209652
7.5,0.4,0.5,8.8,-9.54144166146077
7.5,0.4,0.5,8.9,-8.09380553751362
7.5,0.4,0.5,9,-8.39911565560181
7.5,0.4,0.5,9.1,-8.62158711644485
7.5,0.4,0.5,9.2,-8.82484096583427
7.5,0.4,0.5,9.3,-9.02501854646224
7.5,0.4,0.5,9.4,-9.25412017741927
7.5,0.4,0.5,9.5,-9.37215049550279
7.5,0.4,0.5,9.6,-9.5797012427207
7.5,0.4,0.5,9.7,-9.78052161818873
7.5,0.4,0.5,9.8,-9.982696497227
7.5,0.4,0.5,9.9,-10.1881428789567
7.5,0.4,0.5,10,-10.3978504140118
7.5,0.4,0.6,3,-8.79709686948516
7.5,0.4,0.6,3.1,-10.0737622024617
7.5,0.4,0.6,3.2,-11.7397580510862
7.5,0.4,0.6,3.3,-14.0665310238013
7.5,0.4,0.6,3.4,-17.7289414438519
7.5,0.4,0.6,3.5,-25.4829845560276
7.5,0.4,0.6,3.6,-29.2678867961503
7.5,0.4,0.6,3.7,-17.5616140367649
7.5,0.4,0.6,3.8,-12.3037251323067
7.5,0.4,0.6,3.9,-8.78580360133594
7.5,0.4,0.6,4,-6.15701430553111
7.5,0.4,0.6,4.1,-4.13438051484915
7.5,0.4,0.6,4.2,-2.6026906976796
7.5,0.4,0.6,4.3,-1.49912523282294
7.5,0.4,0.6,4.4,-0.766418216656673
7.5,0.4,0.6,4.5,-0.338140325350846
7.5,0.4,0.6,4.6,-0.142900933315981
7.5,0.4,0.6,4.7,-0.114511611328415
7.5,0.4,0.6,4.8,-0.198982594691498
7.5,0.4,0.6,4.9,-0.356203629325619
7.5,0.4,0.6,5,-0.5582026933605
7.5,0.4,0.6,5.1,-0.786264495421431
7.5,0.4,0.6,5.2,-1.02820853398301
7.5,0.4,0.6,5.3,-1.27626893973623
7.5,0.4,0.6,5.4,-1.52558929701444
7.5,0.4,0.6,5.5,-1.77320452492992
7.5,0.4,0.6,5.6,-2.01736933230017
7.5,0.4,0.6,5.7,-2.25712066601741
7.5,0.4,0.6,5.8,-2.49199404969842
7.5,0.4,0.6,5.9,-2.72183991500997
7.5,0.4,0.6,6,-2.94670464129811
7.5,0.4,0.6,6.1,-3.16675349215111
7.5,0.4,0.6,6.2,-3.38222076290591
7.5,0.4,0.6,6.3,-3.59337767810616
7.5,0.4,0.6,6.4,-3.80051192280601
7.5,0.4,0.6,6.5,-4.00391483366901
7.5,0.4,0.6,6.6,-4.20387365177927
7.5,0.4,0.6,6.7,-4.40066712686363
7.5,0.4,0.6,6.8,-4.59456333823852
7.5,0.4,0.6,6.9,-4.78581897281072
7.5,0.4,0.6,7,-4.97467954588766
7.5,0.4,0.6,7.1,-5.16138021189741
7.5,0.4,0.6,7.2,-5.3461469188299
7.5,0.4,0.6,7.3,-5.52919773160967
7.5,0.4,0.6,7.4,-5.71074419864947
7.5,0.4,0.6,7.5,-5.89099267150218
7.5,0.4,0.6,7.6,-6.07014551644616
7.5,0.4,0.6,7.7,-6.24840218435501
7.5,0.4,0.6,7.8,-6.42596013626292
7.5,0.4,0.6,7.9,-6.60301566199731
7.5,0.4,0.6,8,-6.77976468492108
7.5,0.4,0.6,8.1,-6.95640372718498
7.5,0.4,0.6,8.2,-7.13313133342827
7.5,0.4,0.6,8.3,-7.31015044686276
7.5,0.4,0.6,8.4,-7.48767256107078
7.5,0.4,0.6,8.5,-7.66592506694776
7.5,0.4,0.6,8.6,-7.84516439279292
7.5,0.4,0.6,8.7,-8.02570010929547
7.5,0.4,0.6,8.8,-8.2079414397075
7.5,0.4,0.6,8.9,-8.39249489052587
7.5,0.4,0.6,9,-8.58039705717198
7.5,0.4,0.6,9.1,-8.77378346555381
7.5,0.4,0.6,9.2,-8.97844190104531
7.5,0.4,0.6,9.3,-9.2200976675516
7.5,0.4,0.6,9.4,-9.87227046827587
7.5,0.4,0.6,9.5,-9.3711571884662
7.5,0.4,0.6,9.6,-9.63102724103245
7.5,0.4,0.6,9.7,-9.85480834650924
7.5,0.4,0.6,9.8,-10.0738736141588
7.5,0.4,0.6,9.9,-10.2953163612762
7.5,0.4,0.6,10,-10.5220691378246
7.5,0.4,0.7,3,-8.9557663139652
7.5,0.4,0.7,3.1,-10.1188380125021
7.5,0.4,0.7,3.2,-11.57914278232
7.5,0.4,0.7,3.3,-13.5070894380235
7.5,0.4,0.7,3.4,-16.2639168998536
7.5,0.4,0.7,3.5,-20.862507858709
7.5,0.4,0.7,3.6,-33.5437147954975
7.5,0.4,0.7,3.7,-24.8182357335119
7.5,0.4,0.7,3.8,-16.8704227915103
7.5,0.4,0.7,3.9,-12.4585551355841
7.5,0.4,0.7,4,-9.32911022280365
7.5,0.4,0.7,4.1,-6.90398229132929
7.5,0.4,0.7,4.2,-4.9636461642321
7.5,0.4,0.7,4.3,-3.413052373131
7.5,0.4,0.7,4.4,-2.20659876346047
7.5,0.4,0.7,4.5,-1.31372674263005
7.5,0.4,0.7,4.6,-0.701277864021156
7.5,0.4,0.7,4.7,-0.327642627843064
7.5,0.4,0.7,4.8,-0.145505430361508
7.5,0.4,0.7,4.9,-0.108142607144776
7.5,0.4,0.7,5,-0.174702901259175
7.5,0.4,0.7,5.1,-0.312615218288559
7.5,0.4,0.7,5.2,-0.497561079707004
7.5,0.4,0.7,5.3,-0.71218703007875
7.5,0.4,0.7,5.4,-0.944488381265646
7.5,0.4,0.7,5.5,-1.18634335543666
7.5,0.4,0.7,5.6,-1.43235526355868
7.5,0.4,0.7,5.7,-1.67900168215799
7.5,0.4,0.7,5.8,-1.9240338233842
7.5,0.4,0.7,5.9,-2.16606192731951
7.5,0.4,0.7,6,-2.40427250246394
7.5,0.4,0.7,6.1,-2.6382366412062
7.5,0.4,0.7,6.2,-2.86778040909735
7.5,0.4,0.7,6.3,-3.09289728352708
7.5,0.4,0.7,6.4,-3.31368902644676
7.5,0.4,0.7,6.5,-3.53032579902852
7.5,0.4,0.7,6.6,-3.74301932576781
7.5,0.4,0.7,6.7,-3.95200493293311
7.5,0.4,0.7,6.8,-4.15752963935984
7.5,0.4,0.7,6.9,-4.35984438574883
7.5,0.4,0.7,7,-4.55919909989732
7.5,0.4,0.7,7.1,-4.75583970845665
7.5,0.4,0.7,7.2,-4.95000648652061
7.5,0.4,0.7,7.3,-5.14193332821961
7.5,0.4,0.7,7.4,-5.33184765362313
7.5,0.4,0.7,7.5,-5.51997075919518
7.5,0.4,0.7,7.6,-5.70651848416958
7.5,0.4,0.7,7.7,-5.89170211298886
7.5,0.4,0.7,7.8,-6.07572947165631
7.5,0.4,0.7,7.9,-6.25880621013337
7.5,0.4,0.7,8,-6.44113730173394
7.5,0.4,0.7,8.1,-6.62292884657796
7.5,0.4,0.7,8.2,-6.80439036479472
7.5,0.4,0.7,8.3,-6.9857379634219
7.5,0.4,0.7,8.4,-7.16719920207074
7.5,0.4,0.7,8.5,-7.34902156431692
7.5,0.4,0.7,8.6,-7.53148940977123
7.5,0.4,0.7,8.7,-7.71496367242597
7.5,0.4,0.7,8.8,-7.89999468617216
7.5,0.4,0.7,8.9,-8.08774451281882
7.5,0.4,0.7,9,-8.28255911324029
7.5,0.4,0.7,9.1,-8.55638190234971
7.5,0.4,0.7,9.2,-8.61458733709409
7.5,0.4,0.7,9.3,-8.81931613850551
7.5,0.4,0.7,9.4,-9.01737518309943
7.5,0.4,0.7,9.5,-9.21605727222855
7.5,0.4,0.7,9.6,-9.41699132684727
7.5,0.4,0.7,9.7,-9.62093312137755
7.5,0.4,0.7,9.8,-9.82840900135163
7.5,0.4,0.7,9.9,-10.0398705900315
7.5,0.4,0.7,10,-10.2557446535942
7.5,0.4,0.8,3,-9.1232828674424
7.5,0.4,0.8,3.1,-10.3439031591421
7.5,0.4,0.8,3.2,-11.8839976742413
7.5,0.4,0.8,3.3,-13.9316517665048
7.5,0.4,0.8,3.4,-16.8966233102542
7.5,0.4,0.8,3.5,-21.9975290202382
7.5,0.4,0.8,3.6,-39.0168884470883
7.5,0.4,0.8,3.7,-23.466650275545
7.5,0.4,0.8,3.8,-16.4478144744611
7.5,0.4,0.8,3.9,-12.3504721228833
7.5,0.4,0.8,4,-9.40819685583822
7.5,0.4,0.8,4.1,-7.11919860796175
7.5,0.4,0.8,4.2,-5.28089774633279
7.5,0.4,0.8,4.3,-3.79797559384482
7.5,0.4,0.8,4.4,-2.61950109795314
7.5,0.4,0.8,4.5,-1.7117023014752
7.5,0.4,0.8,4.6,-1.04487564258373
7.5,0.4,0.8,4.7,-0.587909387203097
7.5,0.4,0.8,4.8,-0.307424093130105
7.5,0.4,0.8,4.9,-0.169452192336521
7.5,0.4,0.8,5,-0.141954600044271
7.5,0.4,0.8,5.1,-0.196900128136727
7.5,0.4,0.8,5.2,-0.311301624076184
7.5,0.4,0.8,5.3,-0.467251197427347
7.5,0.4,0.8,5.4,-0.651325091409501
7.5,0.4,0.8,5.5,-0.853739592448012
7.5,0.4,0.8,5.6,-1.0675090284902
7.5,0.4,0.8,5.7,-1.28772396949503
7.5,0.4,0.8,5.8,-1.51098133522595
7.5,0.4,0.8,5.9,-1.7349556402818
7.5,0.4,0.8,6,-1.95808562142404
7.5,0.4,0.8,6.1,-2.17934909284016
7.5,0.4,0.8,6.2,-2.39810276095526
7.5,0.4,0.8,6.3,-2.61396883552503
7.5,0.4,0.8,6.4,-2.82675494287331
7.5,0.4,0.8,6.5,-3.03639759071162
7.5,0.4,0.8,6.6,-3.24292224823827
7.5,0.4,0.8,6.7,-3.44641514812573
7.5,0.4,0.8,6.8,-3.647003371327
7.5,0.4,0.8,6.9,-3.84484080012409
7.5,0.4,0.8,7,-4.0400982429706
7.5,0.4,0.8,7.1,-4.23295653734923
7.5,0.4,0.8,7.2,-4.4236017890215
7.5,0.4,0.8,7.3,-4.61222215333631
7.5,0.4,0.8,7.4,-4.79900573847021
7.5,0.4,0.8,7.5,-4.98413933365629
7.5,0.4,0.8,7.6,-5.16780775290129
7.5,0.4,0.8,7.7,-5.35019364701986
7.5,0.4,0.8,7.8,-5.53147768142929
7.5,0.4,0.8,7.9,-5.71183900925906
7.5,0.4,0.8,8,-5.89145599264864
7.5,0.4,0.8,8.1,-6.07050714237349
7.5,0.4,0.8,8.2,-6.24917225932262
7.5,0.4,0.8,8.3,-6.42763377286083
7.5,0.4,0.8,8.4,-6.60607828315561
7.5,0.4,0.8,8.5,-6.78469833101665
7.5,0.4,0.8,8.6,-6.96369444759093
7.5,0.4,0.8,8.7,-7.14327759617689
7.5,0.4,0.8,8.8,-7.32367225996656
7.5,0.4,0.8,8.9,-7.50512080641414
7.5,0.4,0.8,9,-7.68789091494442
7.5,0.4,0.8,9.1,-7.87229213868234
7.5,0.4,0.8,9.2,-8.05872864115903
7.5,0.4,0.8,9.3,-8.24798041045139
7.5,0.4,0.8,9.4,-8.44632223851188
7.5,0.4,0.8,9.5,-8.62578193140415
7.5,0.4,0.8,9.6,-8.82509064594254
7.5,0.4,0.8,9.7,-9.02712730706854
7.5,0.4,0.8,9.8,-9.23829680128427
7.5,0.4,0.8,9.9,-9.43276951925067
7.5,0.4,0.8,10,-9.65033287442502
7.5,0.4,0.9,3,-5.26428062391825
7.5,0.4,0.9,3.1,-5.89356459392992
7.5,0.4,0.9,3.2,-6.6299890797471
7.5,0.4,0.9,3.3,-7.50694935455686
7.5,0.4,0.9,3.4,-8.57459062916307
7.5,0.4,0.9,3.5,-9.9128681424446
7.5,0.4,0.9,3.6,-11.6605989554375
7.5,0.4,0.9,3.7,-14.0921635110403
7.5,0.4,0.9,3.8,-17.8849585056871
7.5,0.4,0.9,3.9,-25.7949259408414
7.5,0.4,0.9,4,-29.7963361540473
7.5,0.4,0.9,4.1,-18.289568585002
7.5,0.4,0.9,4.2,-13.2620647224797
7.5,0.4,0.9,4.3,-9.97626760834605
7.5,0.4,0.9,4.4,-7.55389271038569
7.5,0.4,0.9,4.5,-5.67770737305322
7.5,0.4,0.9,4.6,-4.19896244554911
7.5,0.4,0.9,4.7,-3.03429159079919
7.5,0.4,0.9,4.8,-2.12836604731844
7.5,0.4,0.9,4.9,-1.43834658850406
7.5,0.4,0.9,5,-0.927546517090052
7.5,0.4,0.9,5.1,-0.563380286411198
7.5,0.4,0.9,5.2,-0.317107141241256
7.5,0.4,0.9,5.3,-0.164034232702435
7.5,0.4,0.9,5.4,-0.083581412030373
7.5,0.4,0.9,5.5,-0.0590613615078371
7.5,0.4,0.9,5.6,-0.0772400289815194
7.5,0.4,0.9,5.7,-0.127795277525292
7.5,0.4,0.9,5.8,-0.202770657228399
7.5,0.4,0.9,5.9,-0.296081681925615
7.5,0.4,0.9,6,-0.403098729356894
7.5,0.4,0.9,6.1,-0.520309644351844
7.5,0.4,0.9,6.2,-0.645054426152701
7.5,0.4,0.9,6.3,-0.775320380715316
7.5,0.4,0.9,6.4,-0.909585763659527
7.5,0.4,0.9,6.5,-1.04670123937388
7.5,0.4,0.9,6.6,-1.1858003203387
7.5,0.4,0.9,6.7,-1.32623177958327
7.5,0.4,0.9,6.8,-1.46750862286491
7.5,0.4,0.9,6.9,-1.60926950532438
7.5,0.4,0.9,7,-1.7512494946164
7.5,0.4,0.9,7.1,-1.89325786113931
7.5,0.4,0.9,7.2,-2.03516116346814
7.5,0.4,0.9,7.3,-2.17687033655779
7.5,0.4,0.9,7.4,-2.31833081745896
7.5,0.4,0.9,7.5,-2.45951498633076
7.5,0.4,0.9,7.6,-2.60041638098754
7.5,0.4,0.9,7.7,-2.74104527729227
7.5,0.4,0.9,7.8,-2.88142532744736
7.5,0.4,0.9,7.9,-3.02159102255097
7.5,0.4,0.9,8,-3.16158580123943
7.5,0.4,0.9,8.1,-3.30146066765795
7.5,0.4,0.9,8.2,-3.44127321294673
7.5,0.4,0.9,8.3,-3.58108695752375
7.5,0.4,0.9,8.4,-3.72097094862923
7.5,0.4,0.9,8.5,-3.86099956031243
7.5,0.4,0.9,8.6,-4.00125245236529
7.5,0.4,0.9,8.7,-4.14181465144867
7.5,0.4,0.9,8.8,-4.28277672242793
7.5,0.4,0.9,8.9,-4.42423500120638
7.5,0.4,0.9,9,-4.5662918624846
7.5,0.4,0.9,9.1,-4.70905599717282
7.5,0.4,0.9,9.2,-4.85264267488504
7.5,0.4,0.9,9.3,-4.99717396725106
7.5,0.4,0.9,9.4,-5.1427789078799
7.5,0.4,0.9,9.5,-5.28959356486457
7.5,0.4,0.9,9.6,-5.43776100189413
7.5,0.4,0.9,9.7,-5.58743110449514
7.5,0.4,0.9,9.8,-5.73876024881401
7.5,0.4,0.9,9.9,-5.89191079182901
7.5,0.4,0.9,10,-6.04705036408752
7.5,0.4,1,3,-7.91677534868153
7.5,0.4,1,3.1,-8.85938535111047
7.5,0.4,1,3.2,-9.98580628235253
7.5,0.4,1,3.3,-11.3707242218376
7.5,0.4,1,3.4,-13.1426736380938
7.5,0.4,1,3.5,-15.5520423152327
7.5,0.4,1,3.6,-19.1992834127899
7.5,0.4,1,3.7,-26.3292855544213
7.5,0.4,1,3.8,-34.6791419761642
7.5,0.4,1,3.9,-21.0149473810639
7.5,0.4,1,4,-15.6672743332792
7.5,0.4,1,4.1,-12.2143423766566
7.5,0.4,1,4.2,-9.64254533898859
7.5,0.4,1,4.3,-7.59936652333491
7.5,0.4,1,4.4,-5.92539040065581
7.5,0.4,1,4.5,-4.53832321665599
7.5,0.4,1,4.6,-3.3916017041791
7.5,0.4,1,4.7,-2.45579124418044
7.5,0.4,1,4.8,-1.70890847002882
7.5,0.4,1,4.9,-1.13123213280325
7.5,0.4,1,5,-0.702932113693228
7.5,0.4,1,5.1,-0.40358226426533
7.5,0.4,1,5.2,-0.212755497894544
7.5,0.4,1,5.3,-0.11099628020563
7.5,0.4,1,5.4,-0.0806794496793143
7.5,0.4,1,5.5,-0.106528287895016
7.5,0.4,1,5.6,-0.175773137715469
7.5,0.4,1,5.7,-0.27803986542348
7.5,0.4,1,5.8,-0.405082074758083
7.5,0.4,1,5.9,-0.550451184966719
7.5,0.4,1,6,-0.709165972186852
7.5,0.4,1,6.1,-0.87741445125513
7.5,0.4,1,6.2,-1.05230110679285
7.5,0.4,1,6.3,-1.23164085639539
7.5,0.4,1,6.4,-1.41379538015779
7.5,0.4,1,6.5,-1.59754529081963
7.5,0.4,1,6.6,-1.7819913876411
7.5,0.4,1,6.7,-1.96647889858247
7.5,0.4,1,6.8,-2.15053958920252
7.5,0.4,1,6.9,-2.33384761052009
7.5,0.4,1,7,-2.51618584438713
7.5,0.4,1,7.1,-2.69742024303784
7.5,0.4,1,7.2,-2.87748025032683
7.5,0.4,1,7.3,-3.05634385374911
7.5,0.4,1,7.4,-3.23402617144113
7.5,0.4,1,7.5,-3.41057074891408
7.5,0.4,1,7.6,-3.58604294516378
7.5,0.4,1,7.7,-3.76052494239234
7.5,0.4,1,7.8,-3.93411202993998
7.5,0.4,1,7.9,-4.10690990045226
7.5,0.4,1,8,-4.2790327618536
7.5,0.4,1,8.1,-4.45060211767728
7.5,0.4,1,8.2,-4.62174610469609
7.5,0.4,1,8.3,-4.79259930358139
7.5,0.4,1,8.4,-4.96330295771427
7.5,0.4,1,8.5,-5.13400554893276
7.5,0.4,1,8.6,-5.30486368816245
7.5,0.4,1,8.7,-5.47604328446017
7.5,0.4,1,8.8,-5.64772095868726
7.5,0.4,1,8.9,-5.82008566832665
7.5,0.4,1,9,-5.99334050824372
7.5,0.4,1,9.1,-6.16770464874903
7.5,0.4,1,9.2,-6.34341536737521
7.5,0.4,1,9.3,-6.5207301245223
7.5,0.4,1,9.4,-6.69992862574899
7.5,0.4,1,9.5,-6.88131480521448
7.5,0.4,1,9.6,-7.06521865589641
7.5,0.4,1,9.7,-7.25199782311593
7.5,0.4,1,9.8,-7.4420388691202
7.5,0.4,1,9.9,-7.63575810870342
7.5,0.4,1,10,-7.83360190998303
7.5,0.5,0.2,3,-5.10212700920627
7.5,0.5,0.2,3.1,-5.71692054770538
7.5,0.5,0.2,3.2,-6.47317181351985
7.5,0.5,0.2,3.3,-7.44038330183888
7.5,0.5,0.2,3.4,-8.74411911107862
7.5,0.5,0.2,3.5,-10.6405045672748
7.5,0.5,0.2,3.6,-13.7717661207204
7.5,0.5,0.2,3.7,-20.6980858490905
7.5,0.5,0.2,3.8,-25.3702407943383
