"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
6.5,0.2,0.3,4.2,-31.2370114636142
6.5,0.2,0.3,4.3,-15.01392432571
6.5,0.2,0.3,4.4,-9.10452895106248
6.5,0.2,0.3,4.5,-5.47083606140531
6.5,0.2,0.3,4.6,-3.0791862082674
6.5,0.2,0.3,4.7,-1.56987485429615
6.5,0.2,0.3,4.8,-0.70458688287718
6.5,0.2,0.3,4.9,-0.277811106466718
6.5,0.2,0.3,5,-0.126293556937644
6.5,0.2,0.3,5.1,-0.137034114698953
6.5,0.2,0.3,5.2,-0.239184587930228
6.5,0.2,0.3,5.3,-0.390756528070289
6.5,0.2,0.3,5.4,-0.567559254309557
6.5,0.2,0.3,5.5,-0.755853789506856
6.5,0.2,0.3,5.6,-0.947922119548283
6.5,0.2,0.3,5.7,-1.13949919620635
6.5,0.2,0.3,5.8,-1.32830314879711
6.5,0.2,0.3,5.9,-1.51319348457196
6.5,0.2,0.3,6,-1.69368579357673
6.5,0.2,0.3,6.1,-1.86966965197743
6.5,0.2,0.3,6.2,-2.04124341467407
6.5,0.2,0.3,6.3,-2.20861699848938
6.5,0.2,0.3,6.4,-2.37205465333321
6.5,0.2,0.3,6.5,-2.53184148390308
6.5,0.2,0.3,6.6,-2.68826418630609
6.5,0.2,0.3,6.7,-2.84160033223455
6.5,0.2,0.3,6.8,-2.99211279633272
6.5,0.2,0.3,6.9,-3.14004726365065
6.5,0.2,0.3,7,-3.28563155869209
6.5,0.2,0.3,7.1,-3.42907602551443
6.5,0.2,0.3,7.2,-3.57057448702676
6.5,0.2,0.3,7.3,-3.71030549586448
6.5,0.2,0.3,7.4,-3.84843370348109
6.5,0.2,0.3,7.5,-3.98511124519625
6.5,0.2,0.3,7.6,-4.12047908318084
6.5,0.2,0.3,7.7,-4.25466827680342
6.5,0.2,0.3,7.8,-4.38780116663371
6.5,0.2,0.3,7.9,-4.51999246862392
6.5,0.2,0.3,8,-4.6513502810212
6.5,0.2,0.3,8.1,-4.78197700997838
6.5,0.2,0.3,8.2,-4.91197022162323
6.5,0.2,0.3,8.3,-5.0414234291588
6.5,0.2,0.3,8.4,-5.17042682380514
6.5,0.2,0.3,8.5,-5.29906795833203
6.5,0.2,0.3,8.6,-5.42743239173036
6.5,0.2,0.3,8.7,-5.5556043033485
6.5,0.2,0.3,8.8,-5.68366708464614
6.5,0.2,0.3,8.9,-5.81170391664712
6.5,0.2,0.3,9,-5.93979834123582
6.5,0.2,0.3,9.1,-6.06803483467341
6.5,0.2,0.3,9.2,-6.19649939213349
6.5,0.2,0.3,9.3,-6.32528013270572
6.5,0.2,0.3,9.4,-6.45446793521745
6.5,0.2,0.3,9.5,-6.58415711642792
6.5,0.2,0.3,9.6,-6.71444616470778
6.5,0.2,0.3,9.7,-6.84543854429292
6.5,0.2,0.3,9.8,-6.97724358770796
6.5,0.2,0.3,9.9,-7.1099774970888
6.5,0.2,0.3,10,-7.24376447908399
6.5,0.2,0.4,3,-3.47682084914322
6.5,0.2,0.4,3.1,-3.83407682838504
6.5,0.2,0.4,3.2,-4.24074684259751
6.5,0.2,0.4,3.3,-4.70996647573984
6.5,0.2,0.4,3.4,-5.2601812146109
6.5,0.2,0.4,3.5,-5.91812171198431
6.5,0.2,0.4,3.6,-6.72409244688194
6.5,0.2,0.4,3.7,-7.74209476815633
6.5,0.2,0.4,3.8,-9.08124791835328
6.5,0.2,0.4,3.9,-10.9481327294608
6.5,0.2,0.4,4,-13.8070010949753
6.5,0.2,0.4,4.1,-19.1246578789553
6.5,0.2,0.4,4.2,-41.4882783807835
6.5,0.2,0.4,4.3,-17.889523361565
6.5,0.2,0.4,4.4,-11.3205229229217
6.5,0.2,0.4,4.5,-7.39437724533985
6.5,0.2,0.4,4.6,-4.70478413845749
6.5,0.2,0.4,4.7,-2.83544935969579
6.5,0.2,0.4,4.8,-1.58507462929247
6.5,0.2,0.4,4.9,-0.804470955739166
6.5,0.2,0.4,5,-0.363773195686847
6.5,0.2,0.4,5.1,-0.155442074031727
6.5,0.2,0.4,5.2,-0.0986877418676838
6.5,0.2,0.4,5.3,-0.137478529702521
6.5,0.2,0.4,5.4,-0.234932273238514
6.5,0.2,0.4,5.5,-0.367492073997864
6.5,0.2,0.4,5.6,-0.520348769210183
6.5,0.2,0.4,5.7,-0.684268939719296
6.5,0.2,0.4,5.8,-0.853528192376199
6.5,0.2,0.4,5.9,-1.02460300018424
6.5,0.2,0.4,6,-1.19535195109945
6.5,0.2,0.4,6.1,-1.36450411080858
6.5,0.2,0.4,6.2,-1.53133816041433
6.5,0.2,0.4,6.3,-1.69547996990496
6.5,0.2,0.4,6.4,-1.85677403536652
6.5,0.2,0.4,6.5,-2.01520131623528
6.5,0.2,0.4,6.6,-2.17082646509925
6.5,0.2,0.4,6.7,-2.32376383632509
6.5,0.2,0.4,6.8,-2.47415559010253
6.5,0.2,0.4,6.9,-2.62215764362022
6.5,0.2,0.4,7,-2.76793074379023
6.5,0.2,0.4,7.1,-2.9116348974321
6.5,0.2,0.4,7.2,-3.05342600792835
6.5,0.2,0.4,7.3,-3.1934539620458
6.5,0.2,0.4,7.4,-3.33186166699632
6.5,0.2,0.4,7.5,-3.46878470575095
6.5,0.2,0.4,7.6,-3.60435138947317
6.5,0.2,0.4,7.7,-3.73868305961194
6.5,0.2,0.4,7.8,-3.87189454145284
6.5,0.2,0.4,7.9,-4.00409468403205
6.5,0.2,0.4,8,-4.13538694366567
6.5,0.2,0.4,8.1,-4.26586998348731
6.5,0.2,0.4,8.2,-4.39563827167941
6.5,0.2,0.4,8.3,-4.52478266810253
6.5,0.2,0.4,8.4,-4.65339099383521
6.5,0.2,0.4,8.5,-4.78154858144992
6.5,0.2,0.4,8.6,-4.90933880616393
6.5,0.2,0.4,8.7,-5.03684359964811
6.5,0.2,0.4,8.8,-5.16414394948962
6.5,0.2,0.4,8.9,-5.29132038824505
6.5,0.2,0.4,9,-5.41845347680821
6.5,0.2,0.4,9.1,-5.54562428753137
6.5,0.2,0.4,9.2,-5.67291489324916
6.5,0.2,0.4,9.3,-5.8004088691087
6.5,0.2,0.4,9.4,-5.92819181495399
6.5,0.2,0.4,9.5,-6.05635190699335
6.5,0.2,0.4,9.6,-6.18498048863877
6.5,0.2,0.4,9.7,-6.31417271180188
6.5,0.2,0.4,9.8,-6.44402824162493
6.5,0.2,0.4,9.9,-6.57465203969727
6.5,0.2,0.4,10,-6.7061552433603
6.5,0.2,0.5,3,-3.71385385333651
6.5,0.2,0.5,3.1,-4.09377193227528
6.5,0.2,0.5,3.2,-4.52457691501432
6.5,0.2,0.5,3.3,-5.01902148643268
6.5,0.2,0.5,3.4,-5.59478834665737
6.5,0.2,0.5,3.5,-6.27708361236703
6.5,0.2,0.5,3.6,-7.10318363206671
6.5,0.2,0.5,3.7,-8.13094553309057
6.5,0.2,0.5,3.8,-9.45629958382343
6.5,0.2,0.5,3.9,-11.2542935617768
6.5,0.2,0.5,4,-13.8968170659144
6.5,0.2,0.5,4.1,-18.43190074798
6.5,0.2,0.5,4.2,-31.5333406978804
6.5,0.2,0.5,4.3,-21.76439616703
6.5,0.2,0.5,4.4,-13.9390892918052
6.5,0.2,0.5,4.5,-9.60861213113119
6.5,0.2,0.5,4.6,-6.63284747689303
6.5,0.2,0.5,4.7,-4.46183766459898
6.5,0.2,0.5,4.8,-2.87518312954899
6.5,0.2,0.5,4.9,-1.74922443264108
6.5,0.2,0.5,5,-0.988918138392441
6.5,0.2,0.5,5.1,-0.509910543511492
6.5,0.2,0.5,5.2,-0.238388912449025
6.5,0.2,0.5,5.3,-0.114102400572723
6.5,0.2,0.5,5.4,-0.0911542497755515
6.5,0.2,0.5,5.5,-0.13636851880733
6.5,0.2,0.5,5.6,-0.22659166969875
6.5,0.2,0.5,5.7,-0.346009919941642
6.5,0.2,0.5,5.8,-0.483955692830569
6.5,0.2,0.5,5.9,-0.633282446629955
6.5,0.2,0.5,6,-0.789223004786512
6.5,0.2,0.5,6.1,-0.948610012742982
6.5,0.2,0.5,6.2,-1.10935104559235
6.5,0.2,0.5,6.3,-1.27007706827119
6.5,0.2,0.5,6.4,-1.42990704905346
6.5,0.2,0.5,6.5,-1.58828991712121
6.5,0.2,0.5,6.6,-1.74489799562569
6.5,0.2,0.5,6.7,-1.89955479264887
6.5,0.2,0.5,6.8,-2.05218583586325
6.5,0.2,0.5,6.9,-2.20278505324525
6.5,0.2,0.5,7,-2.35139170753244
6.5,0.2,0.5,7.1,-2.49807454019443
6.5,0.2,0.5,7.2,-2.64292086974114
6.5,0.2,0.5,7.3,-2.78602911312463
6.5,0.2,0.5,7.4,-2.92750368346771
6.5,0.2,0.5,7.5,-3.06745154389369
6.5,0.2,0.5,7.6,-3.20597991892031
6.5,0.2,0.5,7.7,-3.34319481646232
6.5,0.2,0.5,7.8,-3.47920011785543
6.5,0.2,0.5,7.9,-3.61409706565245
6.5,0.2,0.5,8,-3.74798402939876
6.5,0.2,0.5,8.1,-3.88095646499835
6.5,0.2,0.5,8.2,-4.01310700826324
6.5,0.2,0.5,8.3,-4.14452566096465
6.5,0.2,0.5,8.4,-4.27530004034337
6.5,0.2,0.5,8.5,-4.40551567210319
6.5,0.2,0.5,8.6,-4.53525631344972
6.5,0.2,0.5,8.7,-4.66460429749014
6.5,0.2,0.5,8.8,-4.7936408937957
6.5,0.2,0.5,8.9,-4.92244668252467
6.5,0.2,0.5,9,-5.05110194147338
6.5,0.2,0.5,9.1,-5.1796870469643
6.5,0.2,0.5,9.2,-5.30828289073878
6.5,0.2,0.5,9.3,-5.43697131610604
6.5,0.2,0.5,9.4,-5.56583557759661
6.5,0.2,0.5,9.5,-5.69496082935172
6.5,0.2,0.5,9.6,-5.82443464850656
6.5,0.2,0.5,9.7,-5.95434760096203
6.5,0.2,0.5,9.8,-6.08479385823836
6.5,0.2,0.5,9.9,-6.21587187563608
6.5,0.2,0.5,10,-6.34768514376606
6.5,0.2,0.6,3,-3.8495967766499
6.5,0.2,0.6,3.1,-4.24656189950505
6.5,0.2,0.6,3.2,-4.69603600522477
6.5,0.2,0.6,3.3,-5.2108003379567
6.5,0.2,0.6,3.4,-5.80837615917664
6.5,0.2,0.6,3.5,-6.51348024450251
6.5,0.2,0.6,3.6,-7.3622629878123
6.5,0.2,0.6,3.7,-8.41014823116136
6.5,0.2,0.6,3.8,-9.74773329048477
6.5,0.2,0.6,3.9,-11.5374346492123
6.5,0.2,0.6,4,-14.1156975283193
6.5,0.2,0.6,4.1,-18.3871952691005
6.5,0.2,0.6,4.2,-29.1525128453041
6.5,0.2,0.6,4.3,-24.1383940864025
6.5,0.2,0.6,4.4,-15.5040161995128
6.5,0.2,0.6,4.5,-10.9875696772968
6.5,0.2,0.6,4.6,-7.91073902831676
6.5,0.2,0.6,4.7,-5.63402588766998
6.5,0.2,0.6,4.8,-3.9106414876672
6.5,0.2,0.6,4.9,-2.61620331985276
6.5,0.2,0.6,5,-1.66924890757016
6.5,0.2,0.6,5.1,-1.00349251487227
6.5,0.2,0.6,5.2,-0.559920125435231
6.5,0.2,0.6,5.3,-0.286555438122772
6.5,0.2,0.6,5.4,-0.139834902740397
6.5,0.2,0.6,5.5,-0.0851219495317311
6.5,0.2,0.6,5.6,-0.0960400254341612
6.5,0.2,0.6,5.7,-0.153120300508528
6.5,0.2,0.6,5.8,-0.242288895207558
6.5,0.2,0.6,5.9,-0.353502004522067
6.5,0.2,0.6,6,-0.479643452032388
6.5,0.2,0.6,6.1,-0.615689279657357
6.5,0.2,0.6,6.2,-0.758098832614925
6.5,0.2,0.6,6.3,-0.904381263214116
6.5,0.2,0.6,6.4,-1.05279041802239
6.5,0.2,0.6,6.5,-1.20211016616201
6.5,0.2,0.6,6.6,-1.35150230730663
6.5,0.2,0.6,6.7,-1.5003980075243
6.5,0.2,0.6,6.8,-1.64842007903833
6.5,0.2,0.6,6.9,-1.79532743684667
6.5,0.2,0.6,7,-1.94097553458848
6.5,0.2,0.6,7.1,-2.08528823960803
6.5,0.2,0.6,7.2,-2.22823783404851
6.5,0.2,0.6,7.3,-2.36983076332908
6.5,0.2,0.6,7.4,-2.51009745013017
6.5,0.2,0.6,7.5,-2.64908499481027
6.5,0.2,0.6,7.6,-2.78685193699053
6.5,0.2,0.6,7.7,-2.92346449868725
6.5,0.2,0.6,7.8,-3.05899389932328
6.5,0.2,0.6,7.9,-3.1935144509139
6.5,0.2,0.6,8,-3.32710222418602
6.5,0.2,0.6,8.1,-3.45983413454407
6.5,0.2,0.6,8.2,-3.59178733818582
6.5,0.2,0.6,8.3,-3.72303885839513
6.5,0.2,0.6,8.4,-3.85366538356015
6.5,0.2,0.6,8.5,-3.98374319417724
6.5,0.2,0.6,8.6,-4.11334818765354
6.5,0.2,0.6,8.7,-4.24255597828667
6.5,0.2,0.6,8.8,-4.37144205620086
6.5,0.2,0.6,8.9,-4.50008199385177
6.5,0.2,0.6,9,-4.62855169240739
6.5,0.2,0.6,9.1,-4.75692766318246
6.5,0.2,0.6,9.2,-4.88528734158724
6.5,0.2,0.6,9.3,-5.01370943292003
6.5,0.2,0.6,9.4,-5.14227429092642
6.5,0.2,0.6,9.5,-5.27106433147121
6.5,0.2,0.6,9.6,-5.40016448501321
6.5,0.2,0.6,9.7,-5.52966269291237
6.5,0.2,0.6,9.8,-5.65965045400761
6.5,0.2,0.6,9.9,-5.79022342944829
6.5,0.2,0.6,10,-5.92148211552094
6.5,0.2,0.7,3,-3.85877157021729
6.5,0.2,0.7,3.1,-4.25963650471174
6.5,0.2,0.7,3.2,-4.71261334028102
6.5,0.2,0.7,3.3,-5.2298175296343
6.5,0.2,0.7,3.4,-5.82765662068372
6.5,0.2,0.7,3.5,-6.52895723095521
6.5,0.2,0.7,3.6,-7.3665695813395
6.5,0.2,0.7,3.7,-8.3898877911584
6.5,0.2,0.7,3.8,-9.6776967192504
6.5,0.2,0.7,3.9,-11.3666143617071
6.5,0.2,0.7,4,-13.7256764769167
6.5,0.2,0.7,4.1,-17.4135208360052
6.5,0.2,0.7,4.2,-25.043791268473
6.5,0.2,0.7,4.3,-29.9219502130875
6.5,0.2,0.7,4.4,-17.9669201804776
6.5,0.2,0.7,4.5,-12.8287706898688
6.5,0.2,0.7,4.6,-9.48371047148249
6.5,0.2,0.7,4.7,-7.03092538911936
6.5,0.2,0.7,4.8,-5.14999263218249
6.5,0.2,0.7,4.9,-3.69125171381258
6.5,0.2,0.7,5,-2.56882812248398
6.5,0.2,0.7,5.1,-1.72248022196368
6.5,0.2,0.7,5.2,-1.10280517563197
6.5,0.2,0.7,5.3,-0.666337594328584
6.5,0.2,0.7,5.4,-0.374782343333334
6.5,0.2,0.7,5.5,-0.19541810376117
6.5,0.2,0.7,5.6,-0.10132864451853
6.5,0.2,0.7,5.7,-0.0711176658016773
6.5,0.2,0.7,5.8,-0.0882283373721987
6.5,0.2,0.7,5.9,-0.140095941446475
6.5,0.2,0.7,6,-0.217310506485502
6.5,0.2,0.7,6.1,-0.312883660744238
6.5,0.2,0.7,6.2,-0.421651067535881
6.5,0.2,0.7,6.3,-0.539806455965909
6.5,0.2,0.7,6.4,-0.664548156896718
6.5,0.2,0.7,6.5,-0.793815463747649
6.5,0.2,0.7,6.6,-0.926093898099737
6.5,0.2,0.7,6.7,-1.06027208216315
6.5,0.2,0.7,6.8,-1.19553672265205
6.5,0.2,0.7,6.9,-1.33129552353463
6.5,0.2,0.7,7,-1.46712049419704
6.5,0.2,0.7,7.1,-1.60270614168707
6.5,0.2,0.7,7.2,-1.7378385385079
6.5,0.2,0.7,7.3,-1.87237235706108
6.5,0.2,0.7,7.4,-2.00621375953697
6.5,0.2,0.7,7.5,-2.13930760831647
6.5,0.2,0.7,7.6,-2.27162787775088
6.5,0.2,0.7,7.7,-2.4031704484598
6.5,0.2,0.7,7.8,-2.53394768260959
6.5,0.2,0.7,7.9,-2.66398433642022
6.5,0.2,0.7,8,-2.79331448114533
6.5,0.2,0.7,8.1,-2.92197918793488
6.5,0.2,0.7,8.2,-3.05002479387204
6.5,0.2,0.7,8.3,-3.1775016121858
6.5,0.2,0.7,8.4,-3.30446298357163
6.5,0.2,0.7,8.5,-3.43096459086566
6.5,0.2,0.7,8.6,-3.55706397829714
6.5,0.2,0.7,8.7,-3.68282023085509
6.5,0.2,0.7,8.8,-3.80829378015612
6.5,0.2,0.7,8.9,-3.93354631148395
6.5,0.2,0.7,9,-4.05864075304113
6.5,0.2,0.7,9.1,-4.18364133339866
6.5,0.2,0.7,9.2,-4.30861369701109
6.5,0.2,0.7,9.3,-4.43362507075909
6.5,0.2,0.7,9.4,-4.55874447699492
6.5,0.2,0.7,9.5,-4.68404299065878
6.5,0.2,0.7,9.6,-4.80959403982913
6.5,0.2,0.7,9.7,-4.93547375066498
6.5,0.2,0.7,9.8,-5.06176133916703
6.5,0.2,0.7,9.9,-5.18853955358395
6.5,0.2,0.7,10,-5.31589517265217
6.5,0.2,0.8,3,-4.11109505934916
6.5,0.2,0.8,3.1,-4.5365110636795
6.5,0.2,0.8,3.2,-5.01617296709711
6.5,0.2,0.8,3.3,-5.56234826809292
6.5,0.2,0.8,3.4,-6.19155928236163
6.5,0.2,0.8,3.5,-6.92666675083417
6.5,0.2,0.8,3.6,-7.80039435463749
6.5,0.2,0.8,3.7,-8.86169366688901
6.5,0.2,0.8,3.8,-10.1882617522491
6.5,0.2,0.8,3.9,-11.9141796931946
6.5,0.2,0.8,4,-14.3020434827783
6.5,0.2,0.8,4.1,-17.9893175851066
6.5,0.2,0.8,4.2,-25.4494175464333
6.5,0.2,0.8,4.3,-31.5163743115052
6.5,0.2,0.8,4.4,-19.0537882905642
6.5,0.2,0.8,4.5,-13.8710869519452
6.5,0.2,0.8,4.6,-10.5142166733762
6.5,0.2,0.8,4.7,-8.04205949454206
6.5,0.2,0.8,4.8,-6.12099433023198
6.5,0.2,0.8,4.9,-4.59654747448914
6.5,0.2,0.8,5,-3.38376002430213
6.5,0.2,0.8,5.1,-2.42783762729604
6.5,0.2,0.8,5.2,-1.68753486754457
6.5,0.2,0.8,5.3,-1.12802239545064
6.5,0.2,0.8,5.4,-0.718279002041455
6.5,0.2,0.8,5.5,-0.430573025609577
6.5,0.2,0.8,5.6,-0.240666252415206
6.5,0.2,0.8,5.7,-0.127973339634244
6.5,0.2,0.8,5.8,-0.0754402824511032
6.5,0.2,0.8,5.9,-0.0692840347978647
6.5,0.2,0.8,6,-0.0986025097815626
6.5,0.2,0.8,6.1,-0.154893789174094
6.5,0.2,0.8,6.2,-0.231587869581031
6.5,0.2,0.8,6.3,-0.32363823582664
6.5,0.2,0.8,6.4,-0.427183454162844
6.5,0.2,0.8,6.5,-0.539275581868934
6.5,0.2,0.8,6.6,-0.657666887886384
6.5,0.2,0.8,6.7,-0.780644785592233
6.5,0.2,0.8,6.8,-0.906905260686025
6.5,0.2,0.8,6.9,-1.03545634609824
6.5,0.2,0.8,7,-1.16554471124631
6.5,0.2,0.8,7.1,-1.29659987356715
6.5,0.2,0.8,7.2,-1.42819177664648
6.5,0.2,0.8,7.3,-1.55999848271709
6.5,0.2,0.8,7.4,-1.69178151500705
6.5,0.2,0.8,7.5,-1.82336699116018
6.5,0.2,0.8,7.6,-1.9546311488447
6.5,0.2,0.8,7.7,-2.08548921115888
6.5,0.2,0.8,7.8,-2.21588679939514
6.5,0.2,0.8,7.9,-2.34579329539496
6.5,0.2,0.8,8,-2.47519670149373
6.5,0.2,0.8,8.1,-2.60409965531851
6.5,0.2,0.8,8.2,-2.73251633876772
6.5,0.2,0.8,8.3,-2.86047008229987
6.5,0.2,0.8,8.4,-2.98799151233702
6.5,0.2,0.8,8.5,-3.11511712497125
6.5,0.2,0.8,8.6,-3.24188819608147
6.5,0.2,0.8,8.7,-3.36834995853387
6.5,0.2,0.8,8.8,-3.49455099292039
6.5,0.2,0.8,8.9,-3.62054279045984
6.5,0.2,0.8,9,-3.74637945612438
6.5,0.2,0.8,9.1,-3.87211752742307
6.5,0.2,0.8,9.2,-3.99781589007428
6.5,0.2,0.8,9.3,-4.12353577641111
6.5,0.2,0.8,9.4,-4.24934083608293
6.5,0.2,0.8,9.5,-4.37529727166599
6.5,0.2,0.8,9.6,-4.5014740343547
6.5,0.2,0.8,9.7,-4.62794307711734
6.5,0.2,0.8,9.8,-4.75477966467677
6.5,0.2,0.8,9.9,-4.88206274152104
6.5,0.2,0.8,10,-5.00987536094293
6.5,0.2,0.9,3,-4.00539897803023
6.5,0.2,0.9,3.1,-4.42479875500389
6.5,0.2,0.9,3.2,-4.89734315299975
6.5,0.2,0.9,3.3,-5.43464384662978
6.5,0.2,0.9,3.4,-6.05219525833699
6.5,0.2,0.9,3.5,-6.77120767539648
6.5,0.2,0.9,3.6,-7.6216609575406
6.5,0.2,0.9,3.7,-8.64771596611826
6.5,0.2,0.9,3.8,-9.91809989415686
6.5,0.2,0.9,3.9,-11.5482812942056
6.5,0.2,0.9,4,-13.7555328217366
6.5,0.2,0.9,4.1,-17.0317512438129
6.5,0.2,0.9,4.2,-22.9851765152487
6.5,0.2,0.9,4.3,-43.1321418034968
6.5,0.2,0.9,4.4,-21.3403053555993
6.5,0.2,0.9,4.5,-15.3214762747282
6.5,0.2,0.9,4.6,-11.6659328862911
6.5,0.2,0.9,4.7,-9.03990953799977
6.5,0.2,0.9,4.8,-7.01753314353329
6.5,0.2,0.9,4.9,-5.41045529966422
6.5,0.2,0.9,5,-4.11878458171192
6.5,0.2,0.9,5.1,-3.08141204552356
6.5,0.2,0.9,5.2,-2.25559908004376
6.5,0.2,0.9,5.3,-1.6077746861029
6.5,0.2,0.9,5.4,-1.10943739886767
6.5,0.2,0.9,5.5,-0.735544155489109
6.5,0.2,0.9,5.6,-0.464033921436862
6.5,0.2,0.9,5.7,-0.275747982969503
6.5,0.2,0.9,5.8,-0.15438340261231
6.5,0.2,0.9,5.9,-0.0863484176067918
6.5,0.2,0.9,6,-0.0605121648904804
6.5,0.2,0.9,6.1,-0.0678890624118507
6.5,0.2,0.9,6.2,-0.1013037868108
6.5,0.2,0.9,6.3,-0.15507112088793
6.5,0.2,0.9,6.4,-0.224710253217314
6.5,0.2,0.9,6.5,-0.306701337810815
6.5,0.2,0.9,6.6,-0.398284538899894
6.5,0.2,0.9,6.7,-0.497297726859106
6.5,0.2,0.9,6.8,-0.60204732504037
6.5,0.2,0.9,6.9,-0.711206546307753
6.5,0.2,0.9,7,-0.823735711016943
6.5,0.2,0.9,7.1,-0.938820080538896
6.5,0.2,0.9,7.2,-1.05582143816402
6.5,0.2,0.9,7.3,-1.17424038830884
6.5,0.2,0.9,7.4,-1.29368698032067
6.5,0.2,0.9,7.5,-1.41385778610182
6.5,0.2,0.9,7.6,-1.53451797962145
6.5,0.2,0.9,7.7,-1.65548729606186
6.5,0.2,0.9,7.8,-1.7766290049383
6.5,0.2,0.9,7.9,-1.89784122983144
6.5,0.2,0.9,8,-2.01905009998688
6.5,0.2,0.9,8.1,-2.14020433624623
6.5,0.2,0.9,8.2,-2.26127096374263
6.5,0.2,0.9,8.3,-2.38223191289106
6.5,0.2,0.9,8.4,-2.50308132334792
6.5,0.2,0.9,8.5,-2.62382340657371
6.5,0.2,0.9,8.6,-2.74447075428426
6.5,0.2,0.9,8.7,-2.8650430046134
6.5,0.2,0.9,8.8,-2.98556579689845
6.5,0.2,0.9,8.9,-3.10606996091376
6.5,0.2,0.9,9,-3.22659089808632
6.5,0.2,0.9,9.1,-3.347168121473
6.5,0.2,0.9,9.2,-3.46784492863401
