"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
7,0.2,0.5,5.9,-1.45761442832772
7,0.2,0.5,6,-1.62512923385947
7,0.2,0.5,6.1,-1.79019168889581
7,0.2,0.5,6.2,-1.95270456979086
7,0.2,0.5,6.3,-2.11267624863335
7,0.2,0.5,6.4,-2.27018032345924
7,0.2,0.5,6.5,-2.42532938412649
7,0.2,0.5,6.6,-2.57825797106883
7,0.2,0.5,6.7,-2.7291115546782
7,0.2,0.5,6.8,-2.87803948082986
7,0.2,0.5,6.9,-3.02519054072508
7,0.2,0.5,7,-3.17071028203544
7,0.2,0.5,7.1,-3.31473947646993
7,0.2,0.5,7.2,-3.45741335431326
7,0.2,0.5,7.3,-3.59886134561566
7,0.2,0.5,7.4,-3.73920715366292
7,0.2,0.5,7.5,-3.87856904393082
7,0.2,0.5,7.6,-4.01706027051834
7,0.2,0.5,7.7,-4.15478958831783
7,0.2,0.5,7.8,-4.29186181704681
7,0.2,0.5,7.9,-4.42837843547678
7,0.2,0.5,8,-4.56443819258909
7,0.2,0.5,8.1,-4.70013772821043
7,0.2,0.5,8.2,-4.83557219977727
7,0.2,0.5,8.3,-4.97083591483515
7,0.2,0.5,8.4,-5.106022971103
7,0.2,0.5,8.5,-5.24122790770976
7,0.2,0.5,8.6,-5.37654637275444
7,0.2,0.5,8.7,-5.51207581380797
7,0.2,0.5,8.8,-5.64791619949128
7,0.2,0.5,8.9,-5.78417078193762
7,0.2,0.5,9,-5.92094691188436
7,0.2,0.5,9.1,-6.05835692043786
7,0.2,0.5,9.2,-6.19651908434687
7,0.2,0.5,9.3,-6.33555869503056
7,0.2,0.5,9.4,-6.47560925583338
7,0.2,0.5,9.5,-6.61681383722812
7,0.2,0.5,9.6,-6.75932662627386
7,0.2,0.5,9.7,-6.90331471493545
7,0.2,0.5,9.8,-7.04896018241531
7,0.2,0.5,9.9,-7.19646254013719
7,0.2,0.5,10,-7.34604162541041
7,0.2,0.6,3,-4.36144981036088
7,0.2,0.6,3.1,-4.88650934173027
7,0.2,0.6,3.2,-5.50678662204755
7,0.2,0.6,3.3,-6.25446918086157
7,0.2,0.6,3.4,-7.17869784560244
7,0.2,0.6,3.5,-8.35899294020049
7,0.2,0.6,3.6,-9.93509248333143
7,0.2,0.6,3.7,-12.1856402641747
7,0.2,0.6,3.8,-15.8029828524651
7,0.2,0.6,3.9,-23.6351240320492
7,0.2,0.6,4,-26.8108701918749
7,0.2,0.6,4.1,-15.4032345890457
7,0.2,0.6,4.2,-10.2887882535205
7,0.2,0.6,4.3,-6.9731067853685
7,0.2,0.6,4.4,-4.62405172441081
7,0.2,0.6,4.5,-2.9415033859759
7,0.2,0.6,4.6,-1.76723787939766
7,0.2,0.6,4.7,-0.98587019445496
7,0.2,0.6,4.8,-0.499738281519568
7,0.2,0.6,4.9,-0.226860865568091
7,0.2,0.6,5,-0.102645506479906
7,0.2,0.6,5.1,-0.0793076704906798
7,0.2,0.6,5.2,-0.123110678462281
7,0.2,0.6,5.3,-0.210941308617639
7,0.2,0.6,5.4,-0.327237018470034
7,0.2,0.6,5.5,-0.461612682952417
7,0.2,0.6,5.6,-0.607166568881919
7,0.2,0.6,5.7,-0.759321073918335
7,0.2,0.6,5.8,-0.91504622238071
7,0.2,0.6,5.9,-1.07234430552574
7,0.2,0.6,6,-1.22990850861912
7,0.2,0.6,6.1,-1.38689627066613
7,0.2,0.6,6.2,-1.54277812016167
7,0.2,0.6,6.3,-1.69723627273615
7,0.2,0.6,6.4,-1.85009619880617
7,0.2,0.6,6.5,-2.00128017555639
7,0.2,0.6,6.6,-2.1507756019914
7,0.2,0.6,6.7,-2.29861329976736
7,0.2,0.6,6.8,-2.44485261624811
7,0.2,0.6,6.9,-2.58957119202208
7,0.2,0.6,7,-2.73285794635636
7,0.2,0.6,7.1,-2.87480829452709
7,0.2,0.6,7.2,-3.01552092015155
7,0.2,0.6,7.3,-3.15509563491683
7,0.2,0.6,7.4,-3.29363200084156
7,0.2,0.6,7.5,-3.43122848831392
7,0.2,0.6,7.6,-3.5679820110643
7,0.2,0.6,7.7,-3.70398772657801
7,0.2,0.6,7.8,-3.83933902368926
7,0.2,0.6,7.9,-3.97412764258188
7,0.2,0.6,8,-4.10844388914049
7,0.2,0.6,8.1,-4.24237691758108
7,0.2,0.6,8.2,-4.37601506396875
7,0.2,0.6,8.3,-4.50944621958325
7,0.2,0.6,8.4,-4.64275823781923
7,0.2,0.6,8.5,-4.77603937190519
7,0.2,0.6,8.6,-4.90937874354865
7,0.2,0.6,8.7,-5.04286684493071
7,0.2,0.6,8.8,-5.17659607848284
7,0.2,0.6,8.9,-5.31066134073629
7,0.2,0.6,9,-5.44516065837895
7,0.2,0.6,9.1,-5.58019588659759
7,0.2,0.6,9.2,-5.71587348194712
7,0.2,0.6,9.3,-5.852305364492
7,0.2,0.6,9.4,-5.98960988694652
7,0.2,0.6,9.5,-6.12791293216745
7,0.2,0.6,9.6,-6.26734916482574
7,0.2,0.6,9.7,-6.40806346866352
7,0.2,0.6,9.8,-6.55021260776603
7,0.2,0.6,9.9,-6.69396715918422
7,0.2,0.6,10,-6.83951377561943
7,0.2,0.7,3,-4.40464683935756
7,0.2,0.7,3.1,-4.93397428506509
7,0.2,0.7,3.2,-5.55606133339042
7,0.2,0.7,3.3,-6.30055664706796
7,0.2,0.7,3.4,-7.2118597833077
7,0.2,0.7,3.5,-8.36013959759723
7,0.2,0.7,3.6,-9.86495984538614
7,0.2,0.7,3.7,-11.9543703504362
7,0.2,0.7,3.8,-15.1532618645373
7,0.2,0.7,3.9,-21.2383487152268
7,0.2,0.7,4,-36.8004135096984
7,0.2,0.7,4.1,-18.1691832683691
7,0.2,0.7,4.2,-12.2614224562013
7,0.2,0.7,4.3,-8.61992326630052
7,0.2,0.7,4.4,-6.04290795864479
7,0.2,0.7,4.5,-4.14314630186285
7,0.2,0.7,4.6,-2.74309999394902
7,0.2,0.7,4.7,-1.73440874790808
7,0.2,0.7,4.8,-1.03401236511992
7,0.2,0.7,4.9,-0.571568883873638
7,0.2,0.7,5,-0.287669992501208
7,0.2,0.7,5.1,-0.134260782793508
7,0.2,0.7,5.2,-0.0742595617229579
7,0.2,0.7,5.3,-0.0801192527031829
7,0.2,0.7,5.4,-0.131913645667042
7,0.2,0.7,5.5,-0.215470298903789
7,0.2,0.7,5.6,-0.32080589855867
7,0.2,0.7,5.7,-0.440921666862519
7,0.2,0.7,5.8,-0.57092035718757
7,0.2,0.7,5.9,-0.707376898728648
7,0.2,0.7,6,-0.847896567246634
7,0.2,0.7,6.1,-0.990806964491582
7,0.2,0.7,6.2,-1.13494367153443
7,0.2,0.7,6.3,-1.27950087496195
7,0.2,0.7,6.4,-1.42392691670606
7,0.2,0.7,6.5,-1.56785092652644
7,0.2,0.7,6.6,-1.71103102757213
7,0.2,0.7,6.7,-1.8533175838774
7,0.2,0.7,6.8,-1.99462699344451
7,0.2,0.7,6.9,-2.13492291854773
7,0.2,0.7,7,-2.27420279316988
7,0.2,0.7,7.1,-2.41248809769815
7,0.2,0.7,7.2,-2.54981733901127
7,0.2,0.7,7.3,-2.68624098454622
7,0.2,0.7,7.4,-2.82181781536166
7,0.2,0.7,7.5,-2.95661231509567
7,0.2,0.7,7.6,-3.09069281896273
7,0.2,0.7,7.7,-3.22413022317532
7,0.2,0.7,7.8,-3.35699710973203
7,0.2,0.7,7.9,-3.48936718079888
7,0.2,0.7,8,-3.62131492540908
7,0.2,0.7,8.1,-3.75291546200613
7,0.2,0.7,8.2,-3.8842445156759
7,0.2,0.7,8.3,-4.01537850027984
7,0.2,0.7,8.4,-4.14639468423375
7,0.2,0.7,8.5,-4.27737142517293
7,0.2,0.7,8.6,-4.4083884637622
7,0.2,0.7,8.7,-4.53952727089631
7,0.2,0.7,8.8,-4.6708714457925
7,0.2,0.7,8.9,-4.80250716523988
7,0.2,0.7,9,-4.9345236867558
7,0.2,0.7,9.1,-5.06701391072378
7,0.2,0.7,9.2,-5.20007500892166
7,0.2,0.7,9.3,-5.3338091293062
7,0.2,0.7,9.4,-5.46832418962528
7,0.2,0.7,9.5,-5.60373477553465
7,0.2,0.7,9.6,-5.7401631625514
7,0.2,0.7,9.7,-5.8777404855878
7,0.2,0.7,9.8,-6.01660808521154
7,0.2,0.7,9.9,-6.15691906648717
7,0.2,0.7,10,-6.29884011467439
7,0.2,0.8,3,-4.35881532141642
7,0.2,0.8,3.1,-4.89069633072876
7,0.2,0.8,3.2,-5.51502841268736
7,0.2,0.8,3.3,-6.26043496334037
7,0.2,0.8,3.4,-7.16931528085063
7,0.2,0.8,3.5,-8.30780830761979
7,0.2,0.8,3.6,-9.78677883444368
7,0.2,0.8,3.7,-11.8129873654279
7,0.2,0.8,3.8,-14.8454880358232
7,0.2,0.8,3.9,-20.319170226572
7,0.2,0.8,4,-43.5786315097052
7,0.2,0.8,4.1,-19.8216945487081
7,0.2,0.8,4.2,-13.3901580522781
7,0.2,0.8,4.3,-9.58210845319913
7,0.2,0.8,4.4,-6.91242125929497
7,0.2,0.8,4.5,-4.93061132513077
7,0.2,0.8,4.6,-3.43879822570106
7,0.2,0.8,4.7,-2.32513245274534
7,0.2,0.8,4.8,-1.51133649144898
7,0.2,0.8,4.9,-0.934613840388259
7,0.2,0.8,5,-0.542232229934594
7,0.2,0.8,5.1,-0.290383277038264
7,0.2,0.8,5.2,-0.143794440222801
7,0.2,0.8,5.3,-0.0749760092251933
7,0.2,0.8,5.4,-0.0630645910082796
7,0.2,0.8,5.5,-0.092523912585353
7,0.2,0.8,5.6,-0.151926150250652
7,0.2,0.8,5.7,-0.232924939413751
7,0.2,0.8,5.8,-0.32944501017964
7,0.2,0.8,5.9,-0.437068262155358
7,0.2,0.8,6,-0.552580045366035
7,0.2,0.8,6.1,-0.673638628518652
7,0.2,0.8,6.2,-0.798536203129022
7,0.2,0.8,6.3,-0.926026570984342
7,0.2,0.8,6.4,-1.05520088745765
7,0.2,0.8,6.5,-1.18539786340857
7,0.2,0.8,6.6,-1.31613864611059
7,0.2,0.8,6.7,-1.44707939865116
7,0.2,0.8,6.8,-1.5779766098501
7,0.2,0.8,6.9,-1.70866159864457
7,0.2,0.8,7,-1.83902169079421
7,0.2,0.8,7.1,-1.96898626266431
7,0.2,0.8,7.2,-2.09851635445177
7,0.2,0.8,7.3,-2.22759691554903
7,0.2,0.8,7.4,-2.35623100160574
7,0.2,0.8,7.5,-2.48443542672167
7,0.2,0.8,7.6,-2.61223750656763
7,0.2,0.8,7.7,-2.73967262398167
7,0.2,0.8,7.8,-2.86678241823381
7,0.2,0.8,7.9,-2.99361345016299
7,0.2,0.8,8,-3.12021623288596
7,0.2,0.8,8.1,-3.24664454557669
7,0.2,0.8,8.2,-3.37295496851458
7,0.2,0.8,8.3,-3.49920659315316
7,0.2,0.8,8.4,-3.62546087272537
7,0.2,0.8,8.5,-3.7517815878754
7,0.2,0.8,8.6,-3.87823490877862
7,0.2,0.8,8.7,-4.00488954067108
7,0.2,0.8,8.8,-4.13181694408535
7,0.2,0.8,8.9,-4.25909162472469
7,0.2,0.8,9,-4.38679149098851
7,0.2,0.8,9.1,-4.51499827994602
7,0.2,0.8,9.2,-4.64379805513216
7,0.2,0.8,9.3,-4.77328178212723
7,0.2,0.8,9.4,-4.90354599057281
7,0.2,0.8,9.5,-5.03469353418068
7,0.2,0.8,9.6,-5.16683446366008
7,0.2,0.8,9.7,-5.3000870313261
7,0.2,0.8,9.8,-5.43457885086063
7,0.2,0.8,9.9,-5.57044824133847
7,0.2,0.8,10,-5.70784579167168
7,0.2,0.9,3,-4.40896001422928
7,0.2,0.9,3.1,-4.94692557747323
7,0.2,0.9,3.2,-5.57646727208016
7,0.2,0.9,3.3,-6.32493379840455
7,0.2,0.9,3.4,-7.23238669803243
7,0.2,0.9,3.5,-8.36049969244989
7,0.2,0.9,3.6,-9.81096184761283
7,0.2,0.9,3.7,-11.7691746244632
7,0.2,0.9,3.8,-14.6321429372639
7,0.2,0.9,3.9,-19.5495329472475
7,0.2,0.9,4,-34.9985496987927
7,0.2,0.9,4.1,-21.9484374253041
7,0.2,0.9,4.2,-14.7374129619387
7,0.2,0.9,4.3,-10.6933838250725
7,0.2,0.9,4.4,-7.89670981577905
7,0.2,0.9,4.5,-5.81403275444705
7,0.2,0.9,4.6,-4.22167818789097
7,0.2,0.9,4.7,-3.00081220909699
7,0.2,0.9,4.8,-2.07469645474912
7,0.2,0.9,4.9,-1.38554938953785
7,0.2,0.9,5,-0.88593953724306
7,0.2,0.9,5.1,-0.53595640811522
7,0.2,0.9,5.2,-0.302370935887849
7,0.2,0.9,5.3,-0.158162498198283
7,0.2,0.9,5.4,-0.081891975152331
7,0.2,0.9,5.5,-0.0568947629207184
7,0.2,0.9,5.6,-0.0704137276290659
7,0.2,0.9,5.7,-0.112783270215825
7,0.2,0.9,5.8,-0.176725935670869
7,0.2,0.9,5.9,-0.256779948336447
7,0.2,0.9,6,-0.348850510557435
7,0.2,0.9,6.1,-0.449866536243762
7,0.2,0.9,6.2,-0.557521986514841
7,0.2,0.9,6.3,-0.670082668161204
7,0.2,0.9,6.4,-0.786242567958096
7,0.2,0.9,6.5,-0.905017172896623
7,0.2,0.9,6.6,-1.02566420076861
7,0.2,0.9,6.7,-1.14762457472081
7,0.2,0.9,6.8,-1.27047833871769
7,0.2,0.9,6.9,-1.39391161340636
7,0.2,0.9,7,-1.5176917308085
7,0.2,0.9,7.1,-1.6416484487929
7,0.2,0.9,7.2,-1.76565970328215
7,0.2,0.9,7.3,-1.88964076241493
7,0.2,0.9,7.4,-2.01353594321058
7,0.2,0.9,7.5,-2.13731226797926
7,0.2,0.9,7.6,-2.26095459646363
7,0.2,0.9,7.7,-2.38446188657777
7,0.2,0.9,7.8,-2.507844322872
7,0.2,0.9,7.9,-2.63112111592495
7,0.2,0.9,8,-2.7543188235821
7,0.2,0.9,8.1,-2.87747008074809
7,0.2,0.9,8.2,-3.00061265140532
7,0.2,0.9,8.3,-3.12378873693486
7,0.2,0.9,8.4,-3.24704449042131
7,0.2,0.9,8.5,-3.37042969857332
7,0.2,0.9,8.6,-3.4939976021954
7,0.2,0.9,8.7,-3.61780483340335
7,0.2,0.9,8.8,-3.74191145359227
7,0.2,0.9,8.9,-3.86638108082938
7,0.2,0.9,9,-3.99128109927601
7,0.2,0.9,9.1,-4.11668294655981
7,0.2,0.9,9.2,-4.24266247802093
7,0.2,0.9,9.3,-4.36930040952175
7,0.2,0.9,9.4,-4.49668284325002
7,0.2,0.9,9.5,-4.6249018837418
7,0.2,0.9,9.6,-4.75405635437139
7,0.2,0.9,9.7,-4.88425262795139
7,0.2,0.9,9.8,-5.01560558898393
7,0.2,0.9,9.9,-5.14823974976159
7,0.2,0.9,10,-5.2822905481273
7,0.2,1,3,-4.42641035382222
7,0.2,1,3.1,-4.96844624778323
7,0.2,1,3.2,-5.60126359820607
7,0.2,1,3.3,-6.3511332864976
7,0.2,1,3.4,-7.2561715689699
7,0.2,1,3.5,-8.37439779856923
7,0.2,1,3.6,-9.80013778191708
7,0.2,1,3.7,-11.7021093133233
7,0.2,1,3.8,-14.4309672499849
7,0.2,1,3.9,-18.9435058774937
7,0.2,1,4,-30.6698407594082
7,0.2,1,4.1,-24.0901101774821
7,0.2,1,4.2,-15.9553659278238
7,0.2,1,4.3,-11.671880209963
7,0.2,1,4.4,-8.76155923517713
7,0.2,1,4.5,-6.59987661163917
7,0.2,1,4.6,-4.93488184921209
7,0.2,1,4.7,-3.63773169858266
7,0.2,1,4.8,-2.62964387064022
7,0.2,1,4.9,-1.85472552692571
7,0.2,1,5,-1.26896005760157
7,0.2,1,5.1,-0.835824389932415
7,0.2,1,5.2,-0.524639025196274
7,0.2,1,5.3,-0.309873585674776
7,0.2,1,5.4,-0.170649083289365
7,0.2,1,5.5,-0.0901944731487886
7,0.2,1,5.6,-0.0552425687562235
7,0.2,1,5.7,-0.0554190821104206
7,0.2,1,5.8,-0.0826767713753854
7,0.2,1,5.9,-0.13080460860959
7,0.2,1,6,-0.195021276340477
7,0.2,1,6.1,-0.271649098405004
7,0.2,1,6.2,-0.357858090153892
7,0.2,1,6.3,-0.451467886350865
7,0.2,1,6.4,-0.550795814022375
7,0.2,1,6.5,-0.65454094464907
7,0.2,1,6.6,-0.761695804954643
7,0.2,1,6.7,-0.871479167173096
7,0.2,1,6.8,-0.98328482819887
7,0.2,1,6.9,-1.09664249165033
7,0.2,1,7,-1.21118781046239
7,0.2,1,7.1,-1.32663937197556
7,0.2,1,7.2,-1.44278095665772
7,0.2,1,7.3,-1.55944781487569
7,0.2,1,7.4,-1.67651601591962
