"s [mm]","w [mm]","w2 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
8,0.2,0.2,7.9,-7.65079900905608
8,0.2,0.2,8,-7.81334440966163
8,0.2,0.2,8.1,-7.97738538771138
8,0.2,0.2,8.2,-8.14315938704207
8,0.2,0.2,8.3,-8.31094276997942
8,0.2,0.2,8.4,-8.48105988102643
8,0.2,0.2,8.5,-8.65389379109807
8,0.2,0.2,8.6,-8.82989907282321
8,0.2,0.2,8.7,-9.0096170525563
8,0.2,0.2,8.8,-9.19369411263894
8,0.2,0.2,8.9,-9.38290379070293
8,0.2,0.2,9,-9.57817365945213
8,0.2,0.2,9.1,-9.78061829662725
8,0.2,0.2,9.2,-9.99158010946729
8,0.2,0.2,9.3,-10.2126804190798
8,0.2,0.2,9.4,-10.4458841266814
8,0.2,0.2,9.5,-10.6935826145999
8,0.2,0.2,9.6,-10.958701502156
8,0.2,0.2,9.7,-11.2448428434467
8,0.2,0.2,9.8,-11.5564759322885
8,0.2,0.2,9.9,-11.8991981307232
8,0.2,0.2,10,-12.280098968381
8,0.2,0.3,3,-6.43939677242172
8,0.2,0.3,3.1,-7.81444483913629
8,0.2,0.3,3.2,-9.9535522110714
8,0.2,0.3,3.3,-13.9132611648417
8,0.2,0.3,3.4,-26.6281716632776
8,0.2,0.3,3.5,-15.7692624506434
8,0.2,0.3,3.6,-7.58923528765951
8,0.2,0.3,3.7,-3.41072014982374
8,0.2,0.3,3.8,-1.25348665887051
8,0.2,0.3,3.9,-0.355302846870048
8,0.2,0.3,4,-0.134869425877695
8,0.2,0.3,4.1,-0.224031359908261
8,0.2,0.3,4.2,-0.43914979756579
8,0.2,0.3,4.3,-0.69867941523981
8,0.2,0.3,4.4,-0.968061051020399
8,0.2,0.3,4.5,-1.23320842121105
8,0.2,0.3,4.6,-1.48888328740284
8,0.2,0.3,4.7,-1.73366349401624
8,0.2,0.3,4.8,-1.96773839966575
8,0.2,0.3,4.9,-2.19192943402097
8,0.2,0.3,5,-2.40725348791468
8,0.2,0.3,5.1,-2.61473209762215
8,0.2,0.3,5.2,-2.8153135371349
8,0.2,0.3,5.3,-3.00984684587997
8,0.2,0.3,5.4,-3.19907925998056
8,0.2,0.3,5.5,-3.38366354654897
8,0.2,0.3,5.6,-3.56416886137629
8,0.2,0.3,5.7,-3.74109217806105
8,0.2,0.3,5.8,-3.914868999692
8,0.2,0.3,5.9,-4.08588286861941
8,0.2,0.3,6,-4.25447357127309
8,0.2,0.3,6.1,-4.42094410701805
8,0.2,0.3,6.2,-4.58556655898484
8,0.2,0.3,6.3,-4.74858702407626
8,0.2,0.3,6.4,-4.91022975583448
8,0.2,0.3,6.5,-5.07070066101295
8,0.2,0.3,6.6,-5.23019027512311
8,0.2,0.3,6.7,-5.3888763270008
8,0.2,0.3,6.8,-5.54692598885593
8,0.2,0.3,6.9,-5.704497896748
8,0.2,0.3,7,-5.8617440169616
8,0.2,0.3,7.1,-6.01881142615774
8,0.2,0.3,7.2,-6.17584406720497
8,0.2,0.3,7.3,-6.33298453800901
8,0.2,0.3,7.4,-6.49037596725294
8,0.2,0.3,7.5,-6.64816402856359
8,0.2,0.3,7.6,-6.8064991431142
8,0.2,0.3,7.7,-6.9655389199866
8,0.2,0.3,7.8,-7.12545088372518
8,0.2,0.3,7.9,-7.28641553944719
8,0.2,0.3,8,-7.44862982771189
8,0.2,0.3,8.1,-7.61231102423572
8,0.2,0.3,8.2,-7.77770114368275
8,0.2,0.3,8.3,-7.94507191245211
8,0.2,0.3,8.4,-8.11473038301738
8,0.2,0.3,8.5,-8.28702527246596
8,0.2,0.3,8.6,-8.46235412111582
8,0.2,0.3,8.7,-8.64117138434075
8,0.2,0.3,8.8,-8.82399759318153
8,0.2,0.3,8.9,-9.01142974850863
8,0.2,0.3,9,-9.20415315150907
8,0.2,0.3,9.1,-9.40295492291779
8,0.2,0.3,9.2,-9.60873952858393
8,0.2,0.3,9.3,-9.82254671508114
8,0.2,0.3,9.4,-10.0455723738253
8,0.2,0.3,9.5,-10.2791930066175
8,0.2,0.3,9.6,-10.5249946758261
8,0.2,0.3,9.7,-10.7848076124851
8,0.2,0.3,9.8,-11.0607480613671
8,0.2,0.3,9.9,-11.3552695185305
8,0.2,0.3,10,-11.6712263492201
8,0.2,0.4,3,-6.94372333103688
8,0.2,0.4,3.1,-8.43304158187365
8,0.2,0.4,3.2,-10.7168474210299
8,0.2,0.4,3.3,-14.8508107743061
8,0.2,0.4,3.4,-27.5164747009767
8,0.2,0.4,3.5,-17.2535863882792
8,0.2,0.4,3.6,-9.22648674009944
8,0.2,0.4,3.7,-4.96596692433006
8,0.2,0.4,3.8,-2.43866817049565
8,0.2,0.4,3.9,-1.03800143934681
8,0.2,0.4,4,-0.379827445893808
8,0.2,0.4,4.1,-0.167585514508595
8,0.2,0.4,4.2,-0.196843879776738
8,0.2,0.4,4.3,-0.346645472515636
8,0.2,0.4,4.4,-0.552243639481061
8,0.2,0.4,4.5,-0.780686169801501
8,0.2,0.4,4.6,-1.01564224249304
8,0.2,0.4,4.7,-1.24923344744414
8,0.2,0.4,4.8,-1.47785509703955
8,0.2,0.4,4.9,-1.70006173313167
8,0.2,0.4,5,-1.91549132317529
8,0.2,0.4,5.1,-2.12431253802786
8,0.2,0.4,5.2,-2.32693865263582
8,0.2,0.4,5.3,-2.52387942749506
8,0.2,0.4,5.4,-2.7156654017341
8,0.2,0.4,5.5,-2.90281056973465
8,0.2,0.4,5.6,-3.08579547692741
8,0.2,0.4,5.7,-3.26506111219686
8,0.2,0.4,5.8,-3.44100838762126
8,0.2,0.4,5.9,-3.61400037046739
8,0.2,0.4,6,-3.78436572764054
8,0.2,0.4,6.1,-3.95240255710772
8,0.2,0.4,6.2,-4.1183821774619
8,0.2,0.4,6.3,-4.28255266752626
8,0.2,0.4,6.4,-4.44514207027563
8,0.2,0.4,6.5,-4.60636124244383
8,0.2,0.4,6.6,-4.76640636720513
8,0.2,0.4,6.7,-4.92546116605085
8,0.2,0.4,6.8,-5.08369885538066
8,0.2,0.4,6.9,-5.24128389811618
8,0.2,0.4,7,-5.39837360381527
8,0.2,0.4,7.1,-5.55511963461122
8,0.2,0.4,7.2,-5.71166948127647
8,0.2,0.4,7.3,-5.86816798766915
8,0.2,0.4,7.4,-6.02475903047556
8,0.2,0.4,7.5,-6.1815875221462
8,0.2,0.4,7.6,-6.33880204266592
8,0.2,0.4,7.7,-6.49655874382039
8,0.2,0.4,7.8,-6.65502809435457
8,0.2,0.4,7.9,-6.81440895253354
8,0.2,0.4,8,-6.97496565514552
8,0.2,0.4,8.1,-7.13716146597887
8,0.2,0.4,8.2,-7.30246063690844
8,0.2,0.4,8.3,-7.4968329741596
8,0.2,0.4,8.4,-7.61804760345026
8,0.2,0.4,8.5,-7.79027550596015
8,0.2,0.4,8.6,-7.961774902321
8,0.2,0.4,8.7,-8.13525037493192
8,0.2,0.4,8.8,-8.31151505910509
8,0.2,0.4,8.9,-8.49115259005366
8,0.2,0.4,9,-8.67474042008827
8,0.2,0.4,9.1,-8.86291422551326
8,0.2,0.4,9.2,-9.05640115798363
8,0.2,0.4,9.3,-9.25604670469868
8,0.2,0.4,9.4,-9.4628423755935
8,0.2,0.4,9.5,-9.67795742038234
8,0.2,0.4,9.6,-9.90277686007212
8,0.2,0.4,9.7,-10.1389481756532
8,0.2,0.4,9.8,-10.3884395321026
8,0.2,0.4,9.9,-10.6536133530709
8,0.2,0.4,10,-10.9373204921697
8,0.2,0.5,3,-6.94023299934817
8,0.2,0.5,3.1,-8.26762428407903
8,0.2,0.5,3.2,-10.1703464836273
8,0.2,0.5,3.3,-13.2198383306189
8,0.2,0.5,3.4,-19.4776931656977
8,0.2,0.5,3.5,-29.815800951109
8,0.2,0.5,3.6,-14.1502063166921
8,0.2,0.5,3.7,-8.32215871190243
8,0.2,0.5,3.8,-4.77331210594159
8,0.2,0.5,3.9,-2.50895421151027
8,0.2,0.5,4,-1.15640633270695
8,0.2,0.5,4.1,-0.445648608903837
8,0.2,0.5,4.2,-0.148813966576569
8,0.2,0.5,4.3,-0.0974280191171283
8,0.2,0.5,4.4,-0.183069628463082
8,0.2,0.5,4.5,-0.341772760015077
8,0.2,0.5,4.6,-0.537449119156716
8,0.2,0.5,4.7,-0.750163806698449
8,0.2,0.5,4.8,-0.969041959112967
8,0.2,0.5,4.9,-1.18824254521362
8,0.2,0.5,5,-1.40472276330523
8,0.2,0.5,5.1,-1.61699956476079
8,0.2,0.5,5.2,-1.82445920225109
8,0.2,0.5,5.3,-2.02696877919256
8,0.2,0.5,5.4,-2.2246558536339
8,0.2,0.5,5.5,-2.41778271601167
8,0.2,0.5,5.6,-2.60667466190568
8,0.2,0.5,5.7,-2.79167939218362
8,0.2,0.5,5.8,-2.97314450248751
8,0.2,0.5,5.9,-3.15140553027319
8,0.2,0.5,6,-3.32678015943444
8,0.2,0.5,6.1,-3.49956599033222
8,0.2,0.5,6.2,-3.67004034119392
8,0.2,0.5,6.3,-3.83846117437226
8,0.2,0.5,6.4,-4.00506861794036
8,0.2,0.5,6.5,-4.17008678294601
8,0.2,0.5,6.6,-4.33372571996212
8,0.2,0.5,6.7,-4.49618345207545
8,0.2,0.5,6.8,-4.65764808905695
8,0.2,0.5,6.9,-4.81830008761646
8,0.2,0.5,7,-4.97831479504731
8,0.2,0.5,7.1,-5.13786552887295
8,0.2,0.5,7.2,-5.29712766567522
8,0.2,0.5,7.3,-5.45628468606288
8,0.2,0.5,7.4,-5.6155382423773
8,0.2,0.5,7.5,-5.77512724848158
8,0.2,0.5,7.6,-5.93536971776122
8,0.2,0.5,7.7,-6.09677186288664
8,0.2,0.5,7.8,-6.26038773698266
8,0.2,0.5,7.9,-6.42954449817477
8,0.2,0.5,8,-6.62900596391964
8,0.2,0.5,8.1,-6.66730913323173
8,0.2,0.5,8.2,-6.87337803510124
8,0.2,0.5,8.3,-7.04827452222836
8,0.2,0.5,8.4,-7.21981418915498
8,0.2,0.5,8.5,-7.39179773357475
8,0.2,0.5,8.6,-7.56551253978893
8,0.2,0.5,8.7,-7.74169121957982
8,0.2,0.5,8.8,-7.9209087410469
8,0.2,0.5,8.9,-8.1037022842119
8,0.2,0.5,9,-8.2906190865853
8,0.2,0.5,9.1,-8.48224203331196
8,0.2,0.5,9.2,-8.67920963471821
8,0.2,0.5,9.3,-8.88223904507667
8,0.2,0.5,9.4,-9.09216037480746
8,0.2,0.5,9.5,-9.30997444337539
8,0.2,0.5,9.6,-9.53695496601962
8,0.2,0.5,9.7,-9.77483245137353
8,0.2,0.5,9.8,-10.026122508238
8,0.2,0.5,9.9,-10.2946827485528
8,0.2,0.5,10,-10.5865082025386
8,0.2,0.6,3,-7.61942106578275
8,0.2,0.6,3.1,-9.18306184280019
8,0.2,0.6,3.2,-11.4875525029832
8,0.2,0.6,3.3,-15.395774231997
8,0.2,0.6,3.4,-25.2565905081583
8,0.2,0.6,3.5,-21.5266525682688
8,0.2,0.6,3.6,-12.2886854665395
8,0.2,0.6,3.7,-7.58264193979009
8,0.2,0.6,3.8,-4.54280721115339
8,0.2,0.6,3.9,-2.53259359680837
8,0.2,0.6,4,-1.27135256597751
8,0.2,0.6,4.1,-0.552901070207086
8,0.2,0.6,4.2,-0.203310907194245
8,0.2,0.6,4.3,-0.0883093919620304
8,0.2,0.6,4.4,-0.115281683242816
8,0.2,0.6,4.5,-0.225201237943035
8,0.2,0.6,4.6,-0.382103861369445
8,0.2,0.6,4.7,-0.564561023753147
8,0.2,0.6,4.8,-0.759936896118932
8,0.2,0.6,4.9,-0.960828887844569
8,0.2,0.6,5,-1.16293941259564
8,0.2,0.6,5.1,-1.36381868331692
8,0.2,0.6,5.2,-1.5621219647494
8,0.2,0.6,5.3,-1.75716809288868
8,0.2,0.6,5.4,-1.94867479997097
8,0.2,0.6,5.5,-2.13659856670146
8,0.2,0.6,5.6,-2.32103685839254
8,0.2,0.6,5.7,-2.50216796328126
8,0.2,0.6,5.8,-2.68021371258468
8,0.2,0.6,5.9,-2.85541625141985
8,0.2,0.6,6,-3.02802351844222
8,0.2,0.6,6.1,-3.19828018355408
8,0.2,0.6,6.2,-3.36642206026402
8,0.2,0.6,6.3,-3.5326727829293
8,0.2,0.6,6.4,-3.69724201266655
8,0.2,0.6,6.5,-3.86032472418263
8,0.2,0.6,6.6,-4.02210129880522
8,0.2,0.6,6.7,-4.1827382496367
8,0.2,0.6,6.8,-4.34238946021786
8,0.2,0.6,6.9,-4.50119784592092
8,0.2,0.6,7,-4.65929735897911
8,0.2,0.6,7.1,-4.81681526116371
8,0.2,0.6,7.2,-4.97387458755777
8,0.2,0.6,7.3,-5.13059672374879
8,0.2,0.6,7.4,-5.28710401890751
8,0.2,0.6,7.5,-5.44352235960276
8,0.2,0.6,7.6,-5.59998363423115
8,0.2,0.6,7.7,-5.75662802570072
8,0.2,0.6,7.8,-5.91360608045018
8,0.2,0.6,7.9,-6.07108051497609
8,0.2,0.6,8,-6.22922773686593
8,0.2,0.6,8.1,-6.38823907618595
8,0.2,0.6,8.2,-6.5483217455008
8,0.2,0.6,8.3,-6.70969957367076
8,0.2,0.6,8.4,-6.87261359110932
8,0.2,0.6,8.5,-7.03732258405713
8,0.2,0.6,8.6,-7.20410378485098
8,0.2,0.6,8.7,-7.37325392708449
8,0.2,0.6,8.8,-7.54509097289514
8,0.2,0.6,8.9,-7.71995691966864
8,0.2,0.6,9,-7.89822222239508
8,0.2,0.6,9.1,-8.08029253542463
8,0.2,0.6,9.2,-8.26661869632267
8,0.2,0.6,9.3,-8.45771116143394
8,0.2,0.6,9.4,-8.65416047739668
8,0.2,0.6,9.5,-8.85666585547755
8,0.2,0.6,9.6,-9.06607451865574
8,0.2,0.6,9.7,-9.28343519861349
8,0.2,0.6,9.8,-9.5100698785841
8,0.2,0.6,9.9,-9.74766833643007
8,0.2,0.6,10,-9.99840957619383
8,0.2,0.7,3,-7.09145066246804
8,0.2,0.7,3.1,-8.42122086438534
8,0.2,0.7,3.2,-10.2710855564171
8,0.2,0.7,3.3,-13.0916070803263
8,0.2,0.7,3.4,-18.280423755633
8,0.2,0.7,3.5,-41.4457093613216
8,0.2,0.7,3.6,-17.7468608371156
8,0.2,0.7,3.7,-11.0572081064317
8,0.2,0.7,3.8,-7.13988176890414
8,0.2,0.7,3.9,-4.49588431037521
8,0.2,0.7,4,-2.68235540159085
8,0.2,0.7,4.1,-1.48219289563238
8,0.2,0.7,4.2,-0.738228001413253
8,0.2,0.7,4.3,-0.31988493501399
8,0.2,0.7,4.4,-0.123022319321133
8,0.2,0.7,4.5,-0.0710794934589921
8,0.2,0.7,4.6,-0.111420095923301
8,0.2,0.7,4.7,-0.209390560722461
8,0.2,0.7,4.8,-0.34272158619432
8,0.2,0.7,4.9,-0.497269175507185
8,0.2,0.7,5,-0.664094145184987
8,0.2,0.7,5.1,-0.837560284349004
8,0.2,0.7,5.2,-1.01412511176622
8,0.2,0.7,5.3,-1.1915774989162
8,0.2,0.7,5.4,-1.36855697080711
8,0.2,0.7,5.5,-1.54424917515462
8,0.2,0.7,5.6,-1.71819161057222
8,0.2,0.7,5.7,-1.89014873844205
8,0.2,0.7,5.8,-2.06003110337221
8,0.2,0.7,5.9,-2.22784262160054
8,0.2,0.7,6,-2.39364606879492
8,0.2,0.7,6.1,-2.55754043555992
8,0.2,0.7,6.2,-2.71964608954864
8,0.2,0.7,6.3,-2.88009511378809
8,0.2,0.7,6.4,-3.03902510109567
8,0.2,0.7,6.5,-3.19657526925147
8,0.2,0.7,6.6,-3.3528841408424
8,0.2,0.7,6.7,-3.50808827990289
8,0.2,0.7,6.8,-3.66232174137044
8,0.2,0.7,6.9,-3.81571599858041
8,0.2,0.7,7,-3.9684001875213
8,0.2,0.7,7.1,-4.12050155666181
8,0.2,0.7,7.2,-4.27214604589511
8,0.2,0.7,7.3,-4.42345894287334
8,0.2,0.7,7.4,-4.5745655833204
8,0.2,0.7,7.5,-4.72559207628881
8,0.2,0.7,7.6,-4.87666604753124
8,0.2,0.7,7.7,-5.02791740554792
8,0.2,0.7,7.8,-5.17947914666539
8,0.2,0.7,7.9,-5.33148822911134
8,0.2,0.7,8,-5.48408656364234
8,0.2,0.7,8.1,-5.63742219403378
8,0.2,0.7,8.2,-5.79165078390837
8,0.2,0.7,8.3,-5.94693760971509
8,0.2,0.7,8.4,-6.10346044483291
8,0.2,0.7,8.5,-6.26141419365266
8,0.2,0.7,8.6,-6.42101954906834
8,0.2,0.7,8.7,-6.58254304651736
8,0.2,0.7,8.8,-6.74635980531335
8,0.2,0.7,8.9,-6.9132626377902
8,0.2,0.7,9,-7.08837178078333
8,0.2,0.7,9.1,-7.24217876802533
8,0.2,0.7,9.2,-7.42077508773266
8,0.2,0.7,9.3,-7.59993456122291
8,0.2,0.7,9.4,-7.78272809537289
8,0.2,0.7,9.5,-7.97010865724159
8,0.2,0.7,9.6,-8.16285219167501
8,0.2,0.7,9.7,-8.36177434201427
8,0.2,0.7,9.8,-8.56779012060579
8,0.2,0.7,9.9,-8.7819437875919
8,0.2,0.7,10,-9.00543014157798
8,0.2,0.8,3,-7.05347260197009
8,0.2,0.8,3.1,-8.31099961772006
8,0.2,0.8,3.2,-10.0138978896528
8,0.2,0.8,3.3,-12.5005646601167
8,0.2,0.8,3.4,-16.6817137433038
8,0.2,0.8,3.5,-27.4190738885307
8,0.2,0.8,3.6,-22.2479827895087
8,0.2,0.8,3.7,-13.5629322671786
8,0.2,0.8,3.8,-9.04925303943538
8,0.2,0.8,3.9,-6.04396006278813
8,0.2,0.8,4,-3.9182612099462
8,0.2,0.8,4.1,-2.41903025747526
8,0.2,0.8,4.2,-1.39762203284925
8,0.2,0.8,4.3,-0.739257818442465
8,0.2,0.8,4.4,-0.347678392903209
8,0.2,0.8,4.5,-0.144942435858297
8,0.2,0.8,4.6,-0.0718325341347471
8,0.2,0.8,4.7,-0.0857573204052748
8,0.2,0.8,4.8,-0.157221582157548
8,0.2,0.8,4.9,-0.266261204029616
8,0.2,0.8,5,-0.399526378167976
8,0.2,0.8,5.1,-0.548138469422875
8,0.2,0.8,5.2,-0.706203498626393
8,0.2,0.8,5.3,-0.869811697839363
8,0.2,0.8,5.4,-1.03637368785076
8,0.2,0.8,5.5,-1.20418209129992
8,0.2,0.8,5.6,-1.37212177034056
8,0.2,0.8,5.7,-1.53947751376763
8,0.2,0.8,5.8,-1.70580565006409
8,0.2,0.8,5.9,-1.87084775989345
8,0.2,0.8,6,-2.03447227503968
8,0.2,0.8,6.1,-2.19663467301641
8,0.2,0.8,6.2,-2.35735015817631
8,0.2,0.8,6.3,-2.51667478432731
8,0.2,0.8,6.4,-2.67469232128307
8,0.2,0.8,6.5,-2.83150505401452
8,0.2,0.8,6.6,-2.98722729093576
8,0.2,0.8,6.7,-3.14198075133763
8,0.2,0.8,6.8,-3.29589126782364
8,0.2,0.8,6.9,-3.44908642093424
8,0.2,0.8,7,-3.60169384802881
8,0.2,0.8,7.1,-3.7538400553312
8,0.2,0.8,7.2,-3.90564962298795
8,0.2,0.8,7.3,-4.05724473612873
8,0.2,0.8,7.4,-4.20874500567321
8,0.2,0.8,7.5,-4.36026756465746
8,0.2,0.8,7.6,-4.51192744164124
8,0.2,0.8,7.7,-4.6638382240106
8,0.2,0.8,7.8,-4.81611303189284
8,0.2,0.8,7.9,-4.96886582879013
8,0.2,0.8,8,-5.12221309852247
8,0.2,0.8,8.1,-5.27627592010885
8,0.2,0.8,8.2,-5.43118247316969
8,0.2,0.8,8.3,-5.58707100660055
8,0.2,0.8,8.4,-5.74409330290015
8,0.2,0.8,8.5,-5.90241866985008
8,0.2,0.8,8.6,-6.06223849041198
8,0.2,0.8,8.7,-6.22377136086021
8,0.2,0.8,8.8,-6.38726884636178
8,0.2,0.8,8.9,-6.55302188242995
8,0.2,0.8,9,-6.72136784978483
8,0.2,0.8,9.1,-6.89269834889808
8,0.2,0.8,9.2,-7.06746769848395
8,0.2,0.8,9.3,-7.24620217888561
8,0.2,0.8,9.4,-7.42951003603083
8,0.2,0.8,9.5,-7.61809225365734
8,0.2,0.8,9.6,-7.81275409014526
8,0.2,0.8,9.7,-8.01441736106961
8,0.2,0.8,9.8,-8.22413342956206
8,0.2,0.8,9.9,-8.44309684478394
8,0.2,0.8,10,-8.67265954691547
8,0.2,0.9,3,-7.06923913934327
8,0.2,0.9,3.1,-8.30405394646691
8,0.2,0.9,3.2,-9.95171182446724
8,0.2,0.9,3.3,-12.3034285422619
8,0.2,0.9,3.4,-16.093182764829
8,0.2,0.9,3.5,-24.4883299160587
8,0.2,0.9,3.6,-25.9042871720758
8,0.2,0.9,3.7,-15.3114789291506
8,0.2,0.9,3.8,-10.4047718538575
8,0.2,0.9,3.9,-7.20542030880189
8,0.2,0.9,4,-4.92132855256066
8,0.2,0.9,4.1,-3.25777534158956
8,0.2,0.9,4.2,-2.06232307423125
8,0.2,0.9,4.3,-1.23113155807059
8,0.2,0.9,4.4,-0.68020914531122
8,0.2,0.9,4.5,-0.339126267031703
8,0.2,0.9,4.6,-0.150829605028685
8,0.2,0.9,4.7,-0.0713056669620679
8,0.2,0.9,4.8,-0.0679824532732096
8,0.2,0.9,4.9,-0.117455626752041
8,0.2,0.9,5,-0.203217801496219
8,0.2,0.9,5.1,-0.313746182573913
8,0.2,0.9,5.2,-0.441036080388977
8,0.2,0.9,5.3,-0.579534963409864
8,0.2,0.9,5.4,-0.725390705484325
8,0.2,0.9,5.5,-0.875929820361314
8,0.2,0.9,5.6,-1.02929788421976
8,0.2,0.9,5.7,-1.18421210853216
8,0.2,0.9,5.8,-1.3397907516129
8,0.2,0.9,5.9,-1.49543502628902
8,0.2,0.9,6,-1.6507469122465
8,0.2,0.9,6.1,-1.8054716111014
8,0.2,0.9,6.2,-1.95945699718709
8,0.2,0.9,6.3,-2.1126248554943
8,0.2,0.9,6.4,-2.26495034212427
8,0.2,0.9,6.5,-2.41644721377359
8,0.2,0.9,6.6,-2.56715712731254
8,0.2,0.9,6.7,-2.71714182597785
8,0.2,0.9,6.8,-2.8664773832876
8,0.2,0.9,6.9,-3.01524992159383
8,0.2,0.9,7,-3.16355239403767
8,0.2,0.9,7.1,-3.31148213994838
8,0.2,0.9,7.2,-3.45913901024277
8,0.2,0.9,7.3,-3.60662392189393
8,0.2,0.9,7.4,-3.7540377464414
8,0.2,0.9,7.5,-3.90148047192789
8,0.2,0.9,7.6,-4.04905060417026
8,0.2,0.9,7.7,-4.19684479447261
8,0.2,0.9,7.8,-4.34495769864987
8,0.2,0.9,7.9,-4.49348208798538
8,0.2,0.9,8,-4.64250924765737
8,0.2,0.9,8.1,-4.79212971326097
8,0.2,0.9,8.2,-4.94243441233284
8,0.2,0.9,8.3,-5.09351629636469
8,0.2,0.9,8.4,-5.2454725710178
8,0.2,0.9,8.5,-5.39840765988774
8,0.2,0.9,8.6,-5.55243707262983
8,0.2,0.9,8.7,-5.70769239496351
8,0.2,0.9,8.8,-5.86432768096246
8,0.2,0.9,8.9,-6.02252761436041
8,0.2,0.9,9,-6.18251792614935
8,0.2,0.9,9.1,-6.3445787268046
8,0.2,0.9,9.2,-6.50906165796599
8,0.2,0.9,9.3,-6.67641212909111
8,0.2,0.9,9.4,-6.84719844075245
8,0.2,0.9,9.5,-7.02215040660738
8,0.2,0.9,9.6,-7.20221133294892
8,0.2,0.9,9.7,-7.3886091709792
8,0.2,0.9,9.8,-7.58295579205767
8,0.2,0.9,9.9,-7.78738847864852
8,0.2,0.9,10,-8.00477637392959
8,0.2,1,3,-7.61420600978109
8,0.2,1,3.1,-8.97469104980342
8,0.2,1,3.2,-10.804931243747
8,0.2,1,3.3,-13.4592363382501
8,0.2,1,3.4,-17.9091962889752
8,0.2,1,3.5,-29.7785643812612
8,0.2,1,3.6,-22.6694043056058
8,0.2,1,3.7,-14.5217206764563
8,0.2,1,3.8,-10.194918364699
8,0.2,1,3.9,-7.26485797244511
8,0.2,1,4,-5.12402122944365
8,0.2,1,4.1,-3.5278104311467
8,0.2,1,4.2,-2.34610756178072
8,0.2,1,4.3,-1.4912222405528
8,0.2,1,4.4,-0.893787772854293
8,0.2,1,4.5,-0.495654114813137
8,0.2,1,4.6,-0.248510099717973
8,0.2,1,4.7,-0.113554817967626
8,0.2,1,4.8,-0.0607167077881838
8,0.2,1,4.9,-0.067352540693423
8,0.2,1,5,-0.116757173791402
8,0.2,1,5.1,-0.19676552442221
8,0.2,1,5.2,-0.298583211112638
8,0.2,1,5.3,-0.415873650742306
8,0.2,1,5.4,-0.544074651187213
8,0.2,1,5.5,-0.679899484612025
8,0.2,1,5.6,-0.820977791423718
8,0.2,1,5.7,-0.96559896234258
8,0.2,1,5.8,-1.11252920170612
8,0.2,1,5.9,-1.26088103111755
8,0.2,1,6,-1.41001994789545
8,0.2,1,6.1,-1.55949738427857
8,0.2,1,6.2,-1.70900230901224
8,0.2,1,6.3,-1.85832607823678
8,0.2,1,6.4,-2.00733673458312
8,0.2,1,6.5,-2.15596006861067
8,0.2,1,6.6,-2.30416553831027
8,0.2,1,6.7,-2.45195569179843
8,0.2,1,6.8,-2.59935812642078
8,0.2,1,6.9,-2.74641929340233
8,0.2,1,7,-2.8931996548911
8,0.2,1,7.1,-3.03976984321064
8,0.2,1,7.2,-3.18620757659734
8,0.2,1,7.3,-3.33259516291059
8,0.2,1,7.4,-3.47901748058977
