"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.55,2.4,15,-2.29114639330988
2.85,3.6,2.4,5,-3.97345769517009
2.85,3.6,2.4,5.1,-4.1311160858078
2.85,3.6,2.4,5.2,-4.29314106544699
2.85,3.6,2.4,5.3,-4.45977081482241
2.85,3.6,2.4,5.4,-4.63126931765837
2.85,3.6,2.4,5.5,-4.80792918401675
2.85,3.6,2.4,5.6,-4.99007489418212
2.85,3.6,2.4,5.7,-5.17806653914693
2.85,3.6,2.4,5.8,-5.37230415000096
2.85,3.6,2.4,5.9,-5.57323272889444
2.85,3.6,2.4,6,-5.78134811994598
2.85,3.6,2.4,6.1,-5.99720389112766
2.85,3.6,2.4,6.2,-6.22141943997247
2.85,3.6,2.4,6.3,-6.45468958989866
2.85,3.6,2.4,6.4,-6.69779601414397
2.85,3.6,2.4,6.5,-6.95162091646634
2.85,3.6,2.4,6.6,-7.21716351994442
2.85,3.6,2.4,6.7,-7.49556007885985
2.85,3.6,2.4,6.8,-7.78810835029764
2.85,3.6,2.4,6.9,-8.09629776596061
2.85,3.6,2.4,7,-8.42184696670366
2.85,3.6,2.4,7.1,-8.76675095674491
2.85,3.6,2.4,7.2,-9.13334098486299
2.85,3.6,2.4,7.3,-9.52436149696404
2.85,3.6,2.4,7.4,-9.94307033764603
2.85,3.6,2.4,7.5,-10.393371151045
2.85,3.6,2.4,7.6,-10.8799912204651
2.85,3.6,2.4,7.7,-11.4087247905747
2.85,3.6,2.4,7.8,-11.986773018497
2.85,3.6,2.4,7.9,-12.6232304008571
2.85,3.6,2.4,8,-13.3298001792192
2.85,3.6,2.4,8.1,-14.1218806492135
2.85,3.6,2.4,8.2,-15.0202776856469
2.85,3.6,2.4,8.3,-16.0540273737088
2.85,3.6,2.4,8.4,-17.2653037207156
2.85,3.6,2.4,8.5,-18.7185211168924
2.85,3.6,2.4,8.6,-20.518574538132
2.85,3.6,2.4,8.7,-22.8506252703736
2.85,3.6,2.4,8.8,-26.0697985323515
2.85,3.6,2.4,8.9,-30.7501086438996
2.85,3.6,2.4,9,-33.7503789527829
2.85,3.6,2.4,9.1,-28.690985428757
2.85,3.6,2.4,9.2,-24.2200517638735
2.85,3.6,2.4,9.3,-21.0315630903687
2.85,3.6,2.4,9.4,-18.5901681175687
2.85,3.6,2.4,9.5,-16.6107997094713
2.85,3.6,2.4,9.6,-14.941688823421
2.85,3.6,2.4,9.7,-13.4948332166602
2.85,3.6,2.4,9.8,-12.2153696093564
2.85,3.6,2.4,9.9,-11.0671517014804
2.85,3.6,2.4,10,-10.0253627076977
2.85,3.6,2.4,10.1,-9.07244217170721
2.85,3.6,2.4,10.2,-8.19569644801302
2.85,3.6,2.4,10.3,-7.3858201418688
2.85,3.6,2.4,10.4,-6.63593634627644
2.85,3.6,2.4,10.5,-5.94094468662528
2.85,3.6,2.4,10.6,-5.29705804749696
2.85,3.6,2.4,10.7,-4.70145820159095
2.85,3.6,2.4,10.8,-4.1520285686064
2.85,3.6,2.4,10.9,-3.64713909933619
2.85,3.6,2.4,11,-3.18546879934744
2.85,3.6,2.4,11.1,-2.76585818694249
2.85,3.6,2.4,11.2,-2.38718828150975
2.85,3.6,2.4,11.3,-2.04828518247961
2.85,3.6,2.4,11.4,-1.74785030182595
2.85,3.6,2.4,11.5,-1.48441616689969
2.85,3.6,2.4,11.6,-1.25632676314265
2.85,3.6,2.4,11.7,-1.0617400368078
2.85,3.6,2.4,11.8,-0.898648831560102
2.85,3.6,2.4,11.9,-0.764915529030598
2.85,3.6,2.4,12,-0.658315211533462
2.85,3.6,2.4,12.1,-0.576582317416732
2.85,3.6,2.4,12.2,-0.517456427794642
2.85,3.6,2.4,12.3,-0.478723829734299
2.85,3.6,2.4,12.4,-0.458252639480293
2.85,3.6,2.4,12.5,-0.454020358771143
2.85,3.6,2.4,12.6,-0.464133652095085
2.85,3.6,2.4,12.7,-0.486840810730505
2.85,3.6,2.4,12.8,-0.520537802945389
2.85,3.6,2.4,12.9,-0.563769028146654
2.85,3.6,2.4,13,-0.615223944160155
2.85,3.6,2.4,13.1,-0.673730673345846
2.85,3.6,2.4,13.2,-0.738247561735561
2.85,3.6,2.4,13.3,-0.807853502777769
2.85,3.6,2.4,13.4,-0.881737669687362
2.85,3.6,2.4,13.5,-0.959189144219565
2.85,3.6,2.4,13.6,-1.03958679365366
2.85,3.6,2.4,13.7,-1.12238963519016
2.85,3.6,2.4,13.8,-1.20712783764846
2.85,3.6,2.4,13.9,-1.29339444213567
2.85,3.6,2.4,14,-1.38083783316356
2.85,3.6,2.4,14.1,-1.46915495621207
2.85,3.6,2.4,14.2,-1.55808525384984
2.85,3.6,2.4,14.3,-1.64740527747735
2.85,3.6,2.4,14.4,-1.73692392325953
2.85,3.6,2.4,14.5,-1.82647823701995
2.85,3.6,2.4,14.6,-1.91592973233796
2.85,3.6,2.4,14.7,-2.00516116772974
2.85,3.6,2.4,14.8,-2.09407373179708
2.85,3.6,2.4,14.9,-2.18258458900462
2.85,3.6,2.4,15,-2.27062474288903
2.85,3.65,2.4,5,-4.60879842982306
2.85,3.65,2.4,5.1,-4.78829016737544
2.85,3.65,2.4,5.2,-4.97274541374979
2.85,3.65,2.4,5.3,-5.16245978094615
2.85,3.65,2.4,5.4,-5.35776161345328
2.85,3.65,2.4,5.5,-5.55901573551507
2.85,3.65,2.4,5.6,-5.76662779452494
2.85,3.65,2.4,5.7,-5.9810493147342
2.85,3.65,2.4,5.8,-6.20278360155881
2.85,3.65,2.4,5.9,-6.43239266997015
2.85,3.65,2.4,6,-6.67050541300218
2.85,3.65,2.4,6.1,-6.91782728136239
2.85,3.65,2.4,6.2,-7.1751518167131
2.85,3.65,2.4,6.3,-7.44337447526878
2.85,3.65,2.4,6.4,-7.72350930320878
2.85,3.65,2.4,6.5,-8.01670919283137
2.85,3.65,2.4,6.6,-8.32429067542803
2.85,3.65,2.4,6.7,-8.64776451851552
2.85,3.65,2.4,6.8,-8.98887382850855
2.85,3.65,2.4,6.9,-9.34964197138023
2.85,3.65,2.4,7,-9.73243349995697
2.85,3.65,2.4,7.1,-10.1400325532569
2.85,3.65,2.4,7.2,-10.5757450889842
2.85,3.65,2.4,7.3,-11.043534183526
2.85,3.65,2.4,7.4,-11.5482020891924
2.85,3.65,2.4,7.5,-12.0956398253574
2.85,3.65,2.4,7.6,-12.6931766793836
2.85,3.65,2.4,7.7,-13.3500815998892
2.85,3.65,2.4,7.8,-14.0783028446965
2.85,3.65,2.4,7.9,-14.8935951166738
2.85,3.65,2.4,8,-15.8173041091994
2.85,3.65,2.4,8.1,-16.8793235016266
2.85,3.65,2.4,8.2,-18.1232711205656
2.85,3.65,2.4,8.3,-19.6161752090314
2.85,3.65,2.4,8.4,-21.468125003012
2.85,3.65,2.4,8.5,-23.8759114796638
2.85,3.65,2.4,8.6,-27.2241077655808
2.85,3.65,2.4,8.7,-32.132550339775
2.85,3.65,2.4,8.8,-34.6592344060925
2.85,3.65,2.4,8.9,-29.2471850748049
2.85,3.65,2.4,9,-24.8569074380163
2.85,3.65,2.4,9.1,-21.7367287095661
2.85,3.65,2.4,9.2,-19.3434898871882
2.85,3.65,2.4,9.3,-17.3997837968507
2.85,3.65,2.4,9.4,-15.7582538318321
2.85,3.65,2.4,9.5,-14.3331827441954
2.85,3.65,2.4,9.6,-13.0708828179786
2.85,3.65,2.4,9.7,-11.9357843595465
2.85,3.65,2.4,9.8,-10.9033029575984
2.85,3.65,2.4,9.9,-9.95590173373839
2.85,3.65,2.4,10,-9.08078055859963
2.85,3.65,2.4,10.1,-8.26844879444505
2.85,3.65,2.4,10.2,-7.51180373814243
2.85,3.65,2.4,10.3,-6.80551101431738
2.85,3.65,2.4,10.4,-6.14557132753914
2.85,3.65,2.4,10.5,-5.52900512779214
2.85,3.65,2.4,10.6,-4.95361325583601
2.85,3.65,2.4,10.7,-4.41778730442037
2.85,3.65,2.4,10.8,-3.92035318623224
2.85,3.65,2.4,10.9,-3.46043780435823
2.85,3.65,2.4,11,-3.03735312449607
2.85,3.65,2.4,11.1,-2.65049504185027
2.85,3.65,2.4,11.2,-2.29925654921411
2.85,3.65,2.4,11.3,-1.982955988365
2.85,3.65,2.4,11.4,-1.7007816759527
2.85,3.65,2.4,11.5,-1.45175401846744
2.85,3.65,2.4,11.6,-1.23470550586388
2.85,3.65,2.4,11.7,-1.04827790398147
2.85,3.65,2.4,11.8,-0.890934799069287
2.85,3.65,2.4,11.9,-0.760986626972074
2.85,3.65,2.4,12,-0.65662463394516
2.85,3.65,2.4,12.1,-0.575959964340265
2.85,3.65,2.4,12.2,-0.51706425130528
2.85,3.65,2.4,12.3,-0.478008616278231
2.85,3.65,2.4,12.4,-0.456898729540741
2.85,3.65,2.4,12.5,-0.451904406040985
2.85,3.65,2.4,12.6,-0.461282987991372
2.85,3.65,2.4,12.7,-0.483396416660169
2.85,3.65,2.4,12.8,-0.516722380351968
2.85,3.65,2.4,12.9,-0.559860239198
2.85,3.65,2.4,13,-0.611532589607763
2.85,3.65,2.4,13.1,-0.670583374201559
2.85,3.65,2.4,13.2,-0.735973402060496
2.85,3.65,2.4,13.3,-0.806774051505344
2.85,3.65,2.4,13.4,-0.882159809458145
2.85,3.65,2.4,13.5,-0.961400176782229
2.85,3.65,2.4,13.6,-1.04385135030243
2.85,3.65,2.4,13.7,-1.12894798660149
2.85,3.65,2.4,13.8,-1.21619526335143
2.85,3.65,2.4,13.9,-1.30516138139565
2.85,3.65,2.4,14,-1.39547059396855
2.85,3.65,2.4,14.1,-1.48679680640565
2.85,3.65,2.4,14.2,-1.57885775822621
2.85,3.65,2.4,14.3,-1.67140977734453
2.85,3.65,2.4,14.4,-1.76424308136396
2.85,3.65,2.4,14.5,-1.85717759168252
2.85,3.65,2.4,14.6,-1.95005922105433
2.85,3.65,2.4,14.7,-2.0427565931425
2.85,3.65,2.4,14.8,-2.1351581525718
2.85,3.65,2.4,14.9,-2.2271696253503
2.85,3.65,2.4,15,-2.31871179176649
2.85,3.7,2.4,5,-5.0197248751686
2.85,3.7,2.4,5.1,-5.21347623293415
2.85,3.7,2.4,5.2,-5.41262586564348
2.85,3.7,2.4,5.3,-5.61751230943149
2.85,3.7,2.4,5.4,-5.82851214731894
2.85,3.7,2.4,5.5,-6.04604452130019
2.85,3.7,2.4,5.6,-6.27057639026545
2.85,3.7,2.4,5.7,-6.50262868228232
2.85,3.7,2.4,5.8,-6.74278352526026
2.85,3.7,2.4,5.9,-6.99169278562087
2.85,3.7,2.4,6,-7.25008820363973
2.85,3.7,2.4,6.1,-7.51879349123189
2.85,3.7,2.4,6.2,-7.79873885957698
2.85,3.7,2.4,6.3,-8.09097857924645
2.85,3.7,2.4,6.4,-8.39671235746096
2.85,3.7,2.4,6.5,-8.71731156471325
2.85,3.7,2.4,6.6,-9.05435168411344
2.85,3.7,2.4,6.7,-9.40965283311439
2.85,3.7,2.4,6.8,-9.78533088209332
2.85,3.7,2.4,6.9,-10.1838626656787
2.85,3.7,2.4,7,-10.6081702056629
2.85,3.7,2.4,7.1,-11.0617309890659
2.85,3.7,2.4,7.2,-11.5487245854529
2.85,3.7,2.4,7.3,-12.0742309476112
2.85,3.7,2.4,7.4,-12.644503851214
2.85,3.7,2.4,7.5,-13.2673563223307
2.85,3.7,2.4,7.6,-13.9527177676661
2.85,3.7,2.4,7.7,-14.713463077962
2.85,3.7,2.4,7.8,-15.5666891250918
2.85,3.7,2.4,7.9,-16.535760570982
2.85,3.7,2.4,8,-17.6537498735314
2.85,3.7,2.4,8.1,-18.9695676759928
2.85,3.7,2.4,8.2,-20.5596899956502
2.85,3.7,2.4,8.3,-22.5525894781397
2.85,3.7,2.4,8.4,-25.184461556095
2.85,3.7,2.4,8.5,-28.9245382107644
2.85,3.7,2.4,8.6,-34.2190919086148
2.85,3.7,2.4,8.7,-33.9452153845933
2.85,3.7,2.4,8.8,-28.4079407351022
2.85,3.7,2.4,8.9,-24.4444710459564
2.85,3.7,2.4,9,-21.5731606917163
2.85,3.7,2.4,9.1,-19.3334495709933
2.85,3.7,2.4,9.2,-17.4935896343955
2.85,3.7,2.4,9.3,-15.927410096491
2.85,3.7,2.4,9.4,-14.5598542728176
2.85,3.7,2.4,9.5,-13.3430559014821
2.85,3.7,2.4,9.6,-12.244831649284
2.85,3.7,2.4,9.7,-11.2426564134246
2.85,3.7,2.4,9.8,-10.3202793644546
2.85,3.7,2.4,9.9,-9.4657101830882
2.85,3.7,2.4,10,-8.6699614945692
2.85,3.7,2.4,10.1,-7.92623034459874
2.85,3.7,2.4,10.2,-7.22934530252869
2.85,3.7,2.4,10.3,-6.57537961190493
2.85,3.7,2.4,10.4,-5.96137073353662
2.85,3.7,2.4,10.5,-5.38510924038486
2.85,3.7,2.4,10.6,-4.84497341751754
2.85,3.7,2.4,10.7,-4.33979423160249
2.85,3.7,2.4,10.8,-3.86874076182105
2.85,3.7,2.4,10.9,-3.43121992411785
2.85,3.7,2.4,11,-3.02678702228021
2.85,3.7,2.4,11.1,-2.65506565704162
2.85,3.7,2.4,11.2,-2.31567696857656
2.85,3.7,2.4,11.3,-2.00817912762726
2.85,3.7,2.4,11.4,-1.7320184353669
2.85,3.7,2.4,11.5,-1.48649335880998
2.85,3.7,2.4,11.6,-1.27073237415704
2.85,3.7,2.4,11.7,-1.08368572553818
2.85,3.7,2.4,11.8,-0.924130287268888
2.85,3.7,2.4,11.9,-0.790685819057561
2.85,3.7,2.4,12,-0.681840184345217
2.85,3.7,2.4,12.1,-0.595980672417881
2.85,3.7,2.4,12.2,-0.531428468640805
2.85,3.7,2.4,12.3,-0.486473530957783
2.85,3.7,2.4,12.4,-0.459407580946233
2.85,3.7,2.4,12.5,-0.448553504825141
2.85,3.7,2.4,12.6,-0.45229008392157
2.85,3.7,2.4,12.7,-0.469071553454804
2.85,3.7,2.4,12.8,-0.497441969103359
2.85,3.7,2.4,12.9,-0.536044717425582
2.85,3.7,2.4,13,-0.583627737344022
2.85,3.7,2.4,13.1,-0.639045140253238
2.85,3.7,2.4,13.2,-0.701255948932971
2.85,3.7,2.4,13.3,-0.769320645572147
2.85,3.7,2.4,13.4,-0.842396150038432
2.85,3.7,2.4,13.5,-0.919729760072994
2.85,3.7,2.4,13.6,-1.00065248945841
2.85,3.7,2.4,13.7,-1.08457214790232
2.85,3.7,2.4,13.8,-1.17096642305749
2.85,3.7,2.4,13.9,-1.25937615352319
2.85,3.7,2.4,14,-1.34939892258246
2.85,3.7,2.4,14.1,-1.44068305529825
2.85,3.7,2.4,14.2,-1.53292206517225
2.85,3.7,2.4,14.3,-1.62584956931217
2.85,3.7,2.4,14.4,-1.71923467134016
2.85,3.7,2.4,14.5,-1.81287779759596
2.85,3.7,2.4,14.6,-1.90660696320145
2.85,3.7,2.4,14.7,-2.00027443912665
2.85,3.7,2.4,14.8,-2.09375378860302
2.85,3.7,2.4,14.9,-2.18693724032434
2.85,3.7,2.4,15,-2.2797333662895
2.85,3.75,2.4,5,-6.13030631259779
2.85,3.75,2.4,5.1,-6.35948170073148
2.85,3.75,2.4,5.2,-6.5951488158673
2.85,3.75,2.4,5.3,-6.83777635059265
2.85,3.75,2.4,5.4,-7.08788762778487
2.85,3.75,2.4,5.5,-7.34606774505332
2.85,3.75,2.4,5.6,-7.61297202707116
2.85,3.75,2.4,5.7,-7.88933607352384
2.85,3.75,2.4,5.8,-8.17598776735757
2.85,3.75,2.4,5.9,-8.47386170946777
2.85,3.75,2.4,6,-8.78401668104519
2.85,3.75,2.4,6.1,-9.10765691655015
2.85,3.75,2.4,6.2,-9.44615821765613
2.85,3.75,2.4,6.3,-9.80110027936763
2.85,3.75,2.4,6.4,-10.1743070755584
2.85,3.75,2.4,6.5,-10.5678978257699
2.85,3.75,2.4,6.6,-10.9843520364222
2.85,3.75,2.4,6.7,-11.4265935327573
2.85,3.75,2.4,6.8,-11.8981005234842
2.85,3.75,2.4,6.9,-12.4030519831216
2.85,3.75,2.4,7,-12.9465257029234
2.85,3.75,2.4,7.1,-13.534771486122
2.85,3.75,2.4,7.2,-14.1755963865214
2.85,3.75,2.4,7.3,-14.8789218243787
2.85,3.75,2.4,7.4,-15.6576131321121
2.85,3.75,2.4,7.5,-16.5287576368449
2.85,3.75,2.4,7.6,-17.5157149509332
2.85,3.75,2.4,7.7,-18.651569152907
2.85,3.75,2.4,7.8,-19.9852934564526
2.85,3.75,2.4,7.9,-21.5935828139837
2.85,3.75,2.4,8,-23.6056592351858
2.85,3.75,2.4,8.1,-26.2606486454133
2.85,3.75,2.4,8.2,-30.0430111843335
2.85,3.75,2.4,8.3,-35.5069322554473
2.85,3.75,2.4,8.4,-35.3357830477756
2.85,3.75,2.4,8.5,-29.6534228940026
2.85,3.75,2.4,8.6,-25.658377210003
2.85,3.75,2.4,8.7,-22.7843183143311
2.85,3.75,2.4,8.8,-20.5504201174052
2.85,3.75,2.4,8.9,-18.7193520737992
2.85,3.75,2.4,9,-17.1628403088205
2.85,3.75,2.4,9.1,-15.8048042999294
2.85,3.75,2.4,9.2,-14.5967538735271
2.85,3.75,2.4,9.3,-13.5060448878602
2.85,3.75,2.4,9.4,-12.5097585659174
2.85,3.75,2.4,9.5,-11.5912744022913
2.85,3.75,2.4,9.6,-10.7382360758471
2.85,3.75,2.4,9.7,-9.94128492615876
2.85,3.75,2.4,9.8,-9.19323915553992
2.85,3.75,2.4,9.9,-8.48854337628625
2.85,3.75,2.4,10,-7.82288811160319
2.85,3.75,2.4,10.1,-7.19293925502072
2.85,3.75,2.4,10.2,-6.59614022853116
2.85,3.75,2.4,10.3,-6.03056287973307
2.85,3.75,2.4,10.4,-5.494791223412
2.85,3.75,2.4,10.5,-4.9878272067261
2.85,3.75,2.4,10.6,-4.5090110072344
2.85,3.75,2.4,10.7,-4.05795067767327
2.85,3.75,2.4,10.8,-3.63445765318525
2.85,3.75,2.4,10.9,-3.23848598243485
2.85,3.75,2.4,11,-2.87007426765588
2.85,3.75,2.4,11.1,-2.52929025618398
2.85,3.75,2.4,11.2,-2.21617881829067
2.85,3.75,2.4,11.3,-1.9307146385779
2.85,3.75,2.4,11.4,-1.6727612917427
2.85,3.75,2.4,11.5,-1.44203842708431
2.85,3.75,2.4,11.6,-1.23809853750541
2.85,3.75,2.4,11.7,-1.06031426893912
2.85,3.75,2.4,11.8,-0.9078765121209
2.85,3.75,2.4,11.9,-0.77980272280943
2.85,3.75,2.4,12,-0.674954164990596
2.85,3.75,2.4,12.1,-0.592060177566004
2.85,3.75,2.4,12.2,-0.529747206114372
2.85,3.75,2.4,12.3,-0.486570246642878
2.85,3.75,2.4,12.4,-0.461044498678247
2.85,3.75,2.4,12.5,-0.451675364590223
2.85,3.75,2.4,12.6,-0.456985385452222
2.85,3.75,2.4,12.7,-0.475537194508845
2.85,3.75,2.4,12.8,-0.505952033439161
2.85,3.75,2.4,12.9,-0.546923770087782
2.85,3.75,2.4,13,-0.597228656571663
2.85,3.75,2.4,13.1,-0.655731269391226
2.85,3.75,2.4,13.2,-0.721387187173323
2.85,3.75,2.4,13.3,-0.793243003161941
2.85,3.75,2.4,13.4,-0.870434257400724
2.85,3.75,2.4,13.5,-0.952181825825419
2.85,3.75,2.4,13.6,-1.03778723561093
2.85,3.75,2.4,13.7,-1.12662729999958
2.85,3.75,2.4,13.8,-1.21814838987499
2.85,3.75,2.4,13.9,-1.31186058888768
2.85,3.75,2.4,14,-1.4073319169156
2.85,3.75,2.4,14.1,-1.50418275423368
2.85,3.75,2.4,14.2,-1.60208055597565
2.85,3.75,2.4,14.3,-1.70073491258997
2.85,3.75,2.4,14.4,-1.79989298594038
2.85,3.75,2.4,14.5,-1.89933533127023
2.85,3.75,2.4,14.6,-1.99887210123458
2.85,3.75,2.4,14.7,-2.09833961850798
2.85,3.75,2.4,14.8,-2.19759729713505
2.85,3.75,2.4,14.9,-2.29652488900047
2.85,3.75,2.4,15,-2.39502002989266
2.85,3.8,2.4,5,-7.11305451179835
2.85,3.8,2.4,5.1,-7.37305798072991
2.85,3.8,2.4,5.2,-7.6407136749609
2.85,3.8,2.4,5.3,-7.91663947618291
2.85,3.8,2.4,5.4,-8.20152790251148
2.85,3.8,2.4,5.5,-8.49615686244081
2.85,3.8,2.4,5.6,-8.80140255488793
2.85,3.8,2.4,5.7,-9.11825503292322
2.85,3.8,2.4,5.8,-9.44783710170299
2.85,3.8,2.4,5.9,-9.79142742788035
2.85,3.8,2.4,6,-10.1504890206545
2.85,3.8,2.4,6.1,-10.5267046366432
2.85,3.8,2.4,6.2,-10.9220212116423
2.85,3.8,2.4,6.3,-11.3387062082731
2.85,3.8,2.4,6.4,-11.779419908539
2.85,3.8,2.4,6.5,-12.2473093643208
2.85,3.8,2.4,6.6,-12.746132256838
2.85,3.8,2.4,6.7,-13.2804228271818
2.85,3.8,2.4,6.8,-13.8557182183388
2.85,3.8,2.4,6.9,-14.4788736040138
2.85,3.8,2.4,7,-15.1585112978935
2.85,3.8,2.4,7.1,-15.9056782483255
2.85,3.8,2.4,7.2,-16.7348391791851
2.85,3.8,2.4,7.3,-17.6654329139111
2.85,3.8,2.4,7.4,-18.7244204764383
2.85,3.8,2.4,7.5,-19.9506838181383
2.85,3.8,2.4,7.6,-21.4031284996562
2.85,3.8,2.4,7.7,-23.1768588472121
2.85,3.8,2.4,7.8,-25.4388000699531
2.85,3.8,2.4,7.9,-28.5145020034249
2.85,3.8,2.4,8,-33.0731738922778
2.85,3.8,2.4,8.1,-38.2496465461932
2.85,3.8,2.4,8.2,-33.7821667289359
2.85,3.8,2.4,8.3,-28.715273534224
2.85,3.8,2.4,8.4,-25.264114243164
2.85,3.8,2.4,8.5,-22.7027073881834
2.85,3.8,2.4,8.6,-20.6665761399436
2.85,3.8,2.4,8.7,-18.9720243302038
2.85,3.8,2.4,8.8,-17.5160234508258
2.85,3.8,2.4,8.9,-16.2355598715803
2.85,3.8,2.4,9,-15.0894804729303
2.85,3.8,2.4,9.1,-14.0495279580298
2.85,3.8,2.4,9.2,-13.0955313992904
2.85,3.8,2.4,9.3,-12.212647881173
2.85,3.8,2.4,9.4,-11.3896924799964
2.85,3.8,2.4,9.5,-10.6180811698509
2.85,3.8,2.4,9.6,-9.89113643836496
2.85,3.8,2.4,9.7,-9.20361663396718
2.85,3.8,2.4,9.8,-8.55138820390731
2.85,3.8,2.4,9.9,-7.93119186202234
2.85,3.8,2.4,10,-7.34047194002183
2.85,3.8,2.4,10.1,-6.77724895904863
2.85,3.8,2.4,10.2,-6.24002204373351
2.85,3.8,2.4,10.3,-5.72769193997395
2.85,3.8,2.4,10.4,-5.23949807651908
2.85,3.8,2.4,10.5,-4.77496490617966
2.85,3.8,2.4,10.6,-4.33385402530441
2.85,3.8,2.4,10.7,-3.9161195193012
2.85,3.8,2.4,10.8,-3.5218647565718
2.85,3.8,2.4,10.9,-3.15129953886878
2.85,3.8,2.4,11,-2.8046971581802
2.85,3.8,2.4,11.1,-2.48235152089348
2.85,3.8,2.4,11.2,-2.18453506280641
2.85,3.8,2.4,11.3,-1.9114586548702
2.85,3.8,2.4,11.4,-1.66323503785793
2.85,3.8,2.4,11.5,-1.43984747324158
2.85,3.8,2.4,11.6,-1.24112522163726
2.85,3.8,2.4,11.7,-1.066727152601
2.85,3.8,2.4,11.8,-0.916134280892804
2.85,3.8,2.4,11.9,-0.78865138144462
2.85,3.8,2.4,12,-0.683417150527798
2.85,3.8,2.4,12.1,-0.599421753670672
2.85,3.8,2.4,12.2,-0.535530118163614
2.85,3.8,2.4,12.3,-0.490509045943694
2.85,3.8,2.4,12.4,-0.463056159201216
2.85,3.8,2.4,12.5,-0.451828826911192
2.85,3.8,2.4,12.6,-0.455471508617439
2.85,3.8,2.4,12.7,-0.4726403310932
2.85,3.8,2.4,12.8,-0.50202412254989
2.85,3.8,2.4,12.9,-0.542361516555831
2.85,3.8,2.4,13,-0.59245406822921
2.85,3.8,2.4,13.1,-0.65117557989605
2.85,3.8,2.4,13.2,-0.717478008136323
2.85,3.8,2.4,13.3,-0.790394425399564
2.85,3.8,2.4,13.4,-0.8690395497554
2.85,3.8,2.4,13.5,-0.952608350876264
2.85,3.8,2.4,13.6,-1.0403732037298
2.85,3.8,2.4,13.7,-1.13168000644141
2.85,3.8,2.4,13.8,-1.22594361542627
2.85,3.8,2.4,13.9,-1.32264288646238
2.85,3.8,2.4,14,-1.42131554966423
2.85,3.8,2.4,14.1,-1.52155309209566
2.85,3.8,2.4,14.2,-1.62299577529198
2.85,3.8,2.4,14.3,-1.72532787647786
2.85,3.8,2.4,14.4,-1.82827321133989
2.85,3.8,2.4,14.5,-1.93159097204345
2.85,3.8,2.4,14.6,-2.03507189582744
2.85,3.8,2.4,14.7,-2.13853476597917
2.85,3.8,2.4,14.8,-2.24182323737042
2.85,3.8,2.4,14.9,-2.34480297219993
2.85,3.8,2.4,15,-2.44735906743512
2.9,3.4,2.4,5,-2.61007728787831
2.9,3.4,2.4,5.1,-2.72038687925132
2.9,3.4,2.4,5.2,-2.83407526092494
2.9,3.4,2.4,5.3,-2.95131107781884
2.9,3.4,2.4,5.4,-3.07228004180137
2.9,3.4,2.4,5.5,-3.19718678393826
2.9,3.4,2.4,5.6,-3.32625696213891
2.9,3.4,2.4,5.7,-3.45973966669026
2.9,3.4,2.4,5.8,-3.59791017444833
2.9,3.4,2.4,5.9,-3.74107311263848
2.9,3.4,2.4,6,-3.88956610580003
2.9,3.4,2.4,6.1,-4.04376399505413
2.9,3.4,2.4,6.2,-4.20408373843618
2.9,3.4,2.4,6.3,-4.37099012565296
2.9,3.4,2.4,6.4,-4.54500247181851
2.9,3.4,2.4,6.5,-4.72670249453217
2.9,3.4,2.4,6.6,-4.9167436298609
2.9,3.4,2.4,6.7,-5.11586210917776
2.9,3.4,2.4,6.8,-5.32489020565787
2.9,3.4,2.4,6.9,-5.54477217392933
2.9,3.4,2.4,7,-5.77658355939004
2.9,3.4,2.4,7.1,-6.0215547600838
2.9,3.4,2.4,7.2,-6.28110000569981
2.9,3.4,2.4,7.3,-6.55685330762937
2.9,3.4,2.4,7.4,-6.85071347978498
2.9,3.4,2.4,7.5,-7.16490110652057
2.9,3.4,2.4,7.6,-7.50203145752532
2.9,3.4,2.4,7.7,-7.86520900460422
2.9,3.4,2.4,7.8,-8.25815168224693
2.9,3.4,2.4,7.9,-8.68535685416446
2.9,3.4,2.4,8,-9.15232696154635
2.9,3.4,2.4,8.1,-9.66588255696505
2.9,3.4,2.4,8.2,-10.2346066556267
2.9,3.4,2.4,8.3,-10.8694923617196
2.9,3.4,2.4,8.4,-11.5849160809893
2.9,3.4,2.4,8.5,-12.400153289752
2.9,3.4,2.4,8.6,-13.3418413052444
2.9,3.4,2.4,8.7,-14.4481877844485
2.9,3.4,2.4,8.8,-15.7766114383911
2.9,3.4,2.4,8.9,-17.4186508305538
2.9,3.4,2.4,9,-19.5314681920612
2.9,3.4,2.4,9.1,-22.4075767230304
2.9,3.4,2.4,9.2,-26.5642103798914
2.9,3.4,2.4,9.3,-30.8199816560135
2.9,3.4,2.4,9.4,-27.1055989031539
2.9,3.4,2.4,9.5,-22.2691690024264
2.9,3.4,2.4,9.6,-18.8050635769882
2.9,3.4,2.4,9.7,-16.1867512607324
2.9,3.4,2.4,9.8,-14.0875592811828
2.9,3.4,2.4,9.9,-12.3350662456461
2.9,3.4,2.4,10,-10.8314548955096
2.9,3.4,2.4,10.1,-9.51716671512828
2.9,3.4,2.4,10.2,-8.35390966429738
2.9,3.4,2.4,10.3,-7.3160368313322
2.9,3.4,2.4,10.4,-6.38581119458658
2.9,3.4,2.4,10.5,-5.55061345917771
2.9,3.4,2.4,10.6,-4.80118882887075
