"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.8,3.4,2.5,14.1,-2.16880501685649
2.8,3.4,2.5,14.2,-2.25685631020912
2.8,3.4,2.5,14.3,-2.34400422707934
2.8,3.4,2.5,14.4,-2.43022928568391
2.8,3.4,2.5,14.5,-2.51552121833249
2.8,3.4,2.5,14.6,-2.59987721216872
2.8,3.4,2.5,14.7,-2.68330046150037
2.8,3.4,2.5,14.8,-2.76579897635105
2.8,3.4,2.5,14.9,-2.84738460192415
2.8,3.4,2.5,15,-2.92807221187738
2.8,3.45,2.5,5,-2.7120439710805
2.8,3.45,2.5,5.1,-2.8211944983958
2.8,3.45,2.5,5.2,-2.93328400320457
2.8,3.45,2.5,5.3,-3.0484495690832
2.8,3.45,2.5,5.4,-3.16684283179865
2.8,3.45,2.5,5.5,-3.28863149590182
2.8,3.45,2.5,5.6,-3.41400105737557
2.8,3.45,2.5,5.7,-3.54315676615961
2.8,3.45,2.5,5.8,-3.67632586878282
2.8,3.45,2.5,5.9,-3.81376017917332
2.8,3.45,2.5,6,-3.95573903535169
2.8,3.45,2.5,6.1,-4.10257271161988
2.8,3.45,2.5,6.2,-4.25460637065016
2.8,3.45,2.5,6.3,-4.4122246583658
2.8,3.45,2.5,6.4,-4.57585706775297
2.8,3.45,2.5,6.5,-4.74598422716988
2.8,3.45,2.5,6.6,-4.92314530623399
2.8,3.45,2.5,6.7,-5.10794678054809
2.8,3.45,2.5,6.8,-5.30107285890724
2.8,3.45,2.5,6.9,-5.50329795808832
2.8,3.45,2.5,7,-5.71550171768263
2.8,3.45,2.5,7.1,-5.93868719032916
2.8,3.45,2.5,7.2,-6.17400303494259
2.8,3.45,2.5,7.3,-6.42277080213164
2.8,3.45,2.5,7.4,-6.68651876146003
2.8,3.45,2.5,7.5,-6.96702422361998
2.8,3.45,2.5,7.6,-7.26636702408877
2.8,3.45,2.5,7.7,-7.58699786245991
2.8,3.45,2.5,7.8,-7.93182669796084
2.8,3.45,2.5,7.9,-8.30433865286166
2.8,3.45,2.5,8,-8.70874831265098
2.8,3.45,2.5,8.1,-9.15020868595542
2.8,3.45,2.5,8.2,-9.63509971537643
2.8,3.45,2.5,8.3,-10.1714355011803
2.8,3.45,2.5,8.4,-10.769453808663
2.8,3.45,2.5,8.5,-11.442494800957
2.8,3.45,2.5,8.6,-12.2083564318098
2.8,3.45,2.5,8.7,-13.0914709742293
2.8,3.45,2.5,8.8,-14.1265716372641
2.8,3.45,2.5,8.9,-15.3652337059987
2.8,3.45,2.5,9,-16.8883662948004
2.8,3.45,2.5,9.1,-18.8319631429232
2.8,3.45,2.5,9.2,-21.4432882810827
2.8,3.45,2.5,9.3,-25.1758329935067
2.8,3.45,2.5,9.4,-29.8547274152485
2.8,3.45,2.5,9.5,-28.0321557423848
2.8,3.45,2.5,9.6,-22.9087781247564
2.8,3.45,2.5,9.7,-19.1417602186589
2.8,3.45,2.5,9.8,-16.3205003101291
2.8,3.45,2.5,9.9,-14.0734788445954
2.8,3.45,2.5,10,-12.2042077681908
2.8,3.45,2.5,10.1,-10.6033421430212
2.8,3.45,2.5,10.2,-9.20578140818264
2.8,3.45,2.5,10.3,-7.97072983117698
2.8,3.45,2.5,10.4,-6.87169623137623
2.8,3.45,2.5,10.5,-5.89103284488843
2.8,3.45,2.5,10.6,-5.01669653386712
2.8,3.45,2.5,10.7,-4.24017409518023
2.8,3.45,2.5,10.8,-3.55506605562661
2.8,3.45,2.5,10.9,-2.95608454688197
2.8,3.45,2.5,11,-2.43834933403094
2.8,3.45,2.5,11.1,-1.99692631011547
2.8,3.45,2.5,11.2,-1.62657440288281
2.8,3.45,2.5,11.3,-1.3216673336737
2.8,3.45,2.5,11.4,-1.07624900693116
2.8,3.45,2.5,11.5,-0.884175073184798
2.8,3.45,2.5,11.6,-0.739293614598231
2.8,3.45,2.5,11.7,-0.6356255646202
2.8,3.45,2.5,11.8,-0.567517740014423
2.8,3.45,2.5,11.9,-0.529754496120615
2.8,3.45,2.5,12,-0.517625017941085
2.8,3.45,2.5,12.1,-0.526950681059084
2.8,3.45,2.5,12.2,-0.554080724838266
2.8,3.45,2.5,12.3,-0.595865477468393
2.8,3.45,2.5,12.4,-0.649615606428713
2.8,3.45,2.5,12.5,-0.713054257580893
2.8,3.45,2.5,12.6,-0.784267132016642
2.8,3.45,2.5,12.7,-0.861653896555064
2.8,3.45,2.5,12.8,-0.943882988337941
2.8,3.45,2.5,12.9,-1.02985088420299
2.8,3.45,2.5,13,-1.11864622329254
2.8,3.45,2.5,13.1,-1.20951873392184
2.8,3.45,2.5,13.2,-1.30185265879371
2.8,3.45,2.5,13.3,-1.39514424091795
2.8,3.45,2.5,13.4,-1.48898278298723
2.8,3.45,2.5,13.5,-1.58303479407002
2.8,3.45,2.5,13.6,-1.67703076757442
2.8,3.45,2.5,13.7,-1.7707541791483
2.8,3.45,2.5,13.8,-1.86403234342746
2.8,3.45,2.5,13.9,-1.95672881885958
2.8,3.45,2.5,14,-2.04873709714248
2.8,3.45,2.5,14.1,-2.13997535655006
2.8,3.45,2.5,14.2,-2.2303820959517
2.8,3.45,2.5,14.3,-2.31991249857134
2.8,3.45,2.5,14.4,-2.40853540173033
2.8,3.45,2.5,14.5,-2.49623077138408
2.8,3.45,2.5,14.6,-2.58298759872206
2.8,3.45,2.5,14.7,-2.66880215100289
2.8,3.45,2.5,14.8,-2.75367652071373
2.8,3.45,2.5,14.9,-2.83761742660766
2.8,3.45,2.5,15,-2.92063522768852
2.8,3.5,2.5,5,-3.08487088594802
2.8,3.5,2.5,5.1,-3.2068690909943
2.8,3.5,2.5,5.2,-3.33205496270144
2.8,3.5,2.5,5.3,-3.46058218393804
2.8,3.5,2.5,5.4,-3.5926210769852
2.8,3.5,2.5,5.5,-3.72836033241832
2.8,3.5,2.5,5.6,-3.86800897787055
2.8,3.5,2.5,5.7,-4.0117986268216
2.8,3.5,2.5,5.8,-4.15998605533406
2.8,3.5,2.5,5.9,-4.31285616421898
2.8,3.5,2.5,6,-4.47072539592557
2.8,3.5,2.5,6.1,-4.63394569012621
2.8,3.5,2.5,6.2,-4.80290908030984
2.8,3.5,2.5,6.3,-4.97805305676341
2.8,3.5,2.5,6.4,-5.15986685052054
2.8,3.5,2.5,6.5,-5.34889883008417
2.8,3.5,2.5,6.6,-5.54576525054991
2.8,3.5,2.5,6.7,-5.75116065668019
2.8,3.5,2.5,6.8,-5.96587032235919
2.8,3.5,2.5,6.9,-6.19078521547967
2.8,3.5,2.5,7,-6.42692011926533
2.8,3.5,2.5,7.1,-6.67543573205901
2.8,3.5,2.5,7.2,-6.93766582764746
2.8,3.5,2.5,7.3,-7.21515091662562
2.8,3.5,2.5,7.4,-7.50968035008135
2.8,3.5,2.5,7.5,-7.82334551690941
2.8,3.5,2.5,7.6,-8.1586078090816
2.8,3.5,2.5,7.7,-8.51838652935674
2.8,3.5,2.5,7.8,-8.90617415876433
2.8,3.5,2.5,7.9,-9.3261898269523
2.8,3.5,2.5,8,-9.7835871868119
2.8,3.5,2.5,8.1,-10.2847415010608
2.8,3.5,2.5,8.2,-10.8376549889427
2.8,3.5,2.5,8.3,-11.4525438498161
2.8,3.5,2.5,8.4,-12.1427137045921
2.8,3.5,2.5,8.5,-12.9259106623013
2.8,3.5,2.5,8.6,-13.8264923757846
2.8,3.5,2.5,8.7,-14.8790886936448
2.8,3.5,2.5,8.8,-16.1351406300348
2.8,3.5,2.5,8.9,-17.6754151496448
2.8,3.5,2.5,9,-19.6359161548343
2.8,3.5,2.5,9.1,-22.2650720298408
2.8,3.5,2.5,9.2,-26.0265321767099
2.8,3.5,2.5,9.3,-30.8274016235909
2.8,3.5,2.5,9.4,-29.0792191602828
2.8,3.5,2.5,9.5,-23.8956592543759
2.8,3.5,2.5,9.6,-20.1117427795722
2.8,3.5,2.5,9.7,-17.2877292751484
2.8,3.5,2.5,9.8,-15.0411528784811
2.8,3.5,2.5,9.9,-13.1713764342327
2.8,3.5,2.5,10,-11.5668555584521
2.8,3.5,2.5,10.1,-10.1609648992556
2.8,3.5,2.5,10.2,-8.91168703010918
2.8,3.5,2.5,10.3,-7.79152180115774
2.8,3.5,2.5,10.4,-6.78204469049055
2.8,3.5,2.5,10.5,-5.87073595923026
2.8,3.5,2.5,10.6,-5.04898903197042
2.8,3.5,2.5,10.7,-4.31076533807356
2.8,3.5,2.5,10.8,-3.65162642023156
2.8,3.5,2.5,10.9,-3.06800834094442
2.8,3.5,2.5,11,-2.55667510512053
2.8,3.5,2.5,11.1,-2.11432490969247
2.8,3.5,2.5,11.2,-1.73733822060263
2.8,3.5,2.5,11.3,-1.42165749590094
2.8,3.5,2.5,11.4,-1.16278126313384
2.8,3.5,2.5,11.5,-0.955846326911632
2.8,3.5,2.5,11.6,-0.795765977717108
2.8,3.5,2.5,11.7,-0.677391674085141
2.8,3.5,2.5,11.8,-0.595670624576854
2.8,3.5,2.5,11.9,-0.545780000356383
2.8,3.5,2.5,12,-0.523227592546767
2.8,3.5,2.5,12.1,-0.523916529922057
2.8,3.5,2.5,12.2,-0.544177129436832
2.8,3.5,2.5,12.3,-0.580771937438859
2.8,3.5,2.5,12.4,-0.63088099301351
2.8,3.5,2.5,12.5,-0.692073980974548
2.8,3.5,2.5,12.6,-0.762274871616326
2.8,3.5,2.5,12.7,-0.839723336566371
2.8,3.5,2.5,12.8,-0.922935974157474
2.8,3.5,2.5,12.9,-1.01066931657593
2.8,3.5,2.5,13,-1.10188576912816
2.8,3.5,2.5,13.1,-1.19572303795203
2.8,3.5,2.5,13.2,-1.29146719968093
2.8,3.5,2.5,13.3,-1.38852931155063
2.8,3.5,2.5,13.4,-1.48642531284405
2.8,3.5,2.5,13.5,-1.58475889505813
2.8,3.5,2.5,13.6,-1.68320699318428
2.8,3.5,2.5,13.7,-1.78150755548674
2.8,3.5,2.5,13.8,-1.87944927127205
2.8,3.5,2.5,13.9,-1.97686296680991
2.8,3.5,2.5,14,-2.07361441332922
2.8,3.5,2.5,14.1,-2.16959832456745
2.8,3.5,2.5,14.2,-2.26473335283693
2.8,3.5,2.5,14.3,-2.35895792106311
2.8,3.5,2.5,14.4,-2.45222675340859
2.8,3.5,2.5,14.5,-2.5445079889348
2.8,3.5,2.5,14.6,-2.63578078147127
2.8,3.5,2.5,14.7,-2.72603330476209
2.8,3.5,2.5,14.8,-2.81526109537093
2.8,3.5,2.5,14.9,-2.90346567708311
2.8,3.5,2.5,15,-2.9906534199548
2.8,3.55,2.5,5,-3.51829041507933
2.8,3.55,2.5,5.1,-3.65522630572012
2.8,3.55,2.5,5.2,-3.79568563228595
2.8,3.55,2.5,5.3,-3.93984842841163
2.8,3.55,2.5,5.4,-4.08791460765676
2.8,3.55,2.5,5.5,-4.24010606966212
2.8,3.55,2.5,5.6,-4.39666910694271
2.8,3.55,2.5,5.7,-4.55787716428704
2.8,3.55,2.5,5.8,-4.72403401323559
2.8,3.55,2.5,5.9,-4.89547741711963
2.8,3.55,2.5,6,-5.07258337834684
2.8,3.55,2.5,6.1,-5.25577107992972
2.8,3.55,2.5,6.2,-5.44550865887348
2.8,3.55,2.5,6.3,-5.64231998158249
2.8,3.55,2.5,6.4,-5.84679263308336
2.8,3.55,2.5,6.5,-6.05958738555778
2.8,3.55,2.5,6.6,-6.28144948150184
2.8,3.55,2.5,6.7,-6.51322215843754
2.8,3.55,2.5,6.8,-6.75586296345249
2.8,3.55,2.5,6.9,-7.01046356825261
2.8,3.55,2.5,7,-7.27827401519522
2.8,3.55,2.5,7.1,-7.5607326257764
2.8,3.55,2.5,7.2,-7.85950322067329
2.8,3.55,2.5,7.3,-8.17652188808299
2.8,3.55,2.5,7.4,-8.51405637674894
2.8,3.55,2.5,7.5,-8.87478241007837
2.8,3.55,2.5,7.6,-9.26188302336568
2.8,3.55,2.5,7.7,-9.67917975319354
2.8,3.55,2.5,7.8,-10.1313087204026
2.8,3.55,2.5,7.9,-10.6239613193043
2.8,3.55,2.5,8,-11.1642200914599
2.8,3.55,2.5,8.1,-11.7610386263306
2.8,3.55,2.5,8.2,-12.4259461480812
2.8,3.55,2.5,8.3,-13.1741151829971
2.8,3.55,2.5,8.4,-14.0260404950904
2.8,3.55,2.5,8.5,-15.010297872406
2.8,3.55,2.5,8.6,-16.1683222426148
2.8,3.55,2.5,8.7,-17.563224439645
2.8,3.55,2.5,8.8,-19.2973321925286
2.8,3.55,2.5,8.9,-21.5500308577979
2.8,3.55,2.5,9,-24.6614288168568
2.8,3.55,2.5,9.1,-29.1743811856368
2.8,3.55,2.5,9.2,-32.2812015205401
2.8,3.55,2.5,9.3,-27.4074000830564
2.8,3.55,2.5,9.4,-22.8655412968926
2.8,3.55,2.5,9.5,-19.5989352771937
2.8,3.55,2.5,9.6,-17.0864175939886
2.8,3.55,2.5,9.7,-15.0415725747444
2.8,3.55,2.5,9.8,-13.3116874976138
2.8,3.55,2.5,9.9,-11.8086829178136
2.8,3.55,2.5,10,-10.4782158841972
2.8,3.55,2.5,10.1,-9.28507571352865
2.8,3.55,2.5,10.2,-8.20568697813851
2.8,3.55,2.5,10.3,-7.22395590534878
2.8,3.55,2.5,10.4,-6.32880298150759
2.8,3.55,2.5,10.5,-5.51259450749829
2.8,3.55,2.5,10.6,-4.77007446069203
2.8,3.55,2.5,10.7,-4.09758602541863
2.8,3.55,2.5,10.8,-3.49247073235877
2.8,3.55,2.5,10.9,-2.95258877957294
2.8,3.55,2.5,11,-2.475936699458
2.8,3.55,2.5,11.1,-2.06035654127078
2.8,3.55,2.5,11.2,-1.70333795738213
2.8,3.55,2.5,11.3,-1.40191357372897
2.8,3.55,2.5,11.4,-1.15264169141821
2.8,3.55,2.5,11.5,-0.951662170971542
2.8,3.55,2.5,11.6,-0.79480462346227
2.8,3.55,2.5,11.7,-0.677725013339357
2.8,3.55,2.5,11.8,-0.596048059972334
2.8,3.55,2.5,11.9,-0.545497508137856
2.8,3.55,2.5,12,-0.522002714000799
2.8,3.55,2.5,12.1,-0.52177634305966
2.8,3.55,2.5,12.2,-0.541363106837697
2.8,3.55,2.5,12.3,-0.577662868856623
2.8,3.55,2.5,12.4,-0.627933180282211
2.8,3.55,2.5,12.5,-0.689776730845265
2.8,3.55,2.5,12.6,-0.761118783267356
2.8,3.55,2.5,12.7,-0.84017881095707
2.8,3.55,2.5,12.8,-0.925439579069692
2.8,3.55,2.5,12.9,-1.0156159818655
2.8,3.55,2.5,13,-1.10962516540162
2.8,3.55,2.5,13.1,-1.2065588520088
2.8,3.55,2.5,13.2,-1.30565833372822
2.8,3.55,2.5,13.3,-1.40629229103524
2.8,3.55,2.5,13.4,-1.50793739100776
2.8,3.55,2.5,13.5,-1.61016149746452
2.8,3.55,2.5,13.6,-1.7126092607934
2.8,3.55,2.5,13.7,-1.8149898286472
2.8,3.55,2.5,13.8,-1.91706641661325
2.8,3.55,2.5,13.9,-2.01864749055253
2.8,3.55,2.5,14,-2.11957933283215
2.8,3.55,2.5,14.1,-2.21973978871254
2.8,3.55,2.5,14.2,-2.31903301390645
2.8,3.55,2.5,14.3,-2.41738506813648
2.8,3.55,2.5,14.4,-2.51474022147587
2.8,3.55,2.5,14.5,-2.61105785995047
2.8,3.55,2.5,14.6,-2.70630989419614
2.8,3.55,2.5,14.7,-2.80047858998051
2.8,3.55,2.5,14.8,-2.89355475227933
2.8,3.55,2.5,14.9,-2.98553620556426
2.8,3.55,2.5,15,-3.07642652224096
2.8,3.6,2.5,5,-3.90540109026451
2.8,3.6,2.5,5.1,-4.05436382718471
2.8,3.6,2.5,5.2,-4.20702928149213
2.8,3.6,2.5,5.3,-4.3635938348437
2.8,3.6,2.5,5.4,-4.52427588279022
2.8,3.6,2.5,5.5,-4.6893181477427
2.8,3.6,2.5,5.6,-4.85899033004818
2.8,3.6,2.5,5.7,-5.03359215669554
2.8,3.6,2.5,5.8,-5.21345689941496
2.8,3.6,2.5,5.9,-5.39895544917174
2.8,3.6,2.5,6,-5.59050105313027
2.8,3.6,2.5,6.1,-5.78855484419541
2.8,3.6,2.5,6.2,-5.99363232371601
2.8,3.6,2.5,6.3,-6.20631099686936
2.8,3.6,2.5,6.4,-6.42723941036311
2.8,3.6,2.5,6.5,-6.65714790713537
2.8,3.6,2.5,6.6,-6.89686149789574
2.8,3.6,2.5,6.7,-7.14731536190496
2.8,3.6,2.5,6.8,-7.40957363965948
2.8,3.6,2.5,6.9,-7.68485238296456
2.8,3.6,2.5,7,-7.9745478048496
2.8,3.6,2.5,7.1,-8.28027135485314
2.8,3.6,2.5,7.2,-8.60389368237887
2.8,3.6,2.5,7.3,-8.94760031547481
2.8,3.6,2.5,7.4,-9.31396298883258
2.8,3.6,2.5,7.5,-9.70603218484582
2.8,3.6,2.5,7.6,-10.1274589009843
2.8,3.6,2.5,7.7,-10.5826574188675
2.8,3.6,2.5,7.8,-11.0770267711555
2.8,3.6,2.5,7.9,-11.6172581773759
2.8,3.6,2.5,8,-12.2117716859393
2.8,3.6,2.5,8.1,-12.871352822237
2.8,3.6,2.5,8.2,-13.6101095436951
2.8,3.6,2.5,8.3,-14.4469628330302
2.8,3.6,2.5,8.4,-15.4080685123845
2.8,3.6,2.5,8.5,-16.5309556246301
2.8,3.6,2.5,8.6,-17.8720416899622
2.8,3.6,2.5,8.7,-19.5213159009323
2.8,3.6,2.5,8.8,-21.6335189167981
2.8,3.6,2.5,8.9,-24.4985595403966
2.8,3.6,2.5,9,-28.6519763565704
2.8,3.6,2.5,9.1,-33.2178665045592
2.8,3.6,2.5,9.2,-29.6715968520133
2.8,3.6,2.5,9.3,-24.7029880666389
2.8,3.6,2.5,9.4,-21.1676481302399
2.8,3.6,2.5,9.5,-18.5023041582796
2.8,3.6,2.5,9.6,-16.3622938026403
2.8,3.6,2.5,9.7,-14.5676196178409
2.8,3.6,2.5,9.8,-13.0165695436946
2.8,3.6,2.5,9.9,-11.6472084775218
2.8,3.6,2.5,10,-10.4196425530157
2.8,3.6,2.5,10.1,-9.3071392787998
2.8,3.6,2.5,10.2,-8.29132394701193
2.8,3.6,2.5,10.3,-7.3593998795856
2.8,3.6,2.5,10.4,-6.50243782100558
2.8,3.6,2.5,10.5,-5.71425713152779
2.8,3.6,2.5,10.6,-4.99064535152115
2.8,3.6,2.5,10.7,-4.32877586060465
2.8,3.6,2.5,10.8,-3.72674521412448
2.8,3.6,2.5,10.9,-3.18318845765166
2.8,3.6,2.5,11,-2.69695398488047
2.8,3.6,2.5,11.1,-2.26683427090429
2.8,3.6,2.5,11.2,-1.89135691809715
2.8,3.6,2.5,11.3,-1.56864264002807
2.8,3.6,2.5,11.4,-1.29633397948799
2.8,3.6,2.5,11.5,-1.071592355165
2.8,3.6,2.5,11.6,-0.891153762139816
2.8,3.6,2.5,11.7,-0.751427468190635
2.8,3.6,2.5,11.8,-0.648619008257687
2.8,3.6,2.5,11.9,-0.578859187151638
2.8,3.6,2.5,12,-0.538324051765815
2.8,3.6,2.5,12.1,-0.523335628726743
2.8,3.6,2.5,12.2,-0.530438296727106
2.8,3.6,2.5,12.3,-0.55644996875197
2.8,3.6,2.5,12.4,-0.598490294737233
2.8,3.6,2.5,12.5,-0.653989803380711
2.8,3.6,2.5,12.6,-0.720684508979908
2.8,3.6,2.5,12.7,-0.796600353521763
2.8,3.6,2.5,12.8,-0.880031264450861
2.8,3.6,2.5,12.9,-0.969513841916163
2.8,3.6,2.5,13,-1.06380091639139
2.8,3.6,2.5,13.1,-1.16183553298835
2.8,3.6,2.5,13.2,-1.26272636185625
2.8,3.6,2.5,13.3,-1.36572510943096
2.8,3.6,2.5,13.4,-1.47020619915045
2.8,3.6,2.5,13.5,-1.57564878128442
2.8,3.6,2.5,13.6,-1.68162099744033
2.8,3.6,2.5,13.7,-1.78776634612523
2.8,3.6,2.5,13.8,-1.89379195505954
2.8,3.6,2.5,13.9,-1.99945855108684
2.8,3.6,2.5,14,-2.10457192014047
2.8,3.6,2.5,14.1,-2.20897566116132
2.8,3.6,2.5,14.2,-2.31254505455037
2.8,3.6,2.5,14.3,-2.41518188466263
2.8,3.6,2.5,14.4,-2.51681007510059
2.8,3.6,2.5,14.5,-2.61737201399361
2.8,3.6,2.5,14.6,-2.71682546343513
2.8,3.6,2.5,14.7,-2.81514096250181
2.8,3.6,2.5,14.8,-2.91229964672356
2.8,3.6,2.5,14.9,-3.00829141856713
2.8,3.6,2.5,15,-3.10311341356132
2.8,3.65,2.5,5,-4.58534100657708
2.8,3.65,2.5,5.1,-4.75566446698131
2.8,3.65,2.5,5.2,-4.93016967299535
2.8,3.65,2.5,5.3,-5.10910421997839
2.8,3.65,2.5,5.4,-5.29274344392006
2.8,3.65,2.5,5.5,-5.48139345076528
2.8,3.65,2.5,5.6,-5.67539462077438
2.8,3.65,2.5,5.7,-5.87512567535844
2.8,3.65,2.5,5.8,-6.08100841300785
2.8,3.65,2.5,5.9,-6.2935132451085
2.8,3.65,2.5,6,-6.51316569312511
2.8,3.65,2.5,6.1,-6.74055404785606
2.8,3.65,2.5,6.2,-6.9763384419905
2.8,3.65,2.5,6.3,-7.22126165282045
2.8,3.65,2.5,6.4,-7.47616203793922
2.8,3.65,2.5,6.5,-7.74198912047612
2.8,3.65,2.5,6.6,-8.01982249235941
2.8,3.65,2.5,6.7,-8.31089490933932
2.8,3.65,2.5,6.8,-8.61662073202521
2.8,3.65,2.5,6.9,-8.93863125552718
2.8,3.65,2.5,7,-9.27881901537418
2.8,3.65,2.5,7.1,-9.63939393408903
2.8,3.65,2.5,7.2,-10.0229552979388
2.8,3.65,2.5,7.3,-10.4325852129573
2.8,3.65,2.5,7.4,-10.8719716864131
2.8,3.65,2.5,7.5,-11.3455733207822
2.8,3.65,2.5,7.6,-11.8588436617566
2.8,3.65,2.5,7.7,-12.4185430510055
2.8,3.65,2.5,7.8,-13.0331822254015
2.8,3.65,2.5,7.9,-13.7136702698281
2.8,3.65,2.5,8,-14.4742906218554
2.8,3.65,2.5,8.1,-15.3342251857107
2.8,3.65,2.5,8.2,-16.3200383018435
2.8,3.65,2.5,8.3,-17.4699380409348
2.8,3.65,2.5,8.4,-18.8415548549138
2.8,3.65,2.5,8.5,-20.5272494420597
2.8,3.65,2.5,8.6,-22.686973723904
2.8,3.65,2.5,8.7,-25.6238606114443
2.8,3.65,2.5,8.8,-29.9077583575071
2.8,3.65,2.5,8.9,-34.4948584273052
2.8,3.65,2.5,9,-30.5601447129022
2.8,3.65,2.5,9.1,-25.6073094682432
2.8,3.65,2.5,9.2,-22.1157941689545
2.8,3.65,2.5,9.3,-19.4853408387955
2.8,3.65,2.5,9.4,-17.3727330061485
2.8,3.65,2.5,9.5,-15.599875240588
2.8,3.65,2.5,9.6,-14.0659894411056
2.8,3.65,2.5,9.7,-12.7094413538189
2.8,3.65,2.5,9.8,-11.4902565349102
2.8,3.65,2.5,9.9,-10.3813817367008
2.8,3.65,2.5,10,-9.36396612337622
2.8,3.65,2.5,10.1,-8.42464271716875
2.8,3.65,2.5,10.2,-7.5538727363342
2.8,3.65,2.5,10.3,-6.74488440413072
2.8,3.65,2.5,10.4,-5.99295651283225
