"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.85,3.7,2.05,6.4,-9.01221622455076
2.85,3.7,2.05,6.5,-9.34926036127812
2.85,3.7,2.05,6.6,-9.70208736654402
2.85,3.7,2.05,6.7,-10.0722885639471
2.85,3.7,2.05,6.8,-10.4616968667501
2.85,3.7,2.05,6.9,-10.8724368761324
2.85,3.7,2.05,7,-11.3069887371837
2.85,3.7,2.05,7.1,-11.7682705380967
2.85,3.7,2.05,7.2,-12.2597460970738
2.85,3.7,2.05,7.3,-12.78556811694
2.85,3.7,2.05,7.4,-13.3507715747925
2.85,3.7,2.05,7.5,-13.9615400330938
2.85,3.7,2.05,7.6,-14.6255804397487
2.85,3.7,2.05,7.7,-15.3526639196672
2.85,3.7,2.05,7.8,-16.1554288495354
2.85,3.7,2.05,7.9,-17.0506141401958
2.85,3.7,2.05,8,-18.0610297429741
2.85,3.7,2.05,8.1,-19.2188577400641
2.85,3.7,2.05,8.2,-20.5715085426137
2.85,3.7,2.05,8.3,-22.192762060855
2.85,3.7,2.05,8.4,-24.2058316662845
2.85,3.7,2.05,8.5,-26.8357126063304
2.85,3.7,2.05,8.6,-30.529245870414
2.85,3.7,2.05,8.7,-35.8304856566877
2.85,3.7,2.05,8.8,-36.443094858553
2.85,3.7,2.05,8.9,-30.9106763737673
2.85,3.7,2.05,9,-26.8959500567666
2.85,3.7,2.05,9.1,-24.0258603571931
2.85,3.7,2.05,9.2,-21.8136985173364
2.85,3.7,2.05,9.3,-20.0151032955381
2.85,3.7,2.05,9.4,-18.4979564520097
2.85,3.7,2.05,9.5,-17.1840151332941
2.85,3.7,2.05,9.6,-16.0234584428247
2.85,3.7,2.05,9.7,-14.9827346377311
2.85,3.7,2.05,9.8,-14.0382363742765
2.85,3.7,2.05,9.9,-13.1727646203026
2.85,3.7,2.05,10,-12.3734322046848
2.85,3.7,2.05,10.1,-11.6303592237372
2.85,3.7,2.05,10.2,-10.9358276881446
2.85,3.7,2.05,10.3,-10.2837146541082
2.85,3.7,2.05,10.4,-9.66910075111413
2.85,3.7,2.05,10.5,-9.08799282599401
2.85,3.7,2.05,10.6,-8.5371229419368
2.85,3.7,2.05,10.7,-8.0137997196771
2.85,3.7,2.05,10.8,-7.51579632047052
2.85,3.7,2.05,10.9,-7.04126454839041
2.85,3.7,2.05,11,-6.58866786227524
2.85,3.7,2.05,11.1,-6.15672825927329
2.85,3.7,2.05,11.2,-5.74438344785795
2.85,3.7,2.05,11.3,-5.3507517253423
2.85,3.7,2.05,11.4,-4.97510267223077
2.85,3.7,2.05,11.5,-4.61683227363759
2.85,3.7,2.05,11.6,-4.27544144108916
2.85,3.7,2.05,11.7,-3.9505171784867
2.85,3.7,2.05,11.8,-3.64171584159254
2.85,3.7,2.05,11.9,-3.34874809944576
2.85,3.7,2.05,12,-3.07136533061377
2.85,3.7,2.05,12.1,-2.80934728490976
2.85,3.7,2.05,12.2,-2.56249091703799
2.85,3.7,2.05,12.3,-2.33060035561074
2.85,3.7,2.05,12.4,-2.11347801102137
2.85,3.7,2.05,12.5,-1.91091685013432
2.85,3.7,2.05,12.6,-1.72269387593147
2.85,3.7,2.05,12.7,-1.5485648476086
2.85,3.7,2.05,12.8,-1.38826026301292
2.85,3.7,2.05,12.9,-1.24148260308291
2.85,3.7,2.05,13,-1.1079048098154
2.85,3.7,2.05,13.1,-0.987169938220088
2.85,3.7,2.05,13.2,-0.878891891724471
2.85,3.7,2.05,13.3,-0.782657122332058
2.85,3.7,2.05,13.4,-0.698027153826212
2.85,3.7,2.05,13.5,-0.624541770116523
2.85,3.7,2.05,13.6,-0.561722702365624
2.85,3.7,2.05,13.7,-0.509077647973452
2.85,3.7,2.05,13.8,-0.466104461305696
2.85,3.7,2.05,13.9,-0.432295369160729
2.85,3.7,2.05,14,-0.407141081926692
2.85,3.7,2.05,14.1,-0.390134692566841
2.85,3.7,2.05,14.2,-0.380775278358592
2.85,3.7,2.05,14.3,-0.378571143219747
2.85,3.7,2.05,14.4,-0.383042660243759
2.85,3.7,2.05,14.5,-0.393724693797512
2.85,3.7,2.05,14.6,-0.410168597583935
2.85,3.7,2.05,14.7,-0.431943799110192
2.85,3.7,2.05,14.8,-0.458638991951241
2.85,3.7,2.05,14.9,-0.489862965185882
2.85,3.7,2.05,15,-0.525245104673284
2.85,3.75,2.05,5,-6.19426363012146
2.85,3.75,2.05,5.1,-6.42944108166756
2.85,3.75,2.05,5.2,-6.67108992255912
2.85,3.75,2.05,5.3,-6.91962129104775
2.85,3.75,2.05,5.4,-7.17549151411252
2.85,3.75,2.05,5.5,-7.43920756352535
2.85,3.75,2.05,5.6,-7.71133345424418
2.85,3.75,2.05,5.7,-7.99249778010514
2.85,3.75,2.05,5.8,-8.2834026307227
2.85,3.75,2.05,5.9,-8.58483419705926
2.85,3.75,2.05,6,-8.8976754563736
2.85,3.75,2.05,6.1,-9.2229214373291
2.85,3.75,2.05,6.2,-9.56169771304882
2.85,3.75,2.05,6.3,-9.91528296837744
2.85,3.75,2.05,6.4,-10.2851367587197
2.85,3.75,2.05,6.5,-10.6729339528704
2.85,3.75,2.05,6.6,-11.0806078782543
2.85,3.75,2.05,6.7,-11.5104049358381
2.85,3.75,2.05,6.8,-11.9649545356204
2.85,3.75,2.05,6.9,-12.4473598001252
2.85,3.75,2.05,7,-12.9613168823729
2.85,3.75,2.05,7.1,-13.5112744295474
2.85,3.75,2.05,7.2,-14.1026505225723
2.85,3.75,2.05,7.3,-14.7421338005361
2.85,3.75,2.05,7.4,-15.4381111207205
2.85,3.75,2.05,7.5,-16.2012911190314
2.85,3.75,2.05,7.6,-17.0456415910643
2.85,3.75,2.05,7.7,-17.9898500047323
2.85,3.75,2.05,7.8,-19.0596979488913
2.85,3.75,2.05,7.9,-20.2921241478545
2.85,3.75,2.05,8,-21.7426246748156
2.85,3.75,2.05,8.1,-23.4998069809507
2.85,3.75,2.05,8.2,-25.7167996705252
2.85,3.75,2.05,8.3,-28.6857994810294
2.85,3.75,2.05,8.4,-32.99859803224
2.85,3.75,2.05,8.5,-38.4152627736191
2.85,3.75,2.05,8.6,-35.2019930768232
2.85,3.75,2.05,8.7,-30.0144769394511
2.85,3.75,2.05,8.8,-26.4746657689018
2.85,3.75,2.05,8.9,-23.8805253404118
2.85,3.75,2.05,9,-21.8416732744613
2.85,3.75,2.05,9.1,-20.1615979614052
2.85,3.75,2.05,9.2,-18.7309058116128
2.85,3.75,2.05,9.3,-17.4831283912189
2.85,3.75,2.05,9.4,-16.3750647032533
2.85,3.75,2.05,9.5,-15.3771388419095
2.85,3.75,2.05,9.6,-14.4682592247084
2.85,3.75,2.05,9.7,-13.6328854616408
2.85,3.75,2.05,9.8,-12.8592595939024
2.85,3.75,2.05,9.9,-12.1382896024351
2.85,3.75,2.05,10,-11.4628171609876
2.85,3.75,2.05,10.1,-10.8271215545137
2.85,3.75,2.05,10.2,-10.2265740971624
2.85,3.75,2.05,10.3,-9.65739149000443
2.85,3.75,2.05,10.4,-9.11645600036424
2.85,3.75,2.05,10.5,-8.60118184256476
2.85,3.75,2.05,10.6,-8.1094141630524
2.85,3.75,2.05,10.7,-7.63935144713026
2.85,3.75,2.05,10.8,-7.18948501068759
2.85,3.75,2.05,10.9,-6.758551118102
2.85,3.75,2.05,11,-6.34549253268537
2.85,3.75,2.05,11.1,-5.94942717533996
2.85,3.75,2.05,11.2,-5.56962217566225
2.85,3.75,2.05,11.3,-5.20547203375428
2.85,3.75,2.05,11.4,-4.85647992650139
2.85,3.75,2.05,11.5,-4.52224142610261
2.85,3.75,2.05,11.6,-4.20243007604474
2.85,3.75,2.05,11.7,-3.89678440731116
2.85,3.75,2.05,11.8,-3.60509608682137
2.85,3.75,2.05,11.9,-3.32719897858878
2.85,3.75,2.05,12,-3.06295897090961
2.85,3.75,2.05,12.1,-2.81226448322897
2.85,3.75,2.05,12.2,-2.57501761599444
2.85,3.75,2.05,12.3,-2.35112594670103
2.85,3.75,2.05,12.4,-2.14049500575874
2.85,3.75,2.05,12.5,-1.94302148678324
2.85,3.75,2.05,12.6,-1.75858725739313
2.85,3.75,2.05,12.7,-1.58705423874167
2.85,3.75,2.05,12.8,-1.42826021531155
2.85,3.75,2.05,12.9,-1.28201562189831
2.85,3.75,2.05,13,-1.14810133361586
2.85,3.75,2.05,13.1,-1.026267459012
2.85,3.75,2.05,13.2,-0.916233108121132
2.85,3.75,2.05,13.3,-0.817687078770482
2.85,3.75,2.05,13.4,-0.73028937788801
2.85,3.75,2.05,13.5,-0.653673471858695
2.85,3.75,2.05,13.6,-0.587449142628527
2.85,3.75,2.05,13.7,-0.531205815209542
2.85,3.75,2.05,13.8,-0.48451621784903
2.85,3.75,2.05,13.9,-0.446940238186329
2.85,3.75,2.05,14,-0.418028846544407
2.85,3.75,2.05,14.1,-0.397327970042372
2.85,3.75,2.05,14.2,-0.384382217213393
2.85,3.75,2.05,14.3,-0.378738370934454
2.85,3.75,2.05,14.4,-0.379948586445525
2.85,3.75,2.05,14.5,-0.387573249927326
2.85,3.75,2.05,14.6,-0.401183470607632
2.85,3.75,2.05,14.7,-0.420363195006317
2.85,3.75,2.05,14.8,-0.444710945285819
2.85,3.75,2.05,14.9,-0.473841194543482
2.85,3.75,2.05,15,-0.507385400255639
2.85,3.8,2.05,5,-7.33762318972479
2.85,3.8,2.05,5.1,-7.60961049266597
2.85,3.8,2.05,5.2,-7.88942816551407
2.85,3.8,2.05,5.3,-8.17765352105798
2.85,3.8,2.05,5.4,-8.47493075828585
2.85,3.8,2.05,5.5,-8.78198015304376
2.85,3.8,2.05,5.6,-9.0996090220921
2.85,3.8,2.05,5.7,-9.42872487291449
2.85,3.8,2.05,5.8,-9.77035126904234
2.85,3.8,2.05,5.9,-10.1256470978539
2.85,3.8,2.05,6,-10.4959301406034
2.85,3.8,2.05,6.1,-10.8827061359522
2.85,3.8,2.05,6.2,-11.2877049328089
2.85,3.8,2.05,6.3,-11.7129258975931
2.85,3.8,2.05,6.4,-12.1606955545545
2.85,3.8,2.05,6.5,-12.633741619865
2.85,3.8,2.05,6.6,-13.135289339665
2.85,3.8,2.05,6.7,-13.6691886844137
2.85,3.8,2.05,6.8,-14.2400850329594
2.85,3.8,2.05,6.9,-14.8536524432832
2.85,3.8,2.05,7,-15.5169191356401
2.85,3.8,2.05,7.1,-16.2387325182511
2.85,3.8,2.05,7.2,-17.0304419525171
2.85,3.8,2.05,7.3,-17.9069335506271
2.85,3.8,2.05,7.4,-18.8882582667274
2.85,3.8,2.05,7.5,-20.0023103171084
2.85,3.8,2.05,7.6,-21.2894780639313
2.85,3.8,2.05,7.7,-22.8112739084783
2.85,3.8,2.05,7.8,-24.6677208918115
2.85,3.8,2.05,7.9,-27.03607715132
2.85,3.8,2.05,8,-30.2661259404605
2.85,3.8,2.05,8.1,-35.0692626405395
2.85,3.8,2.05,8.2,-39.8310717669204
2.85,3.8,2.05,8.3,-34.773243549648
2.85,3.8,2.05,8.4,-29.9377192346623
2.85,3.8,2.05,8.5,-26.6462764534131
2.85,3.8,2.05,8.6,-24.2003177329206
2.85,3.8,2.05,8.7,-22.2585719483219
2.85,3.8,2.05,8.8,-20.6474868890047
2.85,3.8,2.05,8.9,-19.2688401421762
2.85,3.8,2.05,9,-18.0621045214948
2.85,3.8,2.05,9.1,-16.9874903490355
2.85,3.8,2.05,9.2,-16.0175030963006
2.85,3.8,2.05,9.3,-15.1323826895192
2.85,3.8,2.05,9.4,-14.3174720906625
2.85,3.8,2.05,9.5,-13.5616154329572
2.85,3.8,2.05,9.6,-12.8561387575319
2.85,3.8,2.05,9.7,-12.1941769558624
2.85,3.8,2.05,9.8,-11.5702151164509
2.85,3.8,2.05,9.9,-10.9797674189054
2.85,3.8,2.05,10,-10.4191469960065
2.85,3.8,2.05,10.1,-9.8852975721329
2.85,3.8,2.05,10.2,-9.37566803753862
2.85,3.8,2.05,10.3,-8.88811747773771
2.85,3.8,2.05,10.4,-8.42084219532899
2.85,3.8,2.05,10.5,-7.97231886405894
2.85,3.8,2.05,10.6,-7.54125967844481
2.85,3.8,2.05,10.7,-7.1265765268601
2.85,3.8,2.05,10.8,-6.7273520174097
2.85,3.8,2.05,10.9,-6.34281574684186
2.85,3.8,2.05,11,-5.97232460165569
2.85,3.8,2.05,11.1,-5.61534616873863
2.85,3.8,2.05,11.2,-5.27144454441406
2.85,3.8,2.05,11.3,-4.94026798878792
2.85,3.8,2.05,11.4,-4.62153799263353
2.85,3.8,2.05,11.5,-4.31503941781085
2.85,3.8,2.05,11.6,-4.02061144715916
2.85,3.8,2.05,11.7,-3.73813914141163
2.85,3.8,2.05,11.8,-3.4675454527804
2.85,3.8,2.05,11.9,-3.208783590043
2.85,3.8,2.05,12,-2.9618296698637
2.85,3.8,2.05,12.1,-2.72667562460595
2.85,3.8,2.05,12.2,-2.50332236834121
2.85,3.8,2.05,12.3,-2.29177324999519
2.85,3.8,2.05,12.4,-2.09202784514178
2.85,3.8,2.05,12.5,-1.90407615523083
2.85,3.8,2.05,12.6,-1.727893294366
2.85,3.8,2.05,12.7,-1.56343474859962
2.85,3.8,2.05,12.8,-1.41063229080276
2.85,3.8,2.05,12.9,-1.26939062558289
2.85,3.8,2.05,13,-1.13958482396831
2.85,3.8,2.05,13.1,-1.02105858761394
2.85,3.8,2.05,13.2,-0.913623358460391
2.85,3.8,2.05,13.3,-0.817058263759591
2.85,3.8,2.05,13.4,-0.731110859984078
2.85,3.8,2.05,13.5,-0.655498614185887
2.85,3.8,2.05,13.6,-0.589911039511961
2.85,3.8,2.05,13.7,-0.534012384149418
2.85,3.8,2.05,13.8,-0.487444760877997
2.85,3.8,2.05,13.9,-0.449831598080456
2.85,3.8,2.05,14,-0.420781292467177
2.85,3.8,2.05,14.1,-0.399890948442562
2.85,3.8,2.05,14.2,-0.38675009818454
2.85,3.8,2.05,14.3,-0.380944309103831
2.85,3.8,2.05,14.4,-0.382058600280106
2.85,3.8,2.05,14.5,-0.389680605619097
2.85,3.8,2.05,14.6,-0.403403437824328
2.85,3.8,2.05,14.7,-0.422828222964622
2.85,3.8,2.05,14.8,-0.447566289780186
2.85,3.8,2.05,14.9,-0.477241010448866
2.85,3.8,2.05,15,-0.511489300060603
2.9,3.4,2.05,5,-2.74214001264441
2.9,3.4,2.05,5.1,-2.86065866348623
2.9,3.4,2.05,5.2,-2.98287501782478
2.9,3.4,2.05,5.3,-3.10895508574798
2.9,3.4,2.05,5.4,-3.23907973672363
2.9,3.4,2.05,5.5,-3.37344614854539
2.9,3.4,2.05,5.6,-3.51226943786507
2.9,3.4,2.05,5.7,-3.65578450019264
2.9,3.4,2.05,5.8,-3.80424809227147
2.9,3.4,2.05,5.9,-3.95794119583812
2.9,3.4,2.05,6,-4.11717170922205
2.9,3.4,2.05,6.1,-4.28227752237154
2.9,3.4,2.05,6.2,-4.45363004215178
2.9,3.4,2.05,6.3,-4.63163824872381
2.9,3.4,2.05,6.4,-4.81675338123287
2.9,3.4,2.05,6.5,-5.00947437290656
2.9,3.4,2.05,6.6,-5.21035418331191
2.9,3.4,2.05,6.7,-5.42000721072126
2.9,3.4,2.05,6.8,-5.63911801269788
2.9,3.4,2.05,6.9,-5.86845162142191
2.9,3.4,2.05,7,-6.10886581647915
2.9,3.4,2.05,7.1,-6.36132581817238
2.9,3.4,2.05,7.2,-6.62692199784629
2.9,3.4,2.05,7.3,-6.90689138105157
2.9,3.4,2.05,7.4,-7.20264396317704
2.9,3.4,2.05,7.5,-7.51579519273687
2.9,3.4,2.05,7.6,-7.84820644555391
2.9,3.4,2.05,7.7,-8.20203597547583
2.9,3.4,2.05,7.8,-8.57980377961355
2.9,3.4,2.05,7.9,-8.98447520918611
2.9,3.4,2.05,8,-9.41957023390021
2.9,3.4,2.05,8.1,-9.88930842949466
2.9,3.4,2.05,8.2,-10.398804684397
2.9,3.4,2.05,8.3,-10.9543384985612
2.9,3.4,2.05,8.4,-11.5637327140476
2.9,3.4,2.05,8.5,-12.236899571891
2.9,3.4,2.05,8.6,-12.9866509259304
2.9,3.4,2.05,8.7,-13.8299411696814
2.9,3.4,2.05,8.8,-14.7898501805688
2.9,3.4,2.05,8.9,-15.8988975386813
2.9,3.4,2.05,9,-17.2048990855646
2.9,3.4,2.05,9.1,-18.7820294556052
2.9,3.4,2.05,9.2,-20.7533910118749
2.9,3.4,2.05,9.3,-23.3404156011288
2.9,3.4,2.05,9.4,-26.9610201350893
2.9,3.4,2.05,9.5,-31.8945169449342
2.9,3.4,2.05,9.6,-31.9393923552017
2.9,3.4,2.05,9.7,-26.7708814336353
2.9,3.4,2.05,9.8,-22.882068702199
2.9,3.4,2.05,9.9,-20.0465926476818
2.9,3.4,2.05,10,-17.8391111209711
2.9,3.4,2.05,10.1,-16.0342444911709
2.9,3.4,2.05,10.2,-14.5073473095314
2.9,3.4,2.05,10.3,-13.1837890484978
2.9,3.4,2.05,10.4,-12.0158162001645
2.9,3.4,2.05,10.5,-10.9712392496123
2.9,3.4,2.05,10.6,-10.0274558312811
2.9,3.4,2.05,10.7,-9.16807269801943
2.9,3.4,2.05,10.8,-8.3808849592846
2.9,3.4,2.05,10.9,-7.65660783220017
2.9,3.4,2.05,11,-6.98804726586436
2.9,3.4,2.05,11.1,-6.36953781000853
2.9,3.4,2.05,11.2,-5.79654942747911
2.9,3.4,2.05,11.3,-5.26540473380525
2.9,3.4,2.05,11.4,-4.77307067942533
2.9,3.4,2.05,11.5,-4.31700193426948
2.9,3.4,2.05,11.6,-3.89502126716861
2.9,3.4,2.05,11.7,-3.50522720901435
2.9,3.4,2.05,11.8,-3.14592245372409
2.9,3.4,2.05,11.9,-2.81555847711263
2.9,3.4,2.05,12,-2.51269315345514
2.9,3.4,2.05,12.1,-2.23595897884685
2.9,3.4,2.05,12.2,-1.98404003482077
2.9,3.4,2.05,12.3,-1.75565615595773
2.9,3.4,2.05,12.4,-1.54955297759042
2.9,3.4,2.05,12.5,-1.3644966865914
2.9,3.4,2.05,12.6,-1.19927241468239
2.9,3.4,2.05,12.7,-1.05268532140302
2.9,3.4,2.05,12.8,-0.923563524268303
2.9,3.4,2.05,12.9,-0.81076215057618
2.9,3.4,2.05,13,-0.713167907513949
2.9,3.4,2.05,13.1,-0.629703690445347
2.9,3.4,2.05,13.2,-0.559332868211099
2.9,3.4,2.05,13.3,-0.501062993876749
2.9,3.4,2.05,13.4,-0.453948785645051
2.9,3.4,2.05,13.5,-0.417094303166659
2.9,3.4,2.05,13.6,-0.389654308326159
2.9,3.4,2.05,13.7,-0.370834847193048
2.9,3.4,2.05,13.8,-0.359893122650061
2.9,3.4,2.05,13.9,-0.356136747322178
2.9,3.4,2.05,14,-0.358922476195346
2.9,3.4,2.05,14.1,-0.367654520117839
2.9,3.4,2.05,14.2,-0.381782537423272
2.9,3.4,2.05,14.3,-0.400799393119299
2.9,3.4,2.05,14.4,-0.424238765010582
2.9,3.4,2.05,14.5,-0.451672664986898
2.9,3.4,2.05,14.6,-0.482708932392098
2.9,3.4,2.05,14.7,-0.51698874549888
2.9,3.4,2.05,14.8,-0.554184187010274
2.9,3.4,2.05,14.9,-0.593995890353009
2.9,3.4,2.05,15,-0.636150785319154
2.9,3.45,2.05,5,-3.16111914582816
2.9,3.45,2.05,5.1,-3.29598547253951
2.9,3.45,2.05,5.2,-3.43498278472055
2.9,3.45,2.05,5.3,-3.57830168288704
2.9,3.45,2.05,5.4,-3.7261504582033
2.9,3.45,2.05,5.5,-3.87875686825095
2.9,3.45,2.05,5.6,-4.03637014412533
2.9,3.45,2.05,5.7,-4.19926326583199
2.9,3.45,2.05,5.8,-4.36773554999056
2.9,3.45,2.05,5.9,-4.54211560247491
2.9,3.45,2.05,6,-4.72276469923929
2.9,3.45,2.05,6.1,-4.91008067173751
2.9,3.45,2.05,6.2,-5.10450238973584
2.9,3.45,2.05,6.3,-5.30651495487724
2.9,3.45,2.05,6.4,-5.51665574429968
2.9,3.45,2.05,6.5,-5.73552147659202
2.9,3.45,2.05,6.6,-5.96377651460591
2.9,3.45,2.05,6.7,-6.20216267416483
2.9,3.45,2.05,6.8,-6.45151087869325
2.9,3.45,2.05,6.9,-6.71275509304371
2.9,3.45,2.05,7,-6.9869490935109
2.9,3.45,2.05,7.1,-7.27528679685496
2.9,3.45,2.05,7.2,-7.57912709596022
2.9,3.45,2.05,7.3,-7.90002445820401
2.9,3.45,2.05,7.4,-8.23976697139566
2.9,3.45,2.05,7.5,-8.60042412673119
2.9,3.45,2.05,7.6,-8.98440749394384
2.9,3.45,2.05,7.7,-9.39454870462512
2.9,3.45,2.05,7.8,-9.8342010301761
2.9,3.45,2.05,7.9,-10.3073736731488
2.9,3.45,2.05,8,-10.8189122776467
2.9,3.45,2.05,8.1,-11.374746132862
2.9,3.45,2.05,8.2,-11.9822339301461
2.9,3.45,2.05,8.3,-12.6506591416385
2.9,3.45,2.05,8.4,-13.3919596833993
2.9,3.45,2.05,8.5,-14.2218377649862
2.9,3.45,2.05,8.6,-15.1615128949936
2.9,3.45,2.05,8.7,-16.2406174506355
2.9,3.45,2.05,8.8,-17.5022430442586
2.9,3.45,2.05,8.9,-19.0123226032948
2.9,3.45,2.05,9,-20.8784652237228
2.9,3.45,2.05,9.1,-23.2909791611324
2.9,3.45,2.05,9.2,-26.6133483420848
2.9,3.45,2.05,9.3,-31.3839387344795
2.9,3.45,2.05,9.4,-33.9182983224234
2.9,3.45,2.05,9.5,-28.8587814223027
2.9,3.45,2.05,9.6,-24.5612314877683
2.9,3.45,2.05,9.7,-21.4945814490063
2.9,3.45,2.05,9.8,-19.1506632889465
2.9,3.45,2.05,9.9,-17.2576426441178
2.9,3.45,2.05,10,-15.6692694559702
2.9,3.45,2.05,10.1,-14.2999670702171
2.9,3.45,2.05,10.2,-13.0959042795911
2.9,3.45,2.05,10.3,-12.0212449780409
2.9,3.45,2.05,10.4,-11.0510546112007
2.9,3.45,2.05,10.5,-10.1673686589718
2.9,3.45,2.05,10.6,-9.35687905482228
2.9,3.45,2.05,10.7,-8.60950273157949
2.9,3.45,2.05,10.8,-7.9174575102691
2.9,3.45,2.05,10.9,-7.27464323697786
2.9,3.45,2.05,11,-6.6762137657388
2.9,3.45,2.05,11.1,-6.11827228775447
2.9,3.45,2.05,11.2,-5.59764875170439
2.9,3.45,2.05,11.3,-5.11173339790931
2.9,3.45,2.05,11.4,-4.65834963799024
2.9,3.45,2.05,11.5,-4.23565523343557
2.9,3.45,2.05,11.6,-3.84206437438944
2.9,3.45,2.05,11.7,-3.47618563360783
2.9,3.45,2.05,11.8,-3.136772336409
2.9,3.45,2.05,11.9,-2.8226829261084
2.9,3.45,2.05,12,-2.5328495902002
2.9,3.45,2.05,12.1,-2.26625385796001
2.9,3.45,2.05,12.2,-2.02190816108749
2.9,3.45,2.05,12.3,-1.79884251903696
2.9,3.45,2.05,12.4,-1.59609560903559
2.9,3.45,2.05,12.5,-1.41270953675246
2.9,3.45,2.05,12.6,-1.24772765883261
2.9,3.45,2.05,12.7,-1.10019483837739
2.9,3.45,2.05,12.8,-0.969159548788343
2.9,3.45,2.05,12.9,-0.85367728536366
2.9,3.45,2.05,13,-0.75281479901663
2.9,3.45,2.05,13.1,-0.665654731046124
2.9,3.45,2.05,13.2,-0.591300298825183
2.9,3.45,2.05,13.3,-0.528879755561226
2.9,3.45,2.05,13.4,-0.477550418871928
2.9,3.45,2.05,13.5,-0.436502129316078
2.9,3.45,2.05,13.6,-0.404960058607543
2.9,3.45,2.05,13.7,-0.382186836427172
2.9,3.45,2.05,13.8,-0.367484003902858
2.9,3.45,2.05,13.9,-0.360192831143617
2.9,3.45,2.05,14,-0.359694556488463
2.9,3.45,2.05,14.1,-0.365410117553115
2.9,3.45,2.05,14.2,-0.376799450113827
2.9,3.45,2.05,14.3,-0.393360431770067
2.9,3.45,2.05,14.4,-0.414627544517043
2.9,3.45,2.05,14.5,-0.4401703250176
2.9,3.45,2.05,14.6,-0.469591664487076
2.9,3.45,2.05,14.7,-0.502526012501266
2.9,3.45,2.05,14.8,-0.538637531329311
2.9,3.45,2.05,14.9,-0.577618240056981
2.9,3.45,2.05,15,-0.619186181169735
2.9,3.5,2.05,5,-3.51535413916668
2.9,3.5,2.05,5.1,-3.66190010700817
2.9,3.5,2.05,5.2,-3.81274102057061
2.9,3.5,2.05,5.3,-3.9680771434071
2.9,3.5,2.05,5.4,-4.12812793811981
2.9,3.5,2.05,5.5,-4.29313398878184
2.9,3.5,2.05,5.6,-4.46335918044484
2.9,3.5,2.05,5.7,-4.63909317797067
2.9,3.5,2.05,5.8,-4.82065425460253
2.9,3.5,2.05,5.9,-5.008392530755
2.9,3.5,2.05,6,-5.2026936959564
2.9,3.5,2.05,6.1,-5.40398330237806
2.9,3.5,2.05,6.2,-5.61273173779717
2.9,3.5,2.05,6.3,-5.82946001030929
2.9,3.5,2.05,6.4,-6.05474650816379
2.9,3.5,2.05,6.5,-6.289234937805
2.9,3.5,2.05,6.6,-6.5336436943722
2.9,3.5,2.05,6.7,-6.78877698540329
2.9,3.5,2.05,6.8,-7.05553811565831
2.9,3.5,2.05,6.9,-7.33494545635934
2.9,3.5,2.05,7,-7.62815177642485
2.9,3.5,2.05,7.1,-7.93646782186155
2.9,3.5,2.05,7.2,-8.26139131483444
2.9,3.5,2.05,7.3,-8.60464293936167
2.9,3.5,2.05,7.4,-8.96821143619495
2.9,3.5,2.05,7.5,-9.35441072203926
2.9,3.5,2.05,7.6,-9.7659530977433
2.9,3.5,2.05,7.7,-10.2060443076301
2.9,3.5,2.05,7.8,-10.6785087695755
2.9,3.5,2.05,7.9,-11.1879572344305
2.9,3.5,2.05,8,-11.7400153512156
2.9,3.5,2.05,8.1,-12.3416417032998
2.9,3.5,2.05,8.2,-13.0015807653365
2.9,3.5,2.05,8.3,-13.7310254983487
2.9,3.5,2.05,8.4,-14.5446171069036
2.9,3.5,2.05,8.5,-15.4620092495809
2.9,3.5,2.05,8.6,-16.5104227881856
2.9,3.5,2.05,8.7,-17.7290384492828
2.9,3.5,2.05,8.8,-19.1770328290414
2.9,3.5,2.05,8.9,-20.9494147287868
2.9,3.5,2.05,9,-23.2109500590491
2.9,3.5,2.05,9.1,-26.2727078063407
2.9,3.5,2.05,9.2,-30.6890477240542
2.9,3.5,2.05,9.3,-34.9020415766655
2.9,3.5,2.05,9.4,-30.7606325455618
2.9,3.5,2.05,9.5,-26.0658695277889
2.9,3.5,2.05,9.6,-22.7543140081655
2.9,3.5,2.05,9.7,-20.265955014729
2.9,3.5,2.05,9.8,-18.2795288973609
2.9,3.5,2.05,9.9,-16.6256726853584
2.9,3.5,2.05,10,-15.207331732874
2.9,3.5,2.05,10.1,-13.9644397899593
2.9,3.5,2.05,10.2,-12.8574994897647
2.9,3.5,2.05,10.3,-11.8592843206163
2.9,3.5,2.05,10.4,-10.9503181114406
2.9,3.5,2.05,10.5,-10.1162528635877
2.9,3.5,2.05,10.6,-9.34626617935412
2.9,3.5,2.05,10.7,-8.63203780943629
2.9,3.5,2.05,10.8,-7.96707097135316
2.9,3.5,2.05,10.9,-7.34622725482933
2.9,3.5,2.05,11,-6.76539841566639
2.9,3.5,2.05,11.1,-6.22126851287913
2.9,3.5,2.05,11.2,-5.71113722910631
2.9,3.5,2.05,11.3,-5.23278560844956
2.9,3.5,2.05,11.4,-4.78437186501255
2.9,3.5,2.05,11.5,-4.36434899604666
2.9,3.5,2.05,11.6,-3.97139859415521
2.9,3.5,2.05,11.7,-3.60437702418082
2.9,3.5,2.05,11.8,-3.26227132702757
2.9,3.5,2.05,11.9,-2.94416302621911
2.9,3.5,2.05,12,-2.6491985631352
2.9,3.5,2.05,12.1,-2.37656545103354
