"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.9,3.4,2.2,12.1,-1.20225085348887
2.9,3.4,2.2,12.2,-1.03380452241366
2.9,3.4,2.2,12.3,-0.88942981430234
2.9,3.4,2.2,12.4,-0.767282756296785
2.9,3.4,2.2,12.5,-0.665565970547635
2.9,3.4,2.2,12.6,-0.582543329305709
2.9,3.4,2.2,12.7,-0.516552844226339
2.9,3.4,2.2,12.8,-0.466017122055529
2.9,3.4,2.2,12.9,-0.429451077996845
2.9,3.4,2.2,13,-0.40546688028196
2.9,3.4,2.2,13.1,-0.392776302376516
2.9,3.4,2.2,13.2,-0.390190789440819
2.9,3.4,2.2,13.3,-0.396619615311912
2.9,3.4,2.2,13.4,-0.411066530006879
2.9,3.4,2.2,13.5,-0.43262529020472
2.9,3.4,2.2,13.6,-0.460474439277687
2.9,3.4,2.2,13.7,-0.493871669203793
2.9,3.4,2.2,13.8,-0.532148059993721
2.9,3.4,2.2,13.9,-0.574702453562804
2.9,3.4,2.2,14,-0.62099617199951
2.9,3.4,2.2,14.1,-0.67054822213096
2.9,3.4,2.2,14.2,-0.722931024576989
2.9,3.4,2.2,14.3,-0.777766562328905
2.9,3.4,2.2,14.4,-0.834722687361901
2.9,3.4,2.2,14.5,-0.893509221859633
2.9,3.4,2.2,14.6,-0.953873533033174
2.9,3.4,2.2,14.7,-1.01559549357225
2.9,3.4,2.2,14.8,-1.07848209351189
2.9,3.4,2.2,14.9,-1.14236225996402
2.9,3.4,2.2,15,-1.20708248868655
2.9,3.45,2.2,5,-2.93877461868635
2.9,3.45,2.2,5.1,-3.06400818288277
2.9,3.45,2.2,5.2,-3.19310430767356
2.9,3.45,2.2,5.3,-3.32624736060152
2.9,3.45,2.2,5.4,-3.46363937958041
2.9,3.45,2.2,5.5,-3.60550190250175
2.9,3.45,2.2,5.6,-3.75207803769196
2.9,3.45,2.2,5.7,-3.90363481429469
2.9,3.45,2.2,5.8,-4.06046585915683
2.9,3.45,2.2,5.9,-4.22289445599285
2.9,3.45,2.2,6,-4.39127705393725
2.9,3.45,2.2,6.1,-4.56600730664498
2.9,3.45,2.2,6.2,-4.74752074062297
2.9,3.45,2.2,6.3,-4.93630017346972
2.9,3.45,2.2,6.4,-5.13288203049376
2.9,3.45,2.2,6.5,-5.33786374355832
2.9,3.45,2.2,6.6,-5.55191246137225
2.9,3.45,2.2,6.7,-5.77577535911581
2.9,3.45,2.2,6.8,-6.01029191181137
2.9,3.45,2.2,6.9,-6.25640859658304
2.9,3.45,2.2,7,-6.51519662288062
2.9,3.45,2.2,7.1,-6.78787346971736
2.9,3.45,2.2,7.2,-7.07582925360297
2.9,3.45,2.2,7.3,-7.38065928751091
2.9,3.45,2.2,7.4,-7.70420466076031
2.9,3.45,2.2,7.5,-8.04860333415752
2.9,3.45,2.2,7.6,-8.4163552000557
2.9,3.45,2.2,7.7,-8.81040595446216
2.9,3.45,2.2,7.8,-9.23425671186755
2.9,3.45,2.2,7.9,-9.6921094658176
2.9,3.45,2.2,8,-10.1890634421579
2.9,3.45,2.2,8.1,-10.7313852993162
2.9,3.45,2.2,8.2,-11.3268891510761
2.9,3.45,2.2,8.3,-11.9854845454454
2.9,3.45,2.2,8.4,-12.7199896748738
2.9,3.45,2.2,8.5,-13.5473792530858
2.9,3.45,2.2,8.6,-14.4907762265796
2.9,3.45,2.2,8.7,-15.5827828614823
2.9,3.45,2.2,8.8,-16.8713731183859
2.9,3.45,2.2,8.9,-18.4310409104794
2.9,3.45,2.2,9,-20.3856075592625
2.9,3.45,2.2,9.1,-22.9584297080748
2.9,3.45,2.2,9.2,-26.5739816430022
2.9,3.45,2.2,9.3,-31.5325617571617
2.9,3.45,2.2,9.4,-31.5235476947458
2.9,3.45,2.2,9.5,-26.2850855223593
2.9,3.45,2.2,9.6,-22.3648972669287
2.9,3.45,2.2,9.7,-19.5041628730187
2.9,3.45,2.2,9.8,-17.2726456638597
2.9,3.45,2.2,9.9,-15.4441791616219
2.9,3.45,2.2,10,-13.8940861108261
2.9,3.45,2.2,10.1,-12.5479057952536
2.9,3.45,2.2,10.2,-11.3581322453951
2.9,3.45,2.2,10.3,-10.292865902806
2.9,3.45,2.2,10.4,-9.32982333566441
2.9,3.45,2.2,10.5,-8.4529511780299
2.9,3.45,2.2,10.6,-7.65039793082844
2.9,3.45,2.2,10.7,-6.91323730549519
2.9,3.45,2.2,10.8,-6.2346290200112
2.9,3.45,2.2,10.9,-5.60924546775689
2.9,3.45,2.2,11,-5.0328663165597
2.9,3.45,2.2,11.1,-4.50208311163832
2.9,3.45,2.2,11.2,-4.01407866433182
2.9,3.45,2.2,11.3,-3.56645935908609
2.9,3.45,2.2,11.4,-3.15712656080816
2.9,3.45,2.2,11.5,-2.78417821390665
2.9,3.45,2.2,11.6,-2.44583469740633
2.9,3.45,2.2,11.7,-2.14038474675229
2.9,3.45,2.2,11.8,-1.86614821907283
2.9,3.45,2.2,11.9,-1.62145296633714
2.9,3.45,2.2,12,-1.40462330369307
2.9,3.45,2.2,12.1,-1.21397767031311
2.9,3.45,2.2,12.2,-1.04783317937882
2.9,3.45,2.2,12.3,-0.904514901356262
2.9,3.45,2.2,12.4,-0.782367943245708
2.9,3.45,2.2,12.5,-0.679770671380854
2.9,3.45,2.2,12.6,-0.595147754570295
2.9,3.45,2.2,12.7,-0.526982048337703
2.9,3.45,2.2,12.8,-0.473824670710199
2.9,3.45,2.2,12.9,-0.434302912380906
2.9,3.45,2.2,13,-0.4071258645967
2.9,3.45,2.2,13.1,-0.391087830922813
2.9,3.45,2.2,13.2,-0.385069715448794
2.9,3.45,2.2,13.3,-0.388038656390388
2.9,3.45,2.2,13.4,-0.399046209533461
2.9,3.45,2.2,13.5,-0.417225390544604
2.9,3.45,2.2,13.6,-0.441786868315175
2.9,3.45,2.2,13.7,-0.47201457137038
2.9,3.45,2.2,13.8,-0.507260932448386
2.9,3.45,2.2,13.9,-0.546941957424693
2.9,3.45,2.2,14,-0.59053226708969
2.9,3.45,2.2,14.1,-0.637560225895067
2.9,3.45,2.2,14.2,-0.687603241722732
2.9,3.45,2.2,14.3,-0.740283295368247
2.9,3.45,2.2,14.4,-0.795262737682451
2.9,3.45,2.2,14.5,-0.852240375818488
2.9,3.45,2.2,14.6,-0.91094785728378
2.9,3.45,2.2,14.7,-0.971146350935715
2.9,3.45,2.2,14.8,-1.03262351713918
2.9,3.45,2.2,14.9,-1.09519075451318
2.9,3.45,2.2,15,-1.15868070758196
2.9,3.5,2.2,5,-3.24411352215581
2.9,3.5,2.2,5.1,-3.38128572637884
2.9,3.5,2.2,5.2,-3.52266009459991
2.9,3.5,2.2,5.3,-3.66844313426578
2.9,3.5,2.2,5.4,-3.81886156890097
2.9,3.5,2.2,5.5,-3.97416446648122
2.9,3.5,2.2,5.6,-4.13462565725833
2.9,3.5,2.2,5.7,-4.30054648953356
2.9,3.5,2.2,5.8,-4.47225898152229
2.9,3.5,2.2,5.9,-4.65012943936133
2.9,3.5,2.2,6,-4.83456262609744
2.9,3.5,2.2,6.1,-5.02600658497203
2.9,3.5,2.2,6.2,-5.22495824355165
2.9,3.5,2.2,6.3,-5.43196995467512
2.9,3.5,2.2,6.4,-5.64765716771509
2.9,3.5,2.2,6.5,-5.87270747188956
2.9,3.5,2.2,6.6,-6.10789131588017
2.9,3.5,2.2,6.7,-6.35407478976019
2.9,3.5,2.2,6.8,-6.61223496313356
2.9,3.5,2.2,6.9,-6.88347841724155
2.9,3.5,2.2,7,-7.16906380267984
2.9,3.5,2.2,7.1,-7.47042951874993
2.9,3.5,2.2,7.2,-7.78922797554584
2.9,3.5,2.2,7.3,-8.12736841092992
2.9,3.5,2.2,7.4,-8.48707096063669
2.9,3.5,2.2,7.5,-8.87093572816743
2.9,3.5,2.2,7.6,-9.28203214206781
2.9,3.5,2.2,7.7,-9.72401619754949
2.9,3.5,2.2,7.8,-10.2012867158022
2.9,3.5,2.2,7.9,-10.719197300821
2.9,3.5,2.2,8,-11.2843496083288
2.9,3.5,2.2,8.1,-11.9050083731217
2.9,3.5,2.2,8.2,-12.5917041127553
2.9,3.5,2.2,8.3,-13.3581348951785
2.9,3.5,2.2,8.4,-14.2225634078175
2.9,3.5,2.2,8.5,-15.2100722116122
2.9,3.5,2.2,8.6,-16.3563872929244
2.9,3.5,2.2,8.7,-17.7147542807609
2.9,3.5,2.2,8.8,-19.3692115768174
2.9,3.5,2.2,8.9,-21.4623765675285
2.9,3.5,2.2,9,-24.257588723913
2.9,3.5,2.2,9.1,-28.249119504451
2.9,3.5,2.2,9.2,-33.1533644758019
2.9,3.5,2.2,9.3,-30.812355080213
2.9,3.5,2.2,9.4,-25.7579495107529
2.9,3.5,2.2,9.5,-22.1527775116859
2.9,3.5,2.2,9.6,-19.4811501593782
2.9,3.5,2.2,9.7,-17.369853654473
2.9,3.5,2.2,9.8,-15.6238757227864
2.9,3.5,2.2,9.9,-14.1336665623779
2.9,3.5,2.2,10,-12.8326324363756
2.9,3.5,2.2,10.1,-11.677660454561
2.9,3.5,2.2,10.2,-10.6394480245825
2.9,3.5,2.2,10.3,-9.69731480633462
2.9,3.5,2.2,10.4,-8.83623032147691
2.9,3.5,2.2,10.5,-8.04501420217596
2.9,3.5,2.2,10.6,-7.31519383553979
2.9,3.5,2.2,10.7,-6.64024879661878
2.9,3.5,2.2,10.8,-6.0150923748906
2.9,3.5,2.2,10.9,-5.43570370750956
2.9,3.5,2.2,11,-4.89885873852362
2.9,3.5,2.2,11.1,-4.40192811806879
2.9,3.5,2.2,11.2,-3.94272199233183
2.9,3.5,2.2,11.3,-3.51936889374236
2.9,3.5,2.2,11.4,-3.13022048486813
2.9,3.5,2.2,11.5,-2.77377677369423
2.9,3.5,2.2,11.6,-2.44862820084253
2.9,3.5,2.2,11.7,-2.15341206566259
2.9,3.5,2.2,11.8,-1.88678134639776
2.9,3.5,2.2,11.9,-1.64738424803918
2.9,3.5,2.2,12,-1.43385290616825
2.9,3.5,2.2,12.1,-1.24479968247228
2.9,3.5,2.2,12.2,-1.07881947876259
2.9,3.5,2.2,12.3,-0.93449651838756
2.9,3.5,2.2,12.4,-0.810414121666283
2.9,3.5,2.2,12.5,-0.70516614077888
2.9,3.5,2.2,12.6,-0.617368910222332
2.9,3.5,2.2,12.7,-0.545672793323869
2.9,3.5,2.2,12.8,-0.488772641905271
2.9,3.5,2.2,12.9,-0.445416714774097
2.9,3.5,2.2,13,-0.414413805332915
2.9,3.5,2.2,13.1,-0.394638498990771
2.9,3.5,2.2,13.2,-0.385034612687887
2.9,3.5,2.2,13.3,-0.384616961963904
2.9,3.5,2.2,13.4,-0.392471659316737
2.9,3.5,2.2,13.5,-0.407755176827824
2.9,3.5,2.2,13.6,-0.429692412678616
2.9,3.5,2.2,13.7,-0.457573991614063
2.9,3.5,2.2,13.8,-0.490753009274982
2.9,3.5,2.2,13.9,-0.52864140425378
2.9,3.5,2.2,14,-0.570706113278533
2.9,3.5,2.2,14.1,-0.616465136626899
2.9,3.5,2.2,14.2,-0.665483614376008
2.9,3.5,2.2,14.3,-0.717369990373879
2.9,3.5,2.2,14.4,-0.771772320318244
2.9,3.5,2.2,14.5,-0.828374763138369
2.9,3.5,2.2,14.6,-0.886894280841308
2.9,3.5,2.2,14.7,-0.947077560814378
2.9,3.5,2.2,14.8,-1.00869816591688
2.9,3.5,2.2,14.9,-1.07155391116211
2.9,3.5,2.2,15,-1.13546446102822
2.9,3.55,2.2,5,-3.56883438614793
2.9,3.55,2.2,5.1,-3.71866403707497
2.9,3.55,2.2,5.2,-3.87307133659444
2.9,3.55,2.2,5.3,-4.03228851256882
2.9,3.55,2.2,5.4,-4.19657081685609
2.9,3.55,2.2,5.5,-4.36619900696795
2.9,3.55,2.2,5.6,-4.541482177955
2.9,3.55,2.2,5.7,-4.72276100473387
2.9,3.55,2.2,5.8,-4.91041146752918
2.9,3.55,2.2,5.9,-5.10484914860256
2.9,3.55,2.2,6,-5.30653420784014
2.9,3.55,2.2,6.1,-5.51597716921123
2.9,3.55,2.2,6.2,-5.73374568111553
2.9,3.55,2.2,6.3,-5.96047245325964
2.9,3.55,2.2,6.4,-6.19686462373831
2.9,3.55,2.2,6.5,-6.44371487628063
2.9,3.55,2.2,6.6,-6.70191471448427
2.9,3.55,2.2,6.7,-6.97247041478387
2.9,3.55,2.2,6.8,-7.25652233350975
2.9,3.55,2.2,6.9,-7.55536845098722
2.9,3.55,2.2,7,-7.87049331952359
2.9,3.55,2.2,7.1,-8.20360397538244
2.9,3.55,2.2,7.2,-8.55667492719951
2.9,3.55,2.2,7.3,-8.93200512094081
2.9,3.55,2.2,7.4,-9.33229092336672
2.9,3.55,2.2,7.5,-9.7607208515829
2.9,3.55,2.2,7.6,-10.22110031467
2.9,3.55,2.2,7.7,-10.7180185413116
2.9,3.55,2.2,7.8,-11.257076033147
2.9,3.55,2.2,7.9,-11.8452008826322
2.9,3.55,2.2,8,-12.4910990187393
2.9,3.55,2.2,8.1,-13.2059124149634
2.9,3.55,2.2,8.2,-14.0042115268029
2.9,3.55,2.2,8.3,-14.9055468253472
2.9,3.55,2.2,8.4,-15.9369805711637
2.9,3.55,2.2,8.5,-17.137435473701
2.9,3.55,2.2,8.6,-18.5656406630877
2.9,3.55,2.2,8.7,-20.3157694555753
2.9,3.55,2.2,8.8,-22.5508975795224
2.9,3.55,2.2,8.9,-25.5785730727806
2.9,3.55,2.2,9,-29.951469876344
2.9,3.55,2.2,9.1,-34.242652153238
2.9,3.55,2.2,9.2,-30.1883054874673
2.9,3.55,2.2,9.3,-25.4458661948538
2.9,3.55,2.2,9.4,-22.0980060473909
2.9,3.55,2.2,9.5,-19.5820391255151
2.9,3.55,2.2,9.6,-17.5725915755455
2.9,3.55,2.2,9.7,-15.8984716091328
2.9,3.55,2.2,9.8,-14.4618105749485
2.9,3.55,2.2,9.9,-13.2021863875048
2.9,3.55,2.2,10,-12.0799751178114
2.9,3.55,2.2,10.1,-11.0679507237015
2.9,3.55,2.2,10.2,-10.1467143002385
2.9,3.55,2.2,10.3,-9.30204463708904
2.9,3.55,2.2,10.4,-8.523279062756
2.9,3.55,2.2,10.5,-7.80227849261165
2.9,3.55,2.2,10.6,-7.1327396031938
2.9,3.55,2.2,10.7,-6.50972156874867
2.9,3.55,2.2,10.8,-5.92930997625659
2.9,3.55,2.2,10.9,-5.3883710862155
2.9,3.55,2.2,11,-4.88436724639536
2.9,3.55,2.2,11.1,-4.41521483803499
2.9,3.55,2.2,11.2,-3.97917268103902
2.9,3.55,2.2,11.3,-3.57475299059862
2.9,3.55,2.2,11.4,-3.20064967956361
2.9,3.55,2.2,11.5,-2.85568056612523
2.9,3.55,2.2,11.6,-2.53874118819943
2.9,3.55,2.2,11.7,-2.24876863887656
2.9,3.55,2.2,11.8,-1.98471425015192
2.9,3.55,2.2,11.9,-1.74552415711663
2.9,3.55,2.2,12,-1.53012684320244
2.9,3.55,2.2,12.1,-1.33742675665598
2.9,3.55,2.2,12.2,-1.16630304576244
2.9,3.55,2.2,12.3,-1.01561242106886
2.9,3.55,2.2,12.4,-0.884195141155733
2.9,3.55,2.2,12.5,-0.770883147187744
2.9,3.55,2.2,12.6,-0.674509443098455
2.9,3.55,2.2,12.7,-0.593917927286372
2.9,3.55,2.2,12.8,-0.527973017293047
2.9,3.55,2.2,12.9,-0.47556855792279
2.9,3.55,2.2,13,-0.435635652691199
2.9,3.55,2.2,13.1,-0.407149197470937
2.9,3.55,2.2,13.2,-0.389133015946853
2.9,3.55,2.2,13.3,-0.380663594574761
2.9,3.55,2.2,13.4,-0.380872488785899
2.9,3.55,2.2,13.5,-0.388947523230867
2.9,3.55,2.2,13.6,-0.404132939582213
2.9,3.55,2.2,13.7,-0.425728659375157
2.9,3.55,2.2,13.8,-0.453088830395972
2.9,3.55,2.2,13.9,-0.485619816899396
2.9,3.55,2.2,14,-0.522777779673691
2.9,3.55,2.2,14.1,-0.564065974325449
2.9,3.55,2.2,14.2,-0.609031877165223
2.9,3.55,2.2,14.3,-0.657264229216785
2.9,3.55,2.2,14.4,-0.708390071134696
2.9,3.55,2.2,14.5,-0.762071825790538
2.9,3.55,2.2,14.6,-0.818004471274304
2.9,3.55,2.2,14.7,-0.875912835130708
2.9,3.55,2.2,14.8,-0.935549030746734
2.9,3.55,2.2,14.9,-0.996690048767144
2.9,3.55,2.2,15,-1.05913551003747
2.9,3.6,2.2,5,-4.07775963325859
2.9,3.6,2.2,5.1,-4.24634083449997
2.9,3.6,2.2,5.2,-4.42000076020968
2.9,3.6,2.2,5.3,-4.5990112489217
2.9,3.6,2.2,5.4,-4.78367227939882
2.9,3.6,2.2,5.5,-4.9743150813902
2.9,3.6,2.2,5.6,-5.17130570845147
2.9,3.6,2.2,5.7,-5.37504915733566
2.9,3.6,2.2,5.8,-5.58599413684052
2.9,3.6,2.2,5.9,-5.80463861212893
2.9,3.6,2.2,6,-6.03153627984925
2.9,3.6,2.2,6.1,-6.26730416679478
2.9,3.6,2.2,6.2,-6.51263159295897
2.9,3.6,2.2,6.3,-6.76829080224404
2.9,3.6,2.2,6.4,-7.03514964571059
2.9,3.6,2.2,6.5,-7.31418681005086
2.9,3.6,2.2,6.6,-7.60651022774897
2.9,3.6,2.2,6.7,-7.9133794992583
2.9,3.6,2.2,6.8,-8.23623342198348
2.9,3.6,2.2,6.9,-8.57672408617982
2.9,3.6,2.2,7,-8.93675950947324
2.9,3.6,2.2,7.1,-9.3185575088326
2.9,3.6,2.2,7.2,-9.72471455916784
2.9,3.6,2.2,7.3,-10.1582949321192
2.9,3.6,2.2,7.4,-10.6229477242193
2.9,3.6,2.2,7.5,-11.1230629313834
2.9,3.6,2.2,7.6,-11.6639832943444
2.9,3.6,2.2,7.7,-12.2522976149262
2.9,3.6,2.2,7.8,-12.8962561550789
2.9,3.6,2.2,7.9,-13.6063743682537
2.9,3.6,2.2,8,-14.3963370439827
2.9,3.6,2.2,8.1,-15.2844006335341
2.9,3.6,2.2,8.2,-16.2956602562153
2.9,3.6,2.2,8.3,-17.4659007971455
2.9,3.6,2.2,8.4,-18.8485430490383
2.9,3.6,2.2,8.5,-20.5281162496986
2.9,3.6,2.2,8.6,-22.6487148240588
2.9,3.6,2.2,8.7,-25.4789936156707
2.9,3.6,2.2,8.8,-29.5390475289571
2.9,3.6,2.2,8.9,-34.6644977360677
2.9,3.6,2.2,9,-32.2674643301225
2.9,3.6,2.2,9.1,-27.1139224653773
2.9,3.6,2.2,9.2,-23.4935525109645
2.9,3.6,2.2,9.3,-20.8262735586404
2.9,3.6,2.2,9.4,-18.7246361575147
2.9,3.6,2.2,9.5,-16.9894736141596
2.9,3.6,2.2,9.6,-15.5095667649221
2.9,3.6,2.2,9.7,-14.2174409134959
2.9,3.6,2.2,9.8,-13.069399586126
2.9,3.6,2.2,9.9,-12.0356832657879
2.9,3.6,2.2,10,-11.095214942669
2.9,3.6,2.2,10.1,-10.2326012630728
2.9,3.6,2.2,10.2,-9.43632392836741
2.9,3.6,2.2,10.3,-8.6975973373117
2.9,3.6,2.2,10.4,-8.00961799528171
2.9,3.6,2.2,10.5,-7.36705401588798
2.9,3.6,2.2,10.6,-6.76568698613534
2.9,3.6,2.2,10.7,-6.20215343448428
2.9,3.6,2.2,10.8,-5.67375310244329
2.9,3.6,2.2,10.9,-5.17830305999023
2.9,3.6,2.2,11,-4.71402397576423
2.9,3.6,2.2,11.1,-4.27944946168064
2.9,3.6,2.2,11.2,-3.87335241725489
2.9,3.6,2.2,11.3,-3.49468430610224
2.9,3.6,2.2,11.4,-3.1425246591146
2.9,3.6,2.2,11.5,-2.81603902647173
2.9,3.6,2.2,11.6,-2.51444422279898
2.9,3.6,2.2,11.7,-2.23698010846879
2.9,3.6,2.2,11.8,-1.98288738121711
2.9,3.6,2.2,11.9,-1.75139095809007
2.9,3.6,2.2,12,-1.54168854348754
2.9,3.6,2.2,12.1,-1.3529439362328
2.9,3.6,2.2,12.2,-1.18428455567096
2.9,3.6,2.2,12.3,-1.03480258857862
2.9,3.6,2.2,12.4,-0.903559094955303
2.9,3.6,2.2,12.5,-0.789590375227422
2.9,3.6,2.2,12.6,-0.691915901045328
2.9,3.6,2.2,12.7,-0.609547147400355
2.9,3.6,2.2,12.8,-0.541496730757364
2.9,3.6,2.2,12.9,-0.486787348286235
2.9,3.6,2.2,13,-0.444460117381517
2.9,3.6,2.2,13.1,-0.413582022767784
2.9,3.6,2.2,13.2,-0.393252282142086
2.9,3.6,2.2,13.3,-0.382607534096069
2.9,3.6,2.2,13.4,-0.38082582991314
2.9,3.6,2.2,13.5,-0.387129471891116
2.9,3.6,2.2,13.6,-0.400786785101872
2.9,3.6,2.2,13.7,-0.421112938313438
2.9,3.6,2.2,13.8,-0.447469945361718
2.9,3.6,2.2,13.9,-0.479265983157499
2.9,3.6,2.2,14,-0.51595415937265
2.9,3.6,2.2,14.1,-0.557030854098235
2.9,3.6,2.2,14.2,-0.602033747490433
2.9,3.6,2.2,14.3,-0.650539631306719
2.9,3.6,2.2,14.4,-0.702162087566273
2.9,3.6,2.2,14.5,-0.756549103270931
2.9,3.6,2.2,14.6,-0.813380676796647
2.9,3.6,2.2,14.7,-0.872366459577533
2.9,3.6,2.2,14.8,-0.93324346621893
2.9,3.6,2.2,14.9,-0.995773877230329
2.9,3.6,2.2,15,-1.0597429511016
2.9,3.65,2.2,5,-4.77255534600651
2.9,3.65,2.2,5.1,-4.96466013665973
2.9,3.65,2.2,5.2,-5.16242637053276
2.9,3.65,2.2,5.3,-5.36618186964087
2.9,3.65,2.2,5.4,-5.57628975811498
2.9,3.65,2.2,5.5,-5.79315254507167
2.9,3.65,2.2,5.6,-6.01721685730068
2.9,3.65,2.2,5.7,-6.24897894808484
2.9,3.65,2.2,5.8,-6.48899113785697
2.9,3.65,2.2,5.9,-6.73786937993071
2.9,3.65,2.2,6,-6.99630219283888
2.9,3.65,2.2,6.1,-7.26506126347219
2.9,3.65,2.2,6.2,-7.54501410721398
2.9,3.65,2.2,6.3,-7.83713927959522
2.9,3.65,2.2,6.4,-8.14254477854482
2.9,3.65,2.2,6.5,-8.46249047128728
2.9,3.65,2.2,6.6,-8.79841564602238
2.9,3.65,2.2,6.7,-9.15197315623898
2.9,3.65,2.2,6.8,-9.525072140686
2.9,3.65,2.2,6.9,-9.91993203458389
2.9,3.65,2.2,7,-10.3391516463933
2.9,3.65,2.2,7.1,-10.7857986320749
2.9,3.65,2.2,7.2,-11.2635270357074
2.9,3.65,2.2,7.3,-11.7767341483561
2.9,3.65,2.2,7.4,-12.3307735647479
2.9,3.65,2.2,7.5,-12.9322503981095
2.9,3.65,2.2,7.6,-13.5894397182198
2.9,3.65,2.2,7.7,-14.3128952825442
2.9,3.65,2.2,7.8,-15.1163621968803
2.9,3.65,2.2,7.9,-16.0181943894447
2.9,3.65,2.2,8,-17.043650061347
2.9,3.65,2.2,8.1,-18.2287999456823
2.9,3.65,2.2,8.2,-19.6275986693652
2.9,3.65,2.2,8.3,-21.3256639972245
2.9,3.65,2.2,8.4,-23.4696040904102
2.9,3.65,2.2,8.5,-26.3350128791505
2.9,3.65,2.2,8.6,-30.465858911691
2.9,3.65,2.2,8.7,-35.7224990555171
2.9,3.65,2.2,8.8,-33.1115994050961
2.9,3.65,2.2,8.9,-27.9081131148135
2.9,3.65,2.2,9,-24.2936942162672
2.9,3.65,2.2,9.1,-21.6367695486109
2.9,3.65,2.2,9.2,-19.5446580400103
2.9,3.65,2.2,9.3,-17.8175707364248
2.9,3.65,2.2,9.4,-16.3442516407068
2.9,3.65,2.2,9.5,-15.0572417892699
2.9,3.65,2.2,9.6,-13.9128343809456
2.9,3.65,2.2,9.7,-12.8812283440631
2.9,3.65,2.2,9.8,-11.9412803547371
2.9,3.65,2.2,9.9,-11.0775130612732
2.9,3.65,2.2,10,-10.2783125711163
2.9,3.65,2.2,10.1,-9.53479136238443
2.9,3.65,2.2,10.2,-8.84004252747847
2.9,3.65,2.2,10.3,-8.18863397466309
2.9,3.65,2.2,10.4,-7.57625503951132
2.9,3.65,2.2,10.5,-6.99946281879654
2.9,3.65,2.2,10.6,-6.45549540834996
2.9,3.65,2.2,10.7,-5.94213098549519
2.9,3.65,2.2,10.8,-5.4575788770354
2.9,3.65,2.2,10.9,-5.00039330417123
2.9,3.65,2.2,11,-4.56940345926702
2.9,3.65,2.2,11.1,-4.16365555635304
2.9,3.65,2.2,11.2,-3.78236386662557
2.9,3.65,2.2,11.3,-3.4248687168562
2.9,3.65,2.2,11.4,-3.09060012241858
2.9,3.65,2.2,11.5,-2.77904622632213
2.9,3.65,2.2,11.6,-2.48972606910116
2.9,3.65,2.2,11.7,-2.22216645141034
2.9,3.65,2.2,11.8,-1.9758827917133
2.9,3.65,2.2,11.9,-1.75036394123149
2.9,3.65,2.2,12,-1.5450609122376
2.9,3.65,2.2,12.1,-1.35937941969356
2.9,3.65,2.2,12.2,-1.1926760473487
2.9,3.65,2.2,12.3,-1.04425774555416
2.9,3.65,2.2,12.4,-0.913384266238944
2.9,3.65,2.2,12.5,-0.799273055295785
2.9,3.65,2.2,12.6,-0.701106064709879
2.9,3.65,2.2,12.7,-0.618037922034145
2.9,3.65,2.2,12.8,-0.549204904283777
2.9,3.65,2.2,12.9,-0.493734203708899
2.9,3.65,2.2,13,-0.450753037762473
2.9,3.65,2.2,13.1,-0.419397236704821
2.9,3.65,2.2,13.2,-0.398819031083975
2.9,3.65,2.2,13.3,-0.388193849970741
2.9,3.65,2.2,13.4,-0.386726023000129
2.9,3.65,2.2,13.5,-0.393653350578707
2.9,3.65,2.2,13.6,-0.408250564585227
2.9,3.65,2.2,13.7,-0.429831745752981
2.9,3.65,2.2,13.8,-0.457751794238949
2.9,3.65,2.2,13.9,-0.491407068130513
2.9,3.65,2.2,14,-0.530235312803466
2.9,3.65,2.2,14.1,-0.573715004295639
2.9,3.65,2.2,14.2,-0.621364224311977
2.9,3.65,2.2,14.3,-0.672739175023759
2.9,3.65,2.2,14.4,-0.727432430057687
2.9,3.65,2.2,14.5,-0.785071005254506
2.9,3.65,2.2,14.6,-0.845314319854498
2.9,3.65,2.2,14.7,-0.907852106401622
2.9,3.65,2.2,14.8,-0.97240231627483
2.9,3.65,2.2,14.9,-1.03870905759258
2.9,3.65,2.2,15,-1.10654059339581
2.9,3.7,2.2,5,-5.78516814201805
2.9,3.7,2.2,5.1,-6.00992106261726
2.9,3.7,2.2,5.2,-6.24122805292194
2.9,3.7,2.2,5.3,-6.47951846641794
2.9,3.7,2.2,5.4,-6.72526997326048
2.9,3.7,2.2,5.5,-6.97901462365699
2.9,3.7,2.2,5.6,-7.24134597248413
2.9,3.7,2.2,5.7,-7.51292749009949
2.9,3.7,2.2,5.8,-7.7945025420775
2.9,3.7,2.2,5.9,-8.08690629601454
2.9,3.7,2.2,6,-8.39108001290515
2.9,3.7,2.2,6.1,-8.70808831277865
2.9,3.7,2.2,6.2,-9.0391401820193
2.9,3.7,2.2,6.3,-9.38561473150415
2.9,3.7,2.2,6.4,-9.74909304747917
2.9,3.7,2.2,6.5,-10.1313979414289
2.9,3.7,2.2,6.6,-10.534644062542
2.9,3.7,2.2,6.7,-10.9613017818179
2.9,3.7,2.2,6.8,-11.4142796404404
2.9,3.7,2.2,6.9,-11.8970322188088
2.9,3.7,2.2,7,-12.4137034265345
2.9,3.7,2.2,7.1,-12.9693201166646
2.9,3.7,2.2,7.2,-13.5700587763567
2.9,3.7,2.2,7.3,-14.2236209867862
2.9,3.7,2.2,7.4,-14.9397754033509
2.9,3.7,2.2,7.5,-15.7311630655504
2.9,3.7,2.2,7.6,-16.6145351010103
2.9,3.7,2.2,7.7,-17.6127325235321
