"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.8,3.4,2.3,10.2,-14.3011269009628
2.8,3.4,2.3,10.3,-12.667950295886
2.8,3.4,2.3,10.4,-11.252464931511
2.8,3.4,2.3,10.5,-10.0045885488557
2.8,3.4,2.3,10.6,-8.89127023426458
2.8,3.4,2.3,10.7,-7.88987424903854
2.8,3.4,2.3,10.8,-6.98444989772921
2.8,3.4,2.3,10.9,-6.16349152618131
2.8,3.4,2.3,11,-5.41851509108383
2.8,3.4,2.3,11.1,-4.7431067375348
2.8,3.4,2.3,11.2,-4.13225896850686
2.8,3.4,2.3,11.3,-3.58189258527978
2.8,3.4,2.3,11.4,-3.0885070552564
2.8,3.4,2.3,11.5,-2.64892636247374
2.8,3.4,2.3,11.6,-2.26012050114464
2.8,3.4,2.3,11.7,-1.91908924599775
2.8,3.4,2.3,11.8,-1.62279746012299
2.8,3.4,2.3,11.9,-1.36815184627031
2.8,3.4,2.3,12,-1.15200901288045
2.8,3.4,2.3,12.1,-0.971204852789163
2.8,3.4,2.3,12.2,-0.822595939137933
2.8,3.4,2.3,12.3,-0.703104991468082
2.8,3.4,2.3,12.4,-0.609764273648781
2.8,3.4,2.3,12.5,-0.539752763373365
2.8,3.4,2.3,12.6,-0.490424797291355
2.8,3.4,2.3,12.7,-0.459329444027485
2.8,3.4,2.3,12.8,-0.44422099220889
2.8,3.4,2.3,12.9,-0.443061658013312
2.8,3.4,2.3,13,-0.454017974943783
2.8,3.4,2.3,13.1,-0.475452415249456
2.8,3.4,2.3,13.2,-0.505911698847894
2.8,3.4,2.3,13.3,-0.544113050600536
2.8,3.4,2.3,13.4,-0.588929430086425
2.8,3.4,2.3,13.5,-0.639374519810726
2.8,3.4,2.3,13.6,-0.694588041707538
2.8,3.4,2.3,13.7,-0.753821789124211
2.8,3.4,2.3,13.8,-0.81642661519922
2.8,3.4,2.3,13.9,-0.881840506721642
2.8,3.4,2.3,14,-0.949577790744005
2.8,3.4,2.3,14.1,-1.01921946406741
2.8,3.4,2.3,14.2,-1.09040459795424
2.8,3.4,2.3,14.3,-1.1628227473317
2.8,3.4,2.3,14.4,-1.23620728138179
2.8,3.4,2.3,14.5,-1.31032954760521
2.8,3.4,2.3,14.6,-1.384993781762
2.8,3.4,2.3,14.7,-1.46003267970147
2.8,3.4,2.3,14.8,-1.53530355267348
2.8,3.4,2.3,14.9,-1.61068499431764
2.8,3.4,2.3,15,-1.68607399452066
2.8,3.45,2.3,5,-3.00476927302525
2.8,3.45,2.3,5.1,-3.12607228723538
2.8,3.45,2.3,5.2,-3.25063611985119
2.8,3.45,2.3,5.3,-3.37860617903537
2.8,3.45,2.3,5.4,-3.51014258337155
2.8,3.45,2.3,5.5,-3.64542160809312
2.8,3.45,2.3,5.6,-3.78463731886582
2.8,3.45,2.3,5.7,-3.92800342274478
2.8,3.45,2.3,5.8,-4.07575537135186
2.8,3.45,2.3,5.9,-4.22815275792414
2.8,3.45,2.3,6,-4.38548205796438
2.8,3.45,2.3,6.1,-4.54805977315796
2.8,3.45,2.3,6.2,-4.71623605049987
2.8,3.45,2.3,6.3,-4.8903988638391
2.8,3.45,2.3,6.4,-5.07097886413662
2.8,3.45,2.3,6.5,-5.25845502875981
2.8,3.45,2.3,6.6,-5.4533612705827
2.8,3.45,2.3,6.7,-5.65629420652561
2.8,3.45,2.3,6.8,-5.86792233516011
2.8,3.45,2.3,6.9,-6.08899693784599
2.8,3.45,2.3,7,-6.32036510270882
2.8,3.45,2.3,7.1,-6.56298538283478
2.8,3.45,2.3,7.2,-6.81794674959836
2.8,3.45,2.3,7.3,-7.08649170376041
2.8,3.45,2.3,7.4,-7.37004468231371
2.8,3.45,2.3,7.5,-7.67024727967344
2.8,3.45,2.3,7.6,-7.98900233527469
2.8,3.45,2.3,7.7,-8.32852969860915
2.8,3.45,2.3,7.8,-8.69143758034305
2.8,3.45,2.3,7.9,-9.08081501420899
2.8,3.45,2.3,8,-9.50035338111654
2.8,3.45,2.3,8.1,-9.95450867137963
2.8,3.45,2.3,8.2,-10.4487220171562
2.8,3.45,2.3,8.3,-10.989725487746
2.8,3.45,2.3,8.4,-11.5859758953617
2.8,3.45,2.3,8.5,-12.2482865137762
2.8,3.45,2.3,8.6,-12.9907752828259
2.8,3.45,2.3,8.7,-13.8323393038909
2.8,3.45,2.3,8.8,-14.7990454948717
2.8,3.45,2.3,8.9,-15.928204392201
2.8,3.45,2.3,9,-17.2757389409856
2.8,3.45,2.3,9.1,-18.9304935388519
2.8,3.45,2.3,9.2,-21.0442934884709
2.8,3.45,2.3,9.3,-23.8982207001083
2.8,3.45,2.3,9.4,-27.994412081124
2.8,3.45,2.3,9.5,-32.4333192516503
2.8,3.45,2.3,9.6,-29.1362520284782
2.8,3.45,2.3,9.7,-24.2662604485494
2.8,3.45,2.3,9.8,-20.7719915906391
2.8,3.45,2.3,9.9,-18.1406327952456
2.8,3.45,2.3,10,-16.0353040936766
2.8,3.45,2.3,10.1,-14.2776355511794
2.8,3.45,2.3,10.2,-12.7662658908382
2.8,3.45,2.3,10.3,-11.4392187440829
2.8,3.45,2.3,10.4,-10.2563639467075
2.8,3.45,2.3,10.5,-9.19057934415001
2.8,3.45,2.3,10.6,-8.22294823223654
2.8,3.45,2.3,10.7,-7.33997199637128
2.8,3.45,2.3,10.8,-6.53185555020536
2.8,3.45,2.3,10.9,-5.79139516105613
2.8,3.45,2.3,11,-5.11322015899522
2.8,3.45,2.3,11.1,-4.49325143401916
2.8,3.45,2.3,11.2,-3.92829898148241
2.8,3.45,2.3,11.3,-3.41575403395789
2.8,3.45,2.3,11.4,-2.95335063380276
2.8,3.45,2.3,11.5,-2.53898274231817
2.8,3.45,2.3,11.6,-2.17056916076425
2.8,3.45,2.3,11.7,-1.84596136302579
2.8,3.45,2.3,11.8,-1.56288996480619
2.8,3.45,2.3,11.9,-1.3189449120334
2.8,3.45,2.3,12,-1.11158336072768
2.8,3.45,2.3,12.1,-0.938158276156348
2.8,3.45,2.3,12.2,-0.795960407763018
2.8,3.45,2.3,12.3,-0.682266648586668
2.8,3.45,2.3,12.4,-0.594388787493671
2.8,3.45,2.3,12.5,-0.529718085833485
2.8,3.45,2.3,12.6,-0.485762682565285
2.8,3.45,2.3,12.7,-0.460176309714754
2.8,3.45,2.3,12.8,-0.450778017659642
2.8,3.45,2.3,12.9,-0.455563491397312
2.8,3.45,2.3,13,-0.472709084209197
2.8,3.45,2.3,13.1,-0.500569952761478
2.8,3.45,2.3,13.2,-0.537673718985002
2.8,3.45,2.3,13.3,-0.582710982527134
2.8,3.45,2.3,13.4,-0.634523826500955
2.8,3.45,2.3,13.5,-0.692093246686817
2.8,3.45,2.3,13.6,-0.754526222662383
2.8,3.45,2.3,13.7,-0.821042957671863
2.8,3.45,2.3,13.8,-0.890964651541345
2.8,3.45,2.3,13.9,-0.963702040030639
2.8,3.45,2.3,14,-1.03874483304227
2.8,3.45,2.3,14.1,-1.11565210935644
2.8,3.45,2.3,14.2,-1.19404367251643
2.8,3.45,2.3,14.3,-1.27359233666054
2.8,3.45,2.3,14.4,-1.35401708843768
2.8,3.45,2.3,14.5,-1.43507705822821
2.8,3.45,2.3,14.6,-1.51656622795623
2.8,3.45,2.3,14.7,-1.59830880166078
2.8,3.45,2.3,14.8,-1.68015516705892
2.8,3.45,2.3,14.9,-1.76197838038114
2.8,3.45,2.3,15,-1.84367111191688
2.8,3.5,2.3,5,-3.14474114671232
2.8,3.5,2.3,5.1,-3.27152628012095
2.8,3.5,2.3,5.2,-3.40172672490468
2.8,3.5,2.3,5.3,-3.53549697748393
2.8,3.5,2.3,5.4,-3.67300705126668
2.8,3.5,2.3,5.5,-3.81444398448362
2.8,3.5,2.3,5.6,-3.96001354762683
2.8,3.5,2.3,5.7,-4.10994218348559
2.8,3.5,2.3,5.8,-4.26447921894425
2.8,3.5,2.3,5.9,-4.42389939513054
2.8,3.5,2.3,6,-4.58850577146045
2.8,3.5,2.3,6.1,-4.75863306997701
2.8,3.5,2.3,6.2,-4.93465153962044
2.8,3.5,2.3,6.3,-5.11697143636428
2.8,3.5,2.3,6.4,-5.30604823543673
2.8,3.5,2.3,6.5,-5.50238871739999
2.8,3.5,2.3,6.6,-5.7065581024478
2.8,3.5,2.3,6.7,-5.91918844931177
2.8,3.5,2.3,6.8,-6.14098858992035
2.8,3.5,2.3,6.9,-6.37275594289144
2.8,3.5,2.3,7,-6.61539064416699
2.8,3.5,2.3,7.1,-6.86991256008465
2.8,3.5,2.3,7.2,-7.13748191886118
2.8,3.5,2.3,7.3,-7.41942452797926
2.8,3.5,2.3,7.4,-7.71726286241993
2.8,3.5,2.3,7.5,-8.0327547494677
2.8,3.5,2.3,7.6,-8.36794199665689
2.8,3.5,2.3,7.7,-8.72521219786915
2.8,3.5,2.3,7.8,-9.10737824630713
2.8,3.5,2.3,7.9,-9.51778200307428
2.8,3.5,2.3,8,-9.96043147944372
2.8,3.5,2.3,8.1,-10.4401854014782
2.8,3.5,2.3,8.2,-10.9630061986005
2.8,3.5,2.3,8.3,-11.5363141929185
2.8,3.5,2.3,8.4,-12.1694955889994
2.8,3.5,2.3,8.5,-12.8746515840992
2.8,3.5,2.3,8.6,-13.6677393004637
2.8,3.5,2.3,8.7,-14.5703765683635
2.8,3.5,2.3,8.8,-15.6128278777784
2.8,3.5,2.3,8.9,-16.8392167419287
2.8,3.5,2.3,9,-18.3172277952298
2.8,3.5,2.3,9.1,-20.1575696513123
2.8,3.5,2.3,9.2,-22.5560132148004
2.8,3.5,2.3,9.3,-25.8814566159266
2.8,3.5,2.3,9.4,-30.5868129108406
2.8,3.5,2.3,9.5,-32.3487136553771
2.8,3.5,2.3,9.6,-27.266919391653
2.8,3.5,2.3,9.7,-23.06356148781
2.8,3.5,2.3,9.8,-20.0143149605064
2.8,3.5,2.3,9.9,-17.6526918573663
2.8,3.5,2.3,10,-15.7252523197603
2.8,3.5,2.3,10.1,-14.0938737355361
2.8,3.5,2.3,10.2,-12.6772133966698
2.8,3.5,2.3,10.3,-11.4240488384793
2.8,3.5,2.3,10.4,-10.3004184829677
2.8,3.5,2.3,10.5,-9.28291620919599
2.8,3.5,2.3,10.6,-8.35494096300238
2.8,3.5,2.3,10.7,-7.50446837700522
2.8,3.5,2.3,10.8,-6.72265442123043
2.8,3.5,2.3,10.9,-6.00291693617079
2.8,3.5,2.3,11,-5.3403032708554
2.8,3.5,2.3,11.1,-4.73103570858467
2.8,3.5,2.3,11.2,-4.17217171730069
2.8,3.5,2.3,11.3,-3.66134195984085
2.8,3.5,2.3,11.4,-3.19654437399132
2.8,3.5,2.3,11.5,-2.77598192225166
2.8,3.5,2.3,11.6,-2.39793710379772
2.8,3.5,2.3,11.7,-2.06067927166337
2.8,3.5,2.3,11.8,-1.7624019917095
2.8,3.5,2.3,11.9,-1.50118770869828
2.8,3.5,2.3,12,-1.27499636237925
2.8,3.5,2.3,12.1,-1.0816737751969
2.8,3.5,2.3,12.2,-0.91897497300746
2.8,3.5,2.3,12.3,-0.784597330682086
2.8,3.5,2.3,12.4,-0.676218638632723
2.8,3.5,2.3,12.5,-0.591535816785538
2.8,3.5,2.3,12.6,-0.528300924743588
2.8,3.5,2.3,12.7,-0.484352162352341
2.8,3.5,2.3,12.8,-0.45763856807253
2.8,3.5,2.3,12.9,-0.44623799041107
2.8,3.5,2.3,13,-0.448368569656212
2.8,3.5,2.3,13.1,-0.462394410217307
2.8,3.5,2.3,13.2,-0.486826368878692
2.8,3.5,2.3,13.3,-0.520318970833841
2.8,3.5,2.3,13.4,-0.561664438804453
2.8,3.5,2.3,13.5,-0.609784723117236
2.8,3.5,2.3,13.6,-0.663722286807026
2.8,3.5,2.3,13.7,-0.722630254898015
2.8,3.5,2.3,13.8,-0.785762397602337
2.8,3.5,2.3,13.9,-0.852463292798945
2.8,3.5,2.3,14,-0.922158908134938
2.8,3.5,2.3,14.1,-0.99434775825223
2.8,3.5,2.3,14.2,-1.06859272670396
2.8,3.5,2.3,14.3,-1.14451359272947
2.8,3.5,2.3,14.4,-1.22178026744113
2.8,3.5,2.3,14.5,-1.30010671941374
2.8,3.5,2.3,14.6,-1.37924555367893
2.8,3.5,2.3,14.7,-1.45898319859702
2.8,3.5,2.3,14.8,-1.53913565027044
2.8,3.5,2.3,14.9,-1.61954472270092
2.8,3.5,2.3,15,-1.70007475270983
2.8,3.55,2.3,5,-3.50368142980941
2.8,3.55,2.3,5.1,-3.64310756123594
2.8,3.55,2.3,5.2,-3.7862308604626
2.8,3.55,2.3,5.3,-3.93322538181493
2.8,3.55,2.3,5.4,-4.08428312097754
2.8,3.55,2.3,5.5,-4.23961580968547
2.8,3.55,2.3,5.6,-4.39945695178821
2.8,3.55,2.3,5.7,-4.56406414024728
2.8,3.55,2.3,5.8,-4.73372170224928
2.8,3.55,2.3,5.9,-4.90874372897197
2.8,3.55,2.3,6,-5.08947755808858
2.8,3.55,2.3,6.1,-5.27630779142821
2.8,3.55,2.3,6.2,-5.46966094810844
2.8,3.55,2.3,6.3,-5.67001087594816
2.8,3.55,2.3,6.4,-5.87788507242636
2.8,3.55,2.3,6.5,-6.09387210271502
2.8,3.55,2.3,6.6,-6.31863034887897
2.8,3.55,2.3,6.7,-6.55289838461446
2.8,3.55,2.3,6.8,-6.79750734861278
2.8,3.55,2.3,6.9,-7.05339579338131
2.8,3.55,2.3,7,-7.32162762446045
2.8,3.55,2.3,7.1,-7.60341393079591
2.8,3.55,2.3,7.2,-7.9001397599451
2.8,3.55,2.3,7.3,-8.21339724034797
2.8,3.55,2.3,7.4,-8.54502693975525
2.8,3.55,2.3,7.5,-8.89717003899104
2.8,3.55,2.3,7.6,-9.27233489410229
2.8,3.55,2.3,7.7,-9.67348301658645
2.8,3.55,2.3,7.8,-10.1041416776678
2.8,3.55,2.3,7.9,-10.568553663759
2.8,3.55,2.3,8,-11.0718798993337
2.8,3.55,2.3,8.1,-11.6204789768199
2.8,3.55,2.3,8.2,-12.2223013835058
2.8,3.55,2.3,8.3,-12.8874597005733
2.8,3.55,2.3,8.4,-13.6290777091942
2.8,3.55,2.3,8.5,-14.4645985114814
2.8,3.55,2.3,8.6,-15.4178820458645
2.8,3.55,2.3,8.7,-16.5227323247943
2.8,3.55,2.3,8.8,-17.8291775945219
2.8,3.55,2.3,8.9,-19.4154444529107
2.8,3.55,2.3,9,-21.4126629435657
2.8,3.55,2.3,9.1,-24.0594957415141
2.8,3.55,2.3,9.2,-27.8068787538817
2.8,3.55,2.3,9.3,-32.75794680775
2.8,3.55,2.3,9.4,-31.7137903816552
2.8,3.55,2.3,9.5,-26.5186043759962
2.8,3.55,2.3,9.6,-22.7184818853187
2.8,3.55,2.3,9.7,-19.9172885131938
2.8,3.55,2.3,9.8,-17.7116878519859
2.8,3.55,2.3,9.9,-15.8901152143533
2.8,3.55,2.3,10,-14.3349152453706
2.8,3.55,2.3,10.1,-12.975292784889
2.8,3.55,2.3,10.2,-11.7658466856655
2.8,3.55,2.3,10.3,-10.6760098665015
2.8,3.55,2.3,10.4,-9.68443512353304
2.8,3.55,2.3,10.5,-8.77580349910231
2.8,3.55,2.3,10.6,-7.93890351370519
2.8,3.55,2.3,10.7,-7.16541646476546
2.8,3.55,2.3,10.8,-6.44911293135433
2.8,3.55,2.3,10.9,-5.78529817350124
2.8,3.55,2.3,11,-5.17041312859471
2.8,3.55,2.3,11.1,-4.60173561633589
2.8,3.55,2.3,11.2,-4.07714825493495
2.8,3.55,2.3,11.3,-3.59495282400351
2.8,3.55,2.3,11.4,-3.15371910133513
2.8,3.55,2.3,11.5,-2.75216147177998
2.8,3.55,2.3,11.6,-2.38903986793
2.8,3.55,2.3,11.7,-2.06308341457629
2.8,3.55,2.3,11.8,-1.77293587101125
2.8,3.55,2.3,11.9,-1.51712189007276
2.8,3.55,2.3,12,-1.29403252690202
2.8,3.55,2.3,12.1,-1.10192762127604
2.8,3.55,2.3,12.2,-0.938951908310161
2.8,3.55,2.3,12.3,-0.803161185702076
2.8,3.55,2.3,12.4,-0.692554695077249
2.8,3.55,2.3,12.5,-0.605110078034436
2.8,3.55,2.3,12.6,-0.538817781565193
2.8,3.55,2.3,12.7,-0.491712500999553
2.8,3.55,2.3,12.8,-0.461900036200319
2.8,3.55,2.3,12.9,-0.447578688491803
2.8,3.55,2.3,13,-0.447054964432346
2.8,3.55,2.3,13.1,-0.458753837954481
2.8,3.55,2.3,13.2,-0.481224147165281
2.8,3.55,2.3,13.3,-0.513139881920721
2.8,3.55,2.3,13.4,-0.553298181593271
2.8,3.55,2.3,13.5,-0.600614841673654
2.8,3.55,2.3,13.6,-0.654118053404766
2.8,3.55,2.3,13.7,-0.712940997698335
2.8,3.55,2.3,13.8,-0.77631380189113
2.8,3.55,2.3,13.9,-0.843555258119623
2.8,3.55,2.3,14,-0.914064602777761
2.8,3.55,2.3,14.1,-0.987313571373521
2.8,3.55,2.3,14.2,-1.06283887314585
2.8,3.55,2.3,14.3,-1.14023517441181
2.8,3.55,2.3,14.4,-1.21914863722409
2.8,3.55,2.3,14.5,-1.2992710285807
2.8,3.55,2.3,14.6,-1.38033439312585
2.8,3.55,2.3,14.7,-1.46210626713443
2.8,3.55,2.3,14.8,-1.54438540193444
2.8,3.55,2.3,14.9,-1.62699795940965
2.8,3.55,2.3,15,-1.70979413971741
2.8,3.6,2.3,5,-3.95733187683726
2.8,3.6,2.3,5.1,-4.11229266068593
2.8,3.6,2.3,5.2,-4.27129954932462
2.8,3.6,2.3,5.3,-4.43455510289251
2.8,3.6,2.3,5.4,-4.6022831644171
2.8,3.6,2.3,5.5,-4.77473101249518
2.8,3.6,2.3,5.6,-4.95217181722855
2.8,3.6,2.3,5.7,-5.13490745072545
2.8,3.6,2.3,5.8,-5.32327171353745
2.8,3.6,2.3,5.9,-5.51763405077121
2.8,3.6,2.3,6,-5.71840384689288
2.8,3.6,2.3,6.1,-5.92603540722213
2.8,3.6,2.3,6.2,-6.14103375785092
2.8,3.6,2.3,6.3,-6.36396142570376
2.8,3.6,2.3,6.4,-6.59544639884985
2.8,3.6,2.3,6.5,-6.83619151736547
2.8,3.6,2.3,6.6,-7.08698561256498
2.8,3.6,2.3,6.7,-7.34871680665966
2.8,3.6,2.3,6.8,-7.62238852160685
2.8,3.6,2.3,6.9,-7.90913894962327
2.8,3.6,2.3,7,-8.2102650401961
2.8,3.6,2.3,7.1,-8.52725248253986
2.8,3.6,2.3,7.2,-8.86181368259045
2.8,3.6,2.3,7.3,-9.21593623136275
2.8,3.6,2.3,7.4,-9.59194469366336
2.8,3.6,2.3,7.5,-9.99257888773328
2.8,3.6,2.3,7.6,-10.4210930913093
2.8,3.6,2.3,7.7,-10.8813840925256
2.8,3.6,2.3,7.8,-11.3781620544834
2.8,3.6,2.3,7.9,-11.91718600905
2.8,3.6,2.3,8,-12.5055959754127
2.8,3.6,2.3,8.1,-13.1523902915091
2.8,3.6,2.3,8.2,-13.8691274192512
2.8,3.6,2.3,8.3,-14.6709889388271
2.8,3.6,2.3,8.4,-15.5784501241471
2.8,3.6,2.3,8.5,-16.6200240737746
2.8,3.6,2.3,8.6,-17.8370138316248
2.8,3.6,2.3,8.7,-19.2922810151042
2.8,3.6,2.3,8.8,-21.0876939353182
2.8,3.6,2.3,8.9,-23.4018034364519
2.8,3.6,2.3,9,-26.5735811365179
2.8,3.6,2.3,9.1,-31.1527501303965
2.8,3.6,2.3,9.2,-34.425155761442
2.8,3.6,2.3,9.3,-29.6368457742624
2.8,3.6,2.3,9.4,-25.1446523785054
2.8,3.6,2.3,9.5,-21.9396692621602
2.8,3.6,2.3,9.6,-19.493818470285
2.8,3.6,2.3,9.7,-17.5169433057427
2.8,3.6,2.3,9.8,-15.8541017116284
2.8,3.6,2.3,9.9,-14.4154291068524
2.8,3.6,2.3,10,-13.1448575362781
2.8,3.6,2.3,10.1,-12.0053634272357
2.8,3.6,2.3,10.2,-10.9714173645986
2.8,3.6,2.3,10.3,-10.0248285249996
2.8,3.6,2.3,10.4,-9.1523135746221
2.8,3.6,2.3,10.5,-8.34399931639505
2.8,3.6,2.3,10.6,-7.5924584423362
2.8,3.6,2.3,10.7,-6.89206315822591
2.8,3.6,2.3,10.8,-6.23853512411761
2.8,3.6,2.3,10.9,-5.62862010463388
2.8,3.6,2.3,11,-5.05984369624102
2.8,3.6,2.3,11.1,-4.5303209112277
2.8,3.6,2.3,11.2,-4.03860247871925
2.8,3.6,2.3,11.3,-3.58354719296197
2.8,3.6,2.3,11.4,-3.16421394531197
2.8,3.6,2.3,11.5,-2.77976999084761
2.8,3.6,2.3,11.6,-2.42941393069326
2.8,3.6,2.3,11.7,-2.11231305390182
2.8,3.6,2.3,11.8,-1.82755521001838
2.8,3.6,2.3,11.9,-1.57411538736985
2.8,3.6,2.3,12,-1.35083678036625
2.8,3.6,2.3,12.1,-1.15642549455746
2.8,3.6,2.3,12.2,-0.989457327769863
2.8,3.6,2.3,12.3,-0.848394436237065
2.8,3.6,2.3,12.4,-0.731609266773341
2.8,3.6,2.3,12.5,-0.637412975315748
2.8,3.6,2.3,12.6,-0.564085664379929
2.8,3.6,2.3,12.7,-0.509906112416885
2.8,3.6,2.3,12.8,-0.473179160418868
2.8,3.6,2.3,12.9,-0.452259479304062
2.8,3.6,2.3,13,-0.445570988238914
2.8,3.6,2.3,13.1,-0.45162167208243
2.8,3.6,2.3,13.2,-0.469013922863141
2.8,3.6,2.3,13.3,-0.496450795298936
2.8,3.6,2.3,13.4,-0.532738726381796
2.8,3.6,2.3,13.5,-0.576787340829646
2.8,3.6,2.3,13.6,-0.627606968994392
2.8,3.6,2.3,13.7,-0.684304462855124
2.8,3.6,2.3,13.8,-0.746077827564216
2.8,3.6,2.3,13.9,-0.812210105284214
2.8,3.6,2.3,14,-0.882062865272339
2.8,3.6,2.3,14.1,-0.955069576188727
2.8,3.6,2.3,14.2,-1.03072906731963
2.8,3.6,2.3,14.3,-1.1085992265392
2.8,3.6,2.3,14.4,-1.18829103462927
2.8,3.6,2.3,14.5,-1.26946299736997
2.8,3.6,2.3,14.6,-1.35181600745681
2.8,3.6,2.3,14.7,-1.43508864644391
2.8,3.6,2.3,14.8,-1.51905292121034
2.8,3.6,2.3,14.9,-1.60351041863927
2.8,3.6,2.3,15,-1.68828885519971
2.8,3.65,2.3,5,-4.53330006915138
2.8,3.65,2.3,5.1,-4.70678095509181
2.8,3.65,2.3,5.2,-4.88469618611128
2.8,3.65,2.3,5.3,-5.06728535390094
2.8,3.65,2.3,5.4,-5.25481381046195
2.8,3.65,2.3,5.5,-5.44757536419135
2.8,3.65,2.3,5.6,-5.6458953779616
2.8,3.65,2.3,5.7,-5.85013434086705
2.8,3.65,2.3,5.8,-6.06069200047907
2.8,3.65,2.3,5.9,-6.27801216144866
2.8,3.65,2.3,6,-6.50258828023983
2.8,3.65,2.3,6.1,-6.73497001615726
2.8,3.65,2.3,6.2,-6.9757709376589
2.8,3.65,2.3,6.3,-7.22567763294569
2.8,3.65,2.3,6.4,-7.48546053874811
2.8,3.65,2.3,6.5,-7.75598688628037
2.8,3.65,2.3,6.6,-8.03823627580305
2.8,3.65,2.3,6.7,-8.33331954147769
2.8,3.65,2.3,6.8,-8.64250177109829
2.8,3.65,2.3,6.9,-8.96723062254463
2.8,3.65,2.3,7,-9.30917146251955
2.8,3.65,2.3,7.1,-9.6702513915622
2.8,3.65,2.3,7.2,-10.0527149862803
2.8,3.65,2.3,7.3,-10.4591957002679
2.8,3.65,2.3,7.4,-10.8928085023605
2.8,3.65,2.3,7.5,-11.3572717927703
2.8,3.65,2.3,7.6,-11.8570704216849
2.8,3.65,2.3,7.7,-12.397677594693
2.8,3.65,2.3,7.8,-12.9858630953814
2.8,3.65,2.3,7.9,-13.6301313542607
2.8,3.65,2.3,8,-14.3413607126321
2.8,3.65,2.3,8.1,-15.1337652502063
2.8,3.65,2.3,8.2,-16.026394682755
2.8,3.65,2.3,8.3,-17.0455746065716
2.8,3.65,2.3,8.4,-18.2290833354993
2.8,3.65,2.3,8.5,-19.6337533914007
2.8,3.65,2.3,8.6,-21.350368100512
2.8,3.65,2.3,8.7,-23.5354445254084
2.8,3.65,2.3,8.8,-26.4836609948266
2.8,3.65,2.3,8.9,-30.7452144645553
2.8,3.65,2.3,9,-35.4134821154739
2.8,3.65,2.3,9.1,-31.7960759997617
2.8,3.65,2.3,9.2,-26.8831922320381
2.8,3.65,2.3,9.3,-23.4234714712672
2.8,3.65,2.3,9.4,-20.8341670637708
2.8,3.65,2.3,9.5,-18.7688876409718
2.8,3.65,2.3,9.6,-17.0471321802397
2.8,3.65,2.3,9.7,-15.5665672399357
2.8,3.65,2.3,9.8,-14.2643977261554
2.8,3.65,2.3,9.9,-13.0996313793462
2.8,3.65,2.3,10,-12.0442089661074
2.8,3.65,2.3,10.1,-11.078213395032
2.8,3.65,2.3,10.2,-10.1871106153016
2.8,3.65,2.3,10.3,-9.36007380027221
2.8,3.65,2.3,10.4,-8.58891879122084
