"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.8,3.4,2.45,13,-0.901003705724261
2.8,3.4,2.45,13.1,-0.980109102939542
2.8,3.4,2.45,13.2,-1.0618283516965
2.8,3.4,2.45,13.3,-1.1455195668142
2.8,3.4,2.45,13.4,-1.23065167594988
2.8,3.4,2.45,13.5,-1.31678636910667
2.8,3.4,2.45,13.6,-1.40356285205368
2.8,3.4,2.45,13.7,-1.49068502267459
2.8,3.4,2.45,13.8,-1.57791071881859
2.8,3.4,2.45,13.9,-1.66504272317746
2.8,3.4,2.45,14,-1.75192124966112
2.8,3.4,2.45,14.1,-1.83841767351105
2.8,3.4,2.45,14.2,-1.92442930224757
2.8,3.4,2.45,14.3,-2.00987501571162
2.8,3.4,2.45,14.4,-2.09469163072103
2.8,3.4,2.45,14.5,-2.17883086933399
2.8,3.4,2.45,14.6,-2.26225682970317
2.8,3.4,2.45,14.7,-2.34494387538399
2.8,3.4,2.45,14.8,-2.42687487313159
2.8,3.4,2.45,14.9,-2.5080397210656
2.8,3.4,2.45,15,-2.58843411895187
2.8,3.45,2.45,5,-2.87348674143642
2.8,3.45,2.45,5.1,-2.98835683425819
2.8,3.45,2.45,5.2,-3.10627180023259
2.8,3.45,2.45,5.3,-3.22737282845066
2.8,3.45,2.45,5.4,-3.35181608086824
2.8,3.45,2.45,5.5,-3.47977423729705
2.8,3.45,2.45,5.6,-3.6114382483827
2.8,3.45,2.45,5.7,-3.74701933038265
2.8,3.45,2.45,5.8,-3.88675124197542
2.8,3.45,2.45,5.9,-4.03089289118158
2.8,3.45,2.45,6,-4.17973133012299
2.8,3.45,2.45,6.1,-4.33358520726373
2.8,3.45,2.45,6.2,-4.4928087615772
2.8,3.45,2.45,6.3,-4.65779646158051
2.8,3.45,2.45,6.4,-4.82898841543214
2.8,3.45,2.45,6.5,-5.00687670772512
2.8,3.45,2.45,6.6,-5.1920128561316
2.8,3.45,2.45,6.7,-5.38501662925293
2.8,3.45,2.45,6.8,-5.58658652943732
2.8,3.45,2.45,6.9,-5.79751232584082
2.8,3.45,2.45,7,-6.01869013046029
2.8,3.45,2.45,7.1,-6.25114065293445
2.8,3.45,2.45,7.2,-6.49603146244252
2.8,3.45,2.45,7.3,-6.7547043471435
2.8,3.45,2.45,7.4,-7.0287092229245
2.8,3.45,2.45,7.5,-7.319846548113
2.8,3.45,2.45,7.6,-7.63022091677562
2.8,3.45,2.45,7.7,-7.96230953499848
2.8,3.45,2.45,7.8,-8.31905079787712
2.8,3.45,2.45,7.9,-8.70396044807674
2.8,3.45,2.45,8,-9.1212862545695
2.8,3.45,2.45,8.1,-9.57621756028132
2.8,3.45,2.45,8.2,-10.075174739974
2.8,3.45,2.45,8.3,-10.6262179985678
2.8,3.45,2.45,8.4,-11.239639572632
2.8,3.45,2.45,8.5,-11.9288472087951
2.8,3.45,2.45,8.6,-12.7117281929282
2.8,3.45,2.45,8.7,-13.6128422240546
2.8,3.45,2.45,8.8,-14.6671205186707
2.8,3.45,2.45,8.9,-15.9264756722652
2.8,3.45,2.45,9,-17.4724507207641
2.8,3.45,2.45,9.1,-19.4423657893835
2.8,3.45,2.45,9.2,-22.0865799968788
2.8,3.45,2.45,9.3,-25.8654255771624
2.8,3.45,2.45,9.4,-30.572371967426
2.8,3.45,2.45,9.5,-28.6273401140869
2.8,3.45,2.45,9.6,-23.5175409030717
2.8,3.45,2.45,9.7,-19.7793678026901
2.8,3.45,2.45,9.8,-16.9814743892869
2.8,3.45,2.45,9.9,-14.7529333353696
2.8,3.45,2.45,10,-12.8978047649036
2.8,3.45,2.45,10.1,-11.3066869674096
2.8,3.45,2.45,10.2,-9.91406532979081
2.8,3.45,2.45,10.3,-8.67854664767148
2.8,3.45,2.45,10.4,-7.57298176924765
2.8,3.45,2.45,10.5,-6.57911145116848
2.8,3.45,2.45,10.6,-5.68443162665462
2.8,3.45,2.45,10.7,-4.88021792848577
2.8,3.45,2.45,10.8,-4.1601924947761
2.8,3.45,2.45,10.9,-3.5195727760466
2.8,3.45,2.45,11,-2.95437189797062
2.8,3.45,2.45,11.1,-2.46088786742116
2.8,3.45,2.45,11.2,-2.03535227827251
2.8,3.45,2.45,11.3,-1.67372157169208
2.8,3.45,2.45,11.4,-1.37159372893729
2.8,3.45,2.45,11.5,-1.12422732383714
2.8,3.45,2.45,11.6,-0.926633770077346
2.8,3.45,2.45,11.7,-0.773711098772508
2.8,3.45,2.45,11.8,-0.660389978388173
2.8,3.45,2.45,11.9,-0.581769056362173
2.8,3.45,2.45,12,-0.533224988159088
2.8,3.45,2.45,12.1,-0.510490584918529
2.8,3.45,2.45,12.2,-0.509700892911557
2.8,3.45,2.45,12.3,-0.527411144397946
2.8,3.45,2.45,12.4,-0.560592527439812
2.8,3.45,2.45,12.5,-0.606612129284827
2.8,3.45,2.45,12.6,-0.663202820086901
2.8,3.45,2.45,12.7,-0.728427778488513
2.8,3.45,2.45,12.8,-0.800643180088161
2.8,3.45,2.45,12.9,-0.878461485102163
2.8,3.45,2.45,13,-0.96071686844336
2.8,3.45,2.45,13.1,-1.04643365584568
2.8,3.45,2.45,13.2,-1.13479814538189
2.8,3.45,2.45,13.3,-1.22513386977523
2.8,3.45,2.45,13.4,-1.31688015324779
2.8,3.45,2.45,13.5,-1.40957370306095
2.8,3.45,2.45,13.6,-1.50283292258771
2.8,3.45,2.45,13.7,-1.59634461861367
2.8,3.45,2.45,13.8,-1.6898527853622
2.8,3.45,2.45,13.9,-1.78314917095729
2.8,3.45,2.45,14,-1.87606536168365
2.8,3.45,2.45,14.1,-1.96846615104663
2.8,3.45,2.45,14.2,-2.06024399159796
2.8,3.45,2.45,14.3,-2.15131435630029
2.8,3.45,2.45,14.4,-2.24161186214016
2.8,3.45,2.45,14.5,-2.33108703153253
2.8,3.45,2.45,14.6,-2.41970358684641
2.8,3.45,2.45,14.7,-2.5074361903287
2.8,3.45,2.45,14.8,-2.59426855610262
2.8,3.45,2.45,14.9,-2.68019187307515
2.8,3.45,2.45,15,-2.76520348781935
2.8,3.5,2.45,5,-3.05823266765344
2.8,3.5,2.45,5.1,-3.18030542083424
2.8,3.5,2.45,5.2,-3.3056304591162
2.8,3.5,2.45,5.3,-3.43436259492209
2.8,3.5,2.45,5.4,-3.5666730486925
2.8,3.5,2.45,5.5,-3.70275113848463
2.8,3.5,2.45,5.6,-3.84280620081036
2.8,3.5,2.45,5.7,-3.98706978094708
2.8,3.5,2.45,5.8,-4.13579813828065
2.8,3.5,2.45,5.9,-4.28927512122758
2.8,3.5,2.45,6,-4.44781547736714
2.8,3.5,2.45,6.1,-4.6117686781585
2.8,3.5,2.45,6.2,-4.78152335475818
2.8,3.5,2.45,6.3,-4.9575124629628
2.8,3.5,2.45,6.4,-5.14021932247055
2.8,3.5,2.45,6.5,-5.33018471021114
2.8,3.5,2.45,6.6,-5.52801523177441
2.8,3.5,2.45,6.7,-5.73439325216024
2.8,3.5,2.45,6.8,-5.95008874156998
2.8,3.5,2.45,6.9,-6.17597348988354
2.8,3.5,2.45,7,-6.41303827344197
2.8,3.5,2.45,7.1,-6.66241373208971
2.8,3.5,2.45,7.2,-6.92539595091776
2.8,3.5,2.45,7.3,-7.2034780658801
2.8,3.5,2.45,7.4,-7.49838966429268
2.8,3.5,2.45,7.5,-7.81214638900686
2.8,3.5,2.45,7.6,-8.14711306950165
2.8,3.5,2.45,7.7,-8.50608503692632
2.8,3.5,2.45,7.8,-8.89239426246921
2.8,3.5,2.45,7.9,-9.31004996645243
2.8,3.5,2.45,8,-9.76392801609519
2.8,3.5,2.45,8.1,-10.2600308699341
2.8,3.5,2.45,8.2,-10.8058520236038
2.8,3.5,2.45,8.3,-11.4108995632004
2.8,3.5,2.45,8.4,-12.0874697058293
2.8,3.5,2.45,8.5,-12.8518276431709
2.8,3.5,2.45,8.6,-13.7260806749719
2.8,3.5,2.45,8.7,-14.7412879215032
2.8,3.5,2.45,8.8,-15.9429119863973
2.8,3.5,2.45,8.9,-17.4010203529858
2.8,3.5,2.45,9,-19.2308785063659
2.8,3.5,2.45,9.1,-21.6376725327231
2.8,3.5,2.45,9.2,-25.0088096078663
2.8,3.5,2.45,9.3,-29.7526724969551
2.8,3.5,2.45,9.4,-30.822552006927
2.8,3.5,2.45,9.5,-25.5972524760545
2.8,3.5,2.45,9.6,-21.4445150825634
2.8,3.5,2.45,9.7,-18.4079515855307
2.8,3.5,2.45,9.8,-16.036128585606
2.8,3.5,2.45,9.9,-14.0874223595281
2.8,3.5,2.45,10,-12.4300320710886
2.8,3.5,2.45,10.1,-10.9864601267442
2.8,3.5,2.45,10.2,-9.70823763289481
2.8,3.5,2.45,10.3,-8.5636610610234
2.8,3.5,2.45,10.4,-7.53134374249921
2.8,3.5,2.45,10.5,-6.59656193002006
2.8,3.5,2.45,10.6,-5.74903576332179
2.8,3.5,2.45,10.7,-4.98148914922026
2.8,3.5,2.45,10.8,-4.28865454524814
2.8,3.5,2.45,10.9,-3.66654748615397
2.8,3.5,2.45,11,-3.11191941840255
2.8,3.5,2.45,11.1,-2.62184326543359
2.8,3.5,2.45,11.2,-2.19341058225166
2.8,3.5,2.45,11.3,-1.82353004125269
2.8,3.5,2.45,11.4,-1.50881899346185
2.8,3.5,2.45,11.5,-1.24557671645775
2.8,3.5,2.45,11.6,-1.02982310312414
2.8,3.5,2.45,11.7,-0.857382751430359
2.8,3.5,2.45,11.8,-0.723993351176193
2.8,3.5,2.45,11.9,-0.625419264017344
2.8,3.5,2.45,12,-0.55755550897211
2.8,3.5,2.45,12.1,-0.516512718355513
2.8,3.5,2.45,12.2,-0.498678780570609
2.8,3.5,2.45,12.3,-0.500757000569723
2.8,3.5,2.45,12.4,-0.519783347489398
2.8,3.5,2.45,12.5,-0.553126782662452
2.8,3.5,2.45,12.6,-0.598477056149547
2.8,3.5,2.45,12.7,-0.65382407904819
2.8,3.5,2.45,12.8,-0.717432338854013
2.8,3.5,2.45,12.9,-0.787813061165425
2.8,3.5,2.45,13,-0.863696081439394
2.8,3.5,2.45,13.1,-0.94400275263117
2.8,3.5,2.45,13.2,-1.0278207062914
2.8,3.5,2.45,13.3,-1.1143809043255
2.8,3.5,2.45,13.4,-1.20303714955136
2.8,3.5,2.45,13.5,-1.29324804357554
2.8,3.5,2.45,13.6,-1.38456126869025
2.8,3.5,2.45,13.7,-1.47660000763578
2.8,3.5,2.45,13.8,-1.56905128601238
2.8,3.5,2.45,13.9,-1.66165601533087
2.8,3.5,2.45,14,-1.75420052174424
2.8,3.5,2.45,14.1,-1.84650936050434
2.8,3.5,2.45,14.2,-1.93843923513756
2.8,3.5,2.45,14.3,-2.02987386063042
2.8,3.5,2.45,14.4,-2.12071962994661
2.8,3.5,2.45,14.5,-2.21090196202472
2.8,3.5,2.45,14.6,-2.30036222654923
2.8,3.5,2.45,14.7,-2.38905515605635
2.8,3.5,2.45,14.8,-2.47694666931935
2.8,3.5,2.45,14.9,-2.56401204155444
2.8,3.5,2.45,15,-2.65023436694385
2.8,3.55,2.45,5,-3.48686978152626
2.8,3.55,2.45,5.1,-3.62366139055379
2.8,3.55,2.45,5.2,-3.76401628983035
2.8,3.55,2.45,5.3,-3.90811242141055
2.8,3.55,2.45,5.4,-4.05614694398327
2.8,3.55,2.45,5.5,-4.20833823550277
2.8,3.55,2.45,5.6,-4.36492817833084
2.8,3.55,2.45,5.7,-4.52618477473592
2.8,3.55,2.45,5.8,-4.69240515010797
2.8,3.55,2.45,5.9,-4.86391901300618
2.8,3.55,2.45,6,-5.04109265576581
2.8,3.55,2.45,6.1,-5.22433359765218
2.8,3.55,2.45,6.2,-5.41409599551598
2.8,3.55,2.45,6.3,-5.61088697598176
2.8,3.55,2.45,6.4,-5.8152740802782
2.8,3.55,2.45,6.5,-6.02789406045359
2.8,3.55,2.45,6.6,-6.24946332741805
2.8,3.55,2.45,6.7,-6.48079043186171
2.8,3.55,2.45,6.8,-6.72279106539276
2.8,3.55,2.45,6.9,-6.97650621081239
2.8,3.55,2.45,7,-7.2431242610334
2.8,3.55,2.45,7.1,-7.52400818571397
2.8,3.55,2.45,7.2,-7.8207291826249
2.8,3.55,2.45,7.3,-8.13510875112218
2.8,3.55,2.45,7.4,-8.4692718348976
2.8,3.55,2.45,7.5,-8.82571470442762
2.8,3.55,2.45,7.6,-9.20739275086564
2.8,3.55,2.45,7.7,-9.617835608982
2.8,3.55,2.45,7.8,-10.0613004590583
2.8,3.55,2.45,7.9,-10.5429797293012
2.8,3.55,2.45,8,-11.0692880531262
2.8,3.55,2.45,8.1,-11.6482676288387
2.8,3.55,2.45,8.2,-12.2901756042393
2.8,3.55,2.45,8.3,-13.0083606542161
2.8,3.55,2.45,8.4,-13.8206168667542
2.8,3.55,2.45,8.5,-14.7513613178156
2.8,3.55,2.45,8.6,-15.8353097112128
2.8,3.55,2.45,8.7,-17.1240510938929
2.8,3.55,2.45,8.8,-18.6986546153582
2.8,3.55,2.45,8.9,-20.6958474601319
2.8,3.55,2.45,9,-23.3661226553238
2.8,3.55,2.45,9.1,-27.1803139891497
2.8,3.55,2.45,9.2,-32.0573030548727
2.8,3.55,2.45,9.3,-30.2830083544892
2.8,3.55,2.45,9.4,-25.1056994008252
2.8,3.55,2.45,9.5,-21.3516274502074
2.8,3.55,2.45,9.6,-18.5591986083641
2.8,3.55,2.45,9.7,-16.3425466850083
2.8,3.55,2.45,9.8,-14.4997792147052
2.8,3.55,2.45,9.9,-12.9183242845868
2.8,3.55,2.45,10,-11.5304639123602
2.8,3.55,2.45,10.1,-10.2929801108279
2.8,3.55,2.45,10.2,-9.17708504036113
2.8,3.55,2.45,10.3,-8.16303269599213
2.8,3.55,2.45,10.4,-7.23702843746152
2.8,3.55,2.45,10.5,-6.38934161454947
2.8,3.55,2.45,10.6,-5.61308144947028
2.8,3.55,2.45,10.7,-4.90335389355346
2.8,3.55,2.45,10.8,-4.25664570829784
2.8,3.55,2.45,10.9,-3.67035086653931
2.8,3.55,2.45,11,-3.1423937082497
2.8,3.55,2.45,11.1,-2.67092668495837
2.8,3.55,2.45,11.2,-2.25409413717631
2.8,3.55,2.45,11.3,-1.88986025259211
2.8,3.55,2.45,11.4,-1.57590083840678
2.8,3.55,2.45,11.5,-1.3095563447423
2.8,3.55,2.45,11.6,-1.08783943456535
2.8,3.55,2.45,11.7,-0.907486111358039
2.8,3.55,2.45,11.8,-0.765036471667465
2.8,3.55,2.45,11.9,-0.656930356752649
2.8,3.55,2.45,12,-0.57960456253184
2.8,3.55,2.45,12.1,-0.52958123990797
2.8,3.55,2.45,12.2,-0.503540806109097
2.8,3.55,2.45,12.3,-0.498376270210475
2.8,3.55,2.45,12.4,-0.511228790903242
2.8,3.55,2.45,12.5,-0.539506286548689
2.8,3.55,2.45,12.6,-0.580888021107239
2.8,3.55,2.45,12.7,-0.633318464747449
2.8,3.55,2.45,12.8,-0.694993601101499
2.8,3.55,2.45,12.9,-0.764342438091564
2.8,3.55,2.45,13,-0.840005943223839
2.8,3.55,2.45,13.1,-0.920815079640236
2.8,3.55,2.45,13.2,-1.00576913032394
2.8,3.55,2.45,13.3,-1.09401509328504
2.8,3.55,2.45,13.4,-1.18482861584258
2.8,3.55,2.45,13.5,-1.27759670388323
2.8,3.55,2.45,13.6,-1.37180227904657
2.8,3.55,2.45,13.7,-1.46701054859704
2.8,3.55,2.45,13.8,-1.56285708575487
2.8,3.55,2.45,13.9,-1.65903748099887
2.8,3.55,2.45,14,-1.75529840819537
2.8,3.55,2.45,14.1,-1.85142994641071
2.8,3.55,2.45,14.2,-1.94725900384874
2.8,3.55,2.45,14.3,-2.04264370092546
2.8,3.55,2.45,14.4,-2.13746858258544
2.8,3.55,2.45,14.5,-2.23164054395391
2.8,3.55,2.45,14.6,-2.32508536728039
2.8,3.55,2.45,14.7,-2.41774478125506
2.8,3.55,2.45,14.8,-2.50957396585502
2.8,3.55,2.45,14.9,-2.6005394367749
2.8,3.55,2.45,15,-2.69061725322557
2.8,3.6,2.45,5,-3.83582935373576
2.8,3.6,2.45,5.1,-3.98441278449099
2.8,3.6,2.45,5.2,-4.13681940349083
2.8,3.6,2.45,5.3,-4.29324869600586
2.8,3.6,2.45,5.4,-4.45392190380036
2.8,3.6,2.45,5.5,-4.61908431260133
2.8,3.6,2.45,5.6,-4.78900787142367
2.8,3.6,2.45,5.7,-4.96399420137325
2.8,3.6,2.45,5.8,-5.14437806333917
2.8,3.6,2.45,5.9,-5.33053136864308
2.8,3.6,2.45,6,-5.52286783504072
2.8,3.6,2.45,6.1,-5.72184841353073
2.8,3.6,2.45,6.2,-5.92798764063349
2.8,3.6,2.45,6.3,-6.14186110806264
2.8,3.6,2.45,6.4,-6.36411428960345
2.8,3.6,2.45,6.5,-6.59547302707229
2.8,3.6,2.45,6.6,-6.83675605835288
2.8,3.6,2.45,6.7,-7.08889007753235
2.8,3.6,2.45,6.8,-7.352927959787
2.8,3.6,2.45,6.9,-7.6300709757875
2.8,3.6,2.45,7,-7.9216960821996
2.8,3.6,2.45,7.1,-8.22938973612426
2.8,3.6,2.45,7.2,-8.55499018665864
2.8,3.6,2.45,7.3,-8.90064091414014
2.8,3.6,2.45,7.4,-9.26885892259602
2.8,3.6,2.45,7.5,-9.66262311066165
2.8,3.6,2.45,7.6,-10.0854902216258
2.8,3.6,2.45,7.7,-10.5417493540052
2.8,3.6,2.45,7.8,-11.0366314672059
2.8,3.6,2.45,7.9,-11.5765990907591
2.8,3.6,2.45,8,-12.1697559914921
2.8,3.6,2.45,8.1,-12.8264414980449
2.8,3.6,2.45,8.2,-13.5601186414778
2.8,3.6,2.45,8.3,-14.3887480882946
2.8,3.6,2.45,8.4,-15.3370021720351
2.8,3.6,2.45,8.5,-16.4400108076684
2.8,3.6,2.45,8.6,-17.7500817471675
2.8,3.6,2.45,8.7,-19.3496366704092
2.8,3.6,2.45,8.8,-21.3782173094487
2.8,3.6,2.45,8.9,-24.0928852317577
2.8,3.6,2.45,9,-27.9795778840144
2.8,3.6,2.45,9.1,-32.8961578632023
2.8,3.6,2.45,9.2,-30.8398796376945
2.8,3.6,2.45,9.3,-25.6718100259961
2.8,3.6,2.45,9.4,-21.9568549995674
2.8,3.6,2.45,9.5,-19.1938727936329
2.8,3.6,2.45,9.6,-16.9995886508249
2.8,3.6,2.45,9.7,-15.1743469678258
2.8,3.6,2.45,9.8,-13.6066332225505
2.8,3.6,2.45,9.9,-12.2291311451581
2.8,3.6,2.45,10,-10.9986669442539
2.8,3.6,2.45,10.1,-9.88629099536542
2.8,3.6,2.45,10.2,-8.87197446095136
2.8,3.6,2.45,10.3,-7.94157570623395
2.8,3.6,2.45,10.4,-7.08499957603771
2.8,3.6,2.45,10.5,-6.29501772183331
2.8,3.6,2.45,10.6,-5.56647045284614
2.8,3.6,2.45,10.7,-4.89569565288539
2.8,3.6,2.45,10.8,-4.28009656486165
2.8,3.6,2.45,10.9,-3.71779779923951
2.8,3.6,2.45,11,-3.20736164568753
2.8,3.6,2.45,11.1,-2.7475511663569
2.8,3.6,2.45,11.2,-2.33713560750211
2.8,3.6,2.45,11.3,-1.97473869944394
2.8,3.6,2.45,11.4,-1.65873209598103
2.8,3.6,2.45,11.5,-1.38717516170157
2.8,3.6,2.45,11.6,-1.15779941649262
2.8,3.6,2.45,11.7,-0.968032296917935
2.8,3.6,2.45,11.8,-0.815051626431188
2.8,3.6,2.45,11.9,-0.695860171629823
2.8,3.6,2.45,12,-0.607369300753053
2.8,3.6,2.45,12.1,-0.546481949495014
2.8,3.6,2.45,12.2,-0.510167364721219
2.8,3.6,2.45,12.3,-0.4955228181624
2.8,3.6,2.45,12.4,-0.499820097836888
2.8,3.6,2.45,12.5,-0.520536716200043
2.8,3.6,2.45,12.6,-0.555373254759147
2.8,3.6,2.45,12.7,-0.602259102779147
2.8,3.6,2.45,12.8,-0.659349156482137
2.8,3.6,2.45,12.9,-0.725013979728223
2.8,3.6,2.45,13,-0.79782563761503
2.8,3.6,2.45,13.1,-0.876541021598928
2.8,3.6,2.45,13.2,-0.960084073003993
2.8,3.6,2.45,13.3,-1.04752793211378
2.8,3.6,2.45,13.4,-1.13807771757778
2.8,3.6,2.45,13.5,-1.23105438320834
2.8,3.6,2.45,13.6,-1.32587990352957
2.8,3.6,2.45,13.7,-1.42206389753253
2.8,3.6,2.45,13.8,-1.51919170201203
2.8,3.6,2.45,13.9,-1.61691384177129
2.8,3.6,2.45,14,-1.71493680520171
2.8,3.6,2.45,14.1,-1.8130150131129
2.8,3.6,2.45,14.2,-1.91094386058751
2.8,3.6,2.45,14.3,-2.0085537118153
2.8,3.6,2.45,14.4,-2.10570473321895
2.8,3.6,2.45,14.5,-2.20228245851689
2.8,3.6,2.45,14.6,-2.29819398916001
2.8,3.6,2.45,14.7,-2.39336474382328
2.8,3.6,2.45,14.8,-2.48773568068947
2.8,3.6,2.45,14.9,-2.58126092574721
2.8,3.6,2.45,15,-2.67390574903335
2.8,3.65,2.45,5,-4.30763347321009
2.8,3.65,2.45,5.1,-4.47188020630527
2.8,3.65,2.45,5.2,-4.64031626677361
2.8,3.65,2.45,5.3,-4.8131753075877
2.8,3.65,2.45,5.4,-4.99071688691956
2.8,3.65,2.45,5.5,-5.17322925425943
2.8,3.65,2.45,5.6,-5.36103255757036
2.8,3.65,2.45,5.7,-5.55448254767744
2.8,3.65,2.45,5.8,-5.75397487238509
2.8,3.65,2.45,5.9,-5.95995007325998
2.8,3.65,2.45,6,-6.17289942383298
2.8,3.65,2.45,6.1,-6.39337178079365
2.8,3.65,2.45,6.2,-6.62198166178572
2.8,3.65,2.45,6.3,-6.85941881766831
2.8,3.65,2.45,6.4,-7.10645963773144
2.8,3.65,2.45,6.5,-7.36398081910883
2.8,3.65,2.45,6.6,-7.63297585463348
2.8,3.65,2.45,6.7,-7.91457505819146
2.8,3.65,2.45,6.8,-8.21007006993499
2.8,3.65,2.45,6.9,-8.52094408994449
2.8,3.65,2.45,7,-8.84890951438423
2.8,3.65,2.45,7.1,-9.1959552477275
2.8,3.65,2.45,7.2,-9.56440682258908
2.8,3.65,2.45,7.3,-9.95700370738239
2.8,3.65,2.45,7.4,-10.3770000333181
2.8,3.65,2.45,7.5,-10.8282977736406
2.8,3.65,2.45,7.6,-11.315625744063
2.8,3.65,2.45,7.7,-11.8447846762212
2.8,3.65,2.45,7.8,-12.4229898545223
2.8,3.65,2.45,7.9,-13.0593617514268
2.8,3.65,2.45,8,-13.765648207004
2.8,3.65,2.45,8.1,-14.5573220116414
2.8,3.65,2.45,8.2,-15.4553129711745
2.8,3.65,2.45,8.3,-16.4888661201669
2.8,3.65,2.45,8.4,-17.7005182100988
2.8,3.65,2.45,8.5,-19.155342874413
2.8,3.65,2.45,8.6,-20.9595112525898
2.8,3.65,2.45,8.7,-23.300840794567
2.8,3.65,2.45,8.8,-26.5399408044453
2.8,3.65,2.45,8.9,-31.2462761534802
2.8,3.65,2.45,9,-34.0392339654581
2.8,3.65,2.45,9.1,-28.9073726399003
2.8,3.65,2.45,9.2,-24.4652117448984
2.8,3.65,2.45,9.3,-21.287680292194
2.8,3.65,2.45,9.4,-18.846271000669
2.8,3.65,2.45,9.5,-16.8606653463171
2.8,3.65,2.45,9.6,-15.1812723019581
2.8,3.65,2.45,9.7,-13.7211705020901
2.8,3.65,2.45,9.8,-12.4260968960333
2.8,3.65,2.45,9.9,-11.2602852455258
2.8,3.65,2.45,10,-10.1992006053668
2.8,3.65,2.45,10.1,-9.22552997163131
2.8,3.65,2.45,10.2,-8.32682986766223
2.8,3.65,2.45,10.3,-7.49407111287634
2.8,3.65,2.45,10.4,-6.72069399926011
