"l1 [mm]","l2 [mm]","l3 [mm]","Freq [GHz]","dB(S(FloquetPort2:1,FloquetPort1:1)) []"
2.8,3.4,2.35,5,-2.52671157019022
2.8,3.4,2.35,5.1,-2.63062462729372
2.8,3.4,2.35,5.2,-2.73742624303024
2.8,3.4,2.35,5.3,-2.84724200416862
2.8,3.4,2.35,5.4,-2.96020993867588
2.8,3.4,2.35,5.5,-3.076481747358
2.8,3.4,2.35,5.6,-3.19622419151943
2.8,3.4,2.35,5.7,-3.31962066078818
2.8,3.4,2.35,5.8,-3.446872949558
2.8,3.4,2.35,5.9,-3.57820327570813
2.8,3.4,2.35,6,-3.71385658159091
2.8,3.4,2.35,6.1,-3.8541031650088
2.8,3.4,2.35,6.2,-3.99924169738866
2.8,3.4,2.35,6.3,-4.14960269806618
2.8,3.4,2.35,6.4,-4.30555254811413
2.8,3.4,2.35,6.5,-4.46749814527032
2.8,3.4,2.35,6.6,-4.63589232427995
2.8,3.4,2.35,6.7,-4.8112401957392
2.8,3.4,2.35,6.8,-4.99410659316177
2.8,3.4,2.35,6.9,-5.18512486498764
2.8,3.4,2.35,7,-5.38500730903653
2.8,3.4,2.35,7.1,-5.59455762619734
2.8,3.4,2.35,7.2,-5.81468587453875
2.8,3.4,2.35,7.3,-6.04642654383832
2.8,3.4,2.35,7.4,-6.29096055708901
2.8,3.4,2.35,7.5,-6.54964225917407
2.8,3.4,2.35,7.6,-6.8240328020322
2.8,3.4,2.35,7.7,-7.11594182273494
2.8,3.4,2.35,7.8,-7.42748000051614
2.8,3.4,2.35,7.9,-7.76112607083973
2.8,3.4,2.35,8,-8.11981332684942
2.8,3.4,2.35,8.1,-8.50704280571311
2.8,3.4,2.35,8.2,-8.92703366062286
2.8,3.4,2.35,8.3,-9.38492637373241
2.8,3.4,2.35,8.4,-9.88706272189509
2.8,3.4,2.35,8.5,-10.4413800261301
2.8,3.4,2.35,8.6,-11.0579804350789
2.8,3.4,2.35,8.7,-11.74997709188
2.8,3.4,2.35,8.8,-12.5347949592526
2.8,3.4,2.35,8.9,-13.4362513811066
2.8,3.4,2.35,9,-14.4880437317982
2.8,3.4,2.35,9.1,-15.7399323601853
2.8,3.4,2.35,9.2,-17.2694528971768
2.8,3.4,2.35,9.3,-19.2058095560689
2.8,3.4,2.35,9.4,-21.7814178379395
2.8,3.4,2.35,9.5,-25.4213480513508
2.8,3.4,2.35,9.6,-30.1255746559477
2.8,3.4,2.35,9.7,-29.0966368506128
2.8,3.4,2.35,9.8,-24.0128536095424
2.8,3.4,2.35,9.9,-20.2081530725019
2.8,3.4,2.35,10,-17.3789166082108
2.8,3.4,2.35,10.1,-15.1418999534614
2.8,3.4,2.35,10.2,-13.2914386091318
2.8,3.4,2.35,10.3,-11.7126628355111
2.8,3.4,2.35,10.4,-10.3367067800067
2.8,3.4,2.35,10.5,-9.11982790024568
2.8,3.4,2.35,10.6,-8.03300856634825
2.8,3.4,2.35,10.7,-7.05636325337049
2.8,3.4,2.35,10.8,-6.17590863555045
2.8,3.4,2.35,10.9,-5.38157388660973
2.8,3.4,2.35,11,-4.66590158610165
2.8,3.4,2.35,11.1,-4.02315663962206
2.8,3.4,2.35,11.2,-3.44869320872887
2.8,3.4,2.35,11.3,-2.93849862277859
2.8,3.4,2.35,11.4,-2.4888696212113
2.8,3.4,2.35,11.5,-2.09619464011305
2.8,3.4,2.35,11.6,-1.7568238673701
2.8,3.4,2.35,11.7,-1.46701111429481
2.8,3.4,2.35,11.8,-1.22291139363972
2.8,3.4,2.35,11.9,-1.02061764991423
2.8,3.4,2.35,12,-0.856220618899784
2.8,3.4,2.35,12.1,-0.725877698731491
2.8,3.4,2.35,12.2,-0.625879741350825
2.8,3.4,2.35,12.3,-0.552708224432679
2.8,3.4,2.35,12.4,-0.503078704944756
2.8,3.4,2.35,12.5,-0.473969316877254
2.8,3.4,2.35,12.6,-0.462635129885052
2.8,3.4,2.35,12.7,-0.466610421855607
2.8,3.4,2.35,12.8,-0.483701467084745
2.8,3.4,2.35,12.9,-0.511972493274004
2.8,3.4,2.35,13,-0.549727204841173
2.8,3.4,2.35,13.1,-0.595487862696779
2.8,3.4,2.35,13.2,-0.64797346189384
2.8,3.4,2.35,13.3,-0.706078126075949
2.8,3.4,2.35,13.4,-0.768850475860755
2.8,3.4,2.35,13.5,-0.835474438899725
2.8,3.4,2.35,13.6,-0.905251750409781
2.8,3.4,2.35,13.7,-0.977586235576659
2.8,3.4,2.35,13.8,-1.05196985795382
2.8,3.4,2.35,13.9,-1.12797044939824
2.8,3.4,2.35,14,-1.20522099709864
2.8,3.4,2.35,14.1,-1.2834103435503
2.8,3.4,2.35,14.2,-1.3622751494298
2.8,3.4,2.35,14.3,-1.4415929723606
2.8,3.4,2.35,14.4,-1.52117632301866
2.8,3.4,2.35,14.5,-1.60086757144127
2.8,3.4,2.35,14.6,-1.68053458910455
2.8,3.4,2.35,14.7,-1.76006702524379
2.8,3.4,2.35,14.8,-1.83937312833837
2.8,3.4,2.35,14.9,-1.91837703529755
2.8,3.4,2.35,15,-1.99701646148754
2.8,3.45,2.35,5,-2.76643527147528
2.8,3.45,2.35,5.1,-2.87944230669292
2.8,3.45,2.35,5.2,-2.99556573288125
2.8,3.45,2.35,5.3,-3.11494430857854
2.8,3.45,2.35,5.4,-3.23773070394758
2.8,3.45,2.35,5.5,-3.36409288631023
2.8,3.45,2.35,5.6,-3.49421568432275
2.8,3.45,2.35,5.7,-3.62830255884559
2.8,3.45,2.35,5.8,-3.76657761367513
2.8,3.45,2.35,5.9,-3.90928788551806
2.8,3.45,2.35,6,-4.0567059601767
2.8,3.45,2.35,6.1,-4.209132971223
2.8,3.45,2.35,6.2,-4.36690204892273
2.8,3.45,2.35,6.3,-4.5303823014142
2.8,3.45,2.35,6.4,-4.69998342791823
2.8,3.45,2.35,6.5,-4.87616108606772
2.8,3.45,2.35,6.6,-5.05942316364671
2.8,3.45,2.35,6.7,-5.25033714092555
2.8,3.45,2.35,6.8,-5.44953877581743
2.8,3.45,2.35,6.9,-5.65774240360567
2.8,3.45,2.35,7,-5.87575322061468
2.8,3.45,2.35,7.1,-6.10448202336208
2.8,3.45,2.35,7.2,-6.34496301052949
2.8,3.45,2.35,7.3,-6.59837543752626
2.8,3.45,2.35,7.4,-6.86607016133468
2.8,3.45,2.35,7.5,-7.14960245440805
2.8,3.45,2.35,7.6,-7.45077294199004
2.8,3.45,2.35,7.7,-7.77167919010996
2.8,3.45,2.35,7.8,-8.11478143875232
2.8,3.45,2.35,7.9,-8.48298738942593
2.8,3.45,2.35,8,-8.8797630654337
2.8,3.45,2.35,8.1,-9.30927997422697
2.8,3.45,2.35,8.2,-9.77661380550632
2.8,3.45,2.35,8.3,-10.2880179029887
2.8,3.45,2.35,8.4,-10.8513079288883
2.8,3.45,2.35,8.5,-11.4764165711577
2.8,3.45,2.35,8.6,-12.1762167647978
2.8,3.45,2.35,8.7,-12.9677849250644
2.8,3.45,2.35,8.8,-13.8744170157011
2.8,3.45,2.35,8.9,-14.9289995326336
2.8,3.45,2.35,9,-16.1799684330446
2.8,3.45,2.35,9.1,-17.7025636953175
2.8,3.45,2.35,9.2,-19.6217471987046
2.8,3.45,2.35,9.3,-22.1619237804876
2.8,3.45,2.35,9.4,-25.740152613099
2.8,3.45,2.35,9.5,-30.52661568122
2.8,3.45,2.35,9.6,-30.1279803135696
2.8,3.45,2.35,9.7,-24.9745243361764
2.8,3.45,2.35,9.8,-21.0812204701654
2.8,3.45,2.35,9.9,-18.2057244397299
2.8,3.45,2.35,10,-15.9429036866164
2.8,3.45,2.35,10.1,-14.0761844458538
2.8,3.45,2.35,10.2,-12.4853609100857
2.8,3.45,2.35,10.3,-11.0986108567476
2.8,3.45,2.35,10.4,-9.87034047421014
2.8,3.45,2.35,10.5,-8.77025638553733
2.8,3.45,2.35,10.6,-7.77754355990381
2.8,3.45,2.35,10.7,-6.87753853720475
2.8,3.45,2.35,10.8,-6.05970540097413
2.8,3.45,2.35,10.9,-5.3163315993653
2.8,3.45,2.35,11,-4.64164228406679
2.8,3.45,2.35,11.1,-4.03117095234454
2.8,3.45,2.35,11.2,-3.48129707109923
2.8,3.45,2.35,11.3,-2.98890121848523
2.8,3.45,2.35,11.4,-2.55111032646776
2.8,3.45,2.35,11.5,-2.16511727521538
2.8,3.45,2.35,11.6,-1.82806438798367
2.8,3.45,2.35,11.7,-1.53698183998215
2.8,3.45,2.35,11.8,-1.2887714920935
2.8,3.45,2.35,11.9,-1.08022562069834
2.8,3.45,2.35,12,-0.90806942660952
2.8,3.45,2.35,12.1,-0.769016572134182
2.8,3.45,2.35,12.2,-0.659828365224451
2.8,3.45,2.35,12.3,-0.577369307665358
2.8,3.45,2.35,12.4,-0.518654126688505
2.8,3.45,2.35,12.5,-0.480883708229648
2.8,3.45,2.35,12.6,-0.461469256097896
2.8,3.45,2.35,12.7,-0.458045377392344
2.8,3.45,2.35,12.8,-0.46847363523461
2.8,3.45,2.35,12.9,-0.490838495991848
2.8,3.45,2.35,13,-0.523437648617873
2.8,3.45,2.35,13.1,-0.564768509455576
2.8,3.45,2.35,13.2,-0.613512448619378
2.8,3.45,2.35,13.3,-0.668517958594525
2.8,3.45,2.35,13.4,-0.728783680109267
2.8,3.45,2.35,13.5,-0.793441931179656
2.8,3.45,2.35,13.6,-0.861743163503906
2.8,3.45,2.35,13.7,-0.933041597196292
2.8,3.45,2.35,13.8,-1.00678215577969
2.8,3.45,2.35,13.9,-1.08248873150134
2.8,3.45,2.35,14,-1.15975374893165
2.8,3.45,2.35,14.1,-1.23822895547587
2.8,3.45,2.35,14.2,-1.31761734488847
2.8,3.45,2.35,14.3,-1.39766610926799
2.8,3.45,2.35,14.4,-1.47816051255252
2.8,3.45,2.35,14.5,-1.55891858138915
2.8,3.45,2.35,14.6,-1.63978651534938
2.8,3.45,2.35,14.7,-1.72063472633948
2.8,3.45,2.35,14.8,-1.8013544257088
2.8,3.45,2.35,14.9,-1.88185468632345
2.8,3.45,2.35,15,-1.96205991532953
2.8,3.5,2.35,5,-3.24397610397664
2.8,3.5,2.35,5.1,-3.37285575607101
2.8,3.5,2.35,5.2,-3.50510505364644
2.8,3.5,2.35,5.3,-3.64087862685762
2.8,3.5,2.35,5.4,-3.78034713694513
2.8,3.5,2.35,5.5,-3.9236988674936
2.8,3.5,2.35,5.6,-4.0711415273078
2.8,3.5,2.35,5.7,-4.22290429890278
2.8,3.5,2.35,5.8,-4.37924017299279
2.8,3.5,2.35,5.9,-4.54042861717725
2.8,3.5,2.35,6,-4.70677863662365
2.8,3.5,2.35,6.1,-4.87863229640876
2.8,3.5,2.35,6.2,-5.05636878991462
2.8,3.5,2.35,6.3,-5.24040915608921
2.8,3.5,2.35,6.4,-5.43122177153814
2.8,3.5,2.35,6.5,-5.62932877273011
2.8,3.5,2.35,6.6,-5.8353136009831
2.8,3.5,2.35,6.7,-6.0498299109333
2.8,3.5,2.35,6.8,-6.27361214541679
2.8,3.5,2.35,6.9,-6.50748816101396
2.8,3.5,2.35,7,-6.75239439577158
2.8,3.5,2.35,7.1,-7.00939421353227
2.8,3.5,2.35,7.2,-7.27970025177304
2.8,3.5,2.35,7.3,-7.56470186209774
2.8,3.5,2.35,7.4,-7.86599909434247
2.8,3.5,2.35,7.5,-8.18544518128128
2.8,3.5,2.35,7.6,-8.5252001991769
2.8,3.5,2.35,7.7,-8.88779961549631
2.8,3.5,2.35,7.8,-9.27624295625062
2.8,3.5,2.35,7.9,-9.69411010251446
2.8,3.5,2.35,8,-10.1457162083129
2.8,3.5,2.35,8.1,-10.636321686821
2.8,3.5,2.35,8.2,-11.17242248556
2.8,3.5,2.35,8.3,-11.7621604108517
2.8,3.5,2.35,8.4,-12.4159181823531
2.8,3.5,2.35,8.5,-13.1472082807457
2.8,3.5,2.35,8.6,-13.9740472380044
2.8,3.5,2.35,8.7,-14.9211686463201
2.8,3.5,2.35,8.8,-16.0237633877752
2.8,3.5,2.35,8.9,-17.3341784059598
2.8,3.5,2.35,9,-18.9347733908744
2.8,3.5,2.35,9.1,-20.9646021988219
2.8,3.5,2.35,9.2,-23.6781873120229
2.8,3.5,2.35,9.3,-27.5457583961066
2.8,3.5,2.35,9.4,-32.3238171866556
2.8,3.5,2.35,9.5,-30.2519464161136
2.8,3.5,2.35,9.6,-25.1845308585648
2.8,3.5,2.35,9.7,-21.5105222638597
2.8,3.5,2.35,9.8,-18.770942464539
2.8,3.5,2.35,9.9,-16.5947138648777
2.8,3.5,2.35,10,-14.7860444648035
2.8,3.5,2.35,10.1,-13.2349709973871
2.8,3.5,2.35,10.2,-11.8749171426897
2.8,3.5,2.35,10.3,-10.6630985621539
2.8,3.5,2.35,10.4,-9.57076907974341
2.8,3.5,2.35,10.5,-8.5779804427872
2.8,3.5,2.35,10.6,-7.67057218798407
2.8,3.5,2.35,10.7,-6.83833772272799
2.8,3.5,2.35,10.8,-6.07384510287569
2.8,3.5,2.35,10.9,-5.37163864433249
2.8,3.5,2.35,11,-4.72767069020318
2.8,3.5,2.35,11.1,-4.13887806825296
2.8,3.5,2.35,11.2,-3.6028543374027
2.8,3.5,2.35,11.3,-3.11759040130549
2.8,3.5,2.35,11.4,-2.68126894639765
2.8,3.5,2.35,11.5,-2.2921056296398
2.8,3.5,2.35,11.6,-1.94823367533797
2.8,3.5,2.35,11.7,-1.64762960434713
2.8,3.5,2.35,11.8,-1.38807709696041
2.8,3.5,2.35,11.9,-1.16716434020342
2.8,3.5,2.35,12,-0.982308433804995
2.8,3.5,2.35,12.1,-0.830799163619544
2.8,3.5,2.35,12.2,-0.709854063857332
2.8,3.5,2.35,12.3,-0.616677244171383
2.8,3.5,2.35,12.4,-0.548515767790761
2.8,3.5,2.35,12.5,-0.502709105406019
2.8,3.5,2.35,12.6,-0.476729009316721
2.8,3.5,2.35,12.7,-0.468208776495685
2.8,3.5,2.35,12.8,-0.474962133067745
2.8,3.5,2.35,12.9,-0.494992822623729
2.8,3.5,2.35,13,-0.526496446397284
2.8,3.5,2.35,13.1,-0.567856261307247
2.8,3.5,2.35,13.2,-0.617634584264884
2.8,3.5,2.35,13.3,-0.67456126385796
2.8,3.5,2.35,13.4,-0.737520432238545
2.8,3.5,2.35,13.5,-0.80553648923595
2.8,3.5,2.35,13.6,-0.877760027452107
2.8,3.5,2.35,13.7,-0.953454197022533
2.8,3.5,2.35,13.8,-1.03198183740169
2.8,3.5,2.35,13.9,-1.11279357025352
2.8,3.5,2.35,14,-1.1954169481774
2.8,3.5,2.35,14.1,-1.27944668304362
2.8,3.5,2.35,14.2,-1.36453592941113
2.8,3.5,2.35,14.3,-1.4503885675793
2.8,3.5,2.35,14.4,-1.53675241278822
2.8,3.5,2.35,14.5,-1.62341326827159
2.8,3.5,2.35,14.6,-1.71018973743284
2.8,3.5,2.35,14.7,-1.7969287121997
2.8,3.5,2.35,14.8,-1.88350145902878
2.8,3.5,2.35,14.9,-1.96980022994505
2.8,3.5,2.35,15,-2.05573533262398
2.8,3.55,2.35,5,-3.47496399883058
2.8,3.55,2.35,5.1,-3.61242392770328
2.8,3.55,2.35,5.2,-3.75348576119235
2.8,3.55,2.35,5.3,-3.89832056990817
2.8,3.55,2.35,5.4,-4.04711730691598
2.8,3.55,2.35,5.5,-4.20008460706015
2.8,3.55,2.35,5.6,-4.35745283009669
2.8,3.55,2.35,5.7,-4.51947638777322
2.8,3.55,2.35,5.8,-4.68643640275032
2.8,3.55,2.35,5.9,-4.85864375678329
2.8,3.55,2.35,6,-5.03644259734545
2.8,3.55,2.35,6.1,-5.22021438648035
2.8,3.55,2.35,6.2,-5.41038259391974
2.8,3.55,2.35,6.3,-5.60741815944885
2.8,3.55,2.35,6.4,-5.81184587854544
2.8,3.55,2.35,6.5,-6.0242519023514
2.8,3.55,2.35,6.6,-6.24529259061349
2.8,3.55,2.35,6.7,-6.47570501785803
2.8,3.55,2.35,6.8,-6.71631951358942
2.8,3.55,2.35,6.9,-6.96807472350642
2.8,3.55,2.35,7,-7.23203582020639
2.8,3.55,2.35,7.1,-7.50941668235114
2.8,3.55,2.35,7.2,-7.80160712077349
2.8,3.55,2.35,7.3,-8.11020658795593
2.8,3.55,2.35,7.4,-8.43706630780024
2.8,3.55,2.35,7.5,-8.7843424727725
2.8,3.55,2.35,7.6,-9.15456417953062
2.8,3.55,2.35,7.7,-9.55072127694889
2.8,3.55,2.35,7.8,-9.97637954901035
2.8,3.55,2.35,7.9,-10.4358340921129
2.8,3.55,2.35,8,-10.934317126327
2.8,3.55,2.35,8.1,-11.478285127399
2.8,3.55,2.35,8.2,-12.0758244845731
2.8,3.55,2.35,8.3,-12.7372394078574
2.8,3.55,2.35,8.4,-13.4759294290457
2.8,3.55,2.35,8.5,-14.3097449147229
2.8,3.55,2.35,8.6,-15.2631674694815
2.8,3.55,2.35,8.7,-16.3709903055757
2.8,3.55,2.35,8.8,-17.6848999057651
2.8,3.55,2.35,8.9,-19.2860874032446
2.8,3.55,2.35,9,-21.3113885849756
2.8,3.55,2.35,9.1,-24.0109893879488
2.8,3.55,2.35,9.2,-27.850989497502
2.8,3.55,2.35,9.3,-32.7002216493915
2.8,3.55,2.35,9.4,-30.9047186487948
2.8,3.55,2.35,9.5,-25.7988969559425
2.8,3.55,2.35,9.6,-22.0935125799103
2.8,3.55,2.35,9.7,-19.340287817903
2.8,3.55,2.35,9.8,-17.1588876190576
2.8,3.55,2.35,9.9,-15.3490664350574
2.8,3.55,2.35,10,-13.7986363516153
2.8,3.55,2.35,10.1,-12.4397422595433
2.8,3.55,2.35,10.2,-11.2287523835059
2.8,3.55,2.35,10.3,-10.1362851606271
2.8,3.55,2.35,10.4,-9.14187003383483
2.8,3.55,2.35,10.5,-8.23089290526049
2.8,3.55,2.35,10.6,-7.39274556021337
2.8,3.55,2.35,10.7,-6.61964553484188
2.8,3.55,2.35,10.8,-5.90584639630119
2.8,3.55,2.35,10.9,-5.24708381720661
2.8,3.55,2.35,11,-4.64016872977383
2.8,3.55,2.35,11.1,-4.0826755016032
2.8,3.55,2.35,11.2,-3.57269457270191
2.8,3.55,2.35,11.3,-3.10863215195756
2.8,3.55,2.35,11.4,-2.68904776794201
2.8,3.55,2.35,11.5,-2.31252540299161
2.8,3.55,2.35,11.6,-1.97757651530747
2.8,3.55,2.35,11.7,-1.68257405187081
2.8,3.55,2.35,11.8,-1.42571607781163
2.8,3.55,2.35,11.9,-1.20501641583025
2.8,3.55,2.35,12,-1.01831823010347
2.8,3.55,2.35,12.1,-0.86332526720825
2.8,3.55,2.35,12.2,-0.737644802561445
2.8,3.55,2.35,12.3,-0.638836364389965
2.8,3.55,2.35,12.4,-0.564460963625372
2.8,3.55,2.35,12.5,-0.512126661954541
2.8,3.55,2.35,12.6,-0.479527621289449
2.8,3.55,2.35,12.7,-0.464475071017474
2.8,3.55,2.35,12.8,-0.464919739966515
2.8,3.55,2.35,12.9,-0.478966139907649
2.8,3.55,2.35,13,-0.504879637362584
2.8,3.55,2.35,13.1,-0.541087539941011
2.8,3.55,2.35,13.2,-0.586175507820575
2.8,3.55,2.35,13.3,-0.638880542747925
2.8,3.55,2.35,13.4,-0.698081663131988
2.8,3.55,2.35,13.5,-0.76278918982369
2.8,3.55,2.35,13.6,-0.832133375248263
2.8,3.55,2.35,13.7,-0.905352928945864
2.8,3.55,2.35,13.8,-0.981783836112432
2.8,3.55,2.35,13.9,-1.06084873655186
2.8,3.55,2.35,14,-1.14204702939279
2.8,3.55,2.35,14.1,-1.22494579143223
2.8,3.55,2.35,14.2,-1.3091715403701
2.8,3.55,2.35,14.3,-1.39440283458047
2.8,3.55,2.35,14.4,-1.48036367472818
2.8,3.55,2.35,14.5,-1.56681765626331
2.8,3.55,2.35,14.6,-1.65356281293312
2.8,3.55,2.35,14.7,-1.74042708780904
2.8,3.55,2.35,14.8,-1.82726436827985
2.8,3.55,2.35,14.9,-1.91395102377324
2.8,3.55,2.35,15,-2.00038288871731
2.8,3.6,2.35,5,-3.94776544523357
2.8,3.6,2.35,5.1,-4.10149592054265
2.8,3.6,2.35,5.2,-4.2592084101267
2.8,3.6,2.35,5.3,-4.42110519377665
2.8,3.6,2.35,5.4,-4.58741013508103
2.8,3.6,2.35,5.5,-4.75837090476398
2.8,3.6,2.35,5.6,-4.93426151966004
2.8,3.6,2.35,5.7,-5.11538525162812
2.8,3.6,2.35,5.8,-5.30207797169672
2.8,3.6,2.35,5.9,-5.49471200836352
2.8,3.6,2.35,6,-5.69370061597754
2.8,3.6,2.35,6.1,-5.89950317048013
2.8,3.6,2.35,6.2,-6.11263123675936
2.8,3.6,2.35,6.3,-6.33365568620541
2.8,3.6,2.35,6.4,-6.56321508707726
2.8,3.6,2.35,6.5,-6.80202564718977
2.8,3.6,2.35,6.6,-7.05089306260197
2.8,3.6,2.35,6.7,-7.31072672356125
2.8,3.6,2.35,6.8,-7.58255685858171
2.8,3.6,2.35,6.9,-7.86755537155353
2.8,3.6,2.35,7,-8.16706136305942
2.8,3.6,2.35,7.1,-8.48261265183593
2.8,3.6,2.35,7.2,-8.81598506464191
2.8,3.6,2.35,7.3,-9.16924190191303
2.8,3.6,2.35,7.4,-9.54479690388663
2.8,3.6,2.35,7.5,-9.94549538122547
2.8,3.6,2.35,7.6,-10.3747201668947
2.8,3.6,2.35,7.7,-10.8365320731448
2.8,3.6,2.35,7.8,-11.3358592430114
2.8,3.6,2.35,7.9,-11.8787572907483
2.8,3.6,2.35,8,-12.4727744453237
2.8,3.6,2.35,8.1,-13.1274768025215
2.8,3.6,2.35,8.2,-13.8552255511639
2.8,3.6,2.35,8.3,-14.6723655124173
2.8,3.6,2.35,8.4,-15.6011143538471
2.8,3.6,2.35,8.5,-16.6727068960901
2.8,3.6,2.35,8.6,-17.9329254876091
2.8,3.6,2.35,8.7,-19.4524966883655
2.8,3.6,2.35,8.8,-21.3482336029397
2.8,3.6,2.35,8.9,-23.8296013240148
2.8,3.6,2.35,9,-27.2987755489482
2.8,3.6,2.35,9.1,-32.2184244435042
2.8,3.6,2.35,9.2,-33.3176566972483
2.8,3.6,2.35,9.3,-27.9993490454299
2.8,3.6,2.35,9.4,-23.8774170719831
2.8,3.6,2.35,9.5,-20.8911482122986
2.8,3.6,2.35,9.6,-18.5711743937045
2.8,3.6,2.35,9.7,-16.6716679234965
2.8,3.6,2.35,9.8,-15.0588578055327
2.8,3.6,2.35,9.9,-13.6536698159244
2.8,3.6,2.35,10,-12.4060567464521
2.8,3.6,2.35,10.1,-11.2826460681605
2.8,3.6,2.35,10.2,-10.2602953234894
2.8,3.6,2.35,10.3,-9.32248616648997
2.8,3.6,2.35,10.4,-8.45718437301505
2.8,3.6,2.35,10.5,-7.65550405077156
2.8,3.6,2.35,10.6,-6.91083528893533
2.8,3.6,2.35,10.7,-6.21824958914737
2.8,3.6,2.35,10.8,-5.5740770037059
2.8,3.6,2.35,10.9,-4.97559204287362
2.8,3.6,2.35,11,-4.42077005661377
2.8,3.6,2.35,11.1,-3.9080906345111
2.8,3.6,2.35,11.2,-3.43637396807136
2.8,3.6,2.35,11.3,-3.00464231816084
2.8,3.6,2.35,11.4,-2.61200286384113
2.8,3.6,2.35,11.5,-2.25755084034072
2.8,3.6,2.35,11.6,-1.94029328870116
2.8,3.6,2.35,11.7,-1.65909412643384
2.8,3.6,2.35,11.8,-1.4126408077464
2.8,3.6,2.35,11.9,-1.19943183331793
2.8,3.6,2.35,12,-1.01778310588934
2.8,3.6,2.35,12.1,-0.865849928412158
2.8,3.6,2.35,12.2,-0.741660570116984
2.8,3.6,2.35,12.3,-0.643156940392425
2.8,3.6,2.35,12.4,-0.568238042135144
2.8,3.6,2.35,12.5,-0.514802445199526
2.8,3.6,2.35,12.6,-0.480786876119136
2.8,3.6,2.35,12.7,-0.464198990509803
2.8,3.6,2.35,12.8,-0.463143328074642
2.8,3.6,2.35,12.9,-0.475840240737603
2.8,3.6,2.35,13,-0.50063817789627
2.8,3.6,2.35,13.1,-0.536020099944371
2.8,3.6,2.35,13.2,-0.580604994244188
2.8,3.6,2.35,13.3,-0.633145525366468
2.8,3.6,2.35,13.4,-0.69252280686163
2.8,3.6,2.35,13.5,-0.757739174709199
2.8,3.6,2.35,13.6,-0.827909704861861
2.8,3.6,2.35,13.7,-0.902253072083612
2.8,3.6,2.35,13.8,-0.980082209559532
2.8,3.6,2.35,13.9,-1.06079510693771
2.8,3.6,2.35,14,-1.14386598215697
2.8,3.6,2.35,14.1,-1.22883698004186
2.8,3.6,2.35,14.2,-1.31531048674691
2.8,3.6,2.35,14.3,-1.40294210129139
2.8,3.6,2.35,14.4,-1.49143427091747
2.8,3.6,2.35,14.5,-1.58053057315499
2.8,3.6,2.35,14.6,-1.67001061189409
2.8,3.6,2.35,14.7,-1.75968548540302
2.8,3.6,2.35,14.8,-1.84939377941918
2.8,3.6,2.35,14.9,-1.93899803685884
2.8,3.6,2.35,15,-2.02838165631824
2.8,3.65,2.35,5,-5.00256519544127
2.8,3.65,2.35,5.1,-5.18858830507113
2.8,3.65,2.35,5.2,-5.37923291907841
2.8,3.65,2.35,5.3,-5.57477288425877
2.8,3.65,2.35,5.4,-5.77551232906229
2.8,3.65,2.35,5.5,-5.98178896139424
2.8,3.65,2.35,5.6,-6.19397788582614
2.8,3.65,2.35,5.7,-6.41249603696449
2.8,3.65,2.35,5.8,-6.63780734727933
2.8,3.65,2.35,5.9,-6.87042879497157
2.8,3.65,2.35,6,-7.1109375122151
2.8,3.65,2.35,6.1,-7.3599791787253
2.8,3.65,2.35,6.2,-7.61827798333423
2.8,3.65,2.35,6.3,-7.88664851158483
2.8,3.65,2.35,6.4,-8.16601001656362
2.8,3.65,2.35,6.5,-8.45740366212579
2.8,3.65,2.35,6.6,-8.76201350498837
2.8,3.65,2.35,6.7,-9.08119222321444
2.8,3.65,2.35,6.8,-9.41649293034163
2.8,3.65,2.35,6.9,-9.76970887705649
2.8,3.65,2.35,7,-10.1429234969663
2.8,3.65,2.35,7.1,-10.5385741940982
2.8,3.65,2.35,7.2,-10.9595346461945
2.8,3.65,2.35,7.3,-11.40922244973
2.8,3.65,2.35,7.4,-11.8917420562489
2.8,3.65,2.35,7.5,-12.4120778172209
2.8,3.65,2.35,7.6,-12.9763597400274
2.8,3.65,2.35,7.7,-13.5922373798341
2.8,3.65,2.35,7.8,-14.2694191204848
2.8,3.65,2.35,7.9,-15.0204726871853
2.8,3.65,2.35,8,-15.8620539768593
2.8,3.65,2.35,8.1,-16.8168695872929
2.8,3.65,2.35,8.2,-17.9169630546395
2.8,3.65,2.35,8.3,-19.2095420834918
2.8,3.65,2.35,8.4,-20.7680602624394
2.8,3.65,2.35,8.5,-22.7151545881348
2.8,3.65,2.35,8.6,-25.2747534688185
2.8,3.65,2.35,8.7,-28.8924723307006
2.8,3.65,2.35,8.8,-34.1333110928297
2.8,3.65,2.35,8.9,-34.7982576813982
2.8,3.65,2.35,9,-29.1700836842137
2.8,3.65,2.35,9.1,-25.0619193243389
2.8,3.65,2.35,9.2,-22.10768499446
2.8,3.65,2.35,9.3,-19.8146709157084
2.8,3.65,2.35,9.4,-17.9363251357312
2.8,3.65,2.35,9.5,-16.3397496192753
2.8,3.65,2.35,9.6,-14.946491441682
2.8,3.65,2.35,9.7,-13.7068020098829
2.8,3.65,2.35,9.8,-12.587375201366
2.8,3.65,2.35,9.9,-11.5649783281805
2.8,3.65,2.35,10,-10.6228980171617
2.8,3.65,2.35,10.1,-9.74883705522575
2.8,3.65,2.35,10.2,-8.93360779222718
2.8,3.65,2.35,10.3,-8.17028603049889
2.8,3.65,2.35,10.4,-7.45364246993905
2.8,3.65,2.35,10.5,-6.77974697789531
2.8,3.65,2.35,10.6,-6.14568300274791
2.8,3.65,2.35,10.7,-5.54933313582747
